"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"199511030ATL",1995-11-03,"Indiana Pacers",111,"Atlanta Hawks",106,"",15188,""
"199511030BOS",1995-11-03,"Milwaukee Bucks",101,"Boston Celtics",100,"",18321,""
"199511030CHI",1995-11-03,"Charlotte Hornets",91,"Chicago Bulls",105,"",23862,""
"199511030DET",1995-11-03,"New York Knicks",106,"Detroit Pistons",100,"",21454,""
"199511030HOU",1995-11-03,"Golden State Warriors",92,"Houston Rockets",110,"",16285,""
"199511030LAC",1995-11-03,"Phoenix Suns",106,"Los Angeles Clippers",112,"",13281,""
"199511030LAL",1995-11-03,"Denver Nuggets",96,"Los Angeles Lakers",98,"",16345,""
"199511030ORL",1995-11-03,"Cleveland Cavaliers",88,"Orlando Magic",99,"",17248,""
"199511030PHI",1995-11-03,"Washington Bullets",103,"Philadelphia 76ers",105,"",18168,""
"199511030POR",1995-11-03,"Vancouver Grizzlies",92,"Portland Trail Blazers",80,"",21398,""
"199511030SAC",1995-11-03,"Minnesota Timberwolves",86,"Sacramento Kings",95,"",17317,""
"199511030SAS",1995-11-03,"Dallas Mavericks",103,"San Antonio Spurs",97,"",28821,""
"199511030TOR",1995-11-03,"New Jersey Nets",79,"Toronto Raptors",94,"",33306,""
"199511030UTA",1995-11-03,"Seattle SuperSonics",94,"Utah Jazz",112,"",19911,""
"199511040ATL",1995-11-04,"Orlando Magic",91,"Atlanta Hawks",124,"",13539,""
"199511040CHH",1995-11-04,"Philadelphia 76ers",108,"Charlotte Hornets",119,"",24042,""
"199511040CHI",1995-11-04,"Boston Celtics",85,"Chicago Bulls",107,"",23608,""
"199511040DAL",1995-11-04,"Golden State Warriors",84,"Dallas Mavericks",99,"",17502,""
"199511040DEN",1995-11-04,"San Antonio Spurs",116,"Denver Nuggets",108,"",17171,""
"199511040IND",1995-11-04,"Toronto Raptors",89,"Indiana Pacers",97,"",16640,""
"199511040MIA",1995-11-04,"Cleveland Cavaliers",71,"Miami Heat",85,"",15200,""
