"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"197111100PHI",1971-11-10,"Los Angeles Lakers",143,"Philadelphia 76ers",103,"",NA,""
"197111110NYK",1971-11-11,"Golden State Warriors",112,"New York Knicks",103,"",NA,""
"197111110SEA",1971-11-11,"Cleveland Cavaliers",91,"Seattle SuperSonics",110,"",NA,""
"197111120ATL",1971-11-12,"Golden State Warriors",104,"Atlanta Hawks",106,"",NA,""
"197111120LAL",1971-11-12,"Seattle SuperSonics",107,"Los Angeles Lakers",115,"",NA,""
"197111120MIL",1971-11-12,"Houston Rockets",102,"Milwaukee Bucks",111,"",NA,""
"197111120PHI",1971-11-12,"Detroit Pistons",101,"Philadelphia 76ers",115,"",NA,""
"197111120PHO",1971-11-12,"Boston Celtics",119,"Phoenix Suns",128,"",NA,""
"197111120POR",1971-11-12,"Cleveland Cavaliers",106,"Portland Trail Blazers",104,"",NA,""
"197111130BAL",1971-11-13,"Philadelphia 76ers",105,"Baltimore Bullets",111,"",NA,""
"197111130BUF",1971-11-13,"Milwaukee Bucks",127,"Buffalo Braves",106,"",NA,""
"197111130CHI",1971-11-13,"Houston Rockets",102,"Chicago Bulls",111,"",NA,""
"197111130CIN",1971-11-13,"Golden State Warriors",101,"Cincinnati Royals",110,"",NA,""
"197111130NYK",1971-11-13,"Detroit Pistons",105,"New York Knicks",127,"",NA,""
"197111130POR",1971-11-13,"Los Angeles Lakers",130,"Portland Trail Blazers",108,"",NA,""
"197111130SEA",1971-11-13,"Boston Celtics",112,"Seattle SuperSonics",116,"",NA,""
"197111140LAL",1971-11-14,"Boston Celtics",115,"Los Angeles Lakers",128,"",NA,""
"197111140MIL",1971-11-14,"Philadelphia 76ers",114,"Milwaukee Bucks",125,"",NA,"at Madison, WI"
"197111140PHO",1971-11-14,"Cleveland Cavaliers",105,"Phoenix Suns",119,"",NA,""
"197111160BAL",1971-11-16,"Houston Rockets",107,"Baltimore Bullets",110,"",NA,""
"197111160BUF",1971-11-16,"Cincinnati Royals",98,"Buffalo Braves",102,"",NA,""
"197111160CHI",1971-11-16,"Seattle SuperSonics",87,"Chicago Bulls",95,"",NA,""
"197111160DET",1971-11-16,"Golden State Warriors",122,"Detroit Pistons",101,"",NA,""
"197111160LAL",1971-11-16,"Cleveland Cavaliers",90,"Los Angeles Lakers",108,"",NA,""
"197111160NYK",1971-11-16,"Phoenix Suns",111,"New York Knicks",112,"",NA,""
"197111160POR",1971-11-16,"Milwaukee Bucks",125,"Portland Trail Blazers",105,"",NA,""
"197111170ATL",1971-11-17,"Seattle SuperSonics",112,"Atlanta Hawks",104,"",NA,""
"197111170BOS",1971-11-17,"Phoenix Suns",121,"Boston Celtics",140,"",NA,""
"197111170CIN",1971-11-17,"Baltimore Bullets",113,"Cincinnati Royals",103,"",NA,""
"197111170PHI",1971-11-17,"Houston Rockets",118,"Philadelphia 76ers",112,"",NA,""
"197111180DET",1971-11-18,"Phoenix Suns",126,"Detroit Pistons",128,"",NA,""
"197111180GSW",1971-11-18,"Portland Trail Blazers",105,"Golden State Warriors",115,"",NA,"at Oakland, CA"
"197111190BAL",1971-11-19,"Buffalo Braves",105,"Baltimore Bullets",126,"",NA,""
"197111190BOS",1971-11-19,"Cincinnati Royals",110,"Boston Celtics",106,"",NA,""
"197111190LAL",1971-11-19,"Houston Rockets",99,"Los Angeles Lakers",106,"",NA,""
"197111190PHI",1971-11-19,"Chicago Bulls",148,"Philadelphia 76ers",104,"",NA,""
"197111190POR",1971-11-19,"Cleveland Cavaliers",105,"Portland Trail Blazers",118,"",NA,""
"197111190SEA",1971-11-19,"Milwaukee Bucks",108,"Seattle SuperSonics",107,"",NA,""
"197111200ATL",1971-11-20,"Phoenix Suns",109,"Atlanta Hawks",115,"",NA,""
"197111200BUF",1971-11-20,"Detroit Pistons",105,"Buffalo Braves",96,"",NA,""
"197111200CHI",1971-11-20,"Boston Celtics",106,"Chicago Bulls",123,"",NA,""
"197111200GSW",1971-11-20,"Milwaukee Bucks",100,"Golden State Warriors",107,"",NA,"at Oakland, CA"
"197111200NYK",1971-11-20,"Baltimore Bullets",114,"New York Knicks",125,"",NA,""
"197111200POR",1971-11-20,"Seattle SuperSonics",104,"Portland Trail Blazers",100,"",NA,""
"197111210CLE",1971-11-21,"Boston Celtics",128,"Cleveland Cavaliers",105,"",NA,""
"197111210GSW",1971-11-21,"Houston Rockets",115,"Golden State Warriors",96,"",NA,"at San Diego, CA"
"197111210LAL",1971-11-21,"Milwaukee Bucks",105,"Los Angeles Lakers",112,"",NA,""
"197111210SEA",1971-11-21,"Philadelphia 76ers",117,"Seattle SuperSonics",127,"",NA,""
"197111230BUF",1971-11-23,"Atlanta Hawks",97,"Buffalo Braves",102,"",NA,""
"197111230CHI",1971-11-23,"Portland Trail Blazers",94,"Chicago Bulls",130,"",NA,"Sidney Wicks of Portland scored a field goal for Chicago"
"197111230CLE",1971-11-23,"Baltimore Bullets",102,"Cleveland Cavaliers",104,"",NA,""
"197111230DET",1971-11-23,"Milwaukee Bucks",112,"Detroit Pistons",104,"",NA,""
"197111230NYK",1971-11-23,"Cincinnati Royals",110,"New York Knicks",125,"",NA,""
"197111230PHO",1971-11-23,"Philadelphia 76ers",107,"Phoenix Suns",128,"",NA,""
"197111240BAL",1971-11-24,"New York Knicks",114,"Baltimore Bullets",94,"",NA,""
"197111240BOS",1971-11-24,"Buffalo Braves",100,"Boston Celtics",108,"",NA,""
"197111240CIN",1971-11-24,"Portland Trail Blazers",112,"Cincinnati Royals",114,"",NA,""
"197111240HOU",1971-11-24,"Philadelphia 76ers",108,"Houston Rockets",109,"",NA,""
"197111240MIL",1971-11-24,"Atlanta Hawks",107,"Milwaukee Bucks",141,"",NA,""
"197111250GSW",1971-11-25,"Philadelphia 76ers",112,"Golden State Warriors",111,"",NA,"at Oakland, CA"
"197111250PHO",1971-11-25,"Detroit Pistons",103,"Phoenix Suns",122,"",NA,""
"197111250SEA",1971-11-25,"Los Angeles Lakers",139,"Seattle SuperSonics",115,"",NA,""
"197111260ATL",1971-11-26,"Baltimore Bullets",118,"Atlanta Hawks",105,"",NA,""
"197111260BOS",1971-11-26,"New York Knicks",104,"Boston Celtics",89,"",NA,""
"197111260CHI",1971-11-26,"Golden State Warriors",89,"Chicago Bulls",121,"",NA,""
"197111260CLE",1971-11-26,"Cincinnati Royals",114,"Cleveland Cavaliers",128,"",NA,""
"197111260LAL",1971-11-26,"Detroit Pistons",113,"Los Angeles Lakers",132,"",NA,""
"197111260MIL",1971-11-26,"Portland Trail Blazers",105,"Milwaukee Bucks",120,"",NA,""
"197111270ATL",1971-11-27,"Cleveland Cavaliers",103,"Atlanta Hawks",95,"",NA,""
"197111270BAL",1971-11-27,"Boston Celtics",120,"Baltimore Bullets",125,"",NA,"at College Park, MD"
"197111270BUF",1971-11-27,"Golden State Warriors",110,"Buffalo Braves",91,"",NA,""
"197111270CIN",1971-11-27,"Milwaukee Bucks",114,"Cincinnati Royals",81,"",NA,""
"197111270NYK",1971-11-27,"Chicago Bulls",99,"New York Knicks",100,"",NA,""
"197111270PHI",1971-11-27,"Portland Trail Blazers",93,"Philadelphia 76ers",116,"",NA,""
"197111270SEA",1971-11-27,"Detroit Pistons",102,"Seattle SuperSonics",124,"",NA,""
"197111280BOS",1971-11-28,"Atlanta Hawks",108,"Boston Celtics",130,"",NA,""
"197111280CLE",1971-11-28,"Philadelphia 76ers",120,"Cleveland Cavaliers",124,"",NA,""
"197111280HOU",1971-11-28,"Phoenix Suns",116,"Houston Rockets",110,"",NA,""
"197111280LAL",1971-11-28,"Seattle SuperSonics",121,"Los Angeles Lakers",138,"",NA,""
"197111300BAL",1971-11-30,"Cincinnati Royals",118,"Baltimore Bullets",103,"",NA,""
"197111300BUF",1971-11-30,"Houston Rockets",115,"Buffalo Braves",101,"",NA,""
"197111300CHI",1971-11-30,"Atlanta Hawks",85,"Chicago Bulls",86,"",NA,""
"197111300MIL",1971-11-30,"Golden State Warriors",106,"Milwaukee Bucks",103,"",NA,""
"197111300NYK",1971-11-30,"Seattle SuperSonics",110,"New York Knicks",109,"",NA,""
"197111300POR",1971-11-30,"Phoenix Suns",121,"Portland Trail Blazers",111,"OT",NA,""
"197112010BOS",1971-12-01,"Los Angeles Lakers",124,"Boston Celtics",111,"",NA,""
"197112010CIN",1971-12-01,"Chicago Bulls",109,"Cincinnati Royals",101,"",NA,""
"197112010CLE",1971-12-01,"Houston Rockets",106,"Cleveland Cavaliers",116,"",NA,""
"197112010DET",1971-12-01,"Atlanta Hawks",117,"Detroit Pistons",103,"",NA,""
"197112010PHI",1971-12-01,"Seattle SuperSonics",98,"Philadelphia 76ers",102,"",NA,""
"197112010PHO",1971-12-01,"Portland Trail Blazers",103,"Phoenix Suns",139,"",NA,""
"197112020BAL",1971-12-02,"Buffalo Braves",109,"Baltimore Bullets",105,"",NA,"at Toronto, Canada"
"197112030BAL",1971-12-03,"Seattle SuperSonics",117,"Baltimore Bullets",106,"",NA,""
"197112030BUF",1971-12-03,"Cleveland Cavaliers",90,"Buffalo Braves",91,"",NA,""
"197112030CHI",1971-12-03,"New York Knicks",96,"Chicago Bulls",122,"",NA,""
"197112030DET",1971-12-03,"Houston Rockets",112,"Detroit Pistons",113,"",NA,""
"197112030MIL",1971-12-03,"Cincinnati Royals",82,"Milwaukee Bucks",120,"",NA,""
"197112030PHI",1971-12-03,"Los Angeles Lakers",131,"Philadelphia 76ers",116,"",NA,""
"197112030POR",1971-12-03,"Golden State Warriors",107,"Portland Trail Blazers",115,"",NA,""
"197112040ATL",1971-12-04,"Philadelphia 76ers",109,"Atlanta Hawks",126,"",NA,""
"197112040BOS",1971-12-04,"Houston Rockets",107,"Boston Celtics",117,"",NA,""
"197112040CIN",1971-12-04,"Seattle SuperSonics",100,"Cincinnati Royals",98,"",NA,""
"197112040GSW",1971-12-04,"Phoenix Suns",128,"Golden State Warriors",92,"",NA,"at Oakland, CA"
"197112040MIL",1971-12-04,"Chicago Bulls",105,"Milwaukee Bucks",108,"",NA,""
"197112040NYK",1971-12-04,"Buffalo Braves",90,"New York Knicks",130,"",NA,""
"197112050CLE",1971-12-05,"Seattle SuperSonics",99,"Cleveland Cavaliers",91,"",NA,""
"197112050LAL",1971-12-05,"Portland Trail Blazers",107,"Los Angeles Lakers",123,"",NA,""
"197112050PHO",1971-12-05,"Golden State Warriors",87,"Phoenix Suns",120,"",NA,""
"197112070ATL",1971-12-07,"Golden State Warriors",113,"Atlanta Hawks",116,"",NA,"at San Diego, CA"
"197112070BUF",1971-12-07,"Cincinnati Royals",91,"Buffalo Braves",115,"",NA,""
"197112070CHI",1971-12-07,"Cleveland Cavaliers",99,"Chicago Bulls",115,"",NA,""
"197112070DET",1971-12-07,"Portland Trail Blazers",131,"Detroit Pistons",130,"OT",NA,""
"197112070MIL",1971-12-07,"Seattle SuperSonics",83,"Milwaukee Bucks",116,"",NA,""
"197112070NYK",1971-12-07,"Boston Celtics",105,"New York Knicks",97,"",NA,""
"197112080BAL",1971-12-08,"Portland Trail Blazers",97,"Baltimore Bullets",115,"",NA,""
"197112080BOS",1971-12-08,"Cleveland Cavaliers",107,"Boston Celtics",126,"",NA,""
"197112080CIN",1971-12-08,"Philadelphia 76ers",115,"Cincinnati Royals",109,"",NA,""
"197112080HOU",1971-12-08,"Los Angeles Lakers",125,"Houston Rockets",120,"",NA,""
"197112090DET",1971-12-09,"Chicago Bulls",107,"Detroit Pistons",110,"",NA,""
"197112090GSW",1971-12-09,"Los Angeles Lakers",124,"Golden State Warriors",111,"",NA,"at Oakland, CA"
"197112090PHO",1971-12-09,"Atlanta Hawks",115,"Phoenix Suns",135,"",NA,""
"197112100BUF",1971-12-10,"Portland Trail Blazers",101,"Buffalo Braves",100,"OT",NA,""
"197112100CHI",1971-12-10,"Baltimore Bullets",102,"Chicago Bulls",118,"",NA,""
"197112100CLE",1971-12-10,"Detroit Pistons",111,"Cleveland Cavaliers",112,"",NA,""
"197112100HOU",1971-12-10,"Atlanta Hawks",88,"Houston Rockets",95,"",NA,""
"197112100LAL",1971-12-10,"Phoenix Suns",117,"Los Angeles Lakers",126,"OT",NA,""
"197112100MIL",1971-12-10,"Boston Celtics",104,"Milwaukee Bucks",120,"",NA,""
"197112100PHI",1971-12-10,"Cincinnati Royals",113,"Philadelphia 76ers",106,"OT",NA,""
"197112100SEA",1971-12-10,"Golden State Warriors",94,"Seattle SuperSonics",105,"",NA,""
"197112110BAL",1971-12-11,"Milwaukee Bucks",107,"Baltimore Bullets",101,"",NA,""
"197112110BOS",1971-12-11,"Chicago Bulls",115,"Boston Celtics",99,"",NA,""
"197112110CIN",1971-12-11,"Cleveland Cavaliers",95,"Cincinnati Royals",103,"",NA,""
"197112110DET",1971-12-11,"Philadelphia 76ers",118,"Detroit Pistons",111,"",NA,""
"197112110NYK",1971-12-11,"Portland Trail Blazers",102,"New York Knicks",134,"",NA,""
"197112110PHO",1971-12-11,"Houston Rockets",111,"Phoenix Suns",110,"",NA,""
"197112120CIN",1971-12-12,"Boston Celtics",96,"Cincinnati Royals",83,"",NA,""
"197112120CLE",1971-12-12,"New York Knicks",103,"Cleveland Cavaliers",92,"",NA,""
"197112120HOU",1971-12-12,"Seattle SuperSonics",98,"Houston Rockets",100,"",NA,""
"197112120LAL",1971-12-12,"Atlanta Hawks",95,"Los Angeles Lakers",104,"",NA,""
"197112140BAL",1971-12-14,"Cleveland Cavaliers",88,"Baltimore Bullets",85,"",NA,""
"197112140BUF",1971-12-14,"Philadelphia 76ers",110,"Buffalo Braves",117,"",NA,""
"197112140CHI",1971-12-14,"Boston Celtics",116,"Chicago Bulls",108,"",NA,""
"197112140DET",1971-12-14,"Seattle SuperSonics",103,"Detroit Pistons",86,"",NA,""
"197112140MIL",1971-12-14,"Houston Rockets",98,"Milwaukee Bucks",106,"",NA,""
"197112140NYK",1971-12-14,"Phoenix Suns",110,"New York Knicks",100,"",NA,""
"197112140POR",1971-12-14,"Los Angeles Lakers",129,"Portland Trail Blazers",114,"",NA,""
"197112150ATL",1971-12-15,"Houston Rockets",117,"Atlanta Hawks",115,"OT",NA,""
"197112150BOS",1971-12-15,"Seattle SuperSonics",100,"Boston Celtics",112,"",NA,""
"197112150BUF",1971-12-15,"Milwaukee Bucks",122,"Buffalo Braves",108,"",NA,"at Madison, WI"
"197112150CIN",1971-12-15,"Phoenix Suns",127,"Cincinnati Royals",108,"",NA,""
"197112160DET",1971-12-16,"Cincinnati Royals",101,"Detroit Pistons",107,"",NA,""
"197112160GSW",1971-12-16,"Philadelphia 76ers",93,"Golden State Warriors",113,"",NA,"at Oakland, CA"
"197112170BAL",1971-12-17,"Atlanta Hawks",103,"Baltimore Bullets",114,"",NA,""
"197112170BUF",1971-12-17,"New York Knicks",115,"Buffalo Braves",95,"",NA,""
"197112170CHI",1971-12-17,"Houston Rockets",109,"Chicago Bulls",98,"",NA,""
"197112170CLE",1971-12-17,"Boston Celtics",115,"Cleveland Cavaliers",109,"",NA,""
"197112170LAL",1971-12-17,"Golden State Warriors",99,"Los Angeles Lakers",129,"",NA,""
"197112170MIL",1971-12-17,"Seattle SuperSonics",113,"Milwaukee Bucks",120,"",NA,""
"197112170PHO",1971-12-17,"Detroit Pistons",102,"Phoenix Suns",123,"",NA,""
"197112170POR",1971-12-17,"Philadelphia 76ers",126,"Portland Trail Blazers",127,"",NA,""
"197112180ATL",1971-12-18,"Baltimore Bullets",94,"Atlanta Hawks",123,"",NA,""
"197112180BOS",1971-12-18,"Buffalo Braves",91,"Boston Celtics",124,"",NA,""
"197112180CIN",1971-12-18,"Houston Rockets",126,"Cincinnati Royals",116,"",NA,""
"197112180GSW",1971-12-18,"Detroit Pistons",102,"Golden State Warriors",129,"",NA,"at Oakland, CA"
"197112180NYK",1971-12-18,"Cleveland Cavaliers",84,"New York Knicks",104,"",NA,""
"197112180PHO",1971-12-18,"Los Angeles Lakers",132,"Phoenix Suns",106,"",NA,""
"197112180SEA",1971-12-18,"Portland Trail Blazers",105,"Seattle SuperSonics",107,"",NA,""
"197112190ATL",1971-12-19,"Cincinnati Royals",99,"Atlanta Hawks",101,"",NA,""
"197112190CLE",1971-12-19,"Chicago Bulls",119,"Cleveland Cavaliers",101,"",NA,""
"197112190LAL",1971-12-19,"Philadelphia 76ers",132,"Los Angeles Lakers",154,"",NA,""
"197112190MIL",1971-12-19,"Baltimore Bullets",96,"Milwaukee Bucks",111,"",NA,""
"197112190POR",1971-12-19,"Detroit Pistons",113,"Portland Trail Blazers",114,"",NA,""
"197112190SEA",1971-12-19,"Phoenix Suns",127,"Seattle SuperSonics",130,"OT",NA,""
"197112210BUF",1971-12-21,"Los Angeles Lakers",117,"Buffalo Braves",103,"",NA,""
"197112210CHI",1971-12-21,"Detroit Pistons",92,"Chicago Bulls",127,"",NA,""
"197112210GSW",1971-12-21,"New York Knicks",113,"Golden State Warriors",87,"",NA,"at Oakland, CA"
"197112210PHO",1971-12-21,"Philadelphia 76ers",119,"Phoenix Suns",124,"",NA,""
"197112210POR",1971-12-21,"Houston Rockets",132,"Portland Trail Blazers",119,"",NA,""
"197112220BAL",1971-12-22,"Los Angeles Lakers",127,"Baltimore Bullets",120,"",NA,""
