"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"197010130CHI",1970-10-13,"San Diego Rockets",96,"Chicago Bulls",111,"",NA,""
"197010130NYK",1970-10-13,"Boston Celtics",107,"New York Knicks",114,"",NA,""
"197010140BAL",1970-10-14,"San Diego Rockets",105,"Baltimore Bullets",123,"",NA,""
"197010140BUF",1970-10-14,"Cleveland Cavaliers",92,"Buffalo Braves",107,"",NA,""
"197010140CIN",1970-10-14,"New York Knicks",128,"Cincinnati Royals",104,"",NA,""
"197010140PHI",1970-10-14,"Chicago Bulls",107,"Philadelphia 76ers",110,"",NA,""
"197010140SEA",1970-10-14,"Detroit Pistons",123,"Seattle SuperSonics",117,"",NA,""
"197010150PHO",1970-10-15,"Boston Celtics",100,"Phoenix Suns",119,"",NA,""
"197010160CHI",1970-10-16,"Los Angeles Lakers",106,"Chicago Bulls",102,"",NA,""
"197010160PHI",1970-10-16,"San Diego Rockets",119,"Philadelphia 76ers",127,"",NA,""
"197010160POR",1970-10-16,"Cleveland Cavaliers",112,"Portland Trail Blazers",115,"",NA,""
"197010160SFW",1970-10-16,"Detroit Pistons",120,"San Francisco Warriors",106,"",NA,""
"197010170ATL",1970-10-17,"Milwaukee Bucks",107,"Atlanta Hawks",98,"",NA,""
"197010170BAL",1970-10-17,"Los Angeles Lakers",116,"Baltimore Bullets",118,"OT",NA,""
"197010170BUF",1970-10-17,"San Diego Rockets",102,"Buffalo Braves",93,"",NA,""
"197010170CIN",1970-10-17,"Philadelphia 76ers",123,"Cincinnati Royals",105,"",NA,""
"197010170NYK",1970-10-17,"Chicago Bulls",99,"New York Knicks",96,"",NA,""
"197010170PHO",1970-10-17,"Detroit Pistons",110,"Phoenix Suns",107,"",NA,""
"197010170SEA",1970-10-17,"Boston Celtics",114,"Seattle SuperSonics",126,"",NA,""
"197010170SFW",1970-10-17,"Cleveland Cavaliers",108,"San Francisco Warriors",128,"",NA,"at Oakland, CA"
"197010180POR",1970-10-18,"Boston Celtics",133,"Portland Trail Blazers",115,"",NA,""
"197010200BAL",1970-10-20,"San Francisco Warriors",125,"Baltimore Bullets",105,"",NA,""
"197010200BUF",1970-10-20,"Philadelphia 76ers",98,"Buffalo Braves",89,"",NA,""
"197010200DET",1970-10-20,"Milwaukee Bucks",114,"Detroit Pistons",115,"",NA,""
"197010200NYK",1970-10-20,"Los Angeles Lakers",100,"New York Knicks",115,"",NA,""
"197010200POR",1970-10-20,"Cleveland Cavaliers",98,"Portland Trail Blazers",120,"",NA,""
"197010200SDR",1970-10-20,"Phoenix Suns",114,"San Diego Rockets",115,"",NA,""
"197010210ATL",1970-10-21,"San Francisco Warriors",100,"Atlanta Hawks",102,"",NA,""
"197010210BOS",1970-10-21,"Detroit Pistons",121,"Boston Celtics",118,"",NA,""
"197010210CIN",1970-10-21,"Baltimore Bullets",117,"Cincinnati Royals",105,"",NA,""
"197010210PHI",1970-10-21,"Los Angeles Lakers",141,"Philadelphia 76ers",117,"",NA,""
"197010210SEA",1970-10-21,"Phoenix Suns",106,"Seattle SuperSonics",110,"",NA,""
"197010220DET",1970-10-22,"Atlanta Hawks",101,"Detroit Pistons",120,"",NA,""
"197010220NYK",1970-10-22,"San Francisco Warriors",92,"New York Knicks",95,"",NA,""
"197010220SDR",1970-10-22,"Cleveland Cavaliers",110,"San Diego Rockets",140,"",NA,""
"197010230BAL",1970-10-23,"New York Knicks",92,"Baltimore Bullets",98,"",NA,""
"197010230BOS",1970-10-23,"Cincinnati Royals",126,"Boston Celtics",131,"",NA,""
"197010230LAL",1970-10-23,"Philadelphia 76ers",127,"Los Angeles Lakers",122,"",NA,""
"197010230PHO",1970-10-23,"Cleveland Cavaliers",104,"Phoenix Suns",108,"",NA,""
"197010230SEA",1970-10-23,"Portland Trail Blazers",111,"Seattle SuperSonics",141,"",NA,""
"197010240ATL",1970-10-24,"Boston Celtics",113,"Atlanta Hawks",109,"",NA,""
"197010240BUF",1970-10-24,"Detroit Pistons",114,"Buffalo Braves",95,"",NA,""
"197010240MIL",1970-10-24,"Baltimore Bullets",120,"Milwaukee Bucks",122,"2OT",NA,""
"197010240NYK",1970-10-24,"Cincinnati Royals",103,"New York Knicks",115,"",NA,""
"197010240SDR",1970-10-24,"Philadelphia 76ers",111,"San Diego Rockets",116,"",NA,""
"197010240SFW",1970-10-24,"Portland Trail Blazers",115,"San Francisco Warriors",118,"",NA,"at Oakland, CA"
"197010250LAL",1970-10-25,"Cleveland Cavaliers",96,"Los Angeles Lakers",123,"",NA,""
"197010250MIL",1970-10-25,"Seattle SuperSonics",107,"Milwaukee Bucks",126,"",NA,""
"197010250PHO",1970-10-25,"San Diego Rockets",98,"Phoenix Suns",117,"",NA,""
"197010250POR",1970-10-25,"Chicago Bulls",131,"Portland Trail Blazers",116,"",NA,""
"197010260CIN",1970-10-26,"Atlanta Hawks",107,"Cincinnati Royals",126,"",NA,""
"197010260DET",1970-10-26,"Seattle SuperSonics",111,"Detroit Pistons",142,"",NA,""
"197010270MIL",1970-10-27,"San Diego Rockets",113,"Milwaukee Bucks",126,"",NA,""
"197010270NYK",1970-10-27,"Seattle SuperSonics",104,"New York Knicks",117,"",NA,""
"197010270POR",1970-10-27,"Buffalo Braves",108,"Portland Trail Blazers",119,"",NA,""
"197010280BAL",1970-10-28,"Detroit Pistons",109,"Baltimore Bullets",103,"",NA,""
"197010280BOS",1970-10-28,"New York Knicks",126,"Boston Celtics",89,"",NA,""
"197010280CIN",1970-10-28,"Seattle SuperSonics",118,"Cincinnati Royals",131,"",NA,""
"197010280CLE",1970-10-28,"San Diego Rockets",110,"Cleveland Cavaliers",99,"",NA,""
"197010280PHO",1970-10-28,"Chicago Bulls",118,"Phoenix Suns",105,"",NA,""
"197010280SFW",1970-10-28,"Philadelphia 76ers",111,"San Francisco Warriors",108,"",NA,"at Oakland, CA"
"197010290NYK",1970-10-29,"San Diego Rockets",107,"New York Knicks",114,"",NA,""
