"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"199902050ATL",1999-02-05,"Cleveland Cavaliers",83,"Atlanta Hawks",100,"",19806,""
"199902050BOS",1999-02-05,"Toronto Raptors",103,"Boston Celtics",92,"",17892,""
"199902050CHH",1999-02-05,"Philadelphia 76ers",78,"Charlotte Hornets",66,"",21191,""
"199902050DEN",1999-02-05,"Minnesota Timberwolves",110,"Denver Nuggets",92,"",17171,""
"199902050IND",1999-02-05,"Washington Wizards",81,"Indiana Pacers",96,"",16621,""
"199902050LAC",1999-02-05,"Phoenix Suns",101,"Los Angeles Clippers",92,"",7689,""
"199902050LAL",1999-02-05,"Houston Rockets",91,"Los Angeles Lakers",99,"",17505,""
"199902050MIA",1999-02-05,"Detroit Pistons",95,"Miami Heat",81,"",15200,""
"199902050ORL",1999-02-05,"New York Knicks",85,"Orlando Magic",93,"",17248,""
"199902050SAS",1999-02-05,"Sacramento Kings",83,"San Antonio Spurs",101,"",19002,""
"199902050SEA",1999-02-05,"Dallas Mavericks",86,"Seattle SuperSonics",92,"OT",17072,""
"199902050UTA",1999-02-05,"Chicago Bulls",96,"Utah Jazz",104,"",19911,""
"199902060ATL",1999-02-06,"New Jersey Nets",106,"Atlanta Hawks",111,"",21194,""
"199902060BOS",1999-02-06,"Cleveland Cavaliers",73,"Boston Celtics",77,"",18173,""
"199902060CHH",1999-02-06,"Milwaukee Bucks",113,"Charlotte Hornets",107,"OT",18820,""
"199902060GSW",1999-02-06,"Houston Rockets",86,"Golden State Warriors",84,"",18215,""
"199902060PHI",1999-02-06,"Orlando Magic",75,"Philadelphia 76ers",95,"",20143,""
"199902060SAS",1999-02-06,"Minnesota Timberwolves",82,"San Antonio Spurs",96,"",21319,""
"199902060WAS",1999-02-06,"Toronto Raptors",97,"Washington Wizards",98,"",19335,""
"199902070DET",1999-02-07,"Indiana Pacers",98,"Detroit Pistons",107,"",18877,""
"199902070GSW",1999-02-07,"Dallas Mavericks",102,"Golden State Warriors",99,"2OT",12039,""
"199902070LAC",1999-02-07,"Chicago Bulls",89,"Los Angeles Clippers",84,"",6118,""
"199902070LAL",1999-02-07,"Utah Jazz",100,"Los Angeles Lakers",91,"",17505,""
"199902070NJN",1999-02-07,"Atlanta Hawks",69,"New Jersey Nets",79,"",18545,""
"199902070NYK",1999-02-07,"Miami Heat",83,"New York Knicks",79,"",19763,""
"199902070PHO",1999-02-07,"Denver Nuggets",108,"Phoenix Suns",115,"",19023,""
"199902070SAC",1999-02-07,"Vancouver Grizzlies",87,"Sacramento Kings",109,"",17317,""
"199902070SEA",1999-02-07,"Portland Trail Blazers",88,"Seattle SuperSonics",91,"",17072,""
"199902080CHH",1999-02-08,"Miami Heat",91,"Charlotte Hornets",94,"",18044,""
"199902080CLE",1999-02-08,"Indiana Pacers",95,"Cleveland Cavaliers",89,"",17139,""
"199902080DET",1999-02-08,"Washington Wizards",103,"Detroit Pistons",106,"",14210,""
"199902080HOU",1999-02-08,"Denver Nuggets",80,"Houston Rockets",99,"",16285,""
"199902080ORL",1999-02-08,"Boston Celtics",90,"Orlando Magic",107,"",15410,""
"199902080SAS",1999-02-08,"Los Angeles Lakers",80,"San Antonio Spurs",75,"",33788,""
"199902080VAN",1999-02-08,"Portland Trail Blazers",95,"Vancouver Grizzlies",76,"",18353,""
"199902090CHI",1999-02-09,"Atlanta Hawks",87,"Chicago Bulls",71,"",22553,""
"199902090DAL",1999-02-09,"Utah Jazz",90,"Dallas Mavericks",79,"",17070,""
"199902090MIA",1999-02-09,"Boston Celtics",108,"Miami Heat",101,"",15200,""
"199902090MIN",1999-02-09,"San Antonio Spurs",70,"Minnesota Timberwolves",74,"",16422,""
"199902090PHI",1999-02-09,"Detroit Pistons",86,"Philadelphia 76ers",90,"",15871,""
"199902090PHO",1999-02-09,"Sacramento Kings",112,"Phoenix Suns",95,"",18217,""
"199902090SEA",1999-02-09,"Golden State Warriors",71,"Seattle SuperSonics",90,"",17072,""
"199902090TOR",1999-02-09,"Milwaukee Bucks",91,"Toronto Raptors",77,"",14577,"at Toronto, Canada (Maple Leaf Gardens)"
"199902100CHH",1999-02-10,"Cleveland Cavaliers",87,"Charlotte Hornets",77,"",18049,""
"199902100DEN",1999-02-10,"Los Angeles Lakers",103,"Denver Nuggets",98,"",13210,""
"199902100GSW",1999-02-10,"Seattle SuperSonics",89,"Golden State Warriors",82,"",8137,""
"199902100HOU",1999-02-10,"Sacramento Kings",82,"Houston Rockets",92,"",16285,""
"199902100NJN",1999-02-10,"Orlando Magic",89,"New Jersey Nets",81,"",13217,""
"199902100NYK",1999-02-10,"Washington Wizards",88,"New York Knicks",101,"",19763,""
"199902100POR",1999-02-10,"Indiana Pacers",92,"Portland Trail Blazers",100,"",19980,""
"199902100VAN",1999-02-10,"Los Angeles Clippers",99,"Vancouver Grizzlies",105,"",14818,""
"199902110ATL",1999-02-11,"Charlotte Hornets",88,"Atlanta Hawks",100,"",8611,"at Atlanta, GA (Alexander Memorial Coliseum at McDonald's Center)"
"199902110CHI",1999-02-11,"New York Knicks",73,"Chicago Bulls",68,"",22194,""
"199902110CLE",1999-02-11,"San Antonio Spurs",89,"Cleveland Cavaliers",99,"",14228,""
"199902110DAL",1999-02-11,"Houston Rockets",105,"Dallas Mavericks",95,"",18121,""
"199902110DET",1999-02-11,"Orlando Magic",87,"Detroit Pistons",81,"",17783,""
"199902110MIA",1999-02-11,"Toronto Raptors",84,"Miami Heat",102,"",14832,""
"199902110MIL",1999-02-11,"New Jersey Nets",75,"Milwaukee Bucks",95,"",18031,""
"199902110MIN",1999-02-11,"Los Angeles Lakers",75,"Minnesota Timberwolves",86,"",19006,""
"199902110PHO",1999-02-11,"Utah Jazz",82,"Phoenix Suns",74,"",19023,""
"199902110VAN",1999-02-11,"Indiana Pacers",101,"Vancouver Grizzlies",97,"",14914,""
"199902120DEN",1999-02-12,"Dallas Mavericks",94,"Denver Nuggets",100,"",10012,""
"199902120GSW",1999-02-12,"Utah Jazz",97,"Golden State Warriors",81,"",11022,""
"199902120PHI",1999-02-12,"San Antonio Spurs",98,"Philadelphia 76ers",94,"",16892,""
"199902130PHO",1999-02-13,"Los Angeles Clippers",104,"Phoenix Suns",107,"OT",19023,""
"199902130SEA",1999-02-13,"Denver Nuggets",92,"Seattle SuperSonics",105,"",17072,""
"199902140CHI",1999-02-14,"San Antonio Spurs",89,"Chicago Bulls",76,"",22386,""
"199902140GSW",1999-02-14,"Portland Trail Blazers",100,"Golden State Warriors",105,"2OT",10847,""
"199902140LAC",1999-02-14,"Minnesota Timberwolves",95,"Los Angeles Clippers",73,"",8592,""
"199902140LAL",1999-02-14,"Indiana Pacers",101,"Los Angeles Lakers",99,"",17505,""
"199902140ORL",1999-02-14,"Milwaukee Bucks",82,"Orlando Magic",85,"",15914,""
"199902140PHI",1999-02-14,"Atlanta Hawks",70,"Philadelphia 76ers",78,"",13307,""
"199902140VAN",1999-02-14,"Dallas Mavericks",92,"Vancouver Grizzlies",96,"",16059,""
"199902150DEN",1999-02-15,"Phoenix Suns",115,"Denver Nuggets",106,"",10415,""
"199902150GSW",1999-02-15,"Minnesota Timberwolves",99,"Golden State Warriors",101,"",13118,""
"199902150MIA",1999-02-15,"New Jersey Nets",72,"Miami Heat",95,"",15200,""
"199902150NYK",1999-02-15,"Detroit Pistons",69,"New York Knicks",78,"",19763,""
"199902150POR",1999-02-15,"Dallas Mavericks",84,"Portland Trail Blazers",99,"",18231,""
"199902150UTA",1999-02-15,"Sacramento Kings",112,"Utah Jazz",120,"OT",19911,""
"199902160CHI",1999-02-16,"Atlanta Hawks",83,"Chicago Bulls",67,"",22156,""
"199902160CLE",1999-02-16,"Orlando Magic",78,"Cleveland Cavaliers",90,"",12918,""
"199902160HOU",1999-02-16,"Phoenix Suns",92,"Houston Rockets",109,"",16285,""
"199902160IND",1999-02-16,"Miami Heat",89,"Indiana Pacers",78,"",15812,""
"199902160LAC",1999-02-16,"Vancouver Grizzlies",93,"Los Angeles Clippers",89,"2OT",9626,"at Anaheim, CA"
"199902160LAL",1999-02-16,"Charlotte Hornets",88,"Los Angeles Lakers",116,"",14093,""
"199902160NJN",1999-02-16,"Detroit Pistons",82,"New Jersey Nets",97,"",15633,""
"199902160NYK",1999-02-16,"Toronto Raptors",85,"New York Knicks",95,"",19763,""
"199902160PHI",1999-02-16,"Milwaukee Bucks",93,"Philadelphia 76ers",92,"",10976,""
"199902160SAC",1999-02-16,"Boston Celtics",98,"Sacramento Kings",101,"",16576,""
"199902160SEA",1999-02-16,"Utah Jazz",56,"Seattle SuperSonics",71,"",17072,""
"199902170DET",1999-02-17,"Miami Heat",91,"Detroit Pistons",80,"",17225,""
"199902170GSW",1999-02-17,"Charlotte Hornets",87,"Golden State Warriors",96,"",9734,""
"199902170LAL",1999-02-17,"Dallas Mavericks",88,"Los Angeles Lakers",101,"",13492,""
"199902170MIL",1999-02-17,"Chicago Bulls",83,"Milwaukee Bucks",91,"",14682,""
"199902170MIN",1999-02-17,"Houston Rockets",102,"Minnesota Timberwolves",116,"",18151,""
"199902170ORL",1999-02-17,"Washington Wizards",85,"Orlando Magic",96,"",15147,""
"199902170POR",1999-02-17,"Denver Nuggets",85,"Portland Trail Blazers",100,"",17726,""
"199902170SAS",1999-02-17,"Phoenix Suns",79,"San Antonio Spurs",76,"",16419,""
"199902170SEA",1999-02-17,"Sacramento Kings",109,"Seattle SuperSonics",106,"OT",17072,""
"199902170VAN",1999-02-17,"Boston Celtics",131,"Vancouver Grizzlies",129,"3OT",13041,""
"199902180CLE",1999-02-18,"New York Knicks",74,"Cleveland Cavaliers",98,"",13910,""
"199902180IND",1999-02-18,"Philadelphia 76ers",95,"Indiana Pacers",99,"",15011,""
"199902180NJN",1999-02-18,"Houston Rockets",93,"New Jersey Nets",92,"OT",18469,""
"199902180TOR",1999-02-18,"Washington Wizards",95,"Toronto Raptors",88,"",14292,"at Toronto, Canada (SkyDome)"
"199902180UTA",1999-02-18,"Denver Nuggets",86,"Utah Jazz",97,"",19212,""
"199902190ATL",1999-02-19,"Orlando Magic",99,"Atlanta Hawks",94,"OT",9154,"at Atlanta, GA (Alexander Memorial Coliseum at McDonald's Center)"
"199902190GSW",1999-02-19,"Dallas Mavericks",79,"Golden State Warriors",84,"",11432,""
"199902190LAL",1999-02-19,"San Antonio Spurs",94,"Los Angeles Lakers",106,"",17505,""
"199902190MIN",1999-02-19,"Vancouver Grizzlies",96,"Minnesota Timberwolves",115,"",17907,""
"199902190PHI",1999-02-19,"New York Knicks",78,"Philadelphia 76ers",67,"",19681,""
"199902190PHO",1999-02-19,"Detroit Pistons",101,"Phoenix Suns",93,"",19023,""
"199902190POR",1999-02-19,"Boston Celtics",86,"Portland Trail Blazers",106,"",18345,""
"199902190SAC",1999-02-19,"Charlotte Hornets",95,"Sacramento Kings",106,"",17317,""
"199902190TOR",1999-02-19,"Milwaukee Bucks",82,"Toronto Raptors",90,"",14888,"at Toronto, Canada (SkyDome)"
"199902190WAS",1999-02-19,"Chicago Bulls",91,"Washington Wizards",93,"",19220,""
"199902200CLE",1999-02-20,"New Jersey Nets",84,"Cleveland Cavaliers",89,"",15321,""
"199902200LAC",1999-02-20,"Dallas Mavericks",105,"Los Angeles Clippers",90,"",10946,""
"199902200MIA",1999-02-20,"Houston Rockets",71,"Miami Heat",81,"",15200,""
"199902200MIL",1999-02-20,"Indiana Pacers",82,"Milwaukee Bucks",80,"",18173,""
"199902200PHI",1999-02-20,"Atlanta Hawks",76,"Philadelphia 76ers",69,"",15159,""
"199902200POR",1999-02-20,"Golden State Warriors",84,"Portland Trail Blazers",90,"",17645,""
"199902200UTA",1999-02-20,"Seattle SuperSonics",80,"Utah Jazz",110,"",19911,""
"199902210IND",1999-02-21,"New Jersey Nets",79,"Indiana Pacers",80,"",16531,""
"199902210MIN",1999-02-21,"Sacramento Kings",90,"Minnesota Timberwolves",102,"",16848,""
"199902210NYK",1999-02-21,"Chicago Bulls",63,"New York Knicks",79,"",19763,""
"199902210ORL",1999-02-21,"Houston Rockets",83,"Orlando Magic",109,"",17248,""
"199902210SAS",1999-02-21,"Detroit Pistons",64,"San Antonio Spurs",85,"",19495,""
"199902210SEA",1999-02-21,"Los Angeles Lakers",89,"Seattle SuperSonics",92,"",17072,""
"199902210TOR",1999-02-21,"Vancouver Grizzlies",87,"Toronto Raptors",102,"",19800,""
"199902210WAS",1999-02-21,"Boston Celtics",75,"Washington Wizards",86,"",20674,""
"199902220ATL",1999-02-22,"Chicago Bulls",77,"Atlanta Hawks",68,"",8258,"at Atlanta, GA (Alexander Memorial Coliseum at McDonald's Center)"
"199902220CLE",1999-02-22,"Philadelphia 76ers",106,"Cleveland Cavaliers",97,"",13203,""
"199902220DEN",1999-02-22,"Los Angeles Lakers",113,"Denver Nuggets",117,"OT",17171,""
"199902220MIN",1999-02-22,"San Antonio Spurs",89,"Minnesota Timberwolves",95,"",15374,""
"199902220ORL",1999-02-22,"Sacramento Kings",96,"Orlando Magic",107,"",16542,""
