"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"199211060ATL",1992-11-06,"New York Knicks",106,"Atlanta Hawks",94,"",16389,""
"199211060BOS",1992-11-06,"Minnesota Timberwolves",92,"Boston Celtics",113,"",14890,""
"199211060CHH",1992-11-06,"Washington Bullets",119,"Charlotte Hornets",126,"",23698,""
"199211060CLE",1992-11-06,"Chicago Bulls",101,"Cleveland Cavaliers",96,"",20273,""
"199211060DET",1992-11-06,"Milwaukee Bucks",86,"Detroit Pistons",81,"",21454,""
"199211060HOU",1992-11-06,"Seattle SuperSonics",111,"Houston Rockets",94,"",14544,"at Yokohama, Japan"
"199211060LAC",1992-11-06,"Los Angeles Lakers",114,"Los Angeles Clippers",112,"OT",15989,""
"199211060ORL",1992-11-06,"Miami Heat",100,"Orlando Magic",110,"",15151,""
"199211060PHI",1992-11-06,"New Jersey Nets",114,"Philadelphia 76ers",111,"",12608,""
"199211060SAC",1992-11-06,"San Antonio Spurs",106,"Sacramento Kings",114,"",17317,""
"199211060UTA",1992-11-06,"Golden State Warriors",129,"Utah Jazz",114,"",19911,""
"199211070CHI",1992-11-07,"Atlanta Hawks",100,"Chicago Bulls",99,"",18676,""
"199211070DAL",1992-11-07,"Utah Jazz",122,"Dallas Mavericks",106,"",12514,""
"199211070DEN",1992-11-07,"San Antonio Spurs",121,"Denver Nuggets",125,"2OT",17022,""
"199211070IND",1992-11-07,"Detroit Pistons",89,"Indiana Pacers",87,"",16183,""
"199211070MIA",1992-11-07,"New Jersey Nets",94,"Miami Heat",106,"",15008,""
"199211070MIL",1992-11-07,"Boston Celtics",88,"Milwaukee Bucks",124,"",17892,""
"199211070MIN",1992-11-07,"Golden State Warriors",121,"Minnesota Timberwolves",119,"OT",19006,""
"199211070NYK",1992-11-07,"Philadelphia 76ers",85,"New York Knicks",89,"",19763,""
"199211070PHO",1992-11-07,"Los Angeles Clippers",105,"Phoenix Suns",111,"",19023,""
"199211070SEA",1992-11-07,"Houston Rockets",85,"Seattle SuperSonics",89,"",14544,"at Yokohama, Japan"
"199211070WSB",1992-11-07,"Orlando Magic",103,"Washington Bullets",98,"",18756,""
