"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"196710310STL",1967-10-31,"Baltimore Bullets",103,"St. Louis Hawks",114,"",NA,""
"196711010CIN",1967-11-01,"St. Louis Hawks",101,"Cincinnati Royals",96,"",NA,""
"196711010DET",1967-11-01,"San Francisco Warriors",137,"Detroit Pistons",132,"",NA,""
"196711010LAL",1967-11-01,"New York Knicks",129,"Los Angeles Lakers",113,"",NA,""
"196711010PHI",1967-11-01,"Baltimore Bullets",111,"Philadelphia 76ers",136,"",NA,""
"196711010SDR",1967-11-01,"Seattle SuperSonics",125,"San Diego Rockets",139,"",NA,"at Portland, OR"
"196711020CHI",1967-11-02,"Seattle SuperSonics",105,"Chicago Bulls",119,"",NA,"at Spokane, WA"
"196711030BAL",1967-11-03,"Detroit Pistons",115,"Baltimore Bullets",113,"",NA,""
"196711030BOS",1967-11-03,"Los Angeles Lakers",104,"Boston Celtics",105,"",NA,""
"196711030SEA",1967-11-03,"New York Knicks",134,"Seattle SuperSonics",100,"",NA,""
"196711040CIN",1967-11-04,"Los Angeles Lakers",106,"Cincinnati Royals",104,"",NA,""
"196711040DET",1967-11-04,"Baltimore Bullets",118,"Detroit Pistons",127,"",NA,""
"196711040PHI",1967-11-04,"San Francisco Warriors",110,"Philadelphia 76ers",117,"",NA,""
"196711040SDR",1967-11-04,"New York Knicks",125,"San Diego Rockets",121,"",NA,""
"196711040STL",1967-11-04,"Boston Celtics",104,"St. Louis Hawks",111,"",NA,""
"196711050SDR",1967-11-05,"New York Knicks",115,"San Diego Rockets",107,"",NA,""
"196711070CHI",1967-11-07,"St. Louis Hawks",111,"Chicago Bulls",106,"",NA,""
"196711070CIN",1967-11-07,"Boston Celtics",113,"Cincinnati Royals",103,"",NA,""
"196711070SDR",1967-11-07,"Philadelphia 76ers",130,"San Diego Rockets",105,"",NA,""
"196711070SFW",1967-11-07,"Seattle SuperSonics",112,"San Francisco Warriors",126,"",NA,""
"196711080BAL",1967-11-08,"Cincinnati Royals",100,"Baltimore Bullets",122,"",NA,""
"196711080DET",1967-11-08,"New York Knicks",108,"Detroit Pistons",110,"",NA,""
"196711080SDR",1967-11-08,"Philadelphia 76ers",129,"San Diego Rockets",114,"",NA,""
"196711080STL",1967-11-08,"Seattle SuperSonics",96,"St. Louis Hawks",111,"",NA,""
"196711090CHI",1967-11-09,"Boston Celtics",107,"Chicago Bulls",93,"",NA,""
"196711090DET",1967-11-09,"Seattle SuperSonics",118,"Detroit Pistons",119,"",NA,"at New York, NY"
"196711090NYK",1967-11-09,"Cincinnati Royals",106,"New York Knicks",123,"",NA,""
"196711100BOS",1967-11-10,"Baltimore Bullets",114,"Boston Celtics",115,"",NA,""
"196711100DET",1967-11-10,"St. Louis Hawks",143,"Detroit Pistons",140,"OT",NA,""
"196711100SFW",1967-11-10,"Philadelphia 76ers",104,"San Francisco Warriors",123,"",NA,""
"196711110BAL",1967-11-11,"Seattle SuperSonics",129,"Baltimore Bullets",134,"",NA,""
"196711110CIN",1967-11-11,"San Diego Rockets",108,"Cincinnati Royals",109,"",NA,""
"196711110LAL",1967-11-11,"Philadelphia 76ers",115,"Los Angeles Lakers",111,"",NA,""
"196711110NYK",1967-11-11,"Boston Celtics",105,"New York Knicks",110,"",NA,""
"196711110STL",1967-11-11,"San Francisco Warriors",93,"St. Louis Hawks",94,"",NA,""
"196711120LAL",1967-11-12,"Chicago Bulls",96,"Los Angeles Lakers",97,"",NA,""
"196711120STL",1967-11-12,"San Diego Rockets",105,"St. Louis Hawks",116,"",NA,""
"196711140BAL",1967-11-14,"San Francisco Warriors",129,"Baltimore Bullets",123,"",NA,""
"196711140BOS",1967-11-14,"Seattle SuperSonics",111,"Boston Celtics",114,"",NA,"at New York, NY"
"196711140DET",1967-11-14,"St. Louis Hawks",107,"Detroit Pistons",124,"",NA,"at Philadelphia, PA"
"196711140NYK",1967-11-14,"San Diego Rockets",109,"New York Knicks",122,"",NA,""
"196711140PHI",1967-11-14,"Cincinnati Royals",102,"Philadelphia 76ers",122,"",NA,""
"196711150BOS",1967-11-15,"San Francisco Warriors",110,"Boston Celtics",113,"",NA,""
"196711150DET",1967-11-15,"Philadelphia 76ers",120,"Detroit Pistons",123,"",NA,""
"196711150LAL",1967-11-15,"Chicago Bulls",115,"Los Angeles Lakers",124,"",NA,""
"196711150NYK",1967-11-15,"San Diego Rockets",122,"New York Knicks",108,"",NA,"at Boston, MA"
"196711160SDR",1967-11-16,"Chicago Bulls",91,"San Diego Rockets",99,"",NA,""
"196711170BAL",1967-11-17,"Los Angeles Lakers",107,"Baltimore Bullets",116,"",NA,""
"196711170BOS",1967-11-17,"Cincinnati Royals",120,"Boston Celtics",119,"",NA,""
"196711170PHI",1967-11-17,"St. Louis Hawks",117,"Philadelphia 76ers",125,"",NA,"at Baltimore, MD"
"196711170SEA",1967-11-17,"San Diego Rockets",124,"Seattle SuperSonics",130,"",NA,""
"196711170SFW",1967-11-17,"Chicago Bulls",109,"San Francisco Warriors",111,"",NA,"at Oakland, CA"
"196711180CHI",1967-11-18,"Detroit Pistons",130,"Chicago Bulls",132,"",NA,""
"196711180NYK",1967-11-18,"Baltimore Bullets",101,"New York Knicks",93,"",NA,""
"196711180PHI",1967-11-18,"Boston Celtics",116,"Philadelphia 76ers",111,"",NA,""
"196711180SDR",1967-11-18,"San Francisco Warriors",142,"San Diego Rockets",124,"",NA,""
"196711180STL",1967-11-18,"Los Angeles Lakers",127,"St. Louis Hawks",107,"",NA,""
"196711190SEA",1967-11-19,"Detroit Pistons",130,"Seattle SuperSonics",132,"OT",NA,""
"196711200DET",1967-11-20,"Seattle SuperSonics",118,"Detroit Pistons",120,"",NA,"at Tacoma, WA"
"196711210BOS",1967-11-21,"San Diego Rockets",114,"Boston Celtics",121,"",NA,"at New York, NY"
"196711210NYK",1967-11-21,"Chicago Bulls",123,"New York Knicks",125,"2OT",NA,""
"196711210SEA",1967-11-21,"Los Angeles Lakers",132,"Seattle SuperSonics",137,"",NA,""
"196711210SFW",1967-11-21,"Detroit Pistons",98,"San Francisco Warriors",124,"",NA,""
"196711220BAL",1967-11-22,"Chicago Bulls",105,"Baltimore Bullets",100,"",NA,""
"196711220BOS",1967-11-22,"San Diego Rockets",110,"Boston Celtics",124,"",NA,""
"196711220CIN",1967-11-22,"New York Knicks",122,"Cincinnati Royals",123,"",NA,""
"196711220STL",1967-11-22,"Philadelphia 76ers",113,"St. Louis Hawks",115,"",NA,""
"196711230BOS",1967-11-23,"Seattle SuperSonics",133,"Boston Celtics",106,"",NA,"at Philadelphia, PA"
"196711230CHI",1967-11-23,"New York Knicks",96,"Chicago Bulls",106,"",NA,"at Milwaukee, WI"
"196711230LAL",1967-11-23,"Detroit Pistons",120,"Los Angeles Lakers",132,"",NA,""
"196711230PHI",1967-11-23,"San Diego Rockets",117,"Philadelphia 76ers",128,"",NA,""
"196711240CHI",1967-11-24,"Philadelphia 76ers",122,"Chicago Bulls",104,"",NA,""
"196711240CIN",1967-11-24,"Seattle SuperSonics",133,"Cincinnati Royals",153,"",NA,"at Cleveland, OH"
"196711240DET",1967-11-24,"San Diego Rockets",122,"Detroit Pistons",130,"",NA,""
"196711240SFW",1967-11-24,"Los Angeles Lakers",121,"San Francisco Warriors",122,"OT",NA,"at Oakland, CA"
"196711250BAL",1967-11-25,"Boston Celtics",118,"Baltimore Bullets",126,"",NA,""
"196711250CIN",1967-11-25,"Detroit Pistons",133,"Cincinnati Royals",123,"",NA,""
"196711250LAL",1967-11-25,"San Francisco Warriors",131,"Los Angeles Lakers",112,"",NA,""
"196711250NYK",1967-11-25,"Seattle SuperSonics",110,"New York Knicks",111,"",NA,""
"196711250PHI",1967-11-25,"Chicago Bulls",119,"Philadelphia 76ers",114,"",NA,""
"196711250STL",1967-11-25,"San Diego Rockets",109,"St. Louis Hawks",110,"",NA,""
"196711260LAL",1967-11-26,"St. Louis Hawks",105,"Los Angeles Lakers",109,"",NA,""
"196711280BAL",1967-11-28,"San Francisco Warriors",117,"Baltimore Bullets",110,"",NA,""
"196711280BOS",1967-11-28,"Detroit Pistons",111,"Boston Celtics",118,"",NA,""
"196711280CHI",1967-11-28,"Seattle SuperSonics",111,"Chicago Bulls",108,"",NA,""
"196711280LAL",1967-11-28,"St. Louis Hawks",117,"Los Angeles Lakers",134,"",NA,""
"196711280NYK",1967-11-28,"Philadelphia 76ers",110,"New York Knicks",108,"",NA,""
"196711290CIN",1967-11-29,"New York Knicks",119,"Cincinnati Royals",99,"",NA,""
"196711290DET",1967-11-29,"Los Angeles Lakers",123,"Detroit Pistons",127,"",NA,""
"196711290PHI",1967-11-29,"San Francisco Warriors",113,"Philadelphia 76ers",95,"",NA,""
"196711300SDR",1967-11-30,"St. Louis Hawks",129,"San Diego Rockets",87,"",NA,""
"196712010BAL",1967-12-01,"Cincinnati Royals",109,"Baltimore Bullets",123,"",NA,""
"196712010BOS",1967-12-01,"Los Angeles Lakers",119,"Boston Celtics",123,"",NA,""
"196712010CHI",1967-12-01,"New York Knicks",100,"Chicago Bulls",102,"",NA,""
"196712010PHI",1967-12-01,"Seattle SuperSonics",109,"Philadelphia 76ers",133,"",NA,"at Boston, MA"
"196712010SFW",1967-12-01,"St. Louis Hawks",101,"San Francisco Warriors",124,"",NA,""
"196712020CIN",1967-12-02,"Chicago Bulls",126,"Cincinnati Royals",110,"",NA,""
"196712020DET",1967-12-02,"Boston Celtics",107,"Detroit Pistons",112,"",NA,""
"196712020NYK",1967-12-02,"Los Angeles Lakers",122,"New York Knicks",106,"",NA,""
"196712020PHI",1967-12-02,"Baltimore Bullets",121,"Philadelphia 76ers",130,"",NA,""
"196712020SDR",1967-12-02,"San Francisco Warriors",103,"San Diego Rockets",127,"",NA,""
"196712030SEA",1967-12-03,"St. Louis Hawks",123,"Seattle SuperSonics",109,"",NA,""
"196712050CHI",1967-12-05,"Cincinnati Royals",104,"Chicago Bulls",105,"",NA,"at Evansville, IN"
"196712050DET",1967-12-05,"San Diego Rockets",110,"Detroit Pistons",111,"",NA,"at New York, NY"
"196712050NYK",1967-12-05,"Baltimore Bullets",117,"New York Knicks",148,"",NA,""
"196712050PHI",1967-12-05,"Los Angeles Lakers",128,"Philadelphia 76ers",122,"OT",NA,""
"196712050SFW",1967-12-05,"Seattle SuperSonics",121,"San Francisco Warriors",133,"",NA,"at Oakland, CA"
"196712060BAL",1967-12-06,"Los Angeles Lakers",136,"Baltimore Bullets",125,"",NA,""
"196712060BOS",1967-12-06,"New York Knicks",113,"Boston Celtics",115,"",NA,""
"196712060CIN",1967-12-06,"Philadelphia 76ers",108,"Cincinnati Royals",107,"",NA,""
"196712060DET",1967-12-06,"Chicago Bulls",121,"Detroit Pistons",135,"",NA,""
"196712070CHI",1967-12-07,"San Diego Rockets",118,"Chicago Bulls",108,"",NA,""
"196712080BOS",1967-12-08,"Baltimore Bullets",108,"Boston Celtics",123,"",NA,""
"196712080DET",1967-12-08,"Los Angeles Lakers",115,"Detroit Pistons",103,"",NA,""
"196712080PHI",1967-12-08,"New York Knicks",109,"Philadelphia 76ers",117,"",NA,""
"196712080SEA",1967-12-08,"Chicago Bulls",115,"Seattle SuperSonics",114,"",NA,""
"196712080SFW",1967-12-08,"San Diego Rockets",137,"San Francisco Warriors",107,"",NA,"at Oakland, CA"
"196712080STL",1967-12-08,"Cincinnati Royals",95,"St. Louis Hawks",101,"",NA,""
"196712090BAL",1967-12-09,"Philadelphia 76ers",123,"Baltimore Bullets",109,"",NA,""
"196712090CIN",1967-12-09,"Boston Celtics",104,"Cincinnati Royals",108,"",NA,""
"196712090NYK",1967-12-09,"Detroit Pistons",124,"New York Knicks",121,"",NA,""
"196712090SDR",1967-12-09,"Los Angeles Lakers",127,"San Diego Rockets",109,"",NA,""
"196712090SFW",1967-12-09,"Chicago Bulls",112,"San Francisco Warriors",119,"",NA,""
"196712100SEA",1967-12-10,"Los Angeles Lakers",123,"Seattle SuperSonics",133,"",NA,""
"196712100STL",1967-12-10,"Baltimore Bullets",112,"St. Louis Hawks",114,"OT",NA,""
"196712120BAL",1967-12-12,"Detroit Pistons",117,"Baltimore Bullets",140,"",NA,""
"196712120NYK",1967-12-12,"St. Louis Hawks",145,"New York Knicks",142,"2OT",NA,""
"196712120PHI",1967-12-12,"Seattle SuperSonics",107,"Philadelphia 76ers",118,"",NA,"at New York, NY"
"196712120SDR",1967-12-12,"Chicago Bulls",104,"San Diego Rockets",118,"",NA,""
"196712130CIN",1967-12-13,"Baltimore Bullets",108,"Cincinnati Royals",136,"",NA,""
"196712130DET",1967-12-13,"New York Knicks",117,"Detroit Pistons",129,"",NA,""
"196712130SFW",1967-12-13,"Chicago Bulls",109,"San Francisco Warriors",104,"",NA,""
"196712140BOS",1967-12-14,"Philadelphia 76ers",101,"Boston Celtics",102,"",NA,""
"196712140LAL",1967-12-14,"Chicago Bulls",106,"Los Angeles Lakers",101,"",NA,""
"196712150BAL",1967-12-15,"San Francisco Warriors",110,"Baltimore Bullets",97,"",NA,""
"196712150BOS",1967-12-15,"San Diego Rockets",101,"Boston Celtics",114,"",NA,"at Philadelphia, PA"
"196712150CHI",1967-12-15,"Seattle SuperSonics",122,"Chicago Bulls",115,"",NA,""
"196712150CIN",1967-12-15,"Detroit Pistons",130,"Cincinnati Royals",147,"",NA,"at Cleveland, OH"
"196712150PHI",1967-12-15,"St. Louis Hawks",98,"Philadelphia 76ers",107,"",NA,""
"196712160CHI",1967-12-16,"Philadelphia 76ers",143,"Chicago Bulls",123,"",NA,""
"196712160DET",1967-12-16,"Cincinnati Royals",122,"Detroit Pistons",110,"",NA,""
"196712160NYK",1967-12-16,"San Diego Rockets",102,"New York Knicks",126,"",NA,""
"196712160STL",1967-12-16,"San Francisco Warriors",110,"St. Louis Hawks",117,"",NA,""
"196712170LAL",1967-12-17,"Boston Celtics",123,"Los Angeles Lakers",117,"",NA,""
"196712170SDR",1967-12-17,"Detroit Pistons",115,"San Diego Rockets",117,"",NA,""
"196712170SEA",1967-12-17,"Philadelphia 76ers",139,"Seattle SuperSonics",124,"",NA,""
"196712170SFW",1967-12-17,"St. Louis Hawks",97,"San Francisco Warriors",79,"",NA,"at Miami Beach, FL"
"196712180DET",1967-12-18,"Seattle SuperSonics",122,"Detroit Pistons",140,"",NA,"at Tacoma, WA"
"196712190BAL",1967-12-19,"St. Louis Hawks",98,"Baltimore Bullets",117,"",NA,""
"196712190NYK",1967-12-19,"Cincinnati Royals",118,"New York Knicks",133,"",NA,""
"196712190SEA",1967-12-19,"Boston Celtics",118,"Seattle SuperSonics",114,"",NA,""
"196712200LAL",1967-12-20,"New York Knicks",138,"Los Angeles Lakers",131,"",NA,""
"196712200SDR",1967-12-20,"Boston Celtics",126,"San Diego Rockets",116,"",NA,""
"196712200SEA",1967-12-20,"Philadelphia 76ers",160,"Seattle SuperSonics",122,"",NA,""
"196712200SFW",1967-12-20,"Detroit Pistons",109,"San Francisco Warriors",113,"",NA,""
"196712210CHI",1967-12-21,"Baltimore Bullets",116,"Chicago Bulls",108,"",NA,""
"196712220BAL",1967-12-22,"Chicago Bulls",112,"Baltimore Bullets",117,"",NA,""
"196712220BOS",1967-12-22,"Cincinnati Royals",117,"Boston Celtics",120,"",NA,""
"196712220LAL",1967-12-22,"Detroit Pistons",105,"Los Angeles Lakers",133,"",NA,""
"196712220SEA",1967-12-22,"New York Knicks",108,"Seattle SuperSonics",120,"",NA,""
"196712220SFW",1967-12-22,"San Diego Rockets",97,"San Francisco Warriors",103,"",NA,""
"196712230SDR",1967-12-23,"Detroit Pistons",123,"San Diego Rockets",119,"",NA,""
"196712230SFW",1967-12-23,"Seattle SuperSonics",124,"San Francisco Warriors",131,"",NA,"at Oakland, CA"
"196712240SEA",1967-12-24,"San Francisco Warriors",127,"Seattle SuperSonics",113,"",NA,""
"196712250BAL",1967-12-25,"Philadelphia 76ers",108,"Baltimore Bullets",105,"",NA,""
"196712250CIN",1967-12-25,"Seattle SuperSonics",112,"Cincinnati Royals",118,"",NA,""
"196712250NYK",1967-12-25,"Boston Celtics",134,"New York Knicks",124,"",NA,""
"196712250SDR",1967-12-25,"Los Angeles Lakers",101,"San Diego Rockets",104,"",NA,""
"196712260BOS",1967-12-26,"San Francisco Warriors",117,"Boston Celtics",104,"",NA,""
"196712260CHI",1967-12-26,"Los Angeles Lakers",104,"Chicago Bulls",101,"",NA,""
"196712260DET",1967-12-26,"St. Louis Hawks",110,"Detroit Pistons",127,"",NA,""
"196712260NYK",1967-12-26,"Seattle SuperSonics",137,"New York Knicks",135,"",NA,"at Philadelphia, PA"
"196712260PHI",1967-12-26,"Cincinnati Royals",121,"Philadelphia 76ers",126,"",NA,""
"196712270CIN",1967-12-27,"Los Angeles Lakers",127,"Cincinnati Royals",132,"",NA,""
"196712270NYK",1967-12-27,"Philadelphia 76ers",114,"New York Knicks",105,"",NA,""
"196712270STL",1967-12-27,"Boston Celtics",113,"St. Louis Hawks",116,"",NA,""
"196712280CIN",1967-12-28,"San Francisco Warriors",122,"Cincinnati Royals",126,"",NA,"at Cleveland, OH"
"196712280SEA",1967-12-28,"San Diego Rockets",143,"Seattle SuperSonics",125,"",NA,""
"196712290BAL",1967-12-29,"Cincinnati Royals",113,"Baltimore Bullets",130,"",NA,""
"196712290CHI",1967-12-29,"San Francisco Warriors",100,"Chicago Bulls",107,"",NA,""
"196712290DET",1967-12-29,"St. Louis Hawks",122,"Detroit Pistons",111,"",NA,"at Miami Beach, FL"
"196712290NYK",1967-12-29,"Los Angeles Lakers",126,"New York Knicks",115,"",NA,""
"196712290PHI",1967-12-29,"Boston Celtics",123,"Philadelphia 76ers",133,"",NA,""
"196712300DET",1967-12-30,"Philadelphia 76ers",122,"Detroit Pistons",107,"",NA,"at Syracuse, NY"
"196712300STL",1967-12-30,"Los Angeles Lakers",106,"St. Louis Hawks",104,"",NA,""
"196712310LAL",1967-12-31,"San Diego Rockets",118,"Los Angeles Lakers",147,"",NA,""
"196712310SEA",1967-12-31,"San Francisco Warriors",126,"Seattle SuperSonics",124,"",NA,""
"196801010CHI",1968-01-01,"Baltimore Bullets",103,"Chicago Bulls",109,"",NA,""
"196801010SEA",1968-01-01,"St. Louis Hawks",115,"Seattle SuperSonics",94,"",NA,""
"196801020BAL",1968-01-02,"Detroit Pistons",114,"Baltimore Bullets",113,"",NA,"at New York, NY"
"196801020CHI",1968-01-02,"Boston Celtics",84,"Chicago Bulls",95,"",NA,""
"196801020NYK",1968-01-02,"Cincinnati Royals",125,"New York Knicks",119,"",NA,""
"196801020SFW",1968-01-02,"Los Angeles Lakers",118,"San Francisco Warriors",119,"",NA,""
"196801030BAL",1968-01-03,"Chicago Bulls",113,"Baltimore Bullets",94,"",NA,""
"196801030LAL",1968-01-03,"Boston Celtics",113,"Los Angeles Lakers",103,"",NA,""
"196801030PHI",1968-01-03,"New York Knicks",129,"Philadelphia 76ers",115,"",NA,""
"196801030SDR",1968-01-03,"St. Louis Hawks",124,"San Diego Rockets",126,"2OT",NA,""
"196801040SFW",1968-01-04,"St. Louis Hawks",106,"San Francisco Warriors",98,"",NA,"at Oakland, CA"
"196801050CHI",1968-01-05,"New York Knicks",121,"Chicago Bulls",99,"",NA,"at Philadelphia, PA"
"196801050DET",1968-01-05,"Cincinnati Royals",141,"Detroit Pistons",142,"OT",NA,""
"196801050PHI",1968-01-05,"Los Angeles Lakers",113,"Philadelphia 76ers",125,"",NA,""
"196801050SEA",1968-01-05,"Boston Celtics",128,"Seattle SuperSonics",121,"",NA,"at Seattle, WA (Clarence S. ""Hec"" Edmundson Pavillion)"
"196801060BAL",1968-01-06,"Los Angeles Lakers",127,"Baltimore Bullets",130,"OT",NA,""
"196801060CIN",1968-01-06,"Chicago Bulls",114,"Cincinnati Royals",109,"",NA,""
"196801060NYK",1968-01-06,"Detroit Pistons",101,"New York Knicks",118,"",NA,""
"196801060SDR",1968-01-06,"Seattle SuperSonics",122,"San Diego Rockets",104,"",NA,""
"196801060SFW",1968-01-06,"Boston Celtics",101,"San Francisco Warriors",107,"",NA,""
"196801060STL",1968-01-06,"Philadelphia 76ers",107,"St. Louis Hawks",96,"",NA,""
"196801070CIN",1968-01-07,"Philadelphia 76ers",118,"Cincinnati Royals",134,"",NA,""
"196801080SEA",1968-01-08,"New York Knicks",119,"Seattle SuperSonics",113,"",NA,""
"196801090BAL",1968-01-09,"Cincinnati Royals",118,"Baltimore Bullets",121,"",NA,"at Winston-Salem, NC"
"196801090CHI",1968-01-09,"St. Louis Hawks",121,"Chicago Bulls",109,"",NA,"at Evansville, IN"
"196801090SDR",1968-01-09,"New York Knicks",118,"San Diego Rockets",105,"",NA,""
"196801090SFW",1968-01-09,"Detroit Pistons",118,"San Francisco Warriors",102,"",NA,"at Oakland, CA"
"196801100BOS",1968-01-10,"Seattle SuperSonics",110,"Boston Celtics",123,"",NA,""
"196801100CIN",1968-01-10,"Baltimore Bullets",117,"Cincinnati Royals",133,"",NA,""
"196801100LAL",1968-01-10,"New York Knicks",115,"Los Angeles Lakers",101,"",NA,""
"196801100PHI",1968-01-10,"St. Louis Hawks",134,"Philadelphia 76ers",122,"",NA,""
"196801100SDR",1968-01-10,"Detroit Pistons",118,"San Diego Rockets",122,"",NA,""
"196801110BAL",1968-01-11,"St. Louis Hawks",108,"Baltimore Bullets",101,"",NA,""
"196801110BOS",1968-01-11,"Cincinnati Royals",120,"Boston Celtics",116,"",NA,"at Cleveland, OH"
"196801120BOS",1968-01-12,"Detroit Pistons",126,"Boston Celtics",148,"",NA,""
"196801120PHI",1968-01-12,"Baltimore Bullets",116,"Philadelphia 76ers",133,"",NA,""
"196801120SFW",1968-01-12,"New York Knicks",117,"San Francisco Warriors",127,"",NA,"at Oakland, CA"
"196801120STL",1968-01-12,"San Diego Rockets",89,"St. Louis Hawks",111,"",NA,""
"196801130CHI",1968-01-13,"Baltimore Bullets",106,"Chicago Bulls",110,"",NA,""
"196801130CIN",1968-01-13,"San Diego Rockets",116,"Cincinnati Royals",122,"",NA,""
"196801130DET",1968-01-13,"Philadelphia 76ers",115,"Detroit Pistons",106,"",NA,""
"196801140STL",1968-01-14,"Chicago Bulls",92,"St. Louis Hawks",99,"",NA,""
"196801150BOS",1968-01-15,"San Francisco Warriors",102,"Boston Celtics",111,"",NA,""
"196801150NYK",1968-01-15,"Seattle SuperSonics",129,"New York Knicks",113,"",NA,"at Boston, MA"
"196801160BAL",1968-01-16,"Seattle SuperSonics",142,"Baltimore Bullets",116,"",NA,"at Chicago, IL"
"196801160CHI",1968-01-16,"San Diego Rockets",110,"Chicago Bulls",123,"",NA,""
"196801160CIN",1968-01-16,"San Francisco Warriors",121,"Cincinnati Royals",148,"",NA,""
"196801170BAL",1968-01-17,"New York Knicks",111,"Baltimore Bullets",109,"",NA,""
"196801170BOS",1968-01-17,"St. Louis Hawks",102,"Boston Celtics",114,"",NA,""
"196801170CHI",1968-01-17,"San Diego Rockets",110,"Chicago Bulls",104,"",NA,"at Baltimore, MD"
"196801170DET",1968-01-17,"San Francisco Warriors",109,"Detroit Pistons",117,"",NA,""
"196801170LAL",1968-01-17,"Philadelphia 76ers",116,"Los Angeles Lakers",125,"",NA,""
"196801180BAL",1968-01-18,"St. Louis Hawks",119,"Baltimore Bullets",116,"",NA,"at Greensboro, NC"
