"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"197210100BUF",1972-10-10,"Atlanta Hawks",120,"Buffalo Braves",109,"",NA,""
"197210100CHI",1972-10-10,"Philadelphia 76ers",89,"Chicago Bulls",95,"",NA,""
"197210100CLE",1972-10-10,"Baltimore Bullets",102,"Cleveland Cavaliers",90,"",NA,""
"197210100NYK",1972-10-10,"Seattle SuperSonics",89,"New York Knicks",113,"",NA,""
"197210110DET",1972-10-11,"Boston Celtics",121,"Detroit Pistons",108,"",NA,""
"197210110KCO",1972-10-11,"Los Angeles Lakers",129,"Kansas City-Omaha Kings",94,"",NA,"at Omaha, NE"
"197210110PHI",1972-10-11,"Seattle SuperSonics",105,"Philadelphia 76ers",100,"",NA,""
"197210130BAL",1972-10-13,"Atlanta Hawks",98,"Baltimore Bullets",115,"",NA,""
"197210130BOS",1972-10-13,"Los Angeles Lakers",104,"Boston Celtics",112,"",NA,""
"197210130CLE",1972-10-13,"Houston Rockets",109,"Cleveland Cavaliers",108,"",NA,""
"197210130DET",1972-10-13,"Chicago Bulls",91,"Detroit Pistons",100,"",NA,""
"197210130PHI",1972-10-13,"Buffalo Braves",104,"Philadelphia 76ers",101,"",NA,""
"197210130PHO",1972-10-13,"Milwaukee Bucks",117,"Phoenix Suns",105,"",NA,""
"197210130POR",1972-10-13,"Seattle SuperSonics",92,"Portland Trail Blazers",84,"",NA,""
"197210140BUF",1972-10-14,"Houston Rockets",121,"Buffalo Braves",113,"",NA,""
"197210140CHI",1972-10-14,"Boston Celtics",96,"Chicago Bulls",88,"",NA,""
"197210140GSW",1972-10-14,"Milwaukee Bucks",81,"Golden State Warriors",77,"",NA,""
"197210140KCO",1972-10-14,"Detroit Pistons",101,"Kansas City-Omaha Kings",113,"",NA,""
"197210140NYK",1972-10-14,"Los Angeles Lakers",100,"New York Knicks",125,"",NA,""
"197210140POR",1972-10-14,"Phoenix Suns",124,"Portland Trail Blazers",120,"",NA,""
"197210150ATL",1972-10-15,"New York Knicks",101,"Atlanta Hawks",109,"",NA,""
"197210150CLE",1972-10-15,"Los Angeles Lakers",95,"Cleveland Cavaliers",83,"",NA,""
"197210150PHO",1972-10-15,"Baltimore Bullets",98,"Phoenix Suns",107,"",NA,""
"197210160GSW",1972-10-16,"Baltimore Bullets",96,"Golden State Warriors",97,"",NA,""
"197210170ATL",1972-10-17,"Boston Celtics",119,"Atlanta Hawks",115,"",NA,""
"197210170BUF",1972-10-17,"Philadelphia 76ers",114,"Buffalo Braves",122,"",NA,""
"197210170NYK",1972-10-17,"Houston Rockets",95,"New York Knicks",103,"",NA,""
"197210170POR",1972-10-17,"Milwaukee Bucks",108,"Portland Trail Blazers",111,"",NA,""
"197210190KCO",1972-10-19,"Baltimore Bullets",94,"Kansas City-Omaha Kings",83,"",NA,""
"197210200BOS",1972-10-20,"Buffalo Braves",118,"Boston Celtics",126,"",NA,""
"197210200CLE",1972-10-20,"New York Knicks",92,"Cleveland Cavaliers",89,"",NA,""
"197210200HOU",1972-10-20,"Atlanta Hawks",108,"Houston Rockets",120,"",NA,""
