"game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"200811080IND",2008-11-08,"7:00 pm","New Jersey Nets",80,"Indiana Pacers",98,"",14355,""
"200811080MIL",2008-11-08,"8:30 pm","Phoenix Suns",104,"Milwaukee Bucks",96,"",17935,""
"200811080NOH",2008-11-08,"8:00 pm","Miami Heat",89,"New Orleans Hornets",100,"",17701,""
"200811080ORL",2008-11-08,"7:00 pm","Washington Wizards",81,"Orlando Magic",106,"",16911,""
"200811080POR",2008-11-08,"10:00 pm","Minnesota Timberwolves",93,"Portland Trail Blazers",97,"",20599,""
"200811090CHA",2008-11-09,"1:00 pm","Toronto Raptors",89,"Charlotte Bobcats",79,"",12111,""
"200811090DEN",2008-11-09,"8:00 pm","Memphis Grizzlies",90,"Denver Nuggets",100,"",14359,""
"200811090DET",2008-11-09,"6:00 pm","Boston Celtics",88,"Detroit Pistons",76,"",22076,""
"200811090LAC",2008-11-09,"3:30 pm","Dallas Mavericks",92,"Los Angeles Clippers",103,"",14249,""
"200811090LAL",2008-11-09,"9:30 pm","Houston Rockets",82,"Los Angeles Lakers",111,"",18997,""
"200811090NYK",2008-11-09,"3:00 pm","Utah Jazz",99,"New York Knicks",107,"",19344,""
"200811090OKC",2008-11-09,"7:00 pm","Atlanta Hawks",89,"Oklahoma City Thunder",85,"",18231,""
"200811090SAC",2008-11-09,"9:00 pm","Golden State Warriors",98,"Sacramento Kings",115,"",12090,""
"200811100BOS",2008-11-10,"7:30 pm","Toronto Raptors",87,"Boston Celtics",94,"",18624,""
"200811100IND",2008-11-10,"7:00 pm","Oklahoma City Thunder",99,"Indiana Pacers",107,"",10165,""
"200811100MIA",2008-11-10,"7:30 pm","New Jersey Nets",94,"Miami Heat",99,"",15028,""
"200811100ORL",2008-11-10,"7:00 pm","Portland Trail Blazers",106,"Orlando Magic",99,"",14210,""
"200811100PHO",2008-11-10,"9:00 pm","Memphis Grizzlies",102,"Phoenix Suns",107,"",18422,""
"200811110CHA",2008-11-11,"7:00 pm","Denver Nuggets",88,"Charlotte Bobcats",80,"",10753,""
"200811110CHI",2008-11-11,"8:30 pm","Atlanta Hawks",113,"Chicago Bulls",108,"",21738,""
"200811110CLE",2008-11-11,"7:00 pm","Milwaukee Bucks",93,"Cleveland Cavaliers",99,"",19842,""
"200811110DAL",2008-11-11,"8:30 pm","Los Angeles Lakers",106,"Dallas Mavericks",99,"",20391,""
"200811110GSW",2008-11-11,"10:30 pm","Minnesota Timberwolves",110,"Golden State Warriors",113,"OT",17422,""
"200811110PHI",2008-11-11,"7:00 pm","Utah Jazz",93,"Philadelphia 76ers",80,"",12839,""
"200811110SAC",2008-11-11,"10:00 pm","Detroit Pistons",100,"Sacramento Kings",92,"",11423,""
"200811110SAS",2008-11-11,"8:30 pm","New York Knicks",80,"San Antonio Spurs",92,"",16569,""
"200811120BOS",2008-11-12,"7:30 pm","Atlanta Hawks",102,"Boston Celtics",103,"",18624,""
"200811120LAC",2008-11-12,"10:30 pm","Sacramento Kings",103,"Los Angeles Clippers",98,"",13266,""
"200811120MEM",2008-11-12,"8:00 pm","New York Knicks",132,"Memphis Grizzlies",103,"",10129,""
"200811120MIA",2008-11-12,"8:00 pm","Portland Trail Blazers",104,"Miami Heat",96,"",15021,""
"200811120MIL",2008-11-12,"8:00 pm","San Antonio Spurs",78,"Milwaukee Bucks",82,"",14036,""
"200811120NJN",2008-11-12,"7:30 pm","Indiana Pacers",98,"New Jersey Nets",87,"",13551,""
"200811120NOH",2008-11-12,"8:00 pm","Los Angeles Lakers",93,"New Orleans Hornets",86,"",18239,""
"200811120OKC",2008-11-12,"8:00 pm","Orlando Magic",109,"Oklahoma City Thunder",92,"",18185,""
"200811120PHO",2008-11-12,"10:30 pm","Houston Rockets",94,"Phoenix Suns",82,"",18422,""
"200811120TOR",2008-11-12,"7:00 pm","Philadelphia 76ers",106,"Toronto Raptors",96,"",18093,""
"200811120WAS",2008-11-12,"8:00 pm","Utah Jazz",87,"Washington Wizards",95,"",14885,""
"200811130CHI",2008-11-13,"8:30 pm","Dallas Mavericks",91,"Chicago Bulls",98,"",21751,""
"200811130CLE",2008-11-13,"8:00 pm","Denver Nuggets",99,"Cleveland Cavaliers",110,"",20562,""
"200811130GSW",2008-11-13,"10:30 pm","Detroit Pistons",107,"Golden State Warriors",102,"",18477,""
"200811140BOS",2008-11-14,"8:00 pm","Denver Nuggets",94,"Boston Celtics",85,"",18624,""
"200811140CHA",2008-11-14,"7:00 pm","Utah Jazz",96,"Charlotte Bobcats",104,"",14189,""
"200811140DAL",2008-11-14,"8:30 pm","Orlando Magic",102,"Dallas Mavericks",100,"",20085,""
"200811140IND",2008-11-14,"7:00 pm","Philadelphia 76ers",94,"Indiana Pacers",92,"",12742,""
"200811140LAL",2008-11-14,"10:30 pm","Detroit Pistons",106,"Los Angeles Lakers",95,"",18997,""
"200811140MEM",2008-11-14,"8:00 pm","Milwaukee Bucks",101,"Memphis Grizzlies",96,"OT",11308,""
"200811140MIA",2008-11-14,"7:30 pm","Washington Wizards",77,"Miami Heat",97,"",15284,""
"200811140NJN",2008-11-14,"7:30 pm","Atlanta Hawks",108,"New Jersey Nets",115,"",15309,""
"200811140NOH",2008-11-14,"8:00 pm","Portland Trail Blazers",82,"New Orleans Hornets",87,"",16071,""
"200811140NYK",2008-11-14,"7:30 pm","Oklahoma City Thunder",106,"New York Knicks",116,"",18008,""
"200811140SAC",2008-11-14,"10:00 pm","Phoenix Suns",97,"Sacramento Kings",95,"OT",12810,""
"200811140SAS",2008-11-14,"8:30 pm","Houston Rockets",75,"San Antonio Spurs",77,"",18797,""
"200811150ATL",2008-11-15,"7:00 pm","New Jersey Nets",119,"Atlanta Hawks",107,"",18729,""
"200811150CHI",2008-11-15,"8:30 pm","Indiana Pacers",91,"Chicago Bulls",104,"",21759,""
"200811150CLE",2008-11-15,"7:30 pm","Utah Jazz",93,"Cleveland Cavaliers",105,"",20562,""
"200811150HOU",2008-11-15,"8:30 pm","New Orleans Hornets",82,"Houston Rockets",91,"",18303,""
"200811150LAC",2008-11-15,"3:30 pm","Golden State Warriors",121,"Los Angeles Clippers",103,"",12823,""
"200811150MIL",2008-11-15,"8:30 pm","Boston Celtics",102,"Milwaukee Bucks",97,"OT",17952,""
"200811150MIN",2008-11-15,"8:00 pm","Portland Trail Blazers",88,"Minnesota Timberwolves",83,"",12213,""
"200811150PHI",2008-11-15,"7:00 pm","Oklahoma City Thunder",85,"Philadelphia 76ers",110,"",13385,""
"200811160CHA",2008-11-16,"5:30 pm","Orlando Magic",90,"Charlotte Bobcats",85,"",12639,""
"200811160DEN",2008-11-16,"8:00 pm","Minnesota Timberwolves",84,"Denver Nuggets",90,"",16721,""
"200811160NYK",2008-11-16,"6:00 pm","Dallas Mavericks",124,"New York Knicks",114,"OT",19271,""
"200811160PHO",2008-11-16,"8:00 pm","Detroit Pistons",86,"Phoenix Suns",104,"",18422,""
"200811160SAC",2008-11-16,"9:00 pm","San Antonio Spurs",90,"Sacramento Kings",88,"",11699,""
"200811160TOR",2008-11-16,"1:00 pm","Miami Heat",96,"Toronto Raptors",107,"",19800,""
"200811170LAC",2008-11-17,"10:30 pm","San Antonio Spurs",86,"Los Angeles Clippers",83,"",14962,""
"200811170OKC",2008-11-17,"8:00 pm","Houston Rockets",100,"Oklahoma City Thunder",89,"",18145,""
"200811170UTA",2008-11-17,"9:00 pm","Phoenix Suns",97,"Utah Jazz",109,"",19911,""
"200811180BOS",2008-11-18,"7:30 pm","New York Knicks",101,"Boston Celtics",110,"",18624,""
"200811180CHA",2008-11-18,"7:00 pm","Dallas Mavericks",100,"Charlotte Bobcats",83,"",10935,""
"200811180DEN",2008-11-18,"9:00 pm","Milwaukee Bucks",105,"Denver Nuggets",114,"",14413,""
"200811180GSW",2008-11-18,"10:30 pm","Portland Trail Blazers",106,"Golden State Warriors",111,"",18284,""
"200811180IND",2008-11-18,"7:00 pm","Atlanta Hawks",96,"Indiana Pacers",113,"",13379,""
"200811180LAL",2008-11-18,"10:30 pm","Chicago Bulls",109,"Los Angeles Lakers",116,"",18997,""
"200811180MEM",2008-11-18,"8:00 pm","Sacramento Kings",94,"Memphis Grizzlies",109,"",10834,""
"200811180NJN",2008-11-18,"7:30 pm","Cleveland Cavaliers",106,"New Jersey Nets",82,"",16911,""
"200811180ORL",2008-11-18,"7:00 pm","Toronto Raptors",90,"Orlando Magic",103,"",16353,""
"200811180WAS",2008-11-18,"7:00 pm","Miami Heat",94,"Washington Wizards",87,"",15102,""
"200811190ATL",2008-11-19,"7:00 pm","Washington Wizards",87,"Atlanta Hawks",91,"",14416,""
"200811190DET",2008-11-19,"7:30 pm","Cleveland Cavaliers",89,"Detroit Pistons",96,"",22076,""
"200811190HOU",2008-11-19,"8:00 pm","Dallas Mavericks",96,"Houston Rockets",86,"",18203,""
"200811190MIA",2008-11-19,"7:30 pm","Toronto Raptors",101,"Miami Heat",95,"",15014,""
"200811190MIN",2008-11-19,"8:00 pm","Philadelphia 76ers",96,"Minnesota Timberwolves",102,"",10111,""
"200811190NOH",2008-11-19,"8:00 pm","Sacramento Kings",105,"New Orleans Hornets",96,"",15533,""
"200811190OKC",2008-11-19,"8:00 pm","Los Angeles Clippers",108,"Oklahoma City Thunder",88,"",18312,""
"200811190POR",2008-11-19,"10:30 pm","Chicago Bulls",74,"Portland Trail Blazers",116,"",20599,""
"200811190SAS",2008-11-19,"8:30 pm","Denver Nuggets",91,"San Antonio Spurs",81,"",16559,""
"200811190UTA",2008-11-19,"9:00 pm","Milwaukee Bucks",94,"Utah Jazz",105,"",19911,""
"200811200BOS",2008-11-20,"8:00 pm","Detroit Pistons",80,"Boston Celtics",98,"",18624,""
"200811200PHO",2008-11-20,"10:30 pm","Los Angeles Lakers",105,"Phoenix Suns",92,"",18422,""
"200811210ATL",2008-11-21,"7:30 pm","Charlotte Bobcats",83,"Atlanta Hawks",88,"",15068,""
"200811210DAL",2008-11-21,"8:30 pm","Memphis Grizzlies",76,"Dallas Mavericks",91,"",20035,""
"200811210GSW",2008-11-21,"10:30 pm","Chicago Bulls",115,"Golden State Warriors",110,"",19596,""
"200811210IND",2008-11-21,"7:00 pm","Orlando Magic",100,"Indiana Pacers",98,"OT",14699,""
"200811210LAL",2008-11-21,"10:30 pm","Denver Nuggets",90,"Los Angeles Lakers",104,"",18997,""
"200811210MIL",2008-11-21,"8:30 pm","New York Knicks",87,"Milwaukee Bucks",104,"",14898,""
"200811210MIN",2008-11-21,"8:00 pm","Boston Celtics",95,"Minnesota Timberwolves",78,"",19107,""
"200811210OKC",2008-11-21,"9:30 pm","New Orleans Hornets",105,"Oklahoma City Thunder",80,"",19136,""
"200811210PHI",2008-11-21,"7:00 pm","Los Angeles Clippers",88,"Philadelphia 76ers",89,"",13474,""
"200811210SAC",2008-11-21,"10:00 pm","Portland Trail Blazers",117,"Sacramento Kings",96,"",12056,""
"200811210SAS",2008-11-21,"8:30 pm","Utah Jazz",94,"San Antonio Spurs",119,"",17354,""
"200811210TOR",2008-11-21,"7:00 pm","New Jersey Nets",129,"Toronto Raptors",127,"OT",19800,""
"200811210WAS",2008-11-21,"7:00 pm","Houston Rockets",103,"Washington Wizards",91,"",20173,""
"200811220CHA",2008-11-22,"7:00 pm","Milwaukee Bucks",79,"Charlotte Bobcats",74,"",12096,""
"200811220CLE",2008-11-22,"7:30 pm","Atlanta Hawks",96,"Cleveland Cavaliers",110,"",20562,""
"200811220MEM",2008-11-22,"8:00 pm","Utah Jazz",103,"Memphis Grizzlies",94,"",13121,""
"200811220MIA",2008-11-22,"7:30 pm","Indiana Pacers",100,"Miami Heat",109,"",18685,""
"200811220NJN",2008-11-22,"7:30 pm","Los Angeles Clippers",95,"New Jersey Nets",112,"",17677,""
"200811220NOH",2008-11-22,"8:00 pm","Oklahoma City Thunder",97,"New Orleans Hornets",109,"",16023,""
"200811220NYK",2008-11-22,"7:30 pm","Washington Wizards",117,"New York Knicks",122,"",19763,""
"200811220ORL",2008-11-22,"7:00 pm","Houston Rockets",100,"Orlando Magic",95,"",17461,""
"200811220PHO",2008-11-22,"9:00 pm","Portland Trail Blazers",92,"Phoenix Suns",102,"",18422,""
"200811230DEN",2008-11-23,"9:00 pm","Chicago Bulls",101,"Denver Nuggets",114,"",16202,""
"200811230DET",2008-11-23,"6:00 pm","Minnesota Timberwolves",106,"Detroit Pistons",80,"",22076,""
"200811230LAL",2008-11-23,"9:30 pm","Sacramento Kings",108,"Los Angeles Lakers",118,"",18997,""
"200811230PHI",2008-11-23,"5:00 pm","Golden State Warriors",81,"Philadelphia 76ers",89,"",13556,""
"200811230TOR",2008-11-23,"12:30 pm","Boston Celtics",118,"Toronto Raptors",103,"",19800,""
"200811240CHA",2008-11-24,"7:00 pm","Philadelphia 76ers",84,"Charlotte Bobcats",93,"",10848,""
"200811240LAC",2008-11-24,"10:30 pm","New Orleans Hornets",99,"Los Angeles Clippers",87,"",14956,""
"200811240MEM",2008-11-24,"8:00 pm","San Antonio Spurs",94,"Memphis Grizzlies",81,"",12053,""
"200811240MIA",2008-11-24,"7:30 pm","Houston Rockets",107,"Miami Heat",98,"",18704,""
"200811240ORL",2008-11-24,"7:00 pm","Milwaukee Bucks",101,"Orlando Magic",108,"",16245,""
"200811240POR",2008-11-24,"10:00 pm","Sacramento Kings",90,"Portland Trail Blazers",91,"",20467,""
"200811240UTA",2008-11-24,"9:00 pm","Chicago Bulls",101,"Utah Jazz",100,"",19911,""
"200811250DAL",2008-11-25,"8:30 pm","Indiana Pacers",106,"Dallas Mavericks",109,"",19996,""
"200811250LAL",2008-11-25,"10:30 pm","New Jersey Nets",93,"Los Angeles Lakers",120,"",18997,""
"200811250NYK",2008-11-25,"7:30 pm","Cleveland Cavaliers",119,"New York Knicks",101,"",19763,""
"200811250OKC",2008-11-25,"8:00 pm","Phoenix Suns",99,"Oklahoma City Thunder",98,"",19136,""
"200811250WAS",2008-11-25,"7:00 pm","Golden State Warriors",100,"Washington Wizards",124,"",13852,""
"200811260ATL",2008-11-26,"7:00 pm","Milwaukee Bucks",96,"Atlanta Hawks",102,"",15730,""
"200811260BOS",2008-11-26,"7:30 pm","Golden State Warriors",111,"Boston Celtics",119,"",18624,""
"200811260CLE",2008-11-26,"7:00 pm","Oklahoma City Thunder",82,"Cleveland Cavaliers",117,"",19753,""
"200811260DET",2008-11-26,"8:00 pm","New York Knicks",96,"Detroit Pistons",110,"",22076,""
"200811260HOU",2008-11-26,"8:30 pm","Indiana Pacers",91,"Houston Rockets",90,"",18194,""
"200811260LAC",2008-11-26,"10:30 pm","Denver Nuggets",106,"Los Angeles Clippers",105,"",14934,""
"200811260MIN",2008-11-26,"8:00 pm","Phoenix Suns",110,"Minnesota Timberwolves",102,"",11708,""
"200811260PHI",2008-11-26,"7:30 pm","Orlando Magic",96,"Philadelphia 76ers",94,"",14985,""
"200811260POR",2008-11-26,"10:00 pm","Miami Heat",68,"Portland Trail Blazers",106,"",20528,""
"200811260SAC",2008-11-26,"10:00 pm","New Jersey Nets",116,"Sacramento Kings",114,"OT",11650,""
"200811260SAS",2008-11-26,"8:30 pm","Chicago Bulls",88,"San Antonio Spurs",98,"",17837,""
"200811260TOR",2008-11-26,"7:00 pm","Charlotte Bobcats",86,"Toronto Raptors",93,"",17414,""
"200811260UTA",2008-11-26,"9:00 pm","Memphis Grizzlies",100,"Utah Jazz",117,"",19911,""
"200811270DEN",2008-11-27,"10:30 pm","New Orleans Hornets",105,"Denver Nuggets",101,"",15563,""
"200811270WAS",2008-11-27,"8:00 pm","Orlando Magic",105,"Washington Wizards",90,"",13295,""
"200811280BOS",2008-11-28,"7:30 pm","Philadelphia 76ers",78,"Boston Celtics",102,"",18624,""
"200811280CLE",2008-11-28,"7:30 pm","Golden State Warriors",97,"Cleveland Cavaliers",112,"",20562,""
"200811280DET",2008-11-28,"8:00 pm","Milwaukee Bucks",97,"Detroit Pistons",107,"",22076,""
"200811280IND",2008-11-28,"8:00 pm","Charlotte Bobcats",115,"Indiana Pacers",108,"OT",17160,""
"200811280LAL",2008-11-28,"10:30 pm","Dallas Mavericks",107,"Los Angeles Lakers",114,"",18997,""
"200811280OKC",2008-11-28,"8:00 pm","Minnesota Timberwolves",105,"Oklahoma City Thunder",103,"",18229,""
"200811280PHO",2008-11-28,"8:00 pm","Miami Heat",107,"Phoenix Suns",92,"",18422,""
"200811280POR",2008-11-28,"10:00 pm","New Orleans Hornets",86,"Portland Trail Blazers",101,"",20638,""
"200811280SAS",2008-11-28,"8:30 pm","Memphis Grizzlies",98,"San Antonio Spurs",109,"",17074,""
"200811280TOR",2008-11-28,"7:00 pm","Atlanta Hawks",88,"Toronto Raptors",93,"",19200,""
"200811280UTA",2008-11-28,"9:00 pm","Sacramento Kings",94,"Utah Jazz",120,"",19911,""
"200811290CHA",2008-11-29,"7:00 pm","Boston Celtics",89,"Charlotte Bobcats",84,"",19177,""
"200811290HOU",2008-11-29,"8:30 pm","San Antonio Spurs",84,"Houston Rockets",103,"",18282,""
"200811290LAC",2008-11-29,"10:30 pm","Miami Heat",96,"Los Angeles Clippers",97,"",16245,""
"200811290MEM",2008-11-29,"8:00 pm","Oklahoma City Thunder",111,"Memphis Grizzlies",103,"",11977,""
"200811290MIL",2008-11-29,"9:00 pm","Cleveland Cavaliers",97,"Milwaukee Bucks",85,"",16237,""
"200811290MIN",2008-11-29,"8:00 pm","Denver Nuggets",106,"Minnesota Timberwolves",97,"",14197,""
"200811290NYK",2008-11-29,"7:30 pm","Golden State Warriors",125,"New York Knicks",138,"",19317,""
"200811290ORL",2008-11-29,"7:00 pm","Indiana Pacers",96,"Orlando Magic",110,"",17172,""
"200811290SAC",2008-11-29,"10:00 pm","Dallas Mavericks",101,"Sacramento Kings",78,"",12650,""
"200811290UTA",2008-11-29,"9:00 pm","New Jersey Nets",105,"Utah Jazz",88,"",19911,""
"200811290WAS",2008-11-29,"7:00 pm","Atlanta Hawks",102,"Washington Wizards",98,"",18110,""
"200811300DEN",2008-11-30,"8:00 pm","Houston Rockets",94,"Denver Nuggets",104,"",17201,""
"200811300DET",2008-11-30,"3:00 pm","Portland Trail Blazers",96,"Detroit Pistons",85,"",22076,""
"200811300LAL",2008-11-30,"9:30 pm","Toronto Raptors",99,"Los Angeles Lakers",112,"",18997,""
"200811300PHI",2008-11-30,"5:00 pm","Chicago Bulls",103,"Philadelphia 76ers",92,"",13561,""
"200811300PHO",2008-11-30,"8:00 pm","New Jersey Nets",117,"Phoenix Suns",109,"",18422,""
"200812010BOS",2008-12-01,"7:30 pm","Orlando Magic",88,"Boston Celtics",107,"",18624,""
"200812010CHA",2008-12-01,"7:00 pm","Minnesota Timberwolves",90,"Charlotte Bobcats",100,"",9285,""
"200812010GSW",2008-12-01,"10:30 pm","Miami Heat",130,"Golden State Warriors",129,"OT",18723,""
"200812020CHI",2008-12-02,"8:30 pm","Philadelphia 76ers",103,"Chicago Bulls",95,"OT",20485,""
"200812020DAL",2008-12-02,"8:30 pm","Los Angeles Clippers",98,"Dallas Mavericks",100,"",19670,""
