"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"197610210ATL",1976-10-21,"Houston Rockets",120,"Atlanta Hawks",104,"",NA,""
"197610210IND",1976-10-21,"Boston Celtics",129,"Indiana Pacers",122,"OT",NA,""
"197610210MIL",1976-10-21,"Buffalo Braves",133,"Milwaukee Bucks",112,"",NA,""
"197610210NYK",1976-10-21,"Los Angeles Lakers",97,"New York Knicks",102,"",NA,""
"197610220CLE",1976-10-22,"Chicago Bulls",95,"Cleveland Cavaliers",106,"",NA,""
"197610220GSW",1976-10-22,"New York Nets",104,"Golden State Warriors",103,"",NA,""
"197610220IND",1976-10-22,"Denver Nuggets",123,"Indiana Pacers",110,"",NA,""
"197610220KCK",1976-10-22,"Detroit Pistons",99,"Kansas City Kings",96,"",NA,""
"197610220NOJ",1976-10-22,"Phoenix Suns",98,"New Orleans Jazz",111,"",NA,""
"197610220PHI",1976-10-22,"San Antonio Spurs",121,"Philadelphia 76ers",118,"",NA,""
"197610220WSB",1976-10-22,"Los Angeles Lakers",103,"Washington Bullets",84,"",NA,""
"197610230BUF",1976-10-23,"Philadelphia 76ers",105,"Buffalo Braves",108,"",NA,""
"197610230CHI",1976-10-23,"Indiana Pacers",97,"Chicago Bulls",102,"",NA,""
"197610230DEN",1976-10-23,"Kansas City Kings",99,"Denver Nuggets",120,"",NA,""
"197610230DET",1976-10-23,"Washington Bullets",98,"Detroit Pistons",97,"",NA,""
"197610230HOU",1976-10-23,"Phoenix Suns",126,"Houston Rockets",129,"",NA,""
"197610230MIL",1976-10-23,"Boston Celtics",111,"Milwaukee Bucks",107,"OT",NA,""
"197610230NYK",1976-10-23,"San Antonio Spurs",98,"New York Knicks",117,"",NA,""
"197610230POR",1976-10-23,"New York Nets",104,"Portland Trail Blazers",114,"",NA,""
"197610240ATL",1976-10-24,"Milwaukee Bucks",91,"Atlanta Hawks",115,"",NA,""
"197610240CLE",1976-10-24,"Los Angeles Lakers",95,"Cleveland Cavaliers",100,"",NA,""
"197610240SEA",1976-10-24,"New York Nets",93,"Seattle SuperSonics",104,"",NA,""
"197610260ATL",1976-10-26,"San Antonio Spurs",114,"Atlanta Hawks",122,"",NA,""
"197610260CHI",1976-10-26,"Milwaukee Bucks",88,"Chicago Bulls",90,"",NA,""
"197610260IND",1976-10-26,"Seattle SuperSonics",90,"Indiana Pacers",120,"",NA,""
"197610260KCK",1976-10-26,"Los Angeles Lakers",115,"Kansas City Kings",117,"OT",NA,""
"197610260NOJ",1976-10-26,"Philadelphia 76ers",111,"New Orleans Jazz",101,"",NA,""
"197610260NYK",1976-10-26,"Buffalo Braves",104,"New York Knicks",118,"",NA,""
"197610260POR",1976-10-26,"Golden State Warriors",96,"Portland Trail Blazers",110,"",NA,""
"197610270DET",1976-10-27,"Seattle SuperSonics",92,"Detroit Pistons",106,"",NA,""
"197610270HOU",1976-10-27,"Philadelphia 76ers",116,"Houston Rockets",94,"",NA,""
"197610270NYN",1976-10-27,"Washington Bullets",93,"New York Nets",96,"",NA,""
"197610270SAS",1976-10-27,"Phoenix Suns",106,"San Antonio Spurs",115,"",NA,""
"197610280BOS",1976-10-28,"Buffalo Braves",105,"Boston Celtics",112,"",NA,"at Hartford, CT"
"197610280CLE",1976-10-28,"New York Knicks",90,"Cleveland Cavaliers",114,"",NA,""
"197610280DEN",1976-10-28,"Milwaukee Bucks",100,"Denver Nuggets",119,"",NA,""
"197610280GSW",1976-10-28,"Portland Trail Blazers",92,"Golden State Warriors",112,"",NA,""
"197610290CHI",1976-10-29,"Phoenix Suns",95,"Chicago Bulls",82,"",NA,""
"197610290KCK",1976-10-29,"San Antonio Spurs",102,"Kansas City Kings",130,"",NA,""
"197610290LAL",1976-10-29,"Atlanta Hawks",101,"Los Angeles Lakers",118,"",NA,""
"197610290NOJ",1976-10-29,"Washington Bullets",93,"New Orleans Jazz",111,"",NA,""
"197610290NYN",1976-10-29,"Indiana Pacers",90,"New York Nets",89,"",NA,""
"197610290SEA",1976-10-29,"Detroit Pistons",103,"Seattle SuperSonics",106,"",NA,""
"197610300BUF",1976-10-30,"Cleveland Cavaliers",109,"Buffalo Braves",105,"",NA,""
"197610300DEN",1976-10-30,"Phoenix Suns",107,"Denver Nuggets",113,"",NA,""
"197610300GSW",1976-10-30,"Atlanta Hawks",106,"Golden State Warriors",114,"",NA,""
