"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"198711060ATL",1987-11-06,"Washington Bullets",97,"Atlanta Hawks",114,"",16064,""
"198711060BOS",1987-11-06,"Milwaukee Bucks",108,"Boston Celtics",125,"",14890,""
"198711060DAL",1987-11-06,"Utah Jazz",93,"Dallas Mavericks",95,"",17007,""
"198711060DEN",1987-11-06,"Los Angeles Clippers",93,"Denver Nuggets",139,"",11534,""
"198711060DET",1987-11-06,"New York Knicks",99,"Detroit Pistons",110,"",28676,""
"198711060HOU",1987-11-06,"San Antonio Spurs",102,"Houston Rockets",108,"",16611,""
"198711060LAL",1987-11-06,"Seattle SuperSonics",109,"Los Angeles Lakers",113,"",17505,""
"198711060NJN",1987-11-06,"Cleveland Cavaliers",114,"New Jersey Nets",108,"",13014,""
"198711060PHI",1987-11-06,"Indiana Pacers",95,"Philadelphia 76ers",108,"",12287,""
"198711060POR",1987-11-06,"Phoenix Suns",104,"Portland Trail Blazers",118,"",12666,""
"198711060SAC",1987-11-06,"Golden State Warriors",106,"Sacramento Kings",134,"",10333,""
"198711070ATL",1987-11-07,"Cleveland Cavaliers",105,"Atlanta Hawks",113,"",11455,""
"198711070CHI",1987-11-07,"Philadelphia 76ers",94,"Chicago Bulls",104,"",18688,""
"198711070GSW",1987-11-07,"Denver Nuggets",103,"Golden State Warriors",99,"",13223,""
"198711070IND",1987-11-07,"New York Knicks",95,"Indiana Pacers",108,"",14801,""
"198711070LAC",1987-11-07,"Portland Trail Blazers",124,"Los Angeles Clippers",99,"",10045,""
"198711070MIL",1987-11-07,"Detroit Pistons",105,"Milwaukee Bucks",119,"",11052,""
"198711070SAS",1987-11-07,"Dallas Mavericks",106,"San Antonio Spurs",130,"",14172,""
"198711070SEA",1987-11-07,"Phoenix Suns",96,"Seattle SuperSonics",112,"",14252,""
"198711070UTA",1987-11-07,"Sacramento Kings",100,"Utah Jazz",121,"",12212,""
"198711070WSB",1987-11-07,"Boston Celtics",140,"Washington Bullets",139,"2OT",18643,""
"198711080LAL",1987-11-08,"Houston Rockets",92,"Los Angeles Lakers",101,"",17505,""
"198711090NYK",1987-11-09,"Boston Celtics",96,"New York Knicks",87,"",19591,""
"198711100ATL",1987-11-10,"Chicago Bulls",105,"Atlanta Hawks",95,"",16451,""
"198711100IND",1987-11-10,"Detroit Pistons",118,"Indiana Pacers",121,"",11885,""
"198711100LAC",1987-11-10,"Utah Jazz",88,"Los Angeles Clippers",100,"",6104,""
"198711100MIL",1987-11-10,"Washington Bullets",100,"Milwaukee Bucks",115,"",10586,""
"198711100PHO",1987-11-10,"Golden State Warriors",109,"Phoenix Suns",123,"",9470,""
"198711100POR",1987-11-10,"Houston Rockets",118,"Portland Trail Blazers",111,"",12666,""
"198711100SAC",1987-11-10,"Denver Nuggets",123,"Sacramento Kings",134,"",10333,""
"198711100SAS",1987-11-10,"Los Angeles Lakers",133,"San Antonio Spurs",124,"",13751,""
"198711100SEA",1987-11-10,"Dallas Mavericks",117,"Seattle SuperSonics",101,"",10447,""
"198711110BOS",1987-11-11,"Indiana Pacers",106,"Boston Celtics",120,"",14890,""
"198711110CLE",1987-11-11,"Milwaukee Bucks",109,"Cleveland Cavaliers",101,"",12145,""
"198711110GSW",1987-11-11,"Phoenix Suns",115,"Golden State Warriors",130,"",8560,""
"198711110NJN",1987-11-11,"Chicago Bulls",105,"New Jersey Nets",96,"",11552,""
"198711110NYK",1987-11-11,"Atlanta Hawks",94,"New York Knicks",93,"",12781,""
"198711110UTA",1987-11-11,"Dallas Mavericks",92,"Utah Jazz",121,"",12212,""
"198711120DEN",1987-11-12,"Portland Trail Blazers",113,"Denver Nuggets",126,"",8271,""
