"game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"200711140WAS",2007-11-14,"7:00 pm","Indiana Pacers",90,"Washington Wizards",103,"",12477,""
"200711150DAL",2007-11-15,"8:00 pm","San Antonio Spurs",92,"Dallas Mavericks",105,"",20468,""
"200711150PHO",2007-11-15,"10:30 pm","Chicago Bulls",102,"Phoenix Suns",112,"",18422,""
"200711160ATL",2007-11-16,"7:30 pm","Seattle SuperSonics",126,"Atlanta Hawks",123,"2OT",13534,""
"200711160BOS",2007-11-16,"7:30 pm","Miami Heat",91,"Boston Celtics",92,"",18624,""
"200711160CLE",2007-11-16,"7:30 pm","Utah Jazz",94,"Cleveland Cavaliers",99,"",19862,""
"200711160GSW",2007-11-16,"10:30 pm","Los Angeles Clippers",105,"Golden State Warriors",122,"",19596,""
"200711160LAL",2007-11-16,"10:30 pm","Detroit Pistons",91,"Los Angeles Lakers",103,"",18997,""
"200711160MEM",2007-11-16,"8:00 pm","New Orleans Hornets",120,"Memphis Grizzlies",118,"OT",13271,""
"200711160MIN",2007-11-16,"8:00 pm","Washington Wizards",105,"Minnesota Timberwolves",89,"",11783,""
"200711160NJN",2007-11-16,"7:30 pm","Orlando Magic",95,"New Jersey Nets",70,"",15115,""
"200711160PHI",2007-11-16,"7:00 pm","Portland Trail Blazers",88,"Philadelphia 76ers",92,"",11483,""
"200711160SAC",2007-11-16,"10:00 pm","New York Knicks",118,"Sacramento Kings",123,"2OT",12549,""
"200711160SAS",2007-11-16,"8:00 pm","Houston Rockets",84,"San Antonio Spurs",90,"",18797,""
"200711160TOR",2007-11-16,"7:00 pm","Indiana Pacers",101,"Toronto Raptors",110,"",19800,""
"200711170CHA",2007-11-17,"7:00 pm","Seattle SuperSonics",84,"Charlotte Bobcats",100,"",13697,""
"200711170DAL",2007-11-17,"8:30 pm","Memphis Grizzlies",105,"Dallas Mavericks",108,"",20385,""
"200711170DEN",2007-11-17,"9:00 pm","New York Knicks",83,"Denver Nuggets",115,"",19679,""
"200711170HOU",2007-11-17,"8:30 pm","Phoenix Suns",115,"Houston Rockets",105,"",18265,""
"200711170IND",2007-11-17,"7:00 pm","Utah Jazz",97,"Indiana Pacers",117,"",12447,""
"200711170LAC",2007-11-17,"10:30 pm","Chicago Bulls",92,"Los Angeles Clippers",73,"",17535,""
"200711170MIL",2007-11-17,"8:30 pm","Atlanta Hawks",96,"Milwaukee Bucks",105,"",14511,""
"200711170MIN",2007-11-17,"8:00 pm","New Orleans Hornets",100,"Minnesota Timberwolves",82,"",15324,""
"200711170NJN",2007-11-17,"7:30 pm","Miami Heat",91,"New Jersey Nets",87,"",16797,""
"200711170WAS",2007-11-17,"7:00 pm","Portland Trail Blazers",90,"Washington Wizards",109,"",20173,""
"200711180LAL",2007-11-18,"9:30 pm","Chicago Bulls",78,"Los Angeles Lakers",106,"",18997,""
"200711180ORL",2007-11-18,"6:00 pm","Boston Celtics",102,"Orlando Magic",104,"",17519,""
"200711180SAC",2007-11-18,"9:00 pm","Detroit Pistons",95,"Sacramento Kings",105,"",12978,""
"200711180TOR",2007-11-18,"1:00 pm","Golden State Warriors",106,"Toronto Raptors",100,"",19800,""
"200711190CHA",2007-11-19,"7:00 pm","Portland Trail Blazers",92,"Charlotte Bobcats",101,"",10612,""
"200711190MEM",2007-11-19,"8:00 pm","Seattle SuperSonics",108,"Memphis Grizzlies",125,"",10863,""
"200711190NOH",2007-11-19,"8:00 pm","Orlando Magic",95,"New Orleans Hornets",88,"",11741,""
"200711190UTA",2007-11-19,"9:00 pm","New Jersey Nets",75,"Utah Jazz",102,"",19911,""
"200711200ATL",2007-11-20,"7:00 pm","San Antonio Spurs",95,"Atlanta Hawks",83,"",17025,""
"200711200CLE",2007-11-20,"7:00 pm","Milwaukee Bucks",111,"Cleveland Cavaliers",107,"",20115,""
"200711200DAL",2007-11-20,"8:30 pm","Toronto Raptors",99,"Dallas Mavericks",105,"",20272,""
"200711200DEN",2007-11-20,"9:00 pm","Chicago Bulls",91,"Denver Nuggets",112,"",17106,""
"200711200IND",2007-11-20,"7:00 pm","Los Angeles Lakers",134,"Indiana Pacers",114,"",11577,""
"200711200NYK",2007-11-20,"7:30 pm","Golden State Warriors",108,"New York Knicks",82,"",19763,""
"200711200SAC",2007-11-20,"10:00 pm","Phoenix Suns",100,"Sacramento Kings",98,"",13592,""
"200711200WAS",2007-11-20,"7:00 pm","Philadelphia 76ers",101,"Washington Wizards",116,"",12299,""
"200711210BOS",2007-11-21,"7:30 pm","Golden State Warriors",82,"Boston Celtics",105,"",18624,""
"200711210CHA",2007-11-21,"7:00 pm","Washington Wizards",114,"Charlotte Bobcats",111,"OT",12193,""
"200711210DET",2007-11-21,"8:00 pm","New York Knicks",86,"Detroit Pistons",98,"",22076,""
"200711210HOU",2007-11-21,"7:30 pm","Dallas Mavericks",100,"Houston Rockets",94,"",18143,""
"200711210LAC",2007-11-21,"10:30 pm","Denver Nuggets",90,"Los Angeles Clippers",101,"",17221,""
"200711210MEM",2007-11-21,"8:00 pm","Toronto Raptors",95,"Memphis Grizzlies",89,"",12217,""
"200711210MIA",2007-11-21,"7:30 pm","Atlanta Hawks",82,"Miami Heat",79,"",19600,""
"200711210MIL",2007-11-21,"8:00 pm","Los Angeles Lakers",103,"Milwaukee Bucks",110,"",17526,""
"200711210MIN",2007-11-21,"8:00 pm","Cleveland Cavaliers",97,"Minnesota Timberwolves",86,"",15224,""
"200711210NOH",2007-11-21,"8:00 pm","Indiana Pacers",105,"New Orleans Hornets",93,"",11609,""
"200711210PHO",2007-11-21,"9:00 pm","Sacramento Kings",111,"Phoenix Suns",127,"",18422,""
"200711210POR",2007-11-21,"10:00 pm","New Jersey Nets",106,"Portland Trail Blazers",101,"",18423,""
"200711210SAS",2007-11-21,"8:30 pm","Orlando Magic",110,"San Antonio Spurs",128,"",18797,""
"200711230BOS",2007-11-23,"7:30 pm","Los Angeles Lakers",94,"Boston Celtics",107,"",18624,""
"200711230DEN",2007-11-23,"9:00 pm","Minnesota Timberwolves",93,"Denver Nuggets",99,"",17097,""
"200711230DET",2007-11-23,"8:00 pm","Philadelphia 76ers",78,"Detroit Pistons",83,"",22076,""
"200711230IND",2007-11-23,"8:00 pm","Dallas Mavericks",107,"Indiana Pacers",111,"",14002,""
"200711230MIA",2007-11-23,"8:00 pm","Houston Rockets",91,"Miami Heat",98,"",19600,""
"200711230ORL",2007-11-23,"7:00 pm","Charlotte Bobcats",92,"Orlando Magic",105,"",17136,""
"200711230PHO",2007-11-23,"9:00 pm","Los Angeles Clippers",94,"Phoenix Suns",113,"",18422,""
"200711230POR",2007-11-23,"10:00 pm","Sacramento Kings",84,"Portland Trail Blazers",87,"",19980,""
"200711230SAS",2007-11-23,"8:30 pm","Memphis Grizzlies",88,"San Antonio Spurs",101,"",18797,""
"200711230SEA",2007-11-23,"10:30 pm","New Jersey Nets",98,"Seattle SuperSonics",93,"",14424,""
"200711230UTA",2007-11-23,"9:00 pm","New Orleans Hornets",71,"Utah Jazz",99,"",19911,""
"200711230WAS",2007-11-23,"7:00 pm","Golden State Warriors",123,"Washington Wizards",115,"",20173,""
"200711240CHA",2007-11-24,"7:00 pm","Boston Celtics",96,"Charlotte Bobcats",95,"",19201,""
"200711240CLE",2007-11-24,"1:00 pm","Toronto Raptors",108,"Cleveland Cavaliers",111,"",20018,""
"200711240HOU",2007-11-24,"8:30 pm","Denver Nuggets",81,"Houston Rockets",109,"",18228,""
"200711240LAC",2007-11-24,"10:30 pm","New Orleans Hornets",98,"Los Angeles Clippers",89,"",15601,""
"200711240MEM",2007-11-24,"8:00 pm","Washington Wizards",118,"Memphis Grizzlies",124,"",13579,""
"200711240MIL",2007-11-24,"9:00 pm","Dallas Mavericks",95,"Milwaukee Bucks",97,"",16376,""
"200711240MIN",2007-11-24,"8:00 pm","Atlanta Hawks",94,"Minnesota Timberwolves",87,"",14101,""
"200711240NYK",2007-11-24,"1:00 pm","Chicago Bulls",78,"New York Knicks",85,"",19763,""
"200711240ORL",2007-11-24,"7:00 pm","Miami Heat",99,"Orlando Magic",120,"",17519,""
"200711240PHI",2007-11-24,"7:00 pm","Golden State Warriors",100,"Philadelphia 76ers",98,"OT",13047,""
"200711250DET",2007-11-25,"1:00 pm","Utah Jazz",103,"Detroit Pistons",93,"",22076,""
"200711250IND",2007-11-25,"2:30 pm","Cleveland Cavaliers",111,"Indiana Pacers",106,"",11603,""
"200711250LAL",2007-11-25,"9:30 pm","New Jersey Nets",102,"Los Angeles Lakers",100,"",18997,""
"200711250SEA",2007-11-25,"9:00 pm","San Antonio Spurs",116,"Seattle SuperSonics",101,"",14186,""
"200711250TOR",2007-11-25,"12:00 pm","Chicago Bulls",78,"Toronto Raptors",93,"",19800,""
"200711260DAL",2007-11-26,"8:30 pm","Washington Wizards",110,"Dallas Mavericks",98,"",19556,""
"200711260GSW",2007-11-26,"10:30 pm","Phoenix Suns",114,"Golden State Warriors",129,"",19596,""
"200711260LAC",2007-11-26,"10:30 pm","Houston Rockets",88,"Los Angeles Clippers",71,"",15452,""
"200711260NOH",2007-11-26,"8:00 pm","Minnesota Timberwolves",103,"New Orleans Hornets",94,"",8393,""
"200711260NYK",2007-11-26,"7:30 pm","Utah Jazz",109,"New York Knicks",113,"",18816,""
"200711260POR",2007-11-26,"10:00 pm","Orlando Magic",85,"Portland Trail Blazers",74,"",15922,""
"200711260SAC",2007-11-26,"10:00 pm","San Antonio Spurs",99,"Sacramento Kings",112,"",12587,""
"200711270CHI",2007-11-27,"8:30 pm","Atlanta Hawks",78,"Chicago Bulls",90,"",21826,""
"200711270CLE",2007-11-27,"7:00 pm","Boston Celtics",104,"Cleveland Cavaliers",109,"OT",20562,""
"200711270DEN",2007-11-27,"9:00 pm","Indiana Pacers",112,"Denver Nuggets",110,"",13274,""
"200711270LAL",2007-11-27,"10:30 pm","Seattle SuperSonics",99,"Los Angeles Lakers",106,"",18997,""
"200711270MIA",2007-11-27,"7:30 pm","Charlotte Bobcats",90,"Miami Heat",110,"",19600,""
"200711270MIL",2007-11-27,"8:00 pm","Philadelphia 76ers",114,"Milwaukee Bucks",99,"",13186,""
"200711270NJN",2007-11-27,"7:30 pm","Memphis Grizzlies",110,"New Jersey Nets",103,"",12092,""
"200711280ATL",2007-11-28,"7:00 pm","Milwaukee Bucks",80,"Atlanta Hawks",96,"",11286,""
"200711280DAL",2007-11-28,"8:30 pm","Minnesota Timberwolves",103,"Dallas Mavericks",109,"",20054,""
"200711280DET",2007-11-28,"7:30 pm","Cleveland Cavaliers",74,"Detroit Pistons",109,"",22076,""
"200711280PHI",2007-11-28,"7:00 pm","Utah Jazz",106,"Philadelphia 76ers",95,"",11006,""
"200711280PHO",2007-11-28,"9:00 pm","Houston Rockets",100,"Phoenix Suns",94,"",18422,""
"200711280POR",2007-11-28,"10:00 pm","Indiana Pacers",95,"Portland Trail Blazers",89,"",16168,""
"200711280SAC",2007-11-28,"10:00 pm","Golden State Warriors",103,"Sacramento Kings",96,"",13652,""
"200711280SAS",2007-11-28,"8:30 pm","Washington Wizards",94,"San Antonio Spurs",109,"",18386,""
"200711280SEA",2007-11-28,"10:00 pm","Orlando Magic",110,"Seattle SuperSonics",94,"",12398,""
"200711280TOR",2007-11-28,"7:00 pm","Memphis Grizzlies",91,"Toronto Raptors",103,"",18906,""
"200711290BOS",2007-11-29,"8:00 pm","New York Knicks",59,"Boston Celtics",104,"",18624,""
"200711290GSW",2007-11-29,"10:30 pm","Houston Rockets",94,"Golden State Warriors",113,"",19596,""
"200711290LAL",2007-11-29,"10:30 pm","Denver Nuggets",99,"Los Angeles Lakers",127,"",18997,""
"200711300ATL",2007-11-30,"7:30 pm","New Orleans Hornets",92,"Atlanta Hawks",86,"",14186,""
"200711300DAL",2007-11-30,"8:30 pm","Portland Trail Blazers",80,"Dallas Mavericks",91,"",20301,""
"200711300DEN",2007-11-30,"10:30 pm","Los Angeles Clippers",107,"Denver Nuggets",123,"",14230,""
"200711300MIA",2007-11-30,"8:00 pm","Boston Celtics",95,"Miami Heat",85,"",20022,""
"200711300MIN",2007-11-30,"8:00 pm","San Antonio Spurs",106,"Minnesota Timberwolves",91,"",16297,""
"200711300NYK",2007-11-30,"7:30 pm","Milwaukee Bucks",88,"New York Knicks",91,"",18979,""
"200711300PHI",2007-11-30,"7:00 pm","Washington Wizards",84,"Philadelphia 76ers",85,"",10718,""
"200711300PHO",2007-11-30,"9:00 pm","Orlando Magic",106,"Phoenix Suns",110,"",18422,""
"200711300SEA",2007-11-30,"10:30 pm","Indiana Pacers",93,"Seattle SuperSonics",95,"",14786,""
"200711300TOR",2007-11-30,"7:00 pm","Cleveland Cavaliers",82,"Toronto Raptors",91,"",19800,""
"200711300UTA",2007-11-30,"10:30 pm","Los Angeles Lakers",96,"Utah Jazz",120,"",19911,""
"200712010CHI",2007-12-01,"8:30 pm","Charlotte Bobcats",95,"Chicago Bulls",111,"",21729,""
"200712010MEM",2007-12-01,"8:00 pm","Minnesota Timberwolves",80,"Memphis Grizzlies",109,"",12896,""
"200712010MIL",2007-12-01,"8:30 pm","Detroit Pistons",117,"Milwaukee Bucks",91,"",17326,""
"200712010NJN",2007-12-01,"7:30 pm","Philadelphia 76ers",92,"New Jersey Nets",94,"OT",15133,""
"200712010NOH",2007-12-01,"8:00 pm","Dallas Mavericks",108,"New Orleans Hornets",112,"OT",12223,""
"200712010SAC",2007-12-01,"10:00 pm","Houston Rockets",99,"Sacramento Kings",107,"",15081,""
"200712010WAS",2007-12-01,"7:00 pm","Toronto Raptors",97,"Washington Wizards",101,"",20173,""
"200712020BOS",2007-12-02,"12:30 pm","Cleveland Cavaliers",70,"Boston Celtics",80,"",18624,""
"200712020DEN",2007-12-02,"8:00 pm","Miami Heat",89,"Denver Nuggets",115,"",16386,""
"200712020DET",2007-12-02,"6:00 pm","New Jersey Nets",95,"Detroit Pistons",118,"",22076,""
"200712020LAC",2007-12-02,"3:30 pm","Indiana Pacers",101,"Los Angeles Clippers",95,"",13741,""
"200712020LAL",2007-12-02,"9:30 pm","Orlando Magic",104,"Los Angeles Lakers",97,"",18997,""
"200712020NYK",2007-12-02,"7:00 pm","Phoenix Suns",115,"New York Knicks",104,"",18869,""
"200712020SAS",2007-12-02,"3:30 pm","Portland Trail Blazers",79,"San Antonio Spurs",100,"",18797,""
"200712020SEA",2007-12-02,"9:00 pm","Golden State Warriors",109,"Seattle SuperSonics",96,"",11461,""
"200712030CHI",2007-12-03,"8:30 pm","Dallas Mavericks",103,"Chicago Bulls",98,"",21780,""
"200712030GSW",2007-12-03,"10:30 pm","Orlando Magic",123,"Golden State Warriors",117,"OT",18527,""
"200712030MEM",2007-12-03,"8:00 pm","Portland Trail Blazers",106,"Memphis Grizzlies",105,"",11317,""
"200712030PHI",2007-12-03,"7:00 pm","Atlanta Hawks",88,"Philadelphia 76ers",79,"",11465,""
"200712030TOR",2007-12-03,"7:00 pm","Charlotte Bobcats",79,"Toronto Raptors",98,"",17439,""
"200712030UTA",2007-12-03,"9:00 pm","Miami Heat",101,"Utah Jazz",110,"",19911,""
"200712040ATL",2007-12-04,"7:00 pm","Detroit Pistons",106,"Atlanta Hawks",95,"",12754,""
