"game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"201301040DET",2013-01-04,"7:30 pm","Atlanta Hawks",84,"Detroit Pistons",85,"",14832,""
"201301040LAC",2013-01-04,"10:30 pm","Los Angeles Lakers",102,"Los Angeles Clippers",107,"",20179,""
"201301040MEM",2013-01-04,"8:00 pm","Portland Trail Blazers",86,"Memphis Grizzlies",84,"",15823,""
"201301040MIA",2013-01-04,"8:00 pm","Chicago Bulls",96,"Miami Heat",89,"",20138,""
"201301040MIL",2013-01-04,"8:30 pm","Houston Rockets",115,"Milwaukee Bucks",101,"",15867,""
"201301040OKC",2013-01-04,"8:00 pm","Philadelphia 76ers",85,"Oklahoma City Thunder",109,"",18203,""
"201301040PHO",2013-01-04,"9:00 pm","Utah Jazz",87,"Phoenix Suns",80,"",14874,""
"201301040TOR",2013-01-04,"7:00 pm","Sacramento Kings",105,"Toronto Raptors",96,"",17824,""
"201301040WAS",2013-01-04,"7:00 pm","Brooklyn Nets",115,"Washington Wizards",113,"2OT",16006,""
"201301050ATL",2013-01-05,"7:00 pm","Boston Celtics",89,"Atlanta Hawks",81,"",19159,""
"201301050BRK",2013-01-05,"7:30 pm","Sacramento Kings",93,"Brooklyn Nets",113,"",17732,""
"201301050CLE",2013-01-05,"7:30 pm","Houston Rockets",112,"Cleveland Cavaliers",104,"",16866,""
"201301050DAL",2013-01-05,"8:30 pm","New Orleans Hornets",99,"Dallas Mavericks",96,"OT",20338,""
"201301050DEN",2013-01-05,"9:00 pm","Utah Jazz",91,"Denver Nuggets",110,"",19155,""
"201301050IND",2013-01-05,"7:00 pm","Milwaukee Bucks",80,"Indiana Pacers",95,"",15329,""
"201301050LAC",2013-01-05,"10:30 pm","Golden State Warriors",89,"Los Angeles Clippers",115,"",19323,""
"201301050MIN",2013-01-05,"8:00 pm","Portland Trail Blazers",102,"Minnesota Timberwolves",97,"",16220,""
"201301050ORL",2013-01-05,"7:00 pm","New York Knicks",114,"Orlando Magic",106,"",19171,""
"201301050SAS",2013-01-05,"8:30 pm","Philadelphia 76ers",86,"San Antonio Spurs",109,"",18581,""
"201301060DET",2013-01-06,"7:30 pm","Charlotte Bobcats",108,"Detroit Pistons",101,"OT",11963,""
"201301060LAL",2013-01-06,"9:30 pm","Denver Nuggets",112,"Los Angeles Lakers",105,"",18997,""
"201301060MIA",2013-01-06,"6:00 pm","Washington Wizards",71,"Miami Heat",99,"",20228,""
"201301060PHO",2013-01-06,"8:00 pm","Memphis Grizzlies",92,"Phoenix Suns",81,"",13197,""
"201301060TOR",2013-01-06,"1:00 pm","Oklahoma City Thunder",104,"Toronto Raptors",92,"",17634,""
"201301070CHI",2013-01-07,"8:00 pm","Cleveland Cavaliers",92,"Chicago Bulls",118,"",21355,""
"201301070NOH",2013-01-07,"8:00 pm","San Antonio Spurs",88,"New Orleans Hornets",95,"",11599,""
"201301070NYK",2013-01-07,"7:30 pm","Boston Celtics",102,"New York Knicks",96,"",19033,""
"201301070POR",2013-01-07,"10:00 pm","Orlando Magic",119,"Portland Trail Blazers",125,"OT",19560,""
"201301070SAC",2013-01-07,"10:00 pm","Memphis Grizzlies",113,"Sacramento Kings",81,"",11531,""
"201301070UTA",2013-01-07,"9:00 pm","Dallas Mavericks",94,"Utah Jazz",100,"",18600,""
"201301070WAS",2013-01-07,"7:00 pm","Oklahoma City Thunder",99,"Washington Wizards",101,"",16917,""
"201301080HOU",2013-01-08,"8:00 pm","Los Angeles Lakers",112,"Houston Rockets",125,"",18135,""
"201301080IND",2013-01-08,"7:00 pm","Miami Heat",77,"Indiana Pacers",87,"",18165,""
"201301080MIL",2013-01-08,"8:00 pm","Phoenix Suns",99,"Milwaukee Bucks",108,"",13014,""
"201301080MIN",2013-01-08,"8:00 pm","Atlanta Hawks",103,"Minnesota Timberwolves",108,"",15988,""
"201301080PHI",2013-01-08,"7:00 pm","Brooklyn Nets",109,"Philadelphia 76ers",89,"",16167,""
"201301090BOS",2013-01-09,"7:30 pm","Phoenix Suns",79,"Boston Celtics",87,"",18624,""
"201301090CHA",2013-01-09,"7:00 pm","Utah Jazz",112,"Charlotte Bobcats",102,"",13347,""
"201301090CHI",2013-01-09,"8:00 pm","Milwaukee Bucks",104,"Chicago Bulls",96,"",21570,""
"201301090CLE",2013-01-09,"7:00 pm","Atlanta Hawks",83,"Cleveland Cavaliers",99,"",13149,""
"201301090DEN",2013-01-09,"9:00 pm","Orlando Magic",105,"Denver Nuggets",108,"",15084,""
"201301090GSW",2013-01-09,"10:30 pm","Memphis Grizzlies",94,"Golden State Warriors",87,"",19596,""
"201301090LAC",2013-01-09,"10:30 pm","Dallas Mavericks",93,"Los Angeles Clippers",99,"",19362,""
"201301090NOH",2013-01-09,"8:00 pm","Houston Rockets",79,"New Orleans Hornets",88,"",11453,""
"201301090OKC",2013-01-09,"8:00 pm","Minnesota Timberwolves",84,"Oklahoma City Thunder",106,"",18203,""
"201301090SAS",2013-01-09,"8:00 pm","Los Angeles Lakers",105,"San Antonio Spurs",108,"",18581,""
"201301090TOR",2013-01-09,"7:00 pm","Philadelphia 76ers",72,"Toronto Raptors",90,"",15629,""
"201301100IND",2013-01-10,"8:00 pm","New York Knicks",76,"Indiana Pacers",81,"",16568,""
"201301100POR",2013-01-10,"10:30 pm","Miami Heat",90,"Portland Trail Blazers",92,"",20536,""
"201301100SAC",2013-01-10,"10:00 pm","Dallas Mavericks",117,"Sacramento Kings",112,"OT",14011,""
"201301110ATL",2013-01-11,"7:30 pm","Utah Jazz",95,"Atlanta Hawks",103,"",12064,""
"201301110BOS",2013-01-11,"7:30 pm","Houston Rockets",91,"Boston Celtics",103,"",18624,""
"201301110BRK",2013-01-11,"7:30 pm","Phoenix Suns",79,"Brooklyn Nets",99,"",16272,""
"201301110DEN",2013-01-11,"9:00 pm","Cleveland Cavaliers",91,"Denver Nuggets",98,"",16445,""
"201301110GSW",2013-01-11,"10:30 pm","Portland Trail Blazers",97,"Golden State Warriors",103,"",19596,""
"201301110LAL",2013-01-11,"10:30 pm","Oklahoma City Thunder",116,"Los Angeles Lakers",101,"",18997,""
"201301110MEM",2013-01-11,"8:00 pm","San Antonio Spurs",98,"Memphis Grizzlies",101,"OT",17685,""
"201301110MIL",2013-01-11,"8:30 pm","Detroit Pistons",103,"Milwaukee Bucks",87,"",15681,""
"201301110NOH",2013-01-11,"8:00 pm","Minnesota Timberwolves",92,"New Orleans Hornets",104,"",13538,""
"201301110NYK",2013-01-11,"8:00 pm","Chicago Bulls",108,"New York Knicks",101,"",19033,""
"201301110TOR",2013-01-11,"7:00 pm","Charlotte Bobcats",78,"Toronto Raptors",99,"",14373,""
"201301120CHI",2013-01-12,"8:00 pm","Phoenix Suns",97,"Chicago Bulls",81,"",21874,""
"201301120DAL",2013-01-12,"9:00 pm","Memphis Grizzlies",83,"Dallas Mavericks",104,"",19984,""
"201301120DET",2013-01-12,"7:30 pm","Utah Jazz",90,"Detroit Pistons",87,"",18441,""
"201301120IND",2013-01-12,"7:00 pm","Charlotte Bobcats",88,"Indiana Pacers",96,"",13656,""
"201301120LAC",2013-01-12,"3:30 pm","Orlando Magic",104,"Los Angeles Clippers",101,"",19060,""
"201301120PHI",2013-01-12,"7:30 pm","Houston Rockets",100,"Philadelphia 76ers",107,"",17329,""
"201301120SAC",2013-01-12,"10:00 pm","Miami Heat",128,"Sacramento Kings",99,"",14367,""
"201301120WAS",2013-01-12,"7:00 pm","Atlanta Hawks",83,"Washington Wizards",93,"",15331,""
"201301130BRK",2013-01-13,"6:00 pm","Indiana Pacers",86,"Brooklyn Nets",97,"",16499,""
"201301130DEN",2013-01-13,"8:00 pm","Golden State Warriors",105,"Denver Nuggets",116,"",15861,""
"201301130LAL",2013-01-13,"9:30 pm","Cleveland Cavaliers",93,"Los Angeles Lakers",113,"",18997,""
"201301130NYK",2013-01-13,"12:00 pm","New Orleans Hornets",87,"New York Knicks",100,"",19033,""
"201301130POR",2013-01-13,"9:00 pm","Oklahoma City Thunder",87,"Portland Trail Blazers",83,"",20423,""
"201301130SAS",2013-01-13,"7:00 pm","Minnesota Timberwolves",88,"San Antonio Spurs",106,"",18144,""
"201301130TOR",2013-01-13,"1:00 pm","Milwaukee Bucks",107,"Toronto Raptors",96,"",17384,""
"201301140BOS",2013-01-14,"7:30 pm","Charlotte Bobcats",89,"Boston Celtics",100,"",18624,""
"201301140CHI",2013-01-14,"8:00 pm","Atlanta Hawks",58,"Chicago Bulls",97,"",21430,""
"201301140DAL",2013-01-14,"8:30 pm","Minnesota Timberwolves",98,"Dallas Mavericks",113,"",19486,""
"201301140MEM",2013-01-14,"8:00 pm","Los Angeles Clippers",99,"Memphis Grizzlies",73,"",15837,""
"201301140PHO",2013-01-14,"9:00 pm","Oklahoma City Thunder",102,"Phoenix Suns",90,"",14951,""
"201301140SAC",2013-01-14,"10:00 pm","Cleveland Cavaliers",118,"Sacramento Kings",124,"",12194,""
"201301140UTA",2013-01-14,"9:00 pm","Miami Heat",97,"Utah Jazz",104,"",19911,""
"201301140WAS",2013-01-14,"7:00 pm","Orlando Magic",91,"Washington Wizards",120,"",14648,""
"201301150BRK",2013-01-15,"7:30 pm","Toronto Raptors",106,"Brooklyn Nets",113,"",16236,""
"201301150CHA",2013-01-15,"7:00 pm","Indiana Pacers",103,"Charlotte Bobcats",76,"",12996,""
"201301150DEN",2013-01-15,"9:00 pm","Portland Trail Blazers",111,"Denver Nuggets",115,"OT",15521,""
"201301150HOU",2013-01-15,"8:00 pm","Los Angeles Clippers",117,"Houston Rockets",109,"",16823,""
"201301150LAL",2013-01-15,"10:30 pm","Milwaukee Bucks",88,"Los Angeles Lakers",104,"",18997,""
"201301150PHI",2013-01-15,"7:00 pm","New Orleans Hornets",111,"Philadelphia 76ers",99,"",17304,""
"201301160ATL",2013-01-16,"7:30 pm","Brooklyn Nets",95,"Atlanta Hawks",109,"",15029,""
"201301160BOS",2013-01-16,"8:00 pm","New Orleans Hornets",90,"Boston Celtics",78,"",18624,""
"201301160DAL",2013-01-16,"8:00 pm","Houston Rockets",100,"Dallas Mavericks",105,"",20147,""
"201301160GSW",2013-01-16,"10:30 pm","Miami Heat",92,"Golden State Warriors",75,"",19596,""
"201301160OKC",2013-01-16,"8:00 pm","Denver Nuggets",97,"Oklahoma City Thunder",117,"",18203,""
"201301160ORL",2013-01-16,"7:00 pm","Indiana Pacers",86,"Orlando Magic",97,"",17499,""
"201301160POR",2013-01-16,"10:00 pm","Cleveland Cavaliers",93,"Portland Trail Blazers",88,"",18880,""
"201301160SAC",2013-01-16,"10:00 pm","Washington Wizards",94,"Sacramento Kings",95,"",11611,""
"201301160SAS",2013-01-16,"8:30 pm","Memphis Grizzlies",82,"San Antonio Spurs",103,"",18581,""
"201301160TOR",2013-01-16,"7:00 pm","Chicago Bulls",107,"Toronto Raptors",105,"OT",18674,""
"201301170DET",2013-01-17,"3:00 pm","New York Knicks",102,"Detroit Pistons",87,"",18689,"at London, England"
"201301170LAL",2013-01-17,"10:30 pm","Miami Heat",99,"Los Angeles Lakers",90,"",18997,""
"201301170MIN",2013-01-17,"8:00 pm","Los Angeles Clippers",90,"Minnesota Timberwolves",77,"",16198,""
"201301170PHO",2013-01-17,"9:00 pm","Milwaukee Bucks",98,"Phoenix Suns",94,"",15963,""
"201301180BOS",2013-01-18,"7:00 pm","Chicago Bulls",100,"Boston Celtics",99,"OT",18624,""
"201301180BRK",2013-01-18,"7:30 pm","Atlanta Hawks",89,"Brooklyn Nets",94,"",17732,""
"201301180DAL",2013-01-18,"9:30 pm","Oklahoma City Thunder",117,"Dallas Mavericks",114,"OT",20434,""
"201301180DEN",2013-01-18,"9:00 pm","Washington Wizards",112,"Denver Nuggets",108,"",16523,""
"201301180IND",2013-01-18,"7:00 pm","Houston Rockets",95,"Indiana Pacers",105,"",16902,""
"201301180MEM",2013-01-18,"8:00 pm","Sacramento Kings",69,"Memphis Grizzlies",85,"",15910,""
"201301180ORL",2013-01-18,"7:00 pm","Charlotte Bobcats",106,"Orlando Magic",100,"",17598,""
"201301180PHI",2013-01-18,"7:00 pm","Toronto Raptors",101,"Philadelphia 76ers",108,"OT",16574,""
"201301180SAS",2013-01-18,"8:30 pm","Golden State Warriors",88,"San Antonio Spurs",95,"",18581,""
"201301190ATL",2013-01-19,"7:00 pm","San Antonio Spurs",98,"Atlanta Hawks",93,"",18255,""
"201301190CHA",2013-01-19,"7:00 pm","Sacramento Kings",97,"Charlotte Bobcats",93,"",17012,""
"201301190CHI",2013-01-19,"8:00 pm","Memphis Grizzlies",85,"Chicago Bulls",82,"OT",22124,""
"201301190LAC",2013-01-19,"10:30 pm","Washington Wizards",87,"Los Angeles Clippers",94,"",19188,""
"201301190MIN",2013-01-19,"8:00 pm","Houston Rockets",79,"Minnesota Timberwolves",92,"",16799,""
"201301190NOH",2013-01-19,"8:00 pm","Golden State Warriors",116,"New Orleans Hornets",112,"",15472,""
"201301190POR",2013-01-19,"10:00 pm","Milwaukee Bucks",110,"Portland Trail Blazers",104,"",20487,""
"201301190UTA",2013-01-19,"9:00 pm","Cleveland Cavaliers",98,"Utah Jazz",109,"",19911,""
"201301200DEN",2013-01-20,"8:00 pm","Oklahoma City Thunder",118,"Denver Nuggets",121,"OT",19155,""
"201301200DET",2013-01-20,"7:30 pm","Boston Celtics",88,"Detroit Pistons",103,"",17575,""
"201301200ORL",2013-01-20,"6:00 pm","Dallas Mavericks",111,"Orlando Magic",105,"",18192,""
"201301200TOR",2013-01-20,"1:00 pm","Los Angeles Lakers",103,"Toronto Raptors",108,"",19800,""
"201301210ATL",2013-01-21,"2:00 pm","Minnesota Timberwolves",96,"Atlanta Hawks",104,"",13808,""
"201301210CHA",2013-01-21,"2:00 pm","Houston Rockets",100,"Charlotte Bobcats",94,"",16108,""
"201301210CHI",2013-01-21,"9:30 pm","Los Angeles Lakers",83,"Chicago Bulls",95,"",22550,""
"201301210GSW",2013-01-21,"4:00 pm","Los Angeles Clippers",99,"Golden State Warriors",106,"",19596,""
"201301210MEM",2013-01-21,"1:00 pm","Indiana Pacers",82,"Memphis Grizzlies",81,"",17508,""
"201301210NOH",2013-01-21,"1:00 pm","Sacramento Kings",105,"New Orleans Hornets",114,"",10880,""
"201301210NYK",2013-01-21,"3:30 pm","Brooklyn Nets",88,"New York Knicks",85,"",19033,""
"201301210PHI",2013-01-21,"7:00 pm","San Antonio Spurs",90,"Philadelphia 76ers",85,"",15346,""
"201301210POR",2013-01-21,"10:00 pm","Washington Wizards",98,"Portland Trail Blazers",95,"",17336,""
"201301220CLE",2013-01-22,"7:00 pm","Boston Celtics",90,"Cleveland Cavaliers",95,"",14192,""
"201301220DET",2013-01-22,"7:30 pm","Orlando Magic",90,"Detroit Pistons",105,"",11798,""
"201301220LAC",2013-01-22,"10:30 pm","Oklahoma City Thunder",109,"Los Angeles Clippers",97,"",19451,""
"201301220MIL",2013-01-22,"8:00 pm","Philadelphia 76ers",102,"Milwaukee Bucks",110,"",13080,""
"201301230CHA",2013-01-23,"7:00 pm","Atlanta Hawks",104,"Charlotte Bobcats",92,"",12534,""
"201301230CHI",2013-01-23,"8:00 pm","Detroit Pistons",82,"Chicago Bulls",85,"",21567,""
"201301230GSW",2013-01-23,"10:30 pm","Oklahoma City Thunder",99,"Golden State Warriors",104,"",19596,""
"201301230HOU",2013-01-23,"8:00 pm","Denver Nuggets",105,"Houston Rockets",95,"",16867,""
"201301230MEM",2013-01-23,"8:00 pm","Los Angeles Lakers",93,"Memphis Grizzlies",106,"",17984,""
"201301230MIA",2013-01-23,"7:30 pm","Toronto Raptors",116,"Miami Heat",123,"OT",20002,""
"201301230MIN",2013-01-23,"8:00 pm","Brooklyn Nets",91,"Minnesota Timberwolves",83,"",15785,""
"201301230POR",2013-01-23,"10:00 pm","Indiana Pacers",80,"Portland Trail Blazers",100,"",18934,""
"201301230SAC",2013-01-23,"10:00 pm","Phoenix Suns",106,"Sacramento Kings",96,"",12741,""
"201301230SAS",2013-01-23,"8:30 pm","New Orleans Hornets",102,"San Antonio Spurs",106,"",17511,""
"201301230UTA",2013-01-23,"9:00 pm","Washington Wizards",88,"Utah Jazz",92,"",18158,""
"201301240BOS",2013-01-24,"8:00 pm","New York Knicks",89,"Boston Celtics",86,"",18624,""
"201301240ORL",2013-01-24,"7:00 pm","Toronto Raptors",97,"Orlando Magic",95,"",17145,""
"201301240PHO",2013-01-24,"10:30 pm","Los Angeles Clippers",88,"Phoenix Suns",93,"",16017,""
"201301250ATL",2013-01-25,"7:30 pm","Boston Celtics",111,"Atlanta Hawks",123,"2OT",15595,""
"201301250CHI",2013-01-25,"8:00 pm","Golden State Warriors",87,"Chicago Bulls",103,"",21756,""
"201301250CLE",2013-01-25,"7:30 pm","Milwaukee Bucks",108,"Cleveland Cavaliers",113,"",15098,""
"201301250DAL",2013-01-25,"8:00 pm","San Antonio Spurs",113,"Dallas Mavericks",107,"",19884,""
"201301250LAL",2013-01-25,"10:30 pm","Utah Jazz",84,"Los Angeles Lakers",102,"",18997,""
"201301250MEM",2013-01-25,"8:00 pm","Brooklyn Nets",77,"Memphis Grizzlies",101,"",16911,""
"201301250MIA",2013-01-25,"7:30 pm","Detroit Pistons",88,"Miami Heat",110,"",20236,""
"201301250NOH",2013-01-25,"8:00 pm","Houston Rockets",100,"New Orleans Hornets",82,"",15302,""
"201301250SAC",2013-01-25,"10:00 pm","Oklahoma City Thunder",105,"Sacramento Kings",95,"",15022,""
"201301250WAS",2013-01-25,"7:00 pm","Minnesota Timberwolves",101,"Washington Wizards",114,"",14095,""
"201301260CHA",2013-01-26,"7:30 pm","Minnesota Timberwolves",101,"Charlotte Bobcats",102,"",15397,""
"201301260DEN",2013-01-26,"9:00 pm","Sacramento Kings",93,"Denver Nuggets",121,"",17651,""
"201301260HOU",2013-01-26,"8:00 pm","Brooklyn Nets",106,"Houston Rockets",119,"",18236,""
"201301260MIL",2013-01-26,"8:30 pm","Golden State Warriors",102,"Milwaukee Bucks",109,"",16937,""
"201301260PHI",2013-01-26,"7:00 pm","New York Knicks",80,"Philadelphia 76ers",97,"",20540,""
"201301260POR",2013-01-26,"10:00 pm","Los Angeles Clippers",100,"Portland Trail Blazers",101,"",20672,""
"201301260SAS",2013-01-26,"8:30 pm","Phoenix Suns",99,"San Antonio Spurs",108,"",18581,""
"201301260TOR",2013-01-26,"7:00 pm","Cleveland Cavaliers",99,"Toronto Raptors",98,"",18820,""
"201301260UTA",2013-01-26,"9:30 pm","Indiana Pacers",110,"Utah Jazz",114,"OT",19201,""
"201301260WAS",2013-01-26,"7:00 pm","Chicago Bulls",73,"Washington Wizards",86,"",20308,""
"201301270BOS",2013-01-27,"1:00 pm","Miami Heat",98,"Boston Celtics",100,"2OT",18624,""
"201301270DAL",2013-01-27,"7:30 pm","Phoenix Suns",95,"Dallas Mavericks",110,"",20305,""
"201301270LAC",2013-01-27,"9:30 pm","Portland Trail Blazers",83,"Los Angeles Clippers",96,"",19060,""
"201301270LAL",2013-01-27,"3:30 pm","Oklahoma City Thunder",96,"Los Angeles Lakers",105,"",18997,""
"201301270MEM",2013-01-27,"6:00 pm","New Orleans Hornets",91,"Memphis Grizzlies",83,"",16277,""
"201301270NYK",2013-01-27,"6:30 pm","Atlanta Hawks",104,"New York Knicks",106,"",19033,""
"201301270ORL",2013-01-27,"6:00 pm","Detroit Pistons",104,"Orlando Magic",102,"",17959,""
"201301280BRK",2013-01-28,"7:30 pm","Orlando Magic",77,"Brooklyn Nets",97,"",16480,""
"201301280CHI",2013-01-28,"8:00 pm","Charlotte Bobcats",85,"Chicago Bulls",93,"",21308,""
"201301280DEN",2013-01-28,"9:00 pm","Indiana Pacers",101,"Denver Nuggets",102,"",16032,""
"201301280PHI",2013-01-28,"7:00 pm","Memphis Grizzlies",103,"Philadelphia 76ers",100,"",15448,""
"201301280TOR",2013-01-28,"7:00 pm","Golden State Warriors",114,"Toronto Raptors",102,"",15914,""
"201301280UTA",2013-01-28,"9:00 pm","Houston Rockets",125,"Utah Jazz",80,"",18387,""
"201301280WAS",2013-01-28,"7:00 pm","Sacramento Kings",96,"Washington Wizards",94,"",13422,""
"201301290CLE",2013-01-29,"7:00 pm","Golden State Warriors",108,"Cleveland Cavaliers",95,"",13939,""
"201301290DET",2013-01-29,"7:30 pm","Milwaukee Bucks",117,"Detroit Pistons",90,"",15479,""
"201301290LAL",2013-01-29,"10:30 pm","New Orleans Hornets",106,"Los Angeles Lakers",111,"",18997,""
"201301290POR",2013-01-29,"10:00 pm","Dallas Mavericks",104,"Portland Trail Blazers",106,"",18888,""
"201301300ATL",2013-01-30,"7:30 pm","Toronto Raptors",92,"Atlanta Hawks",93,"",12021,""
"201301300BOS",2013-01-30,"7:30 pm","Sacramento Kings",81,"Boston Celtics",99,"",18624,""
"201301300BRK",2013-01-30,"8:00 pm","Miami Heat",105,"Brooklyn Nets",85,"",17732,""
"201301300DEN",2013-01-30,"9:00 pm","Houston Rockets",110,"Denver Nuggets",118,"",17399,""
"201301300IND",2013-01-30,"7:00 pm","Detroit Pistons",79,"Indiana Pacers",98,"",12137,""
"201301300MIL",2013-01-30,"8:00 pm","Chicago Bulls",104,"Milwaukee Bucks",88,"",17640,""
"201301300MIN",2013-01-30,"8:00 pm","Los Angeles Clippers",96,"Minnesota Timberwolves",90,"",15312,""
"201301300NYK",2013-01-30,"7:30 pm","Orlando Magic",97,"New York Knicks",113,"",19033,""
"201301300PHI",2013-01-30,"7:00 pm","Washington Wizards",84,"Philadelphia 76ers",92,"",15101,""
"201301300PHO",2013-01-30,"10:30 pm","Los Angeles Lakers",86,"Phoenix Suns",92,"",17184,""
"201301300SAS",2013-01-30,"8:30 pm","Charlotte Bobcats",78,"San Antonio Spurs",102,"",18581,""
"201301300UTA",2013-01-30,"9:00 pm","New Orleans Hornets",99,"Utah Jazz",104,"",17490,""
"201301310GSW",2013-01-31,"10:30 pm","Dallas Mavericks",97,"Golden State Warriors",100,"",19596,""
"201301310OKC",2013-01-31,"8:00 pm","Memphis Grizzlies",89,"Oklahoma City Thunder",106,"",18203,""
"201302010BOS",2013-02-01,"7:30 pm","Orlando Magic",84,"Boston Celtics",97,"",18624,""
"201302010BRK",2013-02-01,"7:30 pm","Chicago Bulls",89,"Brooklyn Nets",93,"",17732,""
"201302010DEN",2013-02-01,"9:00 pm","New Orleans Hornets",98,"Denver Nuggets",113,"",17221,""
"201302010DET",2013-02-01,"7:30 pm","Cleveland Cavaliers",99,"Detroit Pistons",117,"",15693,""
"201302010IND",2013-02-01,"7:00 pm","Miami Heat",89,"Indiana Pacers",102,"",18165,""
"201302010MEM",2013-02-01,"8:00 pm","Washington Wizards",76,"Memphis Grizzlies",85,"",15017,""
"201302010MIN",2013-02-01,"9:30 pm","Los Angeles Lakers",111,"Minnesota Timberwolves",100,"",18547,""
"201302010NYK",2013-02-01,"7:30 pm","Milwaukee Bucks",86,"New York Knicks",96,"",19033,""
"201302010PHI",2013-02-01,"7:30 pm","Sacramento Kings",80,"Philadelphia 76ers",89,"",17927,""
"201302010PHO",2013-02-01,"9:00 pm","Dallas Mavericks",109,"Phoenix Suns",99,"",16304,""
"201302010TOR",2013-02-01,"7:00 pm","Los Angeles Clippers",73,"Toronto Raptors",98,"",19800,""
"201302010UTA",2013-02-01,"9:00 pm","Portland Trail Blazers",77,"Utah Jazz",86,"",19512,""
"201302020ATL",2013-02-02,"7:00 pm","Chicago Bulls",93,"Atlanta Hawks",76,"",17898,""
"201302020CLE",2013-02-02,"7:30 pm","Oklahoma City Thunder",110,"Cleveland Cavaliers",115,"",20562,""
"201302020GSW",2013-02-02,"10:30 pm","Phoenix Suns",93,"Golden State Warriors",113,"",19596,""
"201302020HOU",2013-02-02,"8:00 pm","Charlotte Bobcats",95,"Houston Rockets",109,"",15494,""
"201302020MIL",2013-02-02,"8:30 pm","Orlando Magic",98,"Milwaukee Bucks",107,"",14321,""
"201302020MIN",2013-02-02,"8:00 pm","New Orleans Hornets",86,"Minnesota Timberwolves",115,"",16289,""
"201302020NYK",2013-02-02,"7:30 pm","Sacramento Kings",81,"New York Knicks",120,"",19033,""
"201302020POR",2013-02-02,"10:00 pm","Utah Jazz",99,"Portland Trail Blazers",105,"",20376,""
"201302020SAS",2013-02-02,"8:30 pm","Washington Wizards",86,"San Antonio Spurs",96,"",18581,""
"201302030BOS",2013-02-03,"1:00 pm","Los Angeles Clippers",104,"Boston Celtics",106,"",18624,""
"201302030DET",2013-02-03,"1:00 pm","Los Angeles Lakers",98,"Detroit Pistons",97,"",18157,""
"201302030TOR",2013-02-03,"2:00 pm","Miami Heat",100,"Toronto Raptors",85,"",19800,""
"201302040IND",2013-02-04,"7:00 pm","Chicago Bulls",101,"Indiana Pacers",111,"",18165,""
"201302040MIA",2013-02-04,"7:30 pm","Charlotte Bobcats",94,"Miami Heat",99,"",19600,""
"201302040MIN",2013-02-04,"8:00 pm","Portland Trail Blazers",100,"Minnesota Timberwolves",98,"",13446,""
"201302040NYK",2013-02-04,"7:30 pm","Detroit Pistons",85,"New York Knicks",99,"",19033,""
"201302040OKC",2013-02-04,"8:00 pm","Dallas Mavericks",91,"Oklahoma City Thunder",112,"",18203,""
