"game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"201501050UTA",2015-01-05,"9:00 pm","Indiana Pacers",105,"Utah Jazz",101,"",17378,""
"201501060MIL",2015-01-06,"8:00 pm","Phoenix Suns",102,"Milwaukee Bucks",96,"",12311,""
"201501060SAS",2015-01-06,"8:30 pm","Detroit Pistons",105,"San Antonio Spurs",104,"",18581,""
"201501070ATL",2015-01-07,"7:30 pm","Memphis Grizzlies",86,"Atlanta Hawks",96,"",17126,""
"201501070BRK",2015-01-07,"7:30 pm","Boston Celtics",89,"Brooklyn Nets",81,"",16005,""
"201501070CHI",2015-01-07,"8:00 pm","Utah Jazz",97,"Chicago Bulls",77,"",21379,""
"201501070CHO",2015-01-07,"7:00 pm","New Orleans Pelicans",94,"Charlotte Hornets",98,"",15171,""
"201501070CLE",2015-01-07,"7:00 pm","Houston Rockets",105,"Cleveland Cavaliers",93,"",20562,""
"201501070DAL",2015-01-07,"8:30 pm","Detroit Pistons",108,"Dallas Mavericks",95,"",20279,""
"201501070DEN",2015-01-07,"9:00 pm","Orlando Magic",90,"Denver Nuggets",93,"",13513,""
"201501070GSW",2015-01-07,"10:30 pm","Indiana Pacers",102,"Golden State Warriors",117,"",19596,""
"201501070LAC",2015-01-07,"10:30 pm","Los Angeles Lakers",89,"Los Angeles Clippers",114,"",19487,""
"201501070MIN",2015-01-07,"9:30 pm","Phoenix Suns",113,"Minnesota Timberwolves",111,"",10547,""
"201501070PHI",2015-01-07,"7:00 pm","Milwaukee Bucks",97,"Philadelphia 76ers",77,"",10288,""
"201501070SAC",2015-01-07,"10:00 pm","Oklahoma City Thunder",83,"Sacramento Kings",104,"",16037,""
"201501070WAS",2015-01-07,"7:00 pm","New York Knicks",91,"Washington Wizards",101,"",16902,""
"201501080NYK",2015-01-08,"8:00 pm","Houston Rockets",120,"New York Knicks",96,"",19812,""
"201501080POR",2015-01-08,"10:30 pm","Miami Heat",83,"Portland Trail Blazers",99,"",19441,""
"201501080TOR",2015-01-08,"7:30 pm","Charlotte Hornets",103,"Toronto Raptors",95,"",19800,""
"201501090BRK",2015-01-09,"7:30 pm","Philadelphia 76ers",90,"Brooklyn Nets",88,"",16172,""
"201501090DET",2015-01-09,"7:30 pm","Atlanta Hawks",106,"Detroit Pistons",103,"",18859,""
"201501090GSW",2015-01-09,"10:30 pm","Cleveland Cavaliers",94,"Golden State Warriors",112,"",19596,""
"201501090IND",2015-01-09,"7:00 pm","Boston Celtics",103,"Indiana Pacers",107,"OT",18165,""
"201501090LAL",2015-01-09,"10:30 pm","Orlando Magic",84,"Los Angeles Lakers",101,"",18997,""
"201501090MIL",2015-01-09,"8:30 pm","Minnesota Timberwolves",84,"Milwaukee Bucks",98,"",15480,""
"201501090NOP",2015-01-09,"8:00 pm","Memphis Grizzlies",95,"New Orleans Pelicans",106,"",17639,""
"201501090OKC",2015-01-09,"8:00 pm","Utah Jazz",94,"Oklahoma City Thunder",99,"",18203,""
"201501090SAC",2015-01-09,"10:00 pm","Denver Nuggets",118,"Sacramento Kings",108,"",16029,""
"201501090SAS",2015-01-09,"8:30 pm","Phoenix Suns",95,"San Antonio Spurs",100,"",18581,""
"201501090WAS",2015-01-09,"8:00 pm","Chicago Bulls",86,"Washington Wizards",102,"",20356,""
"201501100CHI",2015-01-10,"8:00 pm","Milwaukee Bucks",87,"Chicago Bulls",95,"",21781,""
"201501100DET",2015-01-10,"7:30 pm","Brooklyn Nets",93,"Detroit Pistons",98,"",19301,""
"201501100HOU",2015-01-10,"8:00 pm","Utah Jazz",82,"Houston Rockets",97,"",18235,""
"201501100LAC",2015-01-10,"3:30 pm","Dallas Mavericks",100,"Los Angeles Clippers",120,"",19060,""
"201501100MIN",2015-01-10,"8:00 pm","San Antonio Spurs",108,"Minnesota Timberwolves",93,"",17871,""
"201501100NYK",2015-01-10,"1:00 pm","Charlotte Hornets",110,"New York Knicks",82,"",19812,""
"201501100PHI",2015-01-10,"7:30 pm","Indiana Pacers",92,"Philadelphia 76ers",93,"",17496,""
"201501100POR",2015-01-10,"10:00 pm","Orlando Magic",92,"Portland Trail Blazers",103,"",19546,""
"201501100TOR",2015-01-10,"7:30 pm","Boston Celtics",96,"Toronto Raptors",109,"",19800,""
"201501110ATL",2015-01-11,"3:00 pm","Washington Wizards",89,"Atlanta Hawks",120,"",18057,""
"201501110LAC",2015-01-11,"3:30 pm","Miami Heat",104,"Los Angeles Clippers",90,"",19060,""
"201501110LAL",2015-01-11,"9:30 pm","Portland Trail Blazers",106,"Los Angeles Lakers",94,"",18997,""
"201501110MEM",2015-01-11,"6:00 pm","Phoenix Suns",110,"Memphis Grizzlies",122,"2OT",17212,""
"201501110SAC",2015-01-11,"9:00 pm","Cleveland Cavaliers",84,"Sacramento Kings",103,"",16143,""
"201501120BOS",2015-01-12,"7:30 pm","New Orleans Pelicans",100,"Boston Celtics",108,"",16905,""
"201501120BRK",2015-01-12,"7:30 pm","Houston Rockets",113,"Brooklyn Nets",99,"",16115,""
"201501120CHI",2015-01-12,"8:00 pm","Orlando Magic",121,"Chicago Bulls",114,"",21302,""
"201501120TOR",2015-01-12,"7:30 pm","Detroit Pistons",114,"Toronto Raptors",111,"",19800,""
"201501130IND",2015-01-13,"7:00 pm","Minnesota Timberwolves",110,"Indiana Pacers",101,"",16781,""
"201501130LAL",2015-01-13,"10:30 pm","Miami Heat",78,"Los Angeles Lakers",75,"",18997,""
"201501130PHI",2015-01-13,"7:00 pm","Atlanta Hawks",105,"Philadelphia 76ers",87,"",10466,""
"201501130PHO",2015-01-13,"9:00 pm","Cleveland Cavaliers",100,"Phoenix Suns",107,"",16819,""
"201501130SAC",2015-01-13,"10:00 pm","Dallas Mavericks",108,"Sacramento Kings",104,"OT",15747,""
"201501130UTA",2015-01-13,"9:00 pm","Golden State Warriors",116,"Utah Jazz",105,"",19911,""
"201501130WAS",2015-01-13,"7:00 pm","San Antonio Spurs",93,"Washington Wizards",101,"",18116,""
"201501140BOS",2015-01-14,"8:00 pm","Atlanta Hawks",105,"Boston Celtics",91,"",16067,""
"201501140BRK",2015-01-14,"7:30 pm","Memphis Grizzlies",103,"Brooklyn Nets",92,"",16516,""
"201501140CHI",2015-01-14,"8:00 pm","Washington Wizards",105,"Chicago Bulls",99,"",21498,""
"201501140CHO",2015-01-14,"7:00 pm","San Antonio Spurs",98,"Charlotte Hornets",93,"",17309,""
"201501140DEN",2015-01-14,"9:00 pm","Dallas Mavericks",107,"Denver Nuggets",114,"",14022,""
"201501140DET",2015-01-14,"7:30 pm","New Orleans Pelicans",105,"Detroit Pistons",94,"",12016,""
"201501140GSW",2015-01-14,"10:30 pm","Miami Heat",89,"Golden State Warriors",104,"",19596,""
"201501140ORL",2015-01-14,"7:00 pm","Houston Rockets",113,"Orlando Magic",120,"",16828,""
"201501140POR",2015-01-14,"10:30 pm","Los Angeles Clippers",100,"Portland Trail Blazers",94,"",19441,""
"201501140TOR",2015-01-14,"7:30 pm","Philadelphia 76ers",84,"Toronto Raptors",100,"",19800,""
"201501150HOU",2015-01-15,"8:00 pm","Oklahoma City Thunder",101,"Houston Rockets",112,"",18315,""
"201501150LAL",2015-01-15,"10:30 pm","Cleveland Cavaliers",109,"Los Angeles Lakers",102,"",18997,""
"201501150MIL",2015-01-15,"3:00 pm","New York Knicks",79,"Milwaukee Bucks",95,"",18689,"at London, England"
"201501160BOS",2015-01-16,"7:30 pm","Chicago Bulls",119,"Boston Celtics",103,"",18624,""
"201501160DAL",2015-01-16,"8:30 pm","Denver Nuggets",89,"Dallas Mavericks",97,"",20337,""
"201501160IND",2015-01-16,"7:00 pm","Detroit Pistons",98,"Indiana Pacers",96,"",17558,""
"201501160LAC",2015-01-16,"10:30 pm","Cleveland Cavaliers",126,"Los Angeles Clippers",121,"",19380,""
"201501160OKC",2015-01-16,"8:00 pm","Golden State Warriors",115,"Oklahoma City Thunder",127,"",18203,""
"201501160ORL",2015-01-16,"7:00 pm","Memphis Grizzlies",106,"Orlando Magic",96,"",18141,""
"201501160PHI",2015-01-16,"7:00 pm","New Orleans Pelicans",81,"Philadelphia 76ers",96,"",15672,""
"201501160PHO",2015-01-16,"9:00 pm","Minnesota Timberwolves",99,"Phoenix Suns",110,"",17441,""
"201501160SAC",2015-01-16,"10:00 pm","Miami Heat",95,"Sacramento Kings",83,"",16350,""
"201501160SAS",2015-01-16,"8:30 pm","Portland Trail Blazers",96,"San Antonio Spurs",110,"",18581,""
"201501160TOR",2015-01-16,"7:30 pm","Atlanta Hawks",110,"Toronto Raptors",89,"",19800,""
"201501160UTA",2015-01-16,"9:00 pm","Los Angeles Lakers",85,"Utah Jazz",94,"",19911,""
"201501160WAS",2015-01-16,"7:00 pm","Brooklyn Nets",102,"Washington Wizards",80,"",17788,""
"201501170BRK",2015-01-17,"8:00 pm","Washington Wizards",99,"Brooklyn Nets",90,"",17732,""
"201501170CHI",2015-01-17,"8:00 pm","Atlanta Hawks",107,"Chicago Bulls",99,"",22024,""
"201501170CHO",2015-01-17,"7:00 pm","Indiana Pacers",71,"Charlotte Hornets",80,"OT",19285,""
"201501170DEN",2015-01-17,"9:00 pm","Minnesota Timberwolves",113,"Denver Nuggets",105,"",14821,""
"201501170DET",2015-01-17,"7:30 pm","Philadelphia 76ers",89,"Detroit Pistons",107,"",15496,""
"201501170HOU",2015-01-17,"8:00 pm","Golden State Warriors",131,"Houston Rockets",106,"",18458,""
"201501170MEM",2015-01-17,"9:00 pm","Portland Trail Blazers",98,"Memphis Grizzlies",102,"",18119,""
"201501170SAC",2015-01-17,"10:00 pm","Los Angeles Clippers",117,"Sacramento Kings",108,"",16601,""
"201501180ORL",2015-01-18,"6:00 pm","Oklahoma City Thunder",127,"Orlando Magic",99,"",16128,""
"201501180SAS",2015-01-18,"7:00 pm","Utah Jazz",69,"San Antonio Spurs",89,"",18581,""
"201501180TOR",2015-01-18,"3:30 pm","New Orleans Pelicans",95,"Toronto Raptors",93,"",19800,""
"201501190ATL",2015-01-19,"2:30 pm","Detroit Pistons",82,"Atlanta Hawks",93,"",19108,""
"201501190CHO",2015-01-19,"2:00 pm","Minnesota Timberwolves",80,"Charlotte Hornets",105,"",17989,""
"201501190CLE",2015-01-19,"7:30 pm","Chicago Bulls",94,"Cleveland Cavaliers",108,"",20562,""
"201501190GSW",2015-01-19,"4:00 pm","Denver Nuggets",79,"Golden State Warriors",122,"",19596,""
"201501190HOU",2015-01-19,"5:30 pm","Indiana Pacers",98,"Houston Rockets",110,"",18266,""
"201501190LAC",2015-01-19,"3:30 pm","Boston Celtics",93,"Los Angeles Clippers",102,"",19060,""
"201501190MEM",2015-01-19,"5:00 pm","Dallas Mavericks",103,"Memphis Grizzlies",95,"",18119,""
"201501190MIL",2015-01-19,"8:00 pm","Toronto Raptors",92,"Milwaukee Bucks",89,"",12707,""
"201501190NYK",2015-01-19,"5:30 pm","New Orleans Pelicans",92,"New York Knicks",99,"",19812,""
"201501190PHO",2015-01-19,"10:00 pm","Los Angeles Lakers",100,"Phoenix Suns",115,"",17435,""
"201501190POR",2015-01-19,"10:00 pm","Sacramento Kings",94,"Portland Trail Blazers",98,"",19441,""
"201501190WAS",2015-01-19,"2:00 pm","Philadelphia 76ers",76,"Washington Wizards",111,"",19040,""
"201501200DEN",2015-01-20,"9:00 pm","San Antonio Spurs",109,"Denver Nuggets",99,"",14434,""
"201501200MIA",2015-01-20,"7:30 pm","Oklahoma City Thunder",94,"Miami Heat",86,"",19735,""
"201501210ATL",2015-01-21,"7:30 pm","Indiana Pacers",91,"Atlanta Hawks",110,"",15045,""
"201501210CHO",2015-01-21,"7:00 pm","Miami Heat",76,"Charlotte Hornets",78,"",16914,""
"201501210CLE",2015-01-21,"7:00 pm","Utah Jazz",92,"Cleveland Cavaliers",106,"",20562,""
"201501210DET",2015-01-21,"7:30 pm","Orlando Magic",118,"Detroit Pistons",128,"",12148,""
"201501210GSW",2015-01-21,"10:30 pm","Houston Rockets",113,"Golden State Warriors",126,"",19596,""
"201501210MEM",2015-01-21,"8:00 pm","Toronto Raptors",86,"Memphis Grizzlies",92,"",15112,""
"201501210MIN",2015-01-21,"8:00 pm","Dallas Mavericks",98,"Minnesota Timberwolves",75,"",13737,""
"201501210NOP",2015-01-21,"8:00 pm","Los Angeles Lakers",80,"New Orleans Pelicans",96,"",16268,""
"201501210PHI",2015-01-21,"7:00 pm","New York Knicks",98,"Philadelphia 76ers",91,"",13201,""
"201501210PHO",2015-01-21,"9:00 pm","Portland Trail Blazers",113,"Phoenix Suns",118,"",16703,""
"201501210SAC",2015-01-21,"10:00 pm","Brooklyn Nets",103,"Sacramento Kings",100,"",16427,""
"201501210WAS",2015-01-21,"8:00 pm","Oklahoma City Thunder",105,"Washington Wizards",103,"OT",20356,""
"201501220CHI",2015-01-22,"8:00 pm","San Antonio Spurs",81,"Chicago Bulls",104,"",21648,""
"201501220LAC",2015-01-22,"10:30 pm","Brooklyn Nets",84,"Los Angeles Clippers",123,"",19060,""
"201501220MIL",2015-01-22,"8:00 pm","Utah Jazz",101,"Milwaukee Bucks",99,"",12415,""
"201501220POR",2015-01-22,"10:00 pm","Boston Celtics",90,"Portland Trail Blazers",89,"",19567,""
"201501230ATL",2015-01-23,"7:30 pm","Oklahoma City Thunder",93,"Atlanta Hawks",103,"",19203,""
"201501230CLE",2015-01-23,"7:30 pm","Charlotte Hornets",90,"Cleveland Cavaliers",129,"",20562,""
"201501230DAL",2015-01-23,"8:00 pm","Chicago Bulls",102,"Dallas Mavericks",98,"",20408,""
"201501230DEN",2015-01-23,"9:00 pm","Boston Celtics",100,"Denver Nuggets",99,"",16133,""
"201501230GSW",2015-01-23,"10:30 pm","Sacramento Kings",101,"Golden State Warriors",126,"",19596,""
"201501230MIA",2015-01-23,"7:30 pm","Indiana Pacers",87,"Miami Heat",89,"",19693,""
"201501230MIN",2015-01-23,"8:00 pm","New Orleans Pelicans",92,"Minnesota Timberwolves",84,"",14978,""
"201501230NYK",2015-01-23,"7:30 pm","Orlando Magic",106,"New York Knicks",113,"",19812,""
"201501230PHI",2015-01-23,"7:00 pm","Toronto Raptors",91,"Philadelphia 76ers",86,"",13640,""
"201501230PHO",2015-01-23,"9:00 pm","Houston Rockets",113,"Phoenix Suns",111,"",16701,""
"201501230SAS",2015-01-23,"8:30 pm","Los Angeles Lakers",85,"San Antonio Spurs",99,"",18581,""
"201501240CHO",2015-01-24,"7:00 pm","New York Knicks",71,"Charlotte Hornets",76,"",19117,""
"201501240MEM",2015-01-24,"8:00 pm","Philadelphia 76ers",83,"Memphis Grizzlies",101,"",17579,""
"201501240MIL",2015-01-24,"7:30 pm","Detroit Pistons",86,"Milwaukee Bucks",101,"",16388,""
"201501240POR",2015-01-24,"10:00 pm","Washington Wizards",96,"Portland Trail Blazers",103,"",19775,""
"201501240UTA",2015-01-24,"9:00 pm","Brooklyn Nets",73,"Utah Jazz",108,"",19352,""
"201501250ATL",2015-01-25,"6:00 pm","Minnesota Timberwolves",100,"Atlanta Hawks",112,"",18049,""
"201501250CHI",2015-01-25,"1:00 pm","Miami Heat",96,"Chicago Bulls",84,"",21918,""
"201501250CLE",2015-01-25,"3:30 pm","Oklahoma City Thunder",98,"Cleveland Cavaliers",108,"",20562,""
"201501250DEN",2015-01-25,"8:00 pm","Washington Wizards",117,"Denver Nuggets",115,"OT",15410,""
"201501250GSW",2015-01-25,"8:00 pm","Boston Celtics",111,"Golden State Warriors",114,"",19596,""
"201501250LAL",2015-01-25,"9:30 pm","Houston Rockets",99,"Los Angeles Lakers",87,"",18997,""
"201501250NOP",2015-01-25,"6:00 pm","Dallas Mavericks",106,"New Orleans Pelicans",109,"",17687,""
"201501250ORL",2015-01-25,"6:00 pm","Indiana Pacers",106,"Orlando Magic",99,"",16704,""
"201501250PHO",2015-01-25,"6:00 pm","Los Angeles Clippers",120,"Phoenix Suns",100,"",17066,""
"201501250SAS",2015-01-25,"7:00 pm","Milwaukee Bucks",95,"San Antonio Spurs",101,"",18581,""
"201501250TOR",2015-01-25,"7:00 pm","Detroit Pistons",110,"Toronto Raptors",114,"",19800,""
"201501260LAC",2015-01-26,"10:30 pm","Denver Nuggets",98,"Los Angeles Clippers",102,"",19060,""
"201501260MEM",2015-01-26,"8:00 pm","Orlando Magic",94,"Memphis Grizzlies",103,"",15407,""
"201501260NOP",2015-01-26,"8:00 pm","Philadelphia 76ers",74,"New Orleans Pelicans",99,"",16419,""
"201501260OKC",2015-01-26,"8:00 pm","Minnesota Timberwolves",84,"Oklahoma City Thunder",92,"",18203,""
"201501260UTA",2015-01-26,"9:00 pm","Boston Celtics",99,"Utah Jazz",90,"",18947,""
"201501270DAL",2015-01-27,"8:30 pm","Memphis Grizzlies",109,"Dallas Mavericks",90,"",20160,""
"201501270DET",2015-01-27,"7:30 pm","Cleveland Cavaliers",103,"Detroit Pistons",95,"",18178,""
"201501270GSW",2015-01-27,"10:30 pm","Chicago Bulls",113,"Golden State Warriors",111,"OT",19596,""
"201501270IND",2015-01-27,"7:00 pm","Toronto Raptors",104,"Indiana Pacers",91,"",16204,""
"201501270LAL",2015-01-27,"10:30 pm","Washington Wizards",98,"Los Angeles Lakers",92,"",18997,""
"201501270MIA",2015-01-27,"7:30 pm","Milwaukee Bucks",109,"Miami Heat",102,"",19789,""
"201501280ATL",2015-01-28,"8:00 pm","Brooklyn Nets",102,"Atlanta Hawks",113,"",18047,""
"201501280CLE",2015-01-28,"7:00 pm","Portland Trail Blazers",94,"Cleveland Cavaliers",99,"",20562,""
"201501280HOU",2015-01-28,"8:00 pm","Dallas Mavericks",94,"Houston Rockets",99,"",18237,""
"201501280MIN",2015-01-28,"8:00 pm","Boston Celtics",98,"Minnesota Timberwolves",110,"",11434,""
"201501280NOP",2015-01-28,"8:00 pm","Denver Nuggets",93,"New Orleans Pelicans",85,"",16055,""
"201501280NYK",2015-01-28,"8:00 pm","Oklahoma City Thunder",92,"New York Knicks",100,"",19812,""
"201501280PHI",2015-01-28,"7:00 pm","Detroit Pistons",69,"Philadelphia 76ers",89,"",11213,""
"201501280PHO",2015-01-28,"10:30 pm","Washington Wizards",98,"Phoenix Suns",106,"",16209,""
"201501280SAS",2015-01-28,"8:30 pm","Charlotte Hornets",86,"San Antonio Spurs",95,"",18581,""
"201501280TOR",2015-01-28,"7:30 pm","Sacramento Kings",102,"Toronto Raptors",119,"",19800,""
"201501280UTA",2015-01-28,"9:00 pm","Los Angeles Clippers",94,"Utah Jazz",89,"",16322,""
"201501290IND",2015-01-29,"7:00 pm","New York Knicks",82,"Indiana Pacers",103,"",15665,""
"201501290LAL",2015-01-29,"10:30 pm","Chicago Bulls",118,"Los Angeles Lakers",123,"2OT",18997,""
"201501290MEM",2015-01-29,"8:00 pm","Denver Nuggets",69,"Memphis Grizzlies",99,"",16736,""
"201501290ORL",2015-01-29,"7:00 pm","Milwaukee Bucks",115,"Orlando Magic",100,"",16071,""
"201501300ATL",2015-01-30,"7:30 pm","Portland Trail Blazers",99,"Atlanta Hawks",105,"",19018,""
"201501300BOS",2015-01-30,"7:30 pm","Houston Rockets",93,"Boston Celtics",87,"",17675,""
"201501300BRK",2015-01-30,"7:30 pm","Toronto Raptors",127,"Brooklyn Nets",122,"OT",17062,""
"201501300CLE",2015-01-30,"7:30 pm","Sacramento Kings",90,"Cleveland Cavaliers",101,"",20562,""
"201501300MIA",2015-01-30,"8:00 pm","Dallas Mavericks",93,"Miami Heat",72,"",19823,""
"201501300NOP",2015-01-30,"8:00 pm","Los Angeles Clippers",103,"New Orleans Pelicans",108,"",17932,""
"201501300PHI",2015-01-30,"7:00 pm","Minnesota Timberwolves",94,"Philadelphia 76ers",103,"",14333,""
"201501300PHO",2015-01-30,"10:30 pm","Chicago Bulls",93,"Phoenix Suns",99,"",18055,""
"201501300UTA",2015-01-30,"9:00 pm","Golden State Warriors",100,"Utah Jazz",110,"",19295,""
"201501310ATL",2015-01-31,"7:30 pm","Philadelphia 76ers",85,"Atlanta Hawks",91,"",19006,""
"201501310DEN",2015-01-31,"9:00 pm","Charlotte Hornets",104,"Denver Nuggets",86,"",13302,""
"201501310DET",2015-01-31,"7:30 pm","Houston Rockets",101,"Detroit Pistons",114,"",18213,""
"201501310GSW",2015-01-31,"10:30 pm","Phoenix Suns",87,"Golden State Warriors",106,"",19596,""
"201501310IND",2015-01-31,"7:00 pm","Sacramento Kings",99,"Indiana Pacers",94,"",18165,""
"201501310MEM",2015-01-31,"8:00 pm","Oklahoma City Thunder",74,"Memphis Grizzlies",85,"",18119,""
"201501310MIL",2015-01-31,"8:30 pm","Portland Trail Blazers",88,"Milwaukee Bucks",95,"",18717,""
"201501310MIN",2015-01-31,"8:00 pm","Cleveland Cavaliers",106,"Minnesota Timberwolves",90,"",19562,""
"201501310ORL",2015-01-31,"7:00 pm","Dallas Mavericks",108,"Orlando Magic",93,"",17626,""
"201501310SAS",2015-01-31,"9:00 pm","Los Angeles Clippers",105,"San Antonio Spurs",85,"",18581,""
"201501310WAS",2015-01-31,"7:00 pm","Toronto Raptors",120,"Washington Wizards",116,"OT",20356,""
"201502010BOS",2015-02-01,"1:00 pm","Miami Heat",83,"Boston Celtics",75,"",17366,""
"201502010NYK",2015-02-01,"2:00 pm","Los Angeles Lakers",80,"New York Knicks",92,"",19812,""
"201502020BRK",2015-02-02,"7:30 pm","Los Angeles Clippers",100,"Brooklyn Nets",102,"",16037,""
"201502020CLE",2015-02-02,"7:00 pm","Philadelphia 76ers",84,"Cleveland Cavaliers",97,"",20562,""
"201502020DAL",2015-02-02,"8:30 pm","Minnesota Timberwolves",94,"Dallas Mavericks",100,"",19989,""
"201502020NOP",2015-02-02,"8:00 pm","Atlanta Hawks",100,"New Orleans Pelicans",115,"",15487,""
"201502020OKC",2015-02-02,"8:00 pm","Orlando Magic",97,"Oklahoma City Thunder",104,"",18203,""
"201502020PHO",2015-02-02,"9:00 pm","Memphis Grizzlies",102,"Phoenix Suns",101,"",17199,""
"201502020TOR",2015-02-02,"7:30 pm","Milwaukee Bucks",82,"Toronto Raptors",75,"",19800,""
"201502020WAS",2015-02-02,"7:00 pm","Charlotte Hornets",92,"Washington Wizards",88,"",15816,""
"201502030DET",2015-02-03,"7:30 pm","Miami Heat",91,"Detroit Pistons",108,"",12768,""
"201502030NYK",2015-02-03,"7:30 pm","Boston Celtics",108,"New York Knicks",97,"",19812,""
"201502030PHI",2015-02-03,"7:00 pm","Denver Nuggets",98,"Philadelphia 76ers",105,"",10290,""
"201502030POR",2015-02-03,"10:00 pm","Utah Jazz",102,"Portland Trail Blazers",103,"",19441,""
"201502030SAC",2015-02-03,"10:00 pm","Golden State Warriors",121,"Sacramento Kings",96,"",17317,""
"201502040ATL",2015-02-04,"7:30 pm","Washington Wizards",96,"Atlanta Hawks",105,"",18047,""
"201502040BOS",2015-02-04,"7:30 pm","Denver Nuggets",100,"Boston Celtics",104,"",15126,""
"201502040GSW",2015-02-04,"10:30 pm","Dallas Mavericks",114,"Golden State Warriors",128,"",19596,""
"201502040HOU",2015-02-04,"8:00 pm","Chicago Bulls",90,"Houston Rockets",101,"",18325,""
"201502040IND",2015-02-04,"7:00 pm","Detroit Pistons",109,"Indiana Pacers",114,"",15892,""
"201502040MIL",2015-02-04,"8:00 pm","Los Angeles Lakers",105,"Milwaukee Bucks",113,"OT",12544,""
"201502040MIN",2015-02-04,"8:00 pm","Miami Heat",101,"Minnesota Timberwolves",102,"",11517,""
"201502040NOP",2015-02-04,"8:00 pm","Oklahoma City Thunder",102,"New Orleans Pelicans",91,"",17156,""
