"game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"201801050BOS",2018-01-05,"7:00p","Minnesota Timberwolves",84,"Boston Celtics",91,"",18624,""
"201801050DAL",2018-01-05,"8:30p","Chicago Bulls",127,"Dallas Mavericks",124,"",20073,""
"201801050DEN",2018-01-05,"9:00p","Utah Jazz",91,"Denver Nuggets",99,"",15557,""
"201801050LAL",2018-01-05,"10:30p","Charlotte Hornets",108,"Los Angeles Lakers",94,"",18997,""
"201801050MEM",2018-01-05,"9:30p","Washington Wizards",102,"Memphis Grizzlies",100,"",16988,""
"201801050MIA",2018-01-05,"8:00p","New York Knicks",103,"Miami Heat",107,"OT",19600,""
"201801050MIL",2018-01-05,"8:00p","Toronto Raptors",129,"Milwaukee Bucks",110,"",18717,""
"201801050PHI",2018-01-05,"7:00p","Detroit Pistons",78,"Philadelphia 76ers",114,"",20592,""
"201801050POR",2018-01-05,"10:00p","Atlanta Hawks",89,"Portland Trail Blazers",110,"",19393,""
"201801050SAS",2018-01-05,"8:30p","Phoenix Suns",89,"San Antonio Spurs",103,"",18501,""
"201801060BRK",2018-01-06,"6:00p","Boston Celtics",87,"Brooklyn Nets",85,"",17732,""
"201801060DET",2018-01-06,"7:00p","Houston Rockets",101,"Detroit Pistons",108,"",18046,""
"201801060IND",2018-01-06,"7:00p","Chicago Bulls",86,"Indiana Pacers",125,"",17923,""
"201801060LAC",2018-01-06,"3:30p","Golden State Warriors",121,"Los Angeles Clippers",105,"",19068,""
"201801060MIN",2018-01-06,"9:00p","New Orleans Pelicans",98,"Minnesota Timberwolves",116,"",18978,""
"201801060ORL",2018-01-06,"7:00p","Cleveland Cavaliers",131,"Orlando Magic",127,"",18997,""
"201801060SAC",2018-01-06,"10:00p","Denver Nuggets",98,"Sacramento Kings",106,"",17583,""
"201801060WAS",2018-01-06,"8:00p","Milwaukee Bucks",110,"Washington Wizards",103,"",18762,""
"201801070DAL",2018-01-07,"7:00p","New York Knicks",100,"Dallas Mavericks",96,"",20171,""
"201801070LAL",2018-01-07,"9:30p","Atlanta Hawks",113,"Los Angeles Lakers",132,"",18997,""
"201801070MIA",2018-01-07,"3:30p","Utah Jazz",102,"Miami Heat",103,"",19600,""
"201801070PHO",2018-01-07,"8:00p","Oklahoma City Thunder",100,"Phoenix Suns",114,"",18055,""
"201801070POR",2018-01-07,"9:00p","San Antonio Spurs",110,"Portland Trail Blazers",111,"",19393,""
"201801080BRK",2018-01-08,"7:30p","Toronto Raptors",114,"Brooklyn Nets",113,"OT",13681,""
"201801080CHI",2018-01-08,"8:00p","Houston Rockets",116,"Chicago Bulls",107,"",17462,""
"201801080GSW",2018-01-08,"10:30p","Denver Nuggets",114,"Golden State Warriors",124,"",19596,""
"201801080IND",2018-01-08,"7:00p","Milwaukee Bucks",96,"Indiana Pacers",109,"",14670,""
"201801080LAC",2018-01-08,"10:30p","Atlanta Hawks",107,"Los Angeles Clippers",108,"",14624,""
"201801080MIN",2018-01-08,"8:00p","Cleveland Cavaliers",99,"Minnesota Timberwolves",127,"",18978,""
"201801080NOP",2018-01-08,"8:00p","Detroit Pistons",109,"New Orleans Pelicans",112,"",12874,""
"201801080SAC",2018-01-08,"10:00p","San Antonio Spurs",107,"Sacramento Kings",100,"",17583,""
"201801090DAL",2018-01-09,"8:30p","Orlando Magic",99,"Dallas Mavericks",114,"",19306,""
"201801090LAL",2018-01-09,"10:30p","Sacramento Kings",86,"Los Angeles Lakers",99,"",18997,""
"201801090OKC",2018-01-09,"8:00p","Portland Trail Blazers",117,"Oklahoma City Thunder",106,"",18203,""
"201801090TOR",2018-01-09,"7:30p","Miami Heat",90,"Toronto Raptors",89,"",19800,""
"201801100BRK",2018-01-10,"7:30p","Detroit Pistons",114,"Brooklyn Nets",80,"",13457,""
"201801100CHO",2018-01-10,"7:00p","Dallas Mavericks",115,"Charlotte Hornets",111,"",14462,""
"201801100DEN",2018-01-10,"9:00p","Atlanta Hawks",110,"Denver Nuggets",97,"",14182,""
"201801100GSW",2018-01-10,"10:30p","Los Angeles Clippers",125,"Golden State Warriors",106,"",19596,""
"201801100HOU",2018-01-10,"8:00p","Portland Trail Blazers",112,"Houston Rockets",121,"",18055,""
"201801100IND",2018-01-10,"7:00p","Miami Heat",114,"Indiana Pacers",106,"",14540,""
"201801100MEM",2018-01-10,"8:00p","New Orleans Pelicans",102,"Memphis Grizzlies",105,"",14312,""
"201801100MIL",2018-01-10,"8:00p","Orlando Magic",103,"Milwaukee Bucks",110,"",14543,""
"201801100MIN",2018-01-10,"8:00p","Oklahoma City Thunder",88,"Minnesota Timberwolves",104,"",18978,""
"201801100NYK",2018-01-10,"7:30p","Chicago Bulls",122,"New York Knicks",119,"2OT",19812,""
"201801100WAS",2018-01-10,"7:00p","Utah Jazz",107,"Washington Wizards",104,"",15640,""
"201801110LAL",2018-01-11,"10:30p","San Antonio Spurs",81,"Los Angeles Lakers",93,"",18997,""
"201801110PHI",2018-01-11,"3:00p","Boston Celtics",114,"Philadelphia 76ers",103,"",19078,"at London, England"
"201801110SAC",2018-01-11,"10:00p","Los Angeles Clippers",121,"Sacramento Kings",115,"",17583,""
"201801110TOR",2018-01-11,"8:00p","Cleveland Cavaliers",99,"Toronto Raptors",133,"",19923,""
"201801120ATL",2018-01-12,"7:30p","Brooklyn Nets",110,"Atlanta Hawks",105,"",13093,""
"201801120CHO",2018-01-12,"7:00p","Utah Jazz",88,"Charlotte Hornets",99,"",14848,""
"201801120DEN",2018-01-12,"9:00p","Memphis Grizzlies",78,"Denver Nuggets",87,"",15607,""
"201801120IND",2018-01-12,"7:00p","Cleveland Cavaliers",95,"Indiana Pacers",97,"",17923,""
"201801120MIL",2018-01-12,"8:00p","Golden State Warriors",108,"Milwaukee Bucks",94,"",18717,""
"201801120MIN",2018-01-12,"8:00p","New York Knicks",108,"Minnesota Timberwolves",118,"",18978,""
"201801120NOP",2018-01-12,"8:00p","Portland Trail Blazers",113,"New Orleans Pelicans",119,"",17003,""
"201801120PHO",2018-01-12,"10:30p","Houston Rockets",112,"Phoenix Suns",95,"",18055,""
"201801120WAS",2018-01-12,"7:00p","Orlando Magic",119,"Washington Wizards",125,"",18171,""
"201801130CHI",2018-01-13,"8:00p","Detroit Pistons",105,"Chicago Bulls",107,"",21613,""
"201801130CHO",2018-01-13,"5:00p","Oklahoma City Thunder",101,"Charlotte Hornets",91,"",19624,""
"201801130DAL",2018-01-13,"2:00p","Los Angeles Lakers",107,"Dallas Mavericks",101,"OT",20209,""
"201801130LAC",2018-01-13,"3:30p","Sacramento Kings",105,"Los Angeles Clippers",126,"",16656,""
"201801130SAS",2018-01-13,"8:30p","Denver Nuggets",80,"San Antonio Spurs",112,"",18418,""
"201801130TOR",2018-01-13,"7:30p","Golden State Warriors",127,"Toronto Raptors",125,"",20078,""
"201801130WAS",2018-01-13,"7:00p","Brooklyn Nets",113,"Washington Wizards",119,"OT",18354,""
"201801140MIA",2018-01-14,"1:00p","Milwaukee Bucks",79,"Miami Heat",97,"",19600,""
"201801140MIN",2018-01-14,"9:00p","Portland Trail Blazers",103,"Minnesota Timberwolves",120,"",14739,""
"201801140NYK",2018-01-14,"3:30p","New Orleans Pelicans",123,"New York Knicks",118,"OT",19812,""
"201801140PHO",2018-01-14,"8:00p","Indiana Pacers",120,"Phoenix Suns",97,"",17091,""
"201801150ATL",2018-01-15,"3:00p","San Antonio Spurs",99,"Atlanta Hawks",102,"",15806,""
"201801150BRK",2018-01-15,"3:00p","New York Knicks",119,"Brooklyn Nets",104,"",17732,""
"201801150CHI",2018-01-15,"3:30p","Miami Heat",111,"Chicago Bulls",119,"",20546,""
"201801150CLE",2018-01-15,"8:00p","Golden State Warriors",118,"Cleveland Cavaliers",108,"",20562,""
"201801150DET",2018-01-15,"12:30p","Charlotte Hornets",118,"Detroit Pistons",107,"",17200,""
"201801150LAC",2018-01-15,"10:30p","Houston Rockets",102,"Los Angeles Clippers",113,"",17622,""
"201801150MEM",2018-01-15,"5:30p","Los Angeles Lakers",114,"Memphis Grizzlies",123,"",17794,""
"201801150OKC",2018-01-15,"8:00p","Sacramento Kings",88,"Oklahoma City Thunder",95,"",18203,""
"201801150PHI",2018-01-15,"1:00p","Toronto Raptors",111,"Philadelphia 76ers",117,"",20637,""
"201801150UTA",2018-01-15,"9:00p","Indiana Pacers",109,"Utah Jazz",94,"",18306,""
"201801150WAS",2018-01-15,"2:00p","Milwaukee Bucks",104,"Washington Wizards",95,"",19607,""
"201801160BOS",2018-01-16,"7:30p","New Orleans Pelicans",116,"Boston Celtics",113,"OT",18624,""
"201801160DEN",2018-01-16,"9:00p","Dallas Mavericks",102,"Denver Nuggets",105,"",14097,""
"201801160ORL",2018-01-16,"7:00p","Minnesota Timberwolves",102,"Orlando Magic",108,"",18589,""
"201801160POR",2018-01-16,"10:00p","Phoenix Suns",111,"Portland Trail Blazers",118,"",18604,""
"201801170ATL",2018-01-17,"7:30p","New Orleans Pelicans",93,"Atlanta Hawks",94,"",10894,""
"201801170BRK",2018-01-17,"7:30p","San Antonio Spurs",100,"Brooklyn Nets",95,"",15425,""
"201801170CHI",2018-01-17,"8:00p","Golden State Warriors",119,"Chicago Bulls",112,"",21372,""
"201801170CHO",2018-01-17,"7:00p","Washington Wizards",109,"Charlotte Hornets",133,"",11528,""
"201801170LAC",2018-01-17,"10:30p","Denver Nuggets",104,"Los Angeles Clippers",109,"",15043,""
"201801170MEM",2018-01-17,"8:00p","New York Knicks",99,"Memphis Grizzlies",105,"",12885,""
"201801170MIL",2018-01-17,"8:00p","Miami Heat",106,"Milwaukee Bucks",101,"",16695,""
"201801170OKC",2018-01-17,"8:00p","Los Angeles Lakers",90,"Oklahoma City Thunder",114,"",18203,""
"201801170SAC",2018-01-17,"10:00p","Utah Jazz",120,"Sacramento Kings",105,"",17583,""
"201801170TOR",2018-01-17,"7:30p","Detroit Pistons",91,"Toronto Raptors",96,"",19800,""
"201801180BOS",2018-01-18,"7:00p","Philadelphia 76ers",89,"Boston Celtics",80,"",18624,""
"201801180CLE",2018-01-18,"7:00p","Orlando Magic",103,"Cleveland Cavaliers",104,"",20562,""
"201801180HOU",2018-01-18,"9:30p","Minnesota Timberwolves",98,"Houston Rockets",116,"",18055,""
"201801180POR",2018-01-18,"10:00p","Indiana Pacers",86,"Portland Trail Blazers",100,"",19071,""
"201801190BRK",2018-01-19,"7:30p","Miami Heat",95,"Brooklyn Nets",101,"",17732,""
"201801190DEN",2018-01-19,"9:00p","Phoenix Suns",108,"Denver Nuggets",100,"",15732,""
"201801190DET",2018-01-19,"8:00p","Washington Wizards",122,"Detroit Pistons",112,"",14744,""
"201801190LAL",2018-01-19,"10:30p","Indiana Pacers",86,"Los Angeles Lakers",99,"",18997,""
"201801190MEM",2018-01-19,"8:00p","Sacramento Kings",88,"Memphis Grizzlies",106,"",16831,""
"201801190TOR",2018-01-19,"7:00p","San Antonio Spurs",83,"Toronto Raptors",86,"",19800,""
"201801190UTA",2018-01-19,"10:30p","New York Knicks",117,"Utah Jazz",115,"",18306,""
"201801200ATL",2018-01-20,"5:00p","Chicago Bulls",113,"Atlanta Hawks",97,"",15597,""
"201801200CHO",2018-01-20,"7:00p","Miami Heat",106,"Charlotte Hornets",105,"",18687,""
"201801200CLE",2018-01-20,"3:30p","Oklahoma City Thunder",148,"Cleveland Cavaliers",124,"",20562,""
"201801200HOU",2018-01-20,"8:30p","Golden State Warriors",108,"Houston Rockets",116,"",18055,""
"201801200MIN",2018-01-20,"9:00p","Toronto Raptors",109,"Minnesota Timberwolves",115,"",17828,""
"201801200NOP",2018-01-20,"7:00p","Memphis Grizzlies",104,"New Orleans Pelicans",111,"",18212,""
"201801200PHI",2018-01-20,"7:30p","Milwaukee Bucks",94,"Philadelphia 76ers",116,"",20826,""
"201801200POR",2018-01-20,"10:00p","Dallas Mavericks",108,"Portland Trail Blazers",117,"",19464,""
"201801200UTA",2018-01-20,"9:00p","Los Angeles Clippers",113,"Utah Jazz",125,"",18306,""
"201801210BOS",2018-01-21,"1:00p","Orlando Magic",103,"Boston Celtics",95,"",18624,""
"201801210DET",2018-01-21,"4:00p","Brooklyn Nets",101,"Detroit Pistons",100,"",17554,""
"201801210LAL",2018-01-21,"3:30p","New York Knicks",107,"Los Angeles Lakers",127,"",18997,""
"201801210SAS",2018-01-21,"7:00p","Indiana Pacers",94,"San Antonio Spurs",86,"",18418,""
"201801220ATL",2018-01-22,"7:30p","Utah Jazz",90,"Atlanta Hawks",104,"",11096,""
"201801220CHO",2018-01-22,"7:00p","Sacramento Kings",107,"Charlotte Hornets",112,"",11806,""
"201801220DAL",2018-01-22,"8:30p","Washington Wizards",75,"Dallas Mavericks",98,"",19328,""
"201801220DEN",2018-01-22,"9:00p","Portland Trail Blazers",101,"Denver Nuggets",104,"",14474,""
"201801220HOU",2018-01-22,"8:00p","Miami Heat",90,"Houston Rockets",99,"",18055,""
"201801220LAC",2018-01-22,"10:30p","Minnesota Timberwolves",126,"Los Angeles Clippers",118,"",16347,""
"201801220MEM",2018-01-22,"8:00p","Philadelphia 76ers",101,"Memphis Grizzlies",105,"",14288,""
"201801220MIL",2018-01-22,"8:00p","Phoenix Suns",105,"Milwaukee Bucks",109,"",14766,""
"201801220NOP",2018-01-22,"8:00p","Chicago Bulls",128,"New Orleans Pelicans",132,"2OT",17101,""
"201801230GSW",2018-01-23,"10:30p","New York Knicks",112,"Golden State Warriors",123,"",19596,""
"201801230LAL",2018-01-23,"10:30p","Boston Celtics",107,"Los Angeles Lakers",108,"",18997,""
"201801230OKC",2018-01-23,"8:00p","Brooklyn Nets",108,"Oklahoma City Thunder",109,"",18203,""
"201801230ORL",2018-01-23,"7:00p","Sacramento Kings",105,"Orlando Magic",99,"",18846,""
"201801230SAS",2018-01-23,"8:00p","Cleveland Cavaliers",102,"San Antonio Spurs",114,"",18418,""
"201801240ATL",2018-01-24,"7:30p","Toronto Raptors",108,"Atlanta Hawks",93,"",12780,""
"201801240CHO",2018-01-24,"7:00p","New Orleans Pelicans",101,"Charlotte Hornets",96,"",14588,""
"201801240DAL",2018-01-24,"8:00p","Houston Rockets",104,"Dallas Mavericks",97,"",19378,""
"201801240DET",2018-01-24,"7:00p","Utah Jazz",98,"Detroit Pistons",95,"OT",15682,""
"201801240IND",2018-01-24,"7:00p","Phoenix Suns",101,"Indiana Pacers",116,"",14060,""
"201801240LAC",2018-01-24,"10:30p","Boston Celtics",113,"Los Angeles Clippers",102,"",19430,""
"201801240MEM",2018-01-24,"8:00p","San Antonio Spurs",108,"Memphis Grizzlies",85,"",15812,""
"201801240PHI",2018-01-24,"7:00p","Chicago Bulls",101,"Philadelphia 76ers",115,"",20547,""
"201801240POR",2018-01-24,"10:00p","Minnesota Timberwolves",114,"Portland Trail Blazers",123,"",18920,""
"201801250DEN",2018-01-25,"9:00p","New York Knicks",118,"Denver Nuggets",130,"",15482,""
"201801250GSW",2018-01-25,"10:30p","Minnesota Timberwolves",113,"Golden State Warriors",126,"",19596,""
"201801250MIA",2018-01-25,"7:30p","Sacramento Kings",89,"Miami Heat",88,"",19600,""
"201801250OKC",2018-01-25,"8:00p","Washington Wizards",112,"Oklahoma City Thunder",121,"",18203,""
"201801260CHI",2018-01-26,"8:00p","Los Angeles Lakers",108,"Chicago Bulls",103,"",21827,""
"201801260CHO",2018-01-26,"7:00p","Atlanta Hawks",110,"Charlotte Hornets",121,"",15479,""
"201801260CLE",2018-01-26,"7:30p","Indiana Pacers",108,"Cleveland Cavaliers",115,"",20562,""
"201801260DAL",2018-01-26,"8:30p","Portland Trail Blazers",107,"Dallas Mavericks",93,"",19876,""
"201801260MEM",2018-01-26,"8:00p","Los Angeles Clippers",109,"Memphis Grizzlies",100,"",16369,""
"201801260MIL",2018-01-26,"8:00p","Brooklyn Nets",91,"Milwaukee Bucks",116,"",18717,""
"201801260NOP",2018-01-26,"8:00p","Houston Rockets",113,"New Orleans Pelicans",115,"",17186,""
"201801260PHO",2018-01-26,"9:00p","New York Knicks",107,"Phoenix Suns",85,"",17068,""
"201801260SAS",2018-01-26,"8:30p","Philadelphia 76ers",97,"San Antonio Spurs",78,"",18418,""
"201801260TOR",2018-01-26,"7:30p","Utah Jazz",97,"Toronto Raptors",93,"",19800,""
"201801270ATL",2018-01-27,"7:30p","Washington Wizards",129,"Atlanta Hawks",104,"",15843,""
"201801270DEN",2018-01-27,"9:00p","Dallas Mavericks",89,"Denver Nuggets",91,"",19520,""
"201801270DET",2018-01-27,"5:00p","Oklahoma City Thunder",121,"Detroit Pistons",108,"",20491,""
"201801270GSW",2018-01-27,"8:30p","Boston Celtics",105,"Golden State Warriors",109,"",19596,""
"201801270IND",2018-01-27,"7:00p","Orlando Magic",112,"Indiana Pacers",114,"",17923,""
"201801270MIA",2018-01-27,"7:30p","Charlotte Hornets",91,"Miami Heat",95,"",19600,""
"201801270MIN",2018-01-27,"9:00p","Brooklyn Nets",97,"Minnesota Timberwolves",111,"",16231,""
"201801280CHI",2018-01-28,"3:30p","Milwaukee Bucks",110,"Chicago Bulls",96,"",21630,""
"201801280CLE",2018-01-28,"6:00p","Detroit Pistons",104,"Cleveland Cavaliers",121,"",20562,""
"201801280HOU",2018-01-28,"3:30p","Phoenix Suns",102,"Houston Rockets",113,"",18055,""
"201801280NOP",2018-01-28,"4:00p","Los Angeles Clippers",112,"New Orleans Pelicans",103,"",16378,""
"201801280OKC",2018-01-28,"6:00p","Philadelphia 76ers",112,"Oklahoma City Thunder",122,"",18202,""
"201801280SAS",2018-01-28,"7:00p","Sacramento Kings",98,"San Antonio Spurs",113,"",18418,""
"201801280TOR",2018-01-28,"6:00p","Los Angeles Lakers",111,"Toronto Raptors",123,"",19800,""
"201801290ATL",2018-01-29,"7:30p","Minnesota Timberwolves",100,"Atlanta Hawks",105,"",12589,""
"201801290DAL",2018-01-29,"8:30p","Miami Heat",95,"Dallas Mavericks",88,"",19555,""
"201801290DEN",2018-01-29,"9:00p","Boston Celtics",111,"Denver Nuggets",110,"",19520,""
"201801290IND",2018-01-29,"7:00p","Charlotte Hornets",96,"Indiana Pacers",105,"",14225,""
"201801290MEM",2018-01-29,"8:00p","Phoenix Suns",109,"Memphis Grizzlies",120,"",13202,""
"201801290MIL",2018-01-29,"8:00p","Philadelphia 76ers",95,"Milwaukee Bucks",107,"",14126,""
"201801300DET",2018-01-30,"8:00p","Cleveland Cavaliers",114,"Detroit Pistons",125,"",18508,""
"201801300HOU",2018-01-30,"8:00p","Orlando Magic",107,"Houston Rockets",114,"",18055,""
"201801300LAC",2018-01-30,"10:30p","Portland Trail Blazers",104,"Los Angeles Clippers",96,"",16705,""
"201801300NOP",2018-01-30,"8:00p","Sacramento Kings",114,"New Orleans Pelicans",103,"",14292,""
"201801300NYK",2018-01-30,"7:30p","Brooklyn Nets",95,"New York Knicks",111,"",19505,""
"201801300SAS",2018-01-30,"8:30p","Denver Nuggets",104,"San Antonio Spurs",106,"",18418,""
"201801300TOR",2018-01-30,"7:30p","Minnesota Timberwolves",104,"Toronto Raptors",109,"",19800,""
"201801300UTA",2018-01-30,"9:00p","Golden State Warriors",99,"Utah Jazz",129,"",18306,""
"201801300WAS",2018-01-30,"7:00p","Oklahoma City Thunder",96,"Washington Wizards",102,"",20356,""
"201801310ATL",2018-01-31,"7:30p","Charlotte Hornets",123,"Atlanta Hawks",110,"",13103,""
"201801310BOS",2018-01-31,"8:00p","New York Knicks",73,"Boston Celtics",103,"",18624,""
"201801310BRK",2018-01-31,"7:30p","Philadelphia 76ers",108,"Brooklyn Nets",116,"",15577,""
"201801310CLE",2018-01-31,"7:30p","Miami Heat",89,"Cleveland Cavaliers",91,"",20562,""
"201801310IND",2018-01-31,"7:00p","Memphis Grizzlies",101,"Indiana Pacers",105,"",15093,""
"201801310ORL",2018-01-31,"7:00p","Los Angeles Lakers",105,"Orlando Magic",127,"",18553,""
"201801310PHO",2018-01-31,"10:30p","Dallas Mavericks",88,"Phoenix Suns",102,"",15923,""
"201801310POR",2018-01-31,"10:00p","Chicago Bulls",108,"Portland Trail Blazers",124,"",19422,""
"201802010DEN",2018-02-01,"10:30p","Oklahoma City Thunder",124,"Denver Nuggets",127,"",18407,""
"201802010DET",2018-02-01,"7:00p","Memphis Grizzlies",102,"Detroit Pistons",104,"",17481,""
"201802010MIN",2018-02-01,"8:00p","Milwaukee Bucks",89,"Minnesota Timberwolves",108,"",17199,""
"201802010SAS",2018-02-01,"8:00p","Houston Rockets",102,"San Antonio Spurs",91,"",18418,""
"201802010WAS",2018-02-01,"7:00p","Toronto Raptors",119,"Washington Wizards",122,"",15599,""
"201802020BOS",2018-02-02,"7:30p","Atlanta Hawks",110,"Boston Celtics",119,"",18624,""
"201802020BRK",2018-02-02,"7:30p","Los Angeles Lakers",102,"Brooklyn Nets",99,"",17732,""
"201802020CHO",2018-02-02,"7:00p","Indiana Pacers",126,"Charlotte Hornets",133,"",17135,""
"201802020MIL",2018-02-02,"8:00p","New York Knicks",90,"Milwaukee Bucks",92,"",18717,""
"201802020OKC",2018-02-02,"9:00p","New Orleans Pelicans",114,"Oklahoma City Thunder",100,"",18203,""
"201802020PHI",2018-02-02,"8:00p","Miami Heat",97,"Philadelphia 76ers",103,"",20636,""
"201802020PHO",2018-02-02,"9:00p","Utah Jazz",129,"Phoenix Suns",97,"",16560,""
"201802020SAC",2018-02-02,"10:30p","Golden State Warriors",119,"Sacramento Kings",104,"",17583,""
"201802020TOR",2018-02-02,"7:30p","Portland Trail Blazers",105,"Toronto Raptors",130,"",19800,""
"201802030CLE",2018-02-03,"8:30p","Houston Rockets",120,"Cleveland Cavaliers",88,"",20562,""
"201802030DEN",2018-02-03,"9:00p","Golden State Warriors",108,"Denver Nuggets",115,"",20103,""
"201802030DET",2018-02-03,"7:00p","Miami Heat",107,"Detroit Pistons",111,"",18747,""
"201802030IND",2018-02-03,"7:00p","Philadelphia 76ers",92,"Indiana Pacers",100,"",17923,""
"201802030LAC",2018-02-03,"3:30p","Chicago Bulls",103,"Los Angeles Clippers",113,"",19068,""
"201802030MIN",2018-02-03,"9:00p","New Orleans Pelicans",107,"Minnesota Timberwolves",118,"",17954,""
"201802030ORL",2018-02-03,"7:00p","Washington Wizards",115,"Orlando Magic",98,"",18846,""
"201802030SAC",2018-02-03,"10:00p","Dallas Mavericks",106,"Sacramento Kings",99,"",17583,""
"201802030SAS",2018-02-03,"9:00p","Utah Jazz",120,"San Antonio Spurs",111,"",18418,""
"201802040BOS",2018-02-04,"12:00p","Portland Trail Blazers",96,"Boston Celtics",97,"",18624,""
"201802040BRK",2018-02-04,"12:00p","Milwaukee Bucks",109,"Brooklyn Nets",94,"",14392,""
"201802040NYK",2018-02-04,"12:00p","Atlanta Hawks",99,"New York Knicks",96,"",19441,""
"201802040OKC",2018-02-04,"2:00p","Los Angeles Lakers",108,"Oklahoma City Thunder",104,"",18203,""
"201802040PHO",2018-02-04,"3:00p","Charlotte Hornets",115,"Phoenix Suns",110,"",14487,""
"201802040TOR",2018-02-04,"12:00p","Memphis Grizzlies",86,"Toronto Raptors",101,"",19800,""
"201802050DEN",2018-02-05,"9:00p","Charlotte Hornets",104,"Denver Nuggets",121,"",14410,""
"201802050DET",2018-02-05,"7:00p","Portland Trail Blazers",91,"Detroit Pistons",111,"",13810,""
"201802050IND",2018-02-05,"7:00p","Washington Wizards",111,"Indiana Pacers",102,"",13169,""
"201802050LAC",2018-02-05,"10:30p","Dallas Mavericks",101,"Los Angeles Clippers",104,"",15127,""
"201802050MIA",2018-02-05,"7:30p","Orlando Magic",111,"Miami Heat",109,"",19600,""
"201802050NOP",2018-02-05,"8:00p","Utah Jazz",133,"New Orleans Pelicans",109,"",14293,""
"201802050SAC",2018-02-05,"10:00p","Chicago Bulls",98,"Sacramento Kings",104,"",17583,""
"201802060ATL",2018-02-06,"7:30p","Memphis Grizzlies",82,"Atlanta Hawks",108,"",11866,""
"201802060BRK",2018-02-06,"7:30p","Houston Rockets",123,"Brooklyn Nets",113,"",15064,""
"201802060GSW",2018-02-06,"10:30p","Oklahoma City Thunder",125,"Golden State Warriors",105,"",19596,""
"201802060LAL",2018-02-06,"10:30p","Phoenix Suns",93,"Los Angeles Lakers",112,"",18997,""
"201802060NYK",2018-02-06,"7:30p","Milwaukee Bucks",103,"New York Knicks",89,"",19812,""
"201802060ORL",2018-02-06,"7:00p","Cleveland Cavaliers",98,"Orlando Magic",116,"",18846,""
"201802060PHI",2018-02-06,"8:00p","Washington Wizards",102,"Philadelphia 76ers",115,"",20530,""
"201802060TOR",2018-02-06,"7:30p","Boston Celtics",91,"Toronto Raptors",111,"",20017,""
"201802070CLE",2018-02-07,"8:00p","Minnesota Timberwolves",138,"Cleveland Cavaliers",140,"OT",20562,""
"201802070DET",2018-02-07,"7:00p","Brooklyn Nets",106,"Detroit Pistons",115,"",15114,""
"201802070MEM",2018-02-07,"8:00p","Utah Jazz",92,"Memphis Grizzlies",88,"",13187,""
"201802070MIA",2018-02-07,"7:30p","Houston Rockets",109,"Miami Heat",101,"",19600,""
"201802070PHO",2018-02-07,"10:30p","San Antonio Spurs",129,"Phoenix Suns",81,"",15993,""
