"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"198010100BOS",1980-10-10,"Cleveland Cavaliers",103,"Boston Celtics",130,"",15320,""
"198010100DEN",1980-10-10,"San Antonio Spurs",113,"Denver Nuggets",112,"",10027,""
"198010100DET",1980-10-10,"Washington Bullets",95,"Detroit Pistons",85,"",9129,""
"198010100NJN",1980-10-10,"Indiana Pacers",110,"New Jersey Nets",91,"",6661,""
"198010100PHI",1980-10-10,"Milwaukee Bucks",106,"Philadelphia 76ers",103,"",15136,""
"198010100PHO",1980-10-10,"Golden State Warriors",101,"Phoenix Suns",121,"",11590,""
"198010100SDC",1980-10-10,"Houston Rockets",104,"San Diego Clippers",120,"",5623,""
"198010100SEA",1980-10-10,"Los Angeles Lakers",99,"Seattle SuperSonics",98,"",35233,""
"198010100UTA",1980-10-10,"Portland Trail Blazers",86,"Utah Jazz",96,"",8150,""
"198010110ATL",1980-10-11,"Chicago Bulls",93,"Atlanta Hawks",101,"",11275,""
"198010110CLE",1980-10-11,"New Jersey Nets",99,"Cleveland Cavaliers",96,"",5731,""
"198010110DAL",1980-10-11,"San Antonio Spurs",92,"Dallas Mavericks",103,"",10373,""
"198010110GSW",1980-10-11,"San Diego Clippers",91,"Golden State Warriors",104,"",8024,""
"198010110IND",1980-10-11,"Detroit Pistons",87,"Indiana Pacers",100,"",9756,""
"198010110KCK",1980-10-11,"Utah Jazz",91,"Kansas City Kings",98,"",7342,""
"198010110NYK",1980-10-11,"Milwaukee Bucks",109,"New York Knicks",114,"",17229,""
"198010110WSB",1980-10-11,"Philadelphia 76ers",126,"Washington Bullets",120,"2OT",16208,""
"198010120DEN",1980-10-12,"Utah Jazz",125,"Denver Nuggets",121,"OT",8401,""
"198010120LAL",1980-10-12,"Houston Rockets",103,"Los Angeles Lakers",114,"",11142,""
"198010120PHO",1980-10-12,"Kansas City Kings",100,"Phoenix Suns",109,"",10131,""
"198010120POR",1980-10-12,"Seattle SuperSonics",96,"Portland Trail Blazers",107,"",12666,""
"198010130NJN",1980-10-13,"Detroit Pistons",92,"New Jersey Nets",108,"",5307,""
