"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"195810190SYR",1958-10-19,"Detroit Pistons",94,"Syracuse Nationals",103,"",NA,""
"195810220MNL",1958-10-22,"Cincinnati Royals",79,"Minneapolis Lakers",99,"",NA,""
"195810230STL",1958-10-23,"Detroit Pistons",103,"St. Louis Hawks",104,"",NA,""
"195810250CIN",1958-10-25,"Minneapolis Lakers",94,"Cincinnati Royals",110,"",NA,""
"195810250DET",1958-10-25,"St. Louis Hawks",112,"Detroit Pistons",117,"",NA,""
"195810250NYK",1958-10-25,"Boston Celtics",125,"New York Knicks",127,"OT",NA,""
"195810250SYR",1958-10-25,"Philadelphia Warriors",110,"Syracuse Nationals",109,"",NA,""
"195810260MNL",1958-10-26,"Detroit Pistons",100,"Minneapolis Lakers",108,"",NA,""
"195810260PHW",1958-10-26,"New York Knicks",100,"Philadelphia Warriors",94,"OT",NA,""
"195810290MNL",1958-10-29,"St. Louis Hawks",112,"Minneapolis Lakers",100,"",NA,""
"195810310DET",1958-10-31,"Cincinnati Royals",113,"Detroit Pistons",120,"",NA,""
"195811010BOS",1958-11-01,"Detroit Pistons",98,"Boston Celtics",112,"",NA,""
"195811010NYK",1958-11-01,"Philadelphia Warriors",111,"New York Knicks",92,"",NA,""
"195811010STL",1958-11-01,"Minneapolis Lakers",108,"St. Louis Hawks",101,"",NA,""
"195811010SYR",1958-11-01,"Cincinnati Royals",108,"Syracuse Nationals",130,"",NA,""
"195811020CIN",1958-11-02,"St. Louis Hawks",97,"Cincinnati Royals",90,"",NA,""
"195811020PHW",1958-11-02,"Detroit Pistons",107,"Philadelphia Warriors",91,"",NA,""
"195811050CIN",1958-11-05,"New York Knicks",108,"Cincinnati Royals",97,"",NA,""
"195811050SYR",1958-11-05,"Boston Celtics",117,"Syracuse Nationals",115,"",NA,""
"195811060MNL",1958-11-06,"Philadelphia Warriors",101,"Minneapolis Lakers",103,"",NA,""
"195811070DET",1958-11-07,"New York Knicks",115,"Detroit Pistons",101,"",NA,""
"195811080MNL",1958-11-08,"New York Knicks",108,"Minneapolis Lakers",100,"",NA,""
"195811080PHW",1958-11-08,"Syracuse Nationals",103,"Philadelphia Warriors",98,"",NA,""
"195811080STL",1958-11-08,"Boston Celtics",84,"St. Louis Hawks",87,"",NA,""
"195811090CIN",1958-11-09,"Philadelphia Warriors",106,"Cincinnati Royals",92,"",NA,""
"195811090DET",1958-11-09,"Boston Celtics",133,"Detroit Pistons",136,"",NA,""
"195811090SYR",1958-11-09,"Minneapolis Lakers",97,"Syracuse Nationals",101,"",NA,""
"195811110BOS",1958-11-11,"Minneapolis Lakers",113,"Boston Celtics",116,"OT",NA,""
"195811120CIN",1958-11-12,"Syracuse Nationals",116,"Cincinnati Royals",115,"",NA,""
"195811130DET",1958-11-13,"Minneapolis Lakers",110,"Detroit Pistons",119,"",NA,"at New York, NY"
"195811130NYK",1958-11-13,"St. Louis Hawks",102,"New York Knicks",119,"",NA,""
"195811140DET",1958-11-14,"Syracuse Nationals",111,"Detroit Pistons",109,"",NA,""
"195811140STL",1958-11-14,"Philadelphia Warriors",100,"St. Louis Hawks",110,"",NA,""
"195811150BOS",1958-11-15,"Cincinnati Royals",105,"Boston Celtics",130,"",NA,""
"195811150PHW",1958-11-15,"Minneapolis Lakers",101,"Philadelphia Warriors",106,"",NA,""
"195811150STL",1958-11-15,"Detroit Pistons",91,"St. Louis Hawks",102,"",NA,""
"195811150SYR",1958-11-15,"New York Knicks",96,"Syracuse Nationals",92,"",NA,""
"195811160NYK",1958-11-16,"Minneapolis Lakers",90,"New York Knicks",98,"",NA,""
"195811180BOS",1958-11-18,"Detroit Pistons",102,"Boston Celtics",115,"",NA,"at St. Louis, MO"
"195811180STL",1958-11-18,"Syracuse Nationals",120,"St. Louis Hawks",94,"",NA,""
"195811190CIN",1958-11-19,"Boston Celtics",103,"Cincinnati Royals",119,"",NA,""
"195811200MNL",1958-11-20,"Syracuse Nationals",102,"Minneapolis Lakers",121,"",NA,""
"195811210BOS",1958-11-21,"New York Knicks",112,"Boston Celtics",106,"",NA,"at Philadelphia, PA"
"195811210PHW",1958-11-21,"Cincinnati Royals",90,"Philadelphia Warriors",108,"",NA,""
"195811220BOS",1958-11-22,"Philadelphia Warriors",100,"Boston Celtics",105,"",NA,""
"195811220DET",1958-11-22,"Cincinnati Royals",86,"Detroit Pistons",103,"",NA,""
"195811220NYK",1958-11-22,"Syracuse Nationals",99,"New York Knicks",114,"",NA,""
"195811220STL",1958-11-22,"Minneapolis Lakers",109,"St. Louis Hawks",114,"",NA,""
"195811230CIN",1958-11-23,"St. Louis Hawks",100,"Cincinnati Royals",89,"",NA,""
"195811230MNL",1958-11-23,"Detroit Pistons",124,"Minneapolis Lakers",109,"",NA,""
"195811230PHW",1958-11-23,"Syracuse Nationals",107,"Philadelphia Warriors",110,"",NA,""
"195811240BOS",1958-11-24,"Minneapolis Lakers",104,"Boston Celtics",123,"",NA,"at Charlotte, NC"
"195811250DET",1958-11-25,"Minneapolis Lakers",98,"Detroit Pistons",90,"",NA,""
"195811250NYK",1958-11-25,"Cincinnati Royals",115,"New York Knicks",113,"",NA,""
"195811250PHW",1958-11-25,"St. Louis Hawks",105,"Philadelphia Warriors",106,"",NA,"at New York, NY"
"195811260BOS",1958-11-26,"New York Knicks",109,"Boston Celtics",121,"",NA,""
"195811260CIN",1958-11-26,"Detroit Pistons",112,"Cincinnati Royals",95,"",NA,""
"195811260SYR",1958-11-26,"St. Louis Hawks",112,"Syracuse Nationals",107,"",NA,""
"195811270PHW",1958-11-27,"Boston Celtics",107,"Philadelphia Warriors",94,"",NA,""
"195811270STL",1958-11-27,"Syracuse Nationals",98,"St. Louis Hawks",107,"",NA,""
"195811280DET",1958-11-28,"Syracuse Nationals",93,"Detroit Pistons",101,"",NA,""
"195811280MNL",1958-11-28,"Cincinnati Royals",93,"Minneapolis Lakers",114,"",NA,""
"195811290BOS",1958-11-29,"Detroit Pistons",96,"Boston Celtics",110,"",NA,""
"195811290NYK",1958-11-29,"Philadelphia Warriors",103,"New York Knicks",115,"",NA,""
"195811290STL",1958-11-29,"Cincinnati Royals",86,"St. Louis Hawks",98,"",NA,""
"195811290SYR",1958-11-29,"Minneapolis Lakers",108,"Syracuse Nationals",105,"",NA,""
"195811300CIN",1958-11-30,"Minneapolis Lakers",84,"Cincinnati Royals",77,"",NA,""
"195811300PHW",1958-11-30,"New York Knicks",100,"Philadelphia Warriors",103,"",NA,""
"195812020CIN",1958-12-02,"St. Louis Hawks",105,"Cincinnati Royals",81,"",NA,"at New York, NY"
"195812020DET",1958-12-02,"Philadelphia Warriors",91,"Detroit Pistons",95,"",NA,""
"195812020NYK",1958-12-02,"Boston Celtics",109,"New York Knicks",90,"",NA,""
"195812030BOS",1958-12-03,"St. Louis Hawks",119,"Boston Celtics",110,"",NA,""
"195812030CIN",1958-12-03,"New York Knicks",108,"Cincinnati Royals",110,"",NA,""
"195812040BOS",1958-12-04,"Syracuse Nationals",114,"Boston Celtics",116,"",NA,"at Philadelphia, PA"
"195812040PHW",1958-12-04,"St. Louis Hawks",107,"Philadelphia Warriors",92,"",NA,""
"195812050DET",1958-12-05,"New York Knicks",110,"Detroit Pistons",108,"",NA,""
"195812060BOS",1958-12-06,"Syracuse Nationals",101,"Boston Celtics",92,"",NA,""
"195812060CIN",1958-12-06,"Minneapolis Lakers",128,"Cincinnati Royals",132,"3OT",NA,"at St. Louis, MO"
"195812060NYK",1958-12-06,"Detroit Pistons",99,"New York Knicks",92,"",NA,""
"195812060STL",1958-12-06,"Philadelphia Warriors",97,"St. Louis Hawks",107,"",NA,""
"195812070CIN",1958-12-07,"Philadelphia Warriors",103,"Cincinnati Royals",90,"",NA,""
"195812070SYR",1958-12-07,"Boston Celtics",104,"Syracuse Nationals",108,"",NA,""
"195812090NYK",1958-12-09,"Minneapolis Lakers",97,"New York Knicks",110,"",NA,""
"195812090PHW",1958-12-09,"Syracuse Nationals",106,"Philadelphia Warriors",90,"",NA,"at New York, NY"
"195812100BOS",1958-12-10,"Philadelphia Warriors",97,"Boston Celtics",100,"",NA,""
"195812100CIN",1958-12-10,"Syracuse Nationals",97,"Cincinnati Royals",94,"",NA,""
"195812100DET",1958-12-10,"St. Louis Hawks",82,"Detroit Pistons",89,"",NA,"at Boston, MA"
"195812110DET",1958-12-11,"St. Louis Hawks",101,"Detroit Pistons",107,"",NA,"at Philadelphia, PA"
"195812110MNL",1958-12-11,"Syracuse Nationals",101,"Minneapolis Lakers",99,"OT",NA,""
"195812110PHW",1958-12-11,"Boston Celtics",123,"Philadelphia Warriors",114,"",NA,""
"195812120BOS",1958-12-12,"Cincinnati Royals",115,"Boston Celtics",125,"OT",NA,""
