"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"195010310ROC",1950-10-31,"Washington Capitols",70,"Rochester Royals",78,"",NA,""
"195011010BLB",1950-11-01,"Minneapolis Lakers",71,"Baltimore Bullets",81,"",NA,""
"195011010FTW",1950-11-01,"Boston Celtics",84,"Fort Wayne Pistons",107,"",NA,""
"195011010WSC",1950-11-01,"Indianapolis Olympians",84,"Washington Capitols",100,"",NA,""
"195011020SYR",1950-11-02,"Fort Wayne Pistons",77,"Syracuse Nationals",92,"",NA,""
"195011020TRI",1950-11-02,"Boston Celtics",65,"Tri-Cities Blackhawks",79,"",NA,""
"195011040BLB",1950-11-04,"Indianapolis Olympians",86,"Baltimore Bullets",102,"",NA,""
"195011040PHW",1950-11-04,"Boston Celtics",68,"Philadelphia Warriors",77,"",NA,""
"195011040ROC",1950-11-04,"Fort Wayne Pistons",71,"Rochester Royals",95,"",NA,""
"195011040TRI",1950-11-04,"New York Knicks",76,"Tri-Cities Blackhawks",87,"",NA,""
"195011040WSC",1950-11-04,"Minneapolis Lakers",91,"Washington Capitols",85,"",NA,""
"195011050FTW",1950-11-05,"Indianapolis Olympians",63,"Fort Wayne Pistons",68,"",NA,""
"195011050SYR",1950-11-05,"Minneapolis Lakers",87,"Syracuse Nationals",90,"",NA,""
"195011050TRI",1950-11-05,"New York Knicks",95,"Tri-Cities Blackhawks",98,"OT",NA,""
"195011070BLB",1950-11-07,"Boston Celtics",83,"Baltimore Bullets",64,"",NA,"at Providence, RI"
"195011070INO",1950-11-07,"New York Knicks",73,"Indianapolis Olympians",86,"",NA,""
"195011080FTW",1950-11-08,"Tri-Cities Blackhawks",79,"Fort Wayne Pistons",87,"",NA,""
"195011080WSC",1950-11-08,"Baltimore Bullets",81,"Washington Capitols",86,"",NA,""
"195011090BOS",1950-11-09,"Minneapolis Lakers",71,"Boston Celtics",76,"",NA,""
"195011090NYK",1950-11-09,"Indianapolis Olympians",85,"New York Knicks",73,"",NA,""
"195011090PHW",1950-11-09,"Fort Wayne Pistons",72,"Philadelphia Warriors",87,"",NA,""
"195011090SYR",1950-11-09,"Tri-Cities Blackhawks",70,"Syracuse Nationals",89,"",NA,""
"195011110BLB",1950-11-11,"Fort Wayne Pistons",77,"Baltimore Bullets",85,"",NA,""
"195011110NYK",1950-11-11,"Syracuse Nationals",72,"New York Knicks",74,"OT",NA,""
"195011110ROC",1950-11-11,"Tri-Cities Blackhawks",77,"Rochester Royals",86,"",NA,""
"195011110WSC",1950-11-11,"Boston Celtics",78,"Washington Capitols",77,"",NA,""
"195011120BOS",1950-11-12,"Indianapolis Olympians",75,"Boston Celtics",78,"",NA,""
"195011120FTW",1950-11-12,"Washington Capitols",73,"Fort Wayne Pistons",87,"",NA,""
"195011120MNL",1950-11-12,"Philadelphia Warriors",70,"Minneapolis Lakers",83,"",NA,""
"195011120SYR",1950-11-12,"Baltimore Bullets",57,"Syracuse Nationals",83,"",NA,""
"195011120TRI",1950-11-12,"Rochester Royals",79,"Tri-Cities Blackhawks",82,"OT",NA,""
"195011140INO",1950-11-14,"Syracuse Nationals",78,"Indianapolis Olympians",108,"",NA,""
"195011140PHW",1950-11-14,"Baltimore Bullets",72,"Philadelphia Warriors",84,"",NA,""
"195011140WSC",1950-11-14,"New York Knicks",92,"Washington Capitols",87,"",NA,""
"195011150BLB",1950-11-15,"Philadelphia Warriors",72,"Baltimore Bullets",80,"",NA,""
"195011150BOS",1950-11-15,"Washington Capitols",74,"Boston Celtics",79,"",NA,"at Providence, RI"
"195011150FTW",1950-11-15,"Rochester Royals",85,"Fort Wayne Pistons",89,"",NA,""
"195011150MNL",1950-11-15,"Syracuse Nationals",71,"Minneapolis Lakers",72,"OT",NA,""
"195011160BOS",1950-11-16,"Baltimore Bullets",73,"Boston Celtics",82,"",NA,""
"195011160NYK",1950-11-16,"Minneapolis Lakers",69,"New York Knicks",71,"",NA,""
"195011160PHW",1950-11-16,"Indianapolis Olympians",67,"Philadelphia Warriors",84,"",NA,""
"195011160TRI",1950-11-16,"Syracuse Nationals",75,"Tri-Cities Blackhawks",79,"",NA,""
"195011180BLB",1950-11-18,"Boston Celtics",80,"Baltimore Bullets",76,"",NA,""
"195011180INO",1950-11-18,"Tri-Cities Blackhawks",67,"Indianapolis Olympians",74,"",NA,""
"195011180NYK",1950-11-18,"Philadelphia Warriors",87,"New York Knicks",93,"",NA,""
"195011180ROC",1950-11-18,"Minneapolis Lakers",86,"Rochester Royals",77,"2OT",NA,""
"195011180WSC",1950-11-18,"Fort Wayne Pistons",75,"Washington Capitols",118,"",NA,""
"195011190BOS",1950-11-19,"Washington Capitols",81,"Boston Celtics",75,"",NA,""
"195011190FTW",1950-11-19,"Baltimore Bullets",80,"Fort Wayne Pistons",84,"",NA,""
"195011190MNL",1950-11-19,"Rochester Royals",77,"Minneapolis Lakers",90,"",NA,""
"195011190SYR",1950-11-19,"New York Knicks",83,"Syracuse Nationals",96,"",NA,""
"195011190TRI",1950-11-19,"Indianapolis Olympians",81,"Tri-Cities Blackhawks",104,"",NA,""
"195011210BLB",1950-11-21,"Tri-Cities Blackhawks",76,"Baltimore Bullets",65,"",NA,"at New York, NY"
"195011210INO",1950-11-21,"Rochester Royals",79,"Indianapolis Olympians",91,"",NA,""
"195011210NYK",1950-11-21,"Boston Celtics",89,"New York Knicks",83,"",NA,""
"195011210PHW",1950-11-21,"Washington Capitols",78,"Philadelphia Warriors",83,"",NA,""
"195011220BLB",1950-11-22,"New York Knicks",87,"Baltimore Bullets",73,"",NA,""
"195011220MNL",1950-11-22,"Fort Wayne Pistons",19,"Minneapolis Lakers",18,"",NA,""
"195011220WSC",1950-11-22,"Tri-Cities Blackhawks",60,"Washington Capitols",65,"",NA,""
"195011230BOS",1950-11-23,"Tri-Cities Blackhawks",78,"Boston Celtics",94,"",NA,""
"195011230FTW",1950-11-23,"Minneapolis Lakers",63,"Fort Wayne Pistons",73,"",NA,""
"195011230NYK",1950-11-23,"Washington Capitols",78,"New York Knicks",109,"",NA,""
"195011230PHW",1950-11-23,"Rochester Royals",71,"Philadelphia Warriors",89,"",NA,""
"195011230SYR",1950-11-23,"Indianapolis Olympians",92,"Syracuse Nationals",85,"",NA,""
"195011250INO",1950-11-25,"Baltimore Bullets",81,"Indianapolis Olympians",92,"",NA,""
"195011250ROC",1950-11-25,"Boston Celtics",82,"Rochester Royals",90,"",NA,""
"195011250TRI",1950-11-25,"Fort Wayne Pistons",71,"Tri-Cities Blackhawks",85,"",NA,""
"195011250WSC",1950-11-25,"Syracuse Nationals",77,"Washington Capitols",67,"",NA,""
"195011260BOS",1950-11-26,"New York Knicks",90,"Boston Celtics",93,"2OT",NA,""
"195011260FTW",1950-11-26,"Indianapolis Olympians",70,"Fort Wayne Pistons",79,"",NA,""
"195011260MNL",1950-11-26,"Baltimore Bullets",71,"Minneapolis Lakers",85,"",NA,""
"195011260SYR",1950-11-26,"Washington Capitols",76,"Syracuse Nationals",90,"",NA,""
"195011280BOS",1950-11-28,"Philadelphia Warriors",76,"Boston Celtics",74,"",NA,"at New York, NY"
"195011280INO",1950-11-28,"Fort Wayne Pistons",66,"Indianapolis Olympians",90,"",NA,""
"195011280NYK",1950-11-28,"Syracuse Nationals",84,"New York Knicks",108,"",NA,""
"195011280ROC",1950-11-28,"Washington Capitols",71,"Rochester Royals",87,"",NA,""
"195011280TRI",1950-11-28,"Baltimore Bullets",73,"Tri-Cities Blackhawks",65,"",NA,""
"195011290MNL",1950-11-29,"Tri-Cities Blackhawks",66,"Minneapolis Lakers",85,"",NA,""
"195011290WSC",1950-11-29,"Rochester Royals",72,"Washington Capitols",71,"",NA,""
"195011300BOS",1950-11-30,"Washington Capitols",85,"Boston Celtics",81,"",NA,""
"195011300NYK",1950-11-30,"Rochester Royals",74,"New York Knicks",79,"",NA,""
"195011300PHW",1950-11-30,"Syracuse Nationals",78,"Philadelphia Warriors",81,"",NA,""
"195012010INO",1950-12-01,"Minneapolis Lakers",65,"Indianapolis Olympians",66,"",NA,""
"195012020BLB",1950-12-02,"Syracuse Nationals",99,"Baltimore Bullets",96,"OT",NA,""
"195012020ROC",1950-12-02,"Indianapolis Olympians",72,"Rochester Royals",94,"",NA,""
"195012020WSC",1950-12-02,"Boston Celtics",83,"Washington Capitols",75,"",NA,""
"195012030BOS",1950-12-03,"Baltimore Bullets",85,"Boston Celtics",97,"",NA,""
"195012030FTW",1950-12-03,"Rochester Royals",79,"Fort Wayne Pistons",80,"",NA,""
"195012030MNL",1950-12-03,"Philadelphia Warriors",83,"Minneapolis Lakers",95,"",NA,""
"195012030SYR",1950-12-03,"Indianapolis Olympians",81,"Syracuse Nationals",84,"",NA,""
