"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"199011020ATL",1990-11-02,"Orlando Magic",111,"Atlanta Hawks",115,"",13593,""
"199011020BOS",1990-11-02,"Cleveland Cavaliers",101,"Boston Celtics",125,"",14890,""
"199011020CHH",1990-11-02,"New York Knicks",134,"Charlotte Hornets",130,"OT",24101,""
"199011020CHI",1990-11-02,"Philadelphia 76ers",124,"Chicago Bulls",116,"",18676,""
"199011020DEN",1990-11-02,"Golden State Warriors",162,"Denver Nuggets",158,"",9838,""
"199011020DET",1990-11-02,"Milwaukee Bucks",104,"Detroit Pistons",115,"",21454,""
"199011020IND",1990-11-02,"New Jersey Nets",81,"Indiana Pacers",100,"",13004,""
"199011020LAC",1990-11-02,"Sacramento Kings",80,"Los Angeles Clippers",90,"",12845,""
"199011020MIA",1990-11-02,"Washington Bullets",95,"Miami Heat",119,"",15008,""
"199011020MIN",1990-11-02,"Dallas Mavericks",85,"Minnesota Timberwolves",98,"",19006,""
"199011020POR",1990-11-02,"Houston Rockets",89,"Portland Trail Blazers",90,"",12884,""
"199011020UTA",1990-11-02,"Phoenix Suns",119,"Utah Jazz",96,"",10111,"at Tokyo, Japan (Tokyo Metropolitan Gymnasium)"
"199011030ATL",1990-11-03,"Indiana Pacers",120,"Atlanta Hawks",121,"",10330,""
"199011030DAL",1990-11-03,"Denver Nuggets",110,"Dallas Mavericks",140,"",17007,""
"199011030DET",1990-11-03,"Cleveland Cavaliers",97,"Detroit Pistons",106,"",21454,""
"199011030MIL",1990-11-03,"Minnesota Timberwolves",93,"Milwaukee Bucks",111,"",15102,""
"199011030NYK",1990-11-03,"Boston Celtics",106,"New York Knicks",103,"",19081,""
"199011030ORL",1990-11-03,"Charlotte Hornets",104,"Orlando Magic",97,"",15077,""
"199011030PHI",1990-11-03,"New Jersey Nets",110,"Philadelphia 76ers",112,"OT",15678,""
"199011030PHO",1990-11-03,"Utah Jazz",102,"Phoenix Suns",101,"",10111,"at Tokyo, Japan (Tokyo Metropolitan Gymnasium)"
"199011030SAC",1990-11-03,"Portland Trail Blazers",95,"Sacramento Kings",93,"OT",17014,""
"199011030SAS",1990-11-03,"Los Angeles Lakers",99,"San Antonio Spurs",110,"",15908,""
"199011030SEA",1990-11-03,"Houston Rockets",106,"Seattle SuperSonics",118,"",13922,""
"199011030WSB",1990-11-03,"Chicago Bulls",102,"Washington Bullets",103,"",18756,""
"199011040LAC",1990-11-04,"Golden State Warriors",107,"Los Angeles Clippers",109,"",11173,""
"199011060CHH",1990-11-06,"New Jersey Nets",105,"Charlotte Hornets",113,"",23901,""
"199011060CHI",1990-11-06,"Boston Celtics",110,"Chicago Bulls",108,"",18676,""
"199011060GSW",1990-11-06,"Los Angeles Clippers",109,"Golden State Warriors",130,"",15025,""
"199011060HOU",1990-11-06,"Denver Nuggets",135,"Houston Rockets",145,"",14002,""
"199011060IND",1990-11-06,"Minnesota Timberwolves",96,"Indiana Pacers",98,"",8437,""
"199011060LAL",1990-11-06,"Portland Trail Blazers",125,"Los Angeles Lakers",123,"OT",16361,""
"199011060MIA",1990-11-06,"Milwaukee Bucks",106,"Miami Heat",94,"",15008,""
"199011060NYK",1990-11-06,"Dallas Mavericks",96,"New York Knicks",91,"",14056,""
"199011060ORL",1990-11-06,"Cleveland Cavaliers",102,"Orlando Magic",95,"",15077,""
"199011060SAC",1990-11-06,"Atlanta Hawks",102,"Sacramento Kings",85,"",17014,""
"199011060SEA",1990-11-06,"Detroit Pistons",92,"Seattle SuperSonics",100,"",13078,""
"199011070CLE",1990-11-07,"Charlotte Hornets",89,"Cleveland Cavaliers",100,"",16154,""
"199011070LAC",1990-11-07,"Detroit Pistons",110,"Los Angeles Clippers",83,"",14652,""
"199011070MIN",1990-11-07,"Chicago Bulls",96,"Minnesota Timberwolves",91,"",19006,""
"199011070PHI",1990-11-07,"Dallas Mavericks",104,"Philadelphia 76ers",101,"",10525,""
"199011070PHO",1990-11-07,"Golden State Warriors",119,"Phoenix Suns",126,"",14487,""
"199011070SAS",1990-11-07,"Denver Nuggets",153,"San Antonio Spurs",161,"",15908,""
"199011080HOU",1990-11-08,"Orlando Magic",99,"Houston Rockets",103,"",12358,""
"199011080MIL",1990-11-08,"Philadelphia 76ers",111,"Milwaukee Bucks",141,"",12476,""
"199011080NJN",1990-11-08,"Miami Heat",103,"New Jersey Nets",114,"",12138,""
"199011080NYK",1990-11-08,"Washington Bullets",103,"New York Knicks",114,"",11877,""
"199011080UTA",1990-11-08,"San Antonio Spurs",94,"Utah Jazz",103,"",12616,""
"199011090BOS",1990-11-09,"Chicago Bulls",120,"Boston Celtics",100,"",14890,""
"199011090DAL",1990-11-09,"Orlando Magic",99,"Dallas Mavericks",111,"",16760,""
