"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"196410160PHI",1964-10-16,"Detroit Pistons",113,"Philadelphia 76ers",125,"",NA,""
"196410170BAL",1964-10-17,"San Francisco Warriors",101,"Baltimore Bullets",121,"",NA,""
"196410170BOS",1964-10-17,"Detroit Pistons",81,"Boston Celtics",112,"",NA,""
"196410170NYK",1964-10-17,"Los Angeles Lakers",113,"New York Knicks",109,"",NA,""
"196410170STL",1964-10-17,"Cincinnati Royals",91,"St. Louis Hawks",94,"",NA,""
"196410180CIN",1964-10-18,"San Francisco Warriors",108,"Cincinnati Royals",117,"",NA,""
"196410200CIN",1964-10-20,"Los Angeles Lakers",113,"Cincinnati Royals",121,"",NA,""
"196410210BAL",1964-10-21,"Los Angeles Lakers",108,"Baltimore Bullets",105,"",NA,""
"196410210DET",1964-10-21,"San Francisco Warriors",104,"Detroit Pistons",108,"",NA,""
"196410220BOS",1964-10-22,"Detroit Pistons",102,"Boston Celtics",104,"",NA,"at Philadelphia, PA"
"196410220PHI",1964-10-22,"Baltimore Bullets",138,"Philadelphia 76ers",135,"OT",NA,""
"196410230SFW",1964-10-23,"Los Angeles Lakers",94,"San Francisco Warriors",92,"",NA,""
"196410240BOS",1964-10-24,"Baltimore Bullets",103,"Boston Celtics",131,"",NA,""
"196410240NYK",1964-10-24,"Detroit Pistons",118,"New York Knicks",108,"OT",NA,""
"196410240STL",1964-10-24,"Philadelphia 76ers",86,"St. Louis Hawks",126,"",NA,""
"196410250BAL",1964-10-25,"Boston Celtics",112,"Baltimore Bullets",100,"",NA,""
"196410250CIN",1964-10-25,"Philadelphia 76ers",107,"Cincinnati Royals",109,"",NA,""
"196410250DET",1964-10-25,"New York Knicks",108,"Detroit Pistons",95,"",NA,"at Cincinnati, OH"
"196410270NYK",1964-10-27,"Boston Celtics",131,"New York Knicks",103,"",NA,""
"196410270PHI",1964-10-27,"St. Louis Hawks",81,"Philadelphia 76ers",100,"",NA,"at New York, NY"
"196410270SFW",1964-10-27,"Baltimore Bullets",90,"San Francisco Warriors",101,"",NA,"at Oakland, CA"
"196410280LAL",1964-10-28,"Baltimore Bullets",102,"Los Angeles Lakers",112,"",NA,""
"196410280STL",1964-10-28,"Boston Celtics",119,"St. Louis Hawks",117,"",NA,""
"196410290LAL",1964-10-29,"Baltimore Bullets",98,"Los Angeles Lakers",95,"",NA,""
"196410300CIN",1964-10-30,"St. Louis Hawks",118,"Cincinnati Royals",119,"",NA,""
"196410300DET",1964-10-30,"Boston Celtics",106,"Detroit Pistons",90,"",NA,""
"196410300NYK",1964-10-30,"Philadelphia 76ers",90,"New York Knicks",94,"",NA,""
"196410310BOS",1964-10-31,"Cincinnati Royals",94,"Boston Celtics",122,"",NA,""
"196410310PHI",1964-10-31,"New York Knicks",105,"Philadelphia 76ers",116,"",NA,""
"196410310SFW",1964-10-31,"Baltimore Bullets",102,"San Francisco Warriors",98,"",NA,""
"196410310STL",1964-10-31,"Detroit Pistons",99,"St. Louis Hawks",107,"",NA,""
"196411010CIN",1964-11-01,"Detroit Pistons",101,"Cincinnati Royals",114,"",NA,""
"196411010LAL",1964-11-01,"St. Louis Hawks",116,"Los Angeles Lakers",115,"",NA,""
"196411040DET",1964-11-04,"Baltimore Bullets",121,"Detroit Pistons",108,"",NA,""
"196411040SFW",1964-11-04,"St. Louis Hawks",105,"San Francisco Warriors",104,"",NA,""
"196411050LAL",1964-11-05,"New York Knicks",96,"Los Angeles Lakers",106,"",NA,""
"196411060CIN",1964-11-06,"Baltimore Bullets",111,"Cincinnati Royals",106,"",NA,""
"196411060SFW",1964-11-06,"New York Knicks",127,"San Francisco Warriors",133,"2OT",NA,""
"196411070BOS",1964-11-07,"Detroit Pistons",113,"Boston Celtics",130,"",NA,""
"196411070LAL",1964-11-07,"San Francisco Warriors",103,"Los Angeles Lakers",130,"",NA,""
"196411070PHI",1964-11-07,"Cincinnati Royals",103,"Philadelphia 76ers",105,"",NA,""
"196411070STL",1964-11-07,"Baltimore Bullets",99,"St. Louis Hawks",134,"",NA,""
"196411080CIN",1964-11-08,"Boston Celtics",106,"Cincinnati Royals",103,"",NA,""
"196411080SFW",1964-11-08,"New York Knicks",121,"San Francisco Warriors",130,"",NA,""
"196411100BAL",1964-11-10,"Detroit Pistons",119,"Baltimore Bullets",117,"",NA,"at Philadelphia, PA"
"196411100LAL",1964-11-10,"New York Knicks",101,"Los Angeles Lakers",108,"",NA,""
"196411100PHI",1964-11-10,"San Francisco Warriors",110,"Philadelphia 76ers",99,"",NA,""
"196411110BAL",1964-11-11,"Philadelphia 76ers",123,"Baltimore Bullets",114,"",NA,""
"196411110BOS",1964-11-11,"San Francisco Warriors",84,"Boston Celtics",110,"",NA,""
"196411110STL",1964-11-11,"Cincinnati Royals",118,"St. Louis Hawks",116,"",NA,""
"196411120BOS",1964-11-12,"Philadelphia 76ers",110,"Boston Celtics",109,"",NA,"at New York, NY"
"196411120DET",1964-11-12,"San Francisco Warriors",99,"Detroit Pistons",121,"",NA,""
"196411120NYK",1964-11-12,"Los Angeles Lakers",132,"New York Knicks",123,"OT",NA,""
"196411130BOS",1964-11-13,"Los Angeles Lakers",114,"Boston Celtics",112,"",NA,""
"196411130CIN",1964-11-13,"St. Louis Hawks",106,"Cincinnati Royals",123,"",NA,""
"196411140BAL",1964-11-14,"Los Angeles Lakers",115,"Baltimore Bullets",127,"",NA,""
"196411140NYK",1964-11-14,"Cincinnati Royals",111,"New York Knicks",110,"",NA,""
"196411140PHI",1964-11-14,"Boston Celtics",113,"Philadelphia 76ers",102,"",NA,""
"196411140STL",1964-11-14,"San Francisco Warriors",94,"St. Louis Hawks",108,"",NA,""
"196411150CIN",1964-11-15,"San Francisco Warriors",122,"Cincinnati Royals",106,"",NA,""
"196411150DET",1964-11-15,"Los Angeles Lakers",111,"Detroit Pistons",105,"",NA,""
"196411170BAL",1964-11-17,"Boston Celtics",99,"Baltimore Bullets",102,"",NA,""
"196411170SFW",1964-11-17,"Cincinnati Royals",114,"San Francisco Warriors",108,"",NA,""
"196411170STL",1964-11-17,"Philadelphia 76ers",107,"St. Louis Hawks",114,"",NA,""
"196411180BOS",1964-11-18,"St. Louis Hawks",97,"Boston Celtics",100,"",NA,""
"196411180DET",1964-11-18,"Philadelphia 76ers",111,"Detroit Pistons",124,"",NA,""
"196411180LAL",1964-11-18,"Cincinnati Royals",92,"Los Angeles Lakers",90,"",NA,""
"196411200BAL",1964-11-20,"Detroit Pistons",106,"Baltimore Bullets",105,"",NA,""
"196411200BOS",1964-11-20,"New York Knicks",120,"Boston Celtics",127,"",NA,"at Philadelphia, PA"
"196411200LAL",1964-11-20,"Cincinnati Royals",121,"Los Angeles Lakers",131,"",NA,""
"196411200PHI",1964-11-20,"St. Louis Hawks",118,"Philadelphia 76ers",115,"",NA,""
"196411210BOS",1964-11-21,"Philadelphia 76ers",108,"Boston Celtics",96,"",NA,"at Providence, RI"
"196411210NYK",1964-11-21,"Baltimore Bullets",94,"New York Knicks",103,"",NA,""
"196411210SFW",1964-11-21,"Cincinnati Royals",111,"San Francisco Warriors",104,"",NA,""
"196411210STL",1964-11-21,"Detroit Pistons",94,"St. Louis Hawks",100,"",NA,""
"196411220SFW",1964-11-22,"Detroit Pistons",99,"San Francisco Warriors",97,"",NA,""
"196411240NYK",1964-11-24,"San Francisco Warriors",93,"New York Knicks",101,"",NA,""
"196411240STL",1964-11-24,"Baltimore Bullets",109,"St. Louis Hawks",108,"",NA,""
"196411250BAL",1964-11-25,"Cincinnati Royals",116,"Baltimore Bullets",125,"",NA,""
"196411250BOS",1964-11-25,"San Francisco Warriors",118,"Boston Celtics",122,"",NA,""
"196411250LAL",1964-11-25,"Detroit Pistons",117,"Los Angeles Lakers",130,"",NA,""
"196411250NYK",1964-11-25,"Philadelphia 76ers",124,"New York Knicks",93,"",NA,"at Boston, MA"
"196411260PHI",1964-11-26,"San Francisco Warriors",117,"Philadelphia 76ers",128,"",NA,""
"196411260STL",1964-11-26,"Boston Celtics",98,"St. Louis Hawks",110,"",NA,""
"196411270CIN",1964-11-27,"Philadelphia 76ers",112,"Cincinnati Royals",133,"",NA,""
"196411270LAL",1964-11-27,"Detroit Pistons",111,"Los Angeles Lakers",117,"",NA,""
"196411280BOS",1964-11-28,"Cincinnati Royals",98,"Boston Celtics",129,"",NA,""
"196411280DET",1964-11-28,"Philadelphia 76ers",101,"Detroit Pistons",93,"",NA,""
"196411280NYK",1964-11-28,"St. Louis Hawks",91,"New York Knicks",106,"",NA,""
"196411280SFW",1964-11-28,"Los Angeles Lakers",106,"San Francisco Warriors",109,"",NA,""
"196411290CIN",1964-11-29,"New York Knicks",95,"Cincinnati Royals",105,"",NA,""
"196411290LAL",1964-11-29,"Baltimore Bullets",110,"Los Angeles Lakers",126,"",NA,""
"196411290STL",1964-11-29,"Philadelphia 76ers",97,"St. Louis Hawks",94,"",NA,""
"196412010CIN",1964-12-01,"Detroit Pistons",107,"Cincinnati Royals",129,"",NA,"at Indianapolis, IN"
"196412010NYK",1964-12-01,"Boston Celtics",117,"New York Knicks",113,"OT",NA,""
"196412010PHI",1964-12-01,"Los Angeles Lakers",118,"Philadelphia 76ers",117,"",NA,""
"196412010SFW",1964-12-01,"Baltimore Bullets",136,"San Francisco Warriors",137,"2OT",NA,""
"196412020BAL",1964-12-02,"San Francisco Warriors",114,"Baltimore Bullets",120,"",NA,"at San Jose, CA"
"196412020BOS",1964-12-02,"New York Knicks",91,"Boston Celtics",116,"",NA,""
"196412020DET",1964-12-02,"Cincinnati Royals",115,"Detroit Pistons",125,"",NA,""
"196412020STL",1964-12-02,"Los Angeles Lakers",102,"St. Louis Hawks",105,"",NA,""
"196412040BAL",1964-12-04,"St. Louis Hawks",106,"Baltimore Bullets",108,"",NA,""
"196412040CIN",1964-12-04,"Los Angeles Lakers",90,"Cincinnati Royals",104,"",NA,""
"196412040PHI",1964-12-04,"Detroit Pistons",106,"Philadelphia 76ers",119,"",NA,""
"196412040SFW",1964-12-04,"Boston Celtics",85,"San Francisco Warriors",112,"",NA,""
"196412050BAL",1964-12-05,"Philadelphia 76ers",125,"Baltimore Bullets",108,"",NA,"at Detroit, MI"
"196412050DET",1964-12-05,"New York Knicks",100,"Detroit Pistons",110,"",NA,""
"196412050SFW",1964-12-05,"Boston Celtics",105,"San Francisco Warriors",81,"",NA,""
"196412060BAL",1964-12-06,"Cincinnati Royals",124,"Baltimore Bullets",113,"",NA,"at Columbus, OH"
"196412060LAL",1964-12-06,"Philadelphia 76ers",104,"Los Angeles Lakers",109,"",NA,"at Minneapolis, MN"
"196412060STL",1964-12-06,"New York Knicks",94,"St. Louis Hawks",115,"",NA,""
"196412080BAL",1964-12-08,"Philadelphia 76ers",102,"Baltimore Bullets",97,"",NA,"at New York, NY"
"196412080LAL",1964-12-08,"Boston Celtics",108,"Los Angeles Lakers",98,"",NA,""
"196412080NYK",1964-12-08,"Detroit Pistons",102,"New York Knicks",100,"",NA,""
"196412080SFW",1964-12-08,"St. Louis Hawks",113,"San Francisco Warriors",93,"",NA,""
"196412090BAL",1964-12-09,"New York Knicks",111,"Baltimore Bullets",90,"",NA,""
"196412090DET",1964-12-09,"Cincinnati Royals",122,"Detroit Pistons",114,"",NA,""
"196412100CIN",1964-12-10,"Boston Celtics",116,"Cincinnati Royals",101,"",NA,""
"196412100LAL",1964-12-10,"St. Louis Hawks",95,"Los Angeles Lakers",91,"",NA,""
"196412110PHI",1964-12-11,"Boston Celtics",118,"Philadelphia 76ers",109,"",NA,""
"196412110SFW",1964-12-11,"Detroit Pistons",104,"San Francisco Warriors",100,"",NA,""
"196412120BOS",1964-12-12,"Baltimore Bullets",99,"Boston Celtics",112,"",NA,""
"196412120NYK",1964-12-12,"Philadelphia 76ers",106,"New York Knicks",133,"",NA,""
"196412120SFW",1964-12-12,"Detroit Pistons",107,"San Francisco Warriors",124,"",NA,""
"196412120STL",1964-12-12,"Cincinnati Royals",115,"St. Louis Hawks",109,"",NA,""
"196412130LAL",1964-12-13,"Detroit Pistons",115,"Los Angeles Lakers",116,"",NA,""
"196412130NYK",1964-12-13,"Philadelphia 76ers",121,"New York Knicks",115,"",NA,"at Syracuse, NY"
"196412140PHI",1964-12-14,"San Francisco Warriors",112,"Philadelphia 76ers",119,"",NA,"at Pittsburgh, PA"
"196412150BOS",1964-12-15,"St. Louis Hawks",109,"Boston Celtics",124,"",NA,"at New York, NY"
"196412150LAL",1964-12-15,"Detroit Pistons",131,"Los Angeles Lakers",116,"",NA,""
"196412150NYK",1964-12-15,"San Francisco Warriors",134,"New York Knicks",132,"OT",NA,""
"196412160BAL",1964-12-16,"Philadelphia 76ers",120,"Baltimore Bullets",140,"",NA,""
"196412160BOS",1964-12-16,"San Francisco Warriors",106,"Boston Celtics",107,"",NA,""
"196412160DET",1964-12-16,"Los Angeles Lakers",126,"Detroit Pistons",120,"OT",NA,""
"196412160NYK",1964-12-16,"St. Louis Hawks",117,"New York Knicks",103,"",NA,"at Boston, MA"
"196412170BOS",1964-12-17,"New York Knicks",113,"Boston Celtics",112,"",NA,"at Providence, RI"
"196412180CIN",1964-12-18,"Los Angeles Lakers",107,"Cincinnati Royals",111,"",NA,""
"196412180DET",1964-12-18,"St. Louis Hawks",108,"Detroit Pistons",114,"",NA,""
"196412180SFW",1964-12-18,"Philadelphia 76ers",111,"San Francisco Warriors",117,"",NA,""
"196412190BAL",1964-12-19,"Detroit Pistons",99,"Baltimore Bullets",104,"",NA,""
"196412190LAL",1964-12-19,"Philadelphia 76ers",140,"Los Angeles Lakers",113,"",NA,""
"196412190NYK",1964-12-19,"Cincinnati Royals",133,"New York Knicks",105,"",NA,""
"196412190STL",1964-12-19,"Boston Celtics",115,"St. Louis Hawks",105,"",NA,""
"196412200SFW",1964-12-20,"Philadelphia 76ers",113,"San Francisco Warriors",111,"",NA,""
"196412210LAL",1964-12-21,"New York Knicks",113,"Los Angeles Lakers",125,"",NA,""
"196412220NYK",1964-12-22,"San Francisco Warriors",118,"New York Knicks",124,"",NA,"at Sacramento, CA"
