"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"198310280CLE",1983-10-28,"New York Knicks",113,"Cleveland Cavaliers",106,"",6082,""
"198310280DEN",1983-10-28,"Utah Jazz",125,"Denver Nuggets",139,"",10439,""
"198310280DET",1983-10-28,"Boston Celtics",121,"Detroit Pistons",127,"",17117,""
"198310280KCK",1983-10-28,"Los Angeles Lakers",117,"Kansas City Kings",107,"",15782,""
"198310280MIL",1983-10-28,"Indiana Pacers",83,"Milwaukee Bucks",104,"",10321,""
"198310280NJN",1983-10-28,"Atlanta Hawks",108,"New Jersey Nets",126,"",10173,""
"198310280PHI",1983-10-28,"Washington Bullets",114,"Philadelphia 76ers",117,"",16167,""
"198310280POR",1983-10-28,"San Diego Clippers",93,"Portland Trail Blazers",107,"",12666,""
"198310280SEA",1983-10-28,"Golden State Warriors",110,"Seattle SuperSonics",109,"",15372,""
"198310290ATL",1983-10-29,"Detroit Pistons",115,"Atlanta Hawks",117,"",9677,""
"198310290CHI",1983-10-29,"New Jersey Nets",97,"Chicago Bulls",104,"",8126,""
"198310290CLE",1983-10-29,"Boston Celtics",108,"Cleveland Cavaliers",89,"",8194,""
"198310290DAL",1983-10-29,"Phoenix Suns",103,"Dallas Mavericks",120,"",11019,""
"198310290GSW",1983-10-29,"Portland Trail Blazers",95,"Golden State Warriors",97,"",6550,""
"198310290HOU",1983-10-29,"San Antonio Spurs",100,"Houston Rockets",106,"",14119,""
"198310290IND",1983-10-29,"Philadelphia 76ers",124,"Indiana Pacers",112,"OT",17096,""
"198310290NYK",1983-10-29,"Washington Bullets",97,"New York Knicks",100,"",12129,""
"198310290SDC",1983-10-29,"Denver Nuggets",128,"San Diego Clippers",141,"",5705,""
"198310290UTA",1983-10-29,"Los Angeles Lakers",120,"Utah Jazz",115,"",10608,""
"198310300KCK",1983-10-30,"Seattle SuperSonics",121,"Kansas City Kings",116,"",6479,""
"198310300SAS",1983-10-30,"Dallas Mavericks",101,"San Antonio Spurs",123,"",8219,""
"198311010ATL",1983-11-01,"Washington Bullets",92,"Atlanta Hawks",95,"",5320,""
"198311010DEN",1983-11-01,"Dallas Mavericks",130,"Denver Nuggets",124,"",7864,""
