"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"195511200FTW",1955-11-20,"New York Knicks",119,"Fort Wayne Pistons",115,"OT",NA,""
"195511200MNL",1955-11-20,"Rochester Royals",104,"Minneapolis Lakers",96,"",NA,""
"195511200SYR",1955-11-20,"St. Louis Hawks",80,"Syracuse Nationals",84,"",NA,""
"195511230BOS",1955-11-23,"New York Knicks",115,"Boston Celtics",111,"OT",NA,""
"195511230PHW",1955-11-23,"Syracuse Nationals",101,"Philadelphia Warriors",104,"",NA,"at Boston, MA"
"195511230STL",1955-11-23,"Rochester Royals",88,"St. Louis Hawks",90,"OT",NA,""
"195511240FTW",1955-11-24,"Rochester Royals",93,"Fort Wayne Pistons",104,"",NA,""
"195511240MNL",1955-11-24,"St. Louis Hawks",99,"Minneapolis Lakers",107,"",NA,""
"195511240PHW",1955-11-24,"New York Knicks",97,"Philadelphia Warriors",118,"",NA,""
"195511240SYR",1955-11-24,"Boston Celtics",103,"Syracuse Nationals",111,"",NA,""
"195511260NYK",1955-11-26,"Syracuse Nationals",99,"New York Knicks",100,"",NA,""
"195511260PHW",1955-11-26,"Fort Wayne Pistons",82,"Philadelphia Warriors",87,"",NA,""
"195511260ROC",1955-11-26,"Boston Celtics",104,"Rochester Royals",103,"",NA,""
"195511260STL",1955-11-26,"Minneapolis Lakers",95,"St. Louis Hawks",104,"",NA,""
"195511270FTW",1955-11-27,"St. Louis Hawks",106,"Fort Wayne Pistons",114,"OT",NA,""
"195511270MNL",1955-11-27,"Philadelphia Warriors",94,"Minneapolis Lakers",99,"",NA,""
"195511270SYR",1955-11-27,"New York Knicks",74,"Syracuse Nationals",85,"",NA,""
"195511290BOS",1955-11-29,"Syracuse Nationals",97,"Boston Celtics",105,"",NA,"at New York, NY"
"195511290NYK",1955-11-29,"Fort Wayne Pistons",104,"New York Knicks",99,"",NA,""
"195511290STL",1955-11-29,"Philadelphia Warriors",95,"St. Louis Hawks",108,"",NA,""
"195511300MNL",1955-11-30,"St. Louis Hawks",99,"Minneapolis Lakers",97,"",NA,"at Rochester, NY"
"195511300ROC",1955-11-30,"Fort Wayne Pistons",76,"Rochester Royals",87,"",NA,""
"195512010MNL",1955-12-01,"New York Knicks",90,"Minneapolis Lakers",97,"",NA,"at Philadelphia, PA"
"195512010PHW",1955-12-01,"St. Louis Hawks",98,"Philadelphia Warriors",115,"",NA,""
"195512020BOS",1955-12-02,"St. Louis Hawks",81,"Boston Celtics",94,"",NA,""
"195512030NYK",1955-12-03,"Philadelphia Warriors",109,"New York Knicks",102,"",NA,""
"195512030ROC",1955-12-03,"St. Louis Hawks",89,"Rochester Royals",78,"",NA,""
"195512030SYR",1955-12-03,"Minneapolis Lakers",103,"Syracuse Nationals",114,"",NA,""
"195512040FTW",1955-12-04,"Boston Celtics",90,"Fort Wayne Pistons",111,"",NA,""
"195512040MNL",1955-12-04,"Syracuse Nationals",102,"Minneapolis Lakers",96,"",NA,""
"195512040ROC",1955-12-04,"Philadelphia Warriors",84,"Rochester Royals",107,"",NA,""
"195512060FTW",1955-12-06,"Syracuse Nationals",88,"Fort Wayne Pistons",90,"",NA,"at St. Louis, MO"
"195512060MNL",1955-12-06,"Philadelphia Warriors",116,"Minneapolis Lakers",103,"",NA,"at New York, NY"
"195512060NYK",1955-12-06,"Rochester Royals",105,"New York Knicks",116,"",NA,""
"195512060STL",1955-12-06,"Boston Celtics",122,"St. Louis Hawks",99,"",NA,""
"195512070ROC",1955-12-07,"Minneapolis Lakers",79,"Rochester Royals",92,"",NA,""
"195512080FTW",1955-12-08,"Syracuse Nationals",94,"Fort Wayne Pistons",105,"",NA,""
"195512090BOS",1955-12-09,"Rochester Royals",109,"Boston Celtics",108,"",NA,"at Philadelphia, PA"
"195512090PHW",1955-12-09,"Syracuse Nationals",92,"Philadelphia Warriors",101,"",NA,""
"195512100BOS",1955-12-10,"Minneapolis Lakers",102,"Boston Celtics",118,"",NA,""
"195512100ROC",1955-12-10,"Fort Wayne Pistons",116,"Rochester Royals",117,"OT",NA,""
"195512100STL",1955-12-10,"New York Knicks",99,"St. Louis Hawks",80,"",NA,""
"195512110FTW",1955-12-11,"Philadelphia Warriors",91,"Fort Wayne Pistons",96,"",NA,""
"195512110ROC",1955-12-11,"St. Louis Hawks",91,"Rochester Royals",93,"",NA,""
"195512110SYR",1955-12-11,"Boston Celtics",89,"Syracuse Nationals",101,"",NA,""
"195512130BOS",1955-12-13,"Philadelphia Warriors",109,"Boston Celtics",108,"",NA,"at New York, NY"
"195512130NYK",1955-12-13,"Minneapolis Lakers",91,"New York Knicks",98,"",NA,""
"195512140BOS",1955-12-14,"New York Knicks",100,"Boston Celtics",102,"",NA,""
"195512140FTW",1955-12-14,"Minneapolis Lakers",98,"Fort Wayne Pistons",85,"",NA,"at Boston, MA"
"195512140ROC",1955-12-14,"St. Louis Hawks",109,"Rochester Royals",117,"",NA,"at Johnstown, PA"
"195512150PHW",1955-12-15,"Fort Wayne Pistons",73,"Philadelphia Warriors",80,"",NA,""
"195512150SYR",1955-12-15,"Minneapolis Lakers",135,"Syracuse Nationals",133,"3OT",NA,""
"195512160ROC",1955-12-16,"St. Louis Hawks",100,"Rochester Royals",97,"OT",NA,"at Milwaukee, WI"
"195512170BOS",1955-12-17,"Syracuse Nationals",110,"Boston Celtics",104,"",NA,""
"195512170FTW",1955-12-17,"New York Knicks",100,"Fort Wayne Pistons",95,"",NA,""
"195512170MNL",1955-12-17,"Rochester Royals",92,"Minneapolis Lakers",94,"",NA,""
"195512180FTW",1955-12-18,"Minneapolis Lakers",86,"Fort Wayne Pistons",96,"",NA,""
"195512180NYK",1955-12-18,"Boston Celtics",95,"New York Knicks",92,"",NA,""
"195512180STL",1955-12-18,"Rochester Royals",85,"St. Louis Hawks",86,"",NA,""
"195512180SYR",1955-12-18,"Philadelphia Warriors",79,"Syracuse Nationals",99,"",NA,""
"195512200BOS",1955-12-20,"Minneapolis Lakers",104,"Boston Celtics",111,"",NA,"at New York, NY"
"195512200NYK",1955-12-20,"Syracuse Nationals",98,"New York Knicks",91,"",NA,""
"195512210ROC",1955-12-21,"Philadelphia Warriors",96,"Rochester Royals",92,"",NA,""
"195512250FTW",1955-12-25,"New York Knicks",87,"Fort Wayne Pistons",92,"",NA,""
"195512250MNL",1955-12-25,"Boston Celtics",115,"Minneapolis Lakers",112,"",NA,""
"195512250SYR",1955-12-25,"Rochester Royals",96,"Syracuse Nationals",111,"",NA,""
"195512260FTW",1955-12-26,"St. Louis Hawks",67,"Fort Wayne Pistons",83,"",NA,"at Rochester, NY"
"195512260PHW",1955-12-26,"New York Knicks",108,"Philadelphia Warriors",97,"",NA,""
"195512260ROC",1955-12-26,"Syracuse Nationals",91,"Rochester Royals",93,"",NA,""
"195512270NYK",1955-12-27,"Philadelphia Warriors",79,"New York Knicks",80,"",NA,""
"195512270ROC",1955-12-27,"Syracuse Nationals",80,"Rochester Royals",91,"",NA,"at New York, NY"
"195512270STL",1955-12-27,"Boston Celtics",105,"St. Louis Hawks",102,"",NA,""
"195512280MNL",1955-12-28,"St. Louis Hawks",111,"Minneapolis Lakers",90,"",NA,""
"195512280ROC",1955-12-28,"New York Knicks",113,"Rochester Royals",91,"",NA,""
"195512290FTW",1955-12-29,"Rochester Royals",75,"Fort Wayne Pistons",83,"",NA,""
"195512290MNL",1955-12-29,"St. Louis Hawks",71,"Minneapolis Lakers",74,"",NA,"at Fort Wayne, IN"
"195512290PHW",1955-12-29,"Syracuse Nationals",83,"Philadelphia Warriors",112,"",NA,""
"195512300BOS",1955-12-30,"Syracuse Nationals",103,"Boston Celtics",110,"",NA,"at Bangor, ME"
"195512300FTW",1955-12-30,"St. Louis Hawks",89,"Fort Wayne Pistons",90,"",NA,"at Lansing, MI"
"195512310ROC",1955-12-31,"Boston Celtics",112,"Rochester Royals",100,"",NA,""
"195512310SYR",1955-12-31,"New York Knicks",92,"Syracuse Nationals",101,"",NA,""
"195601010BOS",1956-01-01,"Philadelphia Warriors",113,"Boston Celtics",121,"",NA,""
"195601010FTW",1956-01-01,"St. Louis Hawks",68,"Fort Wayne Pistons",85,"",NA,""
"195601010MNL",1956-01-01,"Syracuse Nationals",85,"Minneapolis Lakers",80,"",NA,""
"195601010NYK",1956-01-01,"Rochester Royals",101,"New York Knicks",92,"",NA,""
"195601020FTW",1956-01-02,"Minneapolis Lakers",95,"Fort Wayne Pistons",89,"",NA,"at St. Louis, MO"
"195601020PHW",1956-01-02,"Rochester Royals",100,"Philadelphia Warriors",130,"",NA,"at New Haven, CT"
"195601020STL",1956-01-02,"Syracuse Nationals",84,"St. Louis Hawks",82,"",NA,""
"195601030BOS",1956-01-03,"New York Knicks",107,"Boston Celtics",97,"",NA,"at Philadelphia, PA"
"195601030PHW",1956-01-03,"Fort Wayne Pistons",82,"Philadelphia Warriors",102,"",NA,""
"195601040BOS",1956-01-04,"New York Knicks",103,"Boston Celtics",86,"",NA,"at Syracuse, NY"
"195601040MNL",1956-01-04,"St. Louis Hawks",76,"Minneapolis Lakers",94,"",NA,"at St. Paul, MN"
"195601040ROC",1956-01-04,"Fort Wayne Pistons",88,"Rochester Royals",86,"",NA,""
"195601040SYR",1956-01-04,"Philadelphia Warriors",88,"Syracuse Nationals",87,"",NA,""
"195601050FTW",1956-01-05,"Philadelphia Warriors",81,"Fort Wayne Pistons",92,"",NA,"at New York, NY"
"195601050NYK",1956-01-05,"Boston Celtics",92,"New York Knicks",87,"",NA,""
"195601060PHW",1956-01-06,"New York Knicks",97,"Philadelphia Warriors",104,"",NA,""
"195601070ROC",1956-01-07,"Minneapolis Lakers",98,"Rochester Royals",103,"",NA,""
"195601070STL",1956-01-07,"Fort Wayne Pistons",108,"St. Louis Hawks",97,"",NA,""
"195601070SYR",1956-01-07,"Boston Celtics",105,"Syracuse Nationals",99,"OT",NA,""
"195601080BOS",1956-01-08,"Rochester Royals",111,"Boston Celtics",109,"",NA,""
"195601080FTW",1956-01-08,"St. Louis Hawks",96,"Fort Wayne Pistons",91,"",NA,""
"195601080MNL",1956-01-08,"Syracuse Nationals",91,"Minneapolis Lakers",99,"",NA,""
"195601080NYK",1956-01-08,"Philadelphia Warriors",95,"New York Knicks",83,"",NA,""
"195601100FTW",1956-01-10,"Boston Celtics",89,"Fort Wayne Pistons",105,"",NA,""
"195601100MNL",1956-01-10,"Syracuse Nationals",79,"Minneapolis Lakers",90,"",NA,"at Fort Wayne, IN"
"195601100PHW",1956-01-10,"St. Louis Hawks",107,"Philadelphia Warriors",109,"OT",NA,""
"195601110BOS",1956-01-11,"Minneapolis Lakers",114,"Boston Celtics",110,"",NA,"at Saint Paul, MN"
"195601110ROC",1956-01-11,"Philadelphia Warriors",97,"Rochester Royals",94,"",NA,""
"195601120PHW",1956-01-12,"Rochester Royals",94,"Philadelphia Warriors",123,"",NA,""
"195601120SYR",1956-01-12,"St. Louis Hawks",78,"Syracuse Nationals",93,"",NA,""
"195601130BOS",1956-01-13,"Syracuse Nationals",104,"Boston Celtics",119,"",NA,""
"195601130ROC",1956-01-13,"St. Louis Hawks",90,"Rochester Royals",98,"",NA,"at Boston, MA"
"195601140MNL",1956-01-14,"Fort Wayne Pistons",94,"Minneapolis Lakers",117,"",NA,""
"195601140NYK",1956-01-14,"St. Louis Hawks",104,"New York Knicks",101,"2OT",NA,""
"195601140PHW",1956-01-14,"Boston Celtics",104,"Philadelphia Warriors",103,"",NA,""
"195601140ROC",1956-01-14,"Syracuse Nationals",93,"Rochester Royals",102,"",NA,""
"195601150BOS",1956-01-15,"New York Knicks",109,"Boston Celtics",104,"OT",NA,""
"195601150FTW",1956-01-15,"Minneapolis Lakers",99,"Fort Wayne Pistons",104,"",NA,""
"195601150STL",1956-01-15,"Philadelphia Warriors",108,"St. Louis Hawks",96,"",NA,""
"195601150SYR",1956-01-15,"Rochester Royals",88,"Syracuse Nationals",99,"",NA,""
"195601170BOS",1956-01-17,"Fort Wayne Pistons",85,"Boston Celtics",91,"",NA,"at Charlotte, NC"
"195601170MNL",1956-01-17,"St. Louis Hawks",86,"Minneapolis Lakers",97,"",NA,"at Kansas City, MO"
"195601170NYK",1956-01-17,"Rochester Royals",107,"New York Knicks",112,"",NA,""
"195601180BOS",1956-01-18,"Fort Wayne Pistons",90,"Boston Celtics",95,"",NA,"at Miami, FL"
"195601180MNL",1956-01-18,"Philadelphia Warriors",94,"Minneapolis Lakers",105,"",NA,"at Saint Paul, MN"
"195601180ROC",1956-01-18,"New York Knicks",103,"Rochester Royals",108,"",NA,""
"195601190FTW",1956-01-19,"St. Louis Hawks",83,"Fort Wayne Pistons",90,"",NA,"at New Orleans, LA"
"195601190SYR",1956-01-19,"Minneapolis Lakers",100,"Syracuse Nationals",122,"",NA,""
"195601200BOS",1956-01-20,"St. Louis Hawks",112,"Boston Celtics",133,"",NA,""
"195601200MNL",1956-01-20,"New York Knicks",122,"Minneapolis Lakers",109,"",NA,"at Boston, MA"
"195601210BOS",1956-01-21,"Syracuse Nationals",96,"Boston Celtics",100,"",NA,"at Philadelphia, PA"
"195601210NYK",1956-01-21,"Minneapolis Lakers",109,"New York Knicks",89,"",NA,""
"195601210PHW",1956-01-21,"Fort Wayne Pistons",92,"Philadelphia Warriors",91,"",NA,""
"195601210ROC",1956-01-21,"St. Louis Hawks",90,"Rochester Royals",97,"",NA,"at Saratoga Springs, NY"
"195601220BOS",1956-01-22,"Philadelphia Warriors",129,"Boston Celtics",115,"",NA,""
"195601220FTW",1956-01-22,"Rochester Royals",93,"Fort Wayne Pistons",111,"",NA,""
"195601220MNL",1956-01-22,"New York Knicks",100,"Minneapolis Lakers",95,"",NA,""
"195601220SYR",1956-01-22,"St. Louis Hawks",109,"Syracuse Nationals",105,"",NA,""
"195601230BOS",1956-01-23,"Philadelphia Warriors",120,"Boston Celtics",104,"",NA,"at New Haven, CT"
"195601250BOS",1956-01-25,"Fort Wayne Pistons",101,"Boston Celtics",100,"",NA,"at Philadelphia, PA"
"195601250MNL",1956-01-25,"New York Knicks",95,"Minneapolis Lakers",104,"",NA,""
"195601250PHW",1956-01-25,"Syracuse Nationals",100,"Philadelphia Warriors",112,"",NA,""
"195601250STL",1956-01-25,"Rochester Royals",106,"St. Louis Hawks",114,"",NA,""
"195601260SYR",1956-01-26,"Philadelphia Warriors",89,"Syracuse Nationals",100,"",NA,""
"195601270BOS",1956-01-27,"Fort Wayne Pistons",106,"Boston Celtics",97,"",NA,""
"195601270NYK",1956-01-27,"Rochester Royals",111,"New York Knicks",93,"",NA,"at Boston, MA"
"195601280MNL",1956-01-28,"Philadelphia Warriors",108,"Minneapolis Lakers",85,"",NA,""
"195601280NYK",1956-01-28,"Fort Wayne Pistons",92,"New York Knicks",91,"OT",NA,""
"195601280ROC",1956-01-28,"Boston Celtics",126,"Rochester Royals",119,"",NA,""
"195601280STL",1956-01-28,"Syracuse Nationals",85,"St. Louis Hawks",93,"",NA,""
"195601290BOS",1956-01-29,"Rochester Royals",103,"Boston Celtics",112,"",NA,""
"195601290FTW",1956-01-29,"Philadelphia Warriors",85,"Fort Wayne Pistons",99,"",NA,""
"195601290MNL",1956-01-29,"St. Louis Hawks",114,"Minneapolis Lakers",107,"",NA,""
"195601290SYR",1956-01-29,"New York Knicks",99,"Syracuse Nationals",95,"OT",NA,""
"195601310MNL",1956-01-31,"Rochester Royals",86,"Minneapolis Lakers",92,"",NA,"at St. Louis, MO"
"195601310NYK",1956-01-31,"Philadelphia Warriors",95,"New York Knicks",105,"",NA,""
"195601310STL",1956-01-31,"Boston Celtics",91,"St. Louis Hawks",114,"",NA,""
"195602010MNL",1956-02-01,"Boston Celtics",106,"Minneapolis Lakers",107,"",NA,""
"195602010PHW",1956-02-01,"New York Knicks",105,"Philadelphia Warriors",104,"2OT",NA,""
"195602010ROC",1956-02-01,"Syracuse Nationals",77,"Rochester Royals",83,"",NA,""
"195602020BOS",1956-02-02,"Minneapolis Lakers",101,"Boston Celtics",102,"",NA,"at St. Louis, MO"
"195602020NYK",1956-02-02,"Philadelphia Warriors",88,"New York Knicks",87,"",NA,"at Syracuse, NY"
"195602020STL",1956-02-02,"Fort Wayne Pistons",90,"St. Louis Hawks",98,"",NA,"at St. Louis, MO"
"195602020SYR",1956-02-02,"Rochester Royals",89,"Syracuse Nationals",97,"",NA,""
"195602030PHW",1956-02-03,"Rochester Royals",105,"Philadelphia Warriors",96,"",NA,""
"195602040FTW",1956-02-04,"St. Louis Hawks",98,"Fort Wayne Pistons",94,"",NA,"at Elkhart, IN"
"195602040NYK",1956-02-04,"Syracuse Nationals",103,"New York Knicks",94,"",NA,""
"195602040ROC",1956-02-04,"Boston Celtics",69,"Rochester Royals",83,"",NA,""
"195602050BOS",1956-02-05,"New York Knicks",104,"Boston Celtics",114,"",NA,""
"195602050MNL",1956-02-05,"Rochester Royals",121,"Minneapolis Lakers",109,"",NA,""
"195602050STL",1956-02-05,"Philadelphia Warriors",93,"St. Louis Hawks",105,"",NA,""
"195602050SYR",1956-02-05,"Fort Wayne Pistons",85,"Syracuse Nationals",90,"",NA,""
"195602060FTW",1956-02-06,"Syracuse Nationals",98,"Fort Wayne Pistons",99,"",NA,""
"195602070NYK",1956-02-07,"Boston Celtics",102,"New York Knicks",113,"",NA,""
"195602070PHW",1956-02-07,"Syracuse Nationals",95,"Philadelphia Warriors",128,"",NA,"at New York, NY"
"195602080BOS",1956-02-08,"St. Louis Hawks",111,"Boston Celtics",110,"",NA,"at Rochester, NY"
"195602080MNL",1956-02-08,"Fort Wayne Pistons",82,"Minneapolis Lakers",106,"",NA,""
"195602080ROC",1956-02-08,"New York Knicks",102,"Rochester Royals",97,"",NA,""
"195602090PHW",1956-02-09,"St. Louis Hawks",97,"Philadelphia Warriors",108,"",NA,""
"195602090SYR",1956-02-09,"Boston Celtics",98,"Syracuse Nationals",97,"",NA,""
"195602100BOS",1956-02-10,"St. Louis Hawks",100,"Boston Celtics",124,"",NA,""
"195602100NYK",1956-02-10,"Syracuse Nationals",94,"New York Knicks",88,"",NA,"at Boston, MA"
"195602110MNL",1956-02-11,"Philadelphia Warriors",117,"Minneapolis Lakers",102,"",NA,""
"195602110NYK",1956-02-11,"St. Louis Hawks",91,"New York Knicks",107,"",NA,""
"195602110ROC",1956-02-11,"Fort Wayne Pistons",93,"Rochester Royals",97,"",NA,""
"195602120BOS",1956-02-12,"New York Knicks",108,"Boston Celtics",116,"",NA,""
"195602120FTW",1956-02-12,"Minneapolis Lakers",78,"Fort Wayne Pistons",82,"",NA,""
"195602120STL",1956-02-12,"Philadelphia Warriors",87,"St. Louis Hawks",79,"",NA,""
"195602120SYR",1956-02-12,"Rochester Royals",74,"Syracuse Nationals",101,"",NA,""
"195602130FTW",1956-02-13,"Philadelphia Warriors",105,"Fort Wayne Pistons",94,"",NA,"at Miami Beach, FL"
"195602140MNL",1956-02-14,"Rochester Royals",79,"Minneapolis Lakers",110,"",NA,"at St. Louis, MO"
"195602140STL",1956-02-14,"New York Knicks",103,"St. Louis Hawks",99,"",NA,""
"195602150FTW",1956-02-15,"Philadelphia Warriors",101,"Fort Wayne Pistons",78,"",NA,"at Miami Beach, FL"
"195602150MNL",1956-02-15,"New York Knicks",102,"Minneapolis Lakers",113,"",NA,"at Saint Paul, MN"
"195602160FTW",1956-02-16,"Rochester Royals",81,"Fort Wayne Pistons",93,"",NA,""
"195602170NYK",1956-02-17,"Syracuse Nationals",91,"New York Knicks",86,"",NA,"at Philadelphia, PA"
"195602170PHW",1956-02-17,"Minneapolis Lakers",111,"Philadelphia Warriors",134,"",NA,""
"195602180BOS",1956-02-18,"Philadelphia Warriors",115,"Boston Celtics",101,"",NA,"at New Haven, CT"
"195602180ROC",1956-02-18,"Minneapolis Lakers",119,"Rochester Royals",99,"",NA,""
"195602180SYR",1956-02-18,"Fort Wayne Pistons",84,"Syracuse Nationals",85,"",NA,""
"195602190BOS",1956-02-19,"Philadelphia Warriors",118,"Boston Celtics",120,"",NA,""
"195602190MNL",1956-02-19,"Rochester Royals",93,"Minneapolis Lakers",100,"",NA,""
"195602190STL",1956-02-19,"Fort Wayne Pistons",89,"St. Louis Hawks",83,"",NA,""
"195602190SYR",1956-02-19,"New York Knicks",98,"Syracuse Nationals",118,"",NA,""
"195602200FTW",1956-02-20,"St. Louis Hawks",84,"Fort Wayne Pistons",82,"",NA,"at Kansas City, MO"
"195602210FTW",1956-02-21,"Rochester Royals",106,"Fort Wayne Pistons",102,"",NA,"at New York, NY"
"195602210NYK",1956-02-21,"Syracuse Nationals",108,"New York Knicks",107,"2OT",NA,""
"195602210STL",1956-02-21,"Boston Celtics",97,"St. Louis Hawks",101,"",NA,""
"195602220MNL",1956-02-22,"Boston Celtics",93,"Minneapolis Lakers",90,"",NA,""
"195602220PHW",1956-02-22,"New York Knicks",117,"Philadelphia Warriors",108,"",NA,""
"195602220ROC",1956-02-22,"St. Louis Hawks",109,"Rochester Royals",110,"",NA,"at Philadelphia, PA"
"195602230SYR",1956-02-23,"Fort Wayne Pistons",92,"Syracuse Nationals",94,"",NA,""
"195602240PHW",1956-02-24,"Boston Celtics",129,"Philadelphia Warriors",135,"",NA,""
"195602240STL",1956-02-24,"Syracuse Nationals",103,"St. Louis Hawks",116,"",NA,"at Philadelphia, PA"
"195602250NYK",1956-02-25,"St. Louis Hawks",99,"New York Knicks",89,"",NA,""
"195602250ROC",1956-02-25,"Fort Wayne Pistons",97,"Rochester Royals",72,"",NA,""
"195602260BOS",1956-02-26,"Rochester Royals",100,"Boston Celtics",111,"",NA,""
"195602260MNL",1956-02-26,"Fort Wayne Pistons",95,"Minneapolis Lakers",90,"",NA,""
"195602260STL",1956-02-26,"New York Knicks",85,"St. Louis Hawks",103,"",NA,""
"195602260SYR",1956-02-26,"Philadelphia Warriors",87,"Syracuse Nationals",85,"",NA,""
"195602270FTW",1956-02-27,"Syracuse Nationals",98,"Fort Wayne Pistons",95,"OT",NA,""
"195602270NYK",1956-02-27,"St. Louis Hawks",109,"New York Knicks",113,"",NA,"at Fort Wayne, IN"
"195602280BOS",1956-02-28,"Rochester Royals",113,"Boston Celtics",97,"",NA,"at New York, NY"
"195602280NYK",1956-02-28,"Fort Wayne Pistons",99,"New York Knicks",95,"",NA,""
"195602290BOS",1956-02-29,"Fort Wayne Pistons",99,"Boston Celtics",106,"",NA,""
"195602290MNL",1956-02-29,"Syracuse Nationals",94,"Minneapolis Lakers",98,"",NA,"at Saint Paul, MN"
"195602290PHW",1956-02-29,"Rochester Royals",81,"Philadelphia Warriors",86,"",NA,""
"195603010PHW",1956-03-01,"Minneapolis Lakers",102,"Philadelphia Warriors",100,"",NA,""
"195603010STL",1956-03-01,"Rochester Royals",95,"St. Louis Hawks",94,"",NA,""
"195603010SYR",1956-03-01,"Boston Celtics",100,"Syracuse Nationals",111,"",NA,""
"195603020BOS",1956-03-02,"Minneapolis Lakers",113,"Boston Celtics",119,"",NA,""
"195603020FTW",1956-03-02,"New York Knicks",97,"Fort Wayne Pistons",104,"",NA,"at Boston, MA"
"195603030PHW",1956-03-03,"Syracuse Nationals",96,"Philadelphia Warriors",102,"",NA,""
"195603030ROC",1956-03-03,"Minneapolis Lakers",90,"Rochester Royals",94,"",NA,""
"195603030STL",1956-03-03,"Fort Wayne Pistons",86,"St. Louis Hawks",92,"",NA,""
"195603040BOS",1956-03-04,"Philadelphia Warriors",114,"Boston Celtics",128,"",NA,""
"195603040FTW",1956-03-04,"Rochester Royals",88,"Fort Wayne Pistons",103,"",NA,""
"195603040MNL",1956-03-04,"St. Louis Hawks",84,"Minneapolis Lakers",113,"",NA,""
"195603040SYR",1956-03-04,"New York Knicks",118,"Syracuse Nationals",111,"2OT",NA,""
"195603060NYK",1956-03-06,"Boston Celtics",99,"New York Knicks",119,"",NA,""
"195603060PHW",1956-03-06,"St. Louis Hawks",102,"Philadelphia Warriors",97,"",NA,"at New York, NY"
"195603070BOS",1956-03-07,"Syracuse Nationals",98,"Boston Celtics",111,"",NA,""
"195603070MNL",1956-03-07,"Fort Wayne Pistons",95,"Minneapolis Lakers",98,"",NA,""
"195603070NYK",1956-03-07,"Philadelphia Warriors",108,"New York Knicks",87,"",NA,"at Boston, MA"
"195603070ROC",1956-03-07,"St. Louis Hawks",96,"Rochester Royals",89,"",NA,""
"195603080FTW",1956-03-08,"Minneapolis Lakers",82,"Fort Wayne Pistons",100,"",NA,""
"195603080PHW",1956-03-08,"Boston Celtics",120,"Philadelphia Warriors",142,"",NA,""
"195603080SYR",1956-03-08,"St. Louis Hawks",88,"Syracuse Nationals",92,"",NA,""
"195603090STL",1956-03-09,"Minneapolis Lakers",102,"St. Louis Hawks",103,"",NA,""
"195603100BOS",1956-03-10,"Fort Wayne Pistons",106,"Boston Celtics",103,"",NA,"at New York, NY"
"195603100NYK",1956-03-10,"Syracuse Nationals",84,"New York Knicks",104,"",NA,""
"195603100ROC",1956-03-10,"Philadelphia Warriors",96,"Rochester Royals",111,"",NA,""
"195603100STL",1956-03-10,"Minneapolis Lakers",97,"St. Louis Hawks",105,"",NA,""
"195603110BOS",1956-03-11,"St. Louis Hawks",127,"Boston Celtics",121,"",NA,""
"195603110FTW",1956-03-11,"New York Knicks",122,"Fort Wayne Pistons",96,"",NA,""
