"game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"200011150MIN",2000-11-15,"8:00 pm","Golden State Warriors",90,"Minnesota Timberwolves",92,"",16034,""
"200011150NJN",2000-11-15,"8:00 pm","Miami Heat",91,"New Jersey Nets",93,"",13504,""
"200011150PHI",2000-11-15,"7:00 pm","Cleveland Cavaliers",98,"Philadelphia 76ers",107,"",16328,""
"200011150PHO",2000-11-15,"9:00 pm","Dallas Mavericks",78,"Phoenix Suns",99,"",16652,""
"200011160DEN",2000-11-16,"9:00 pm","Chicago Bulls",85,"Denver Nuggets",89,"",10150,""
"200011160HOU",2000-11-16,"8:30 pm","Charlotte Hornets",80,"Houston Rockets",84,"",11028,""
"200011160SAC",2000-11-16,"8:00 pm","Los Angeles Lakers",112,"Sacramento Kings",110,"OT",17317,""
"200011160TOR",2000-11-16,"7:00 pm","Portland Trail Blazers",86,"Toronto Raptors",80,"",19800,""
"200011160UTA",2000-11-16,"9:00 pm","Orlando Magic",84,"Utah Jazz",99,"",18851,""
"200011160VAN",2000-11-16,"10:00 pm","Los Angeles Clippers",76,"Vancouver Grizzlies",72,"",12210,""
"200011160WAS",2000-11-16,"7:00 pm","San Antonio Spurs",99,"Washington Wizards",95,"",19832,""
"200011170BOS",2000-11-17,"7:30 pm","Atlanta Hawks",99,"Boston Celtics",106,"",13815,""
"200011170CHH",2000-11-17,"7:30 pm","Detroit Pistons",96,"Charlotte Hornets",89,"",14771,""
"200011170IND",2000-11-17,"7:00 pm","Golden State Warriors",92,"Indiana Pacers",90,"",17101,""
"200011170MIL",2000-11-17,"8:30 pm","Cleveland Cavaliers",76,"Milwaukee Bucks",89,"",13874,""
"200011170MIN",2000-11-17,"8:00 pm","San Antonio Spurs",94,"Minnesota Timberwolves",99,"OT",17288,""
"200011170PHI",2000-11-17,"7:00 pm","Miami Heat",73,"Philadelphia 76ers",94,"",20720,""
"200011170PHO",2000-11-17,"9:00 pm","New York Knicks",90,"Phoenix Suns",85,"",18738,""
"200011170SEA",2000-11-17,"10:00 pm","Dallas Mavericks",99,"Seattle SuperSonics",95,"",12285,""
"200011180ATL",2000-11-18,"7:30 pm","Minnesota Timberwolves",94,"Atlanta Hawks",84,"",13036,""
"200011180DEN",2000-11-18,"9:00 pm","Los Angeles Lakers",86,"Denver Nuggets",87,"",19513,""
"200011180HOU",2000-11-18,"8:30 pm","Phoenix Suns",89,"Houston Rockets",94,"",12694,""
"200011180LAC",2000-11-18,"10:30 pm","Seattle SuperSonics",86,"Los Angeles Clippers",83,"",12271,""
"200011180MIA",2000-11-18,"7:30 pm","Portland Trail Blazers",80,"Miami Heat",86,"",16500,""
"200011180NJN",2000-11-18,"8:00 pm","Indiana Pacers",92,"New Jersey Nets",97,"",12465,""
"200011180TOR",2000-11-18,"7:00 pm","Milwaukee Bucks",102,"Toronto Raptors",111,"",19800,""
"200011180UTA",2000-11-18,"9:00 pm","Chicago Bulls",64,"Utah Jazz",109,"",17839,""
"200011180VAN",2000-11-18,"10:00 pm","Dallas Mavericks",91,"Vancouver Grizzlies",88,"",13301,""
"200011180WAS",2000-11-18,"7:00 pm","Boston Celtics",89,"Washington Wizards",109,"",19290,""
"200011190DET",2000-11-19,"7:00 pm","Charlotte Hornets",105,"Detroit Pistons",96,"",13088,""
"200011190LAL",2000-11-19,"9:30 pm","Chicago Bulls",96,"Los Angeles Lakers",104,"",18997,""
"200011190NYK",2000-11-19,"8:00 pm","Golden State Warriors",71,"New York Knicks",88,"",19763,""
"200011190ORL",2000-11-19,"6:00 pm","Portland Trail Blazers",110,"Orlando Magic",102,"OT",14524,""
"200011200BOS",2000-11-20,"7:00 pm","Philadelphia 76ers",114,"Boston Celtics",90,"",15209,""
"200011200LAC",2000-11-20,"10:30 pm","New Jersey Nets",86,"Los Angeles Clippers",85,"",9803,""
"200011200TOR",2000-11-20,"7:00 pm","Charlotte Hornets",100,"Toronto Raptors",64,"",17767,""
"200011200UTA",2000-11-20,"9:00 pm","Dallas Mavericks",107,"Utah Jazz",98,"",18869,""
"200011200VAN",2000-11-20,"10:00 pm","Denver Nuggets",95,"Vancouver Grizzlies",92,"",11809,""
"200011210CLE",2000-11-21,"7:30 pm","Detroit Pistons",98,"Cleveland Cavaliers",117,"",12683,""
"200011210DAL",2000-11-21,"8:00 pm","Seattle SuperSonics",116,"Dallas Mavericks",110,"",15100,""
"200011210GSW",2000-11-21,"10:30 pm","Chicago Bulls",77,"Golden State Warriors",89,"",11263,""
"200011210IND",2000-11-21,"7:00 pm","Houston Rockets",101,"Indiana Pacers",89,"",16611,""
"200011210ORL",2000-11-21,"8:00 pm","New York Knicks",85,"Orlando Magic",84,"",14673,""
"200011210WAS",2000-11-21,"7:00 pm","Portland Trail Blazers",104,"Washington Wizards",94,"",14113,""
"200011220ATL",2000-11-22,"7:30 pm","New York Knicks",74,"Atlanta Hawks",78,"",12007,""
"200011220BOS",2000-11-22,"7:00 pm","Houston Rockets",81,"Boston Celtics",96,"",13003,""
"200011220CHH",2000-11-22,"7:30 pm","Philadelphia 76ers",73,"Charlotte Hornets",88,"",15306,""
"200011220LAL",2000-11-22,"10:30 pm","Golden State Warriors",91,"Los Angeles Lakers",111,"",18208,""
"200011220MIA",2000-11-22,"7:30 pm","Cleveland Cavaliers",86,"Miami Heat",67,"",14755,""
"200011220MIL",2000-11-22,"8:00 pm","Portland Trail Blazers",93,"Milwaukee Bucks",84,"",15008,""
"200011220MIN",2000-11-22,"8:00 pm","Vancouver Grizzlies",100,"Minnesota Timberwolves",101,"",16783,""
"200011220PHO",2000-11-22,"9:00 pm","New Jersey Nets",85,"Phoenix Suns",97,"",17239,""
"200011220SAC",2000-11-22,"10:30 pm","Chicago Bulls",71,"Sacramento Kings",100,"",17317,""
"200011220SAS",2000-11-22,"8:30 pm","Seattle SuperSonics",85,"San Antonio Spurs",112,"",22828,""
"200011220UTA",2000-11-22,"9:00 pm","Denver Nuggets",78,"Utah Jazz",116,"",18664,""
"200011230IND",2000-11-23,"8:00 pm","Toronto Raptors",111,"Indiana Pacers",91,"",18345,""
"200011240ATL",2000-11-24,"7:30 pm","Philadelphia 76ers",76,"Atlanta Hawks",67,"",17601,""
"200011240BOS",2000-11-24,"7:30 pm","Orlando Magic",98,"Boston Celtics",103,"OT",16696,""
"200011240CLE",2000-11-24,"7:30 pm","Miami Heat",80,"Cleveland Cavaliers",85,"",20562,""
"200011240DEN",2000-11-24,"9:00 pm","San Antonio Spurs",92,"Denver Nuggets",102,"",13300,""
"200011240DET",2000-11-24,"8:00 pm","Vancouver Grizzlies",96,"Detroit Pistons",118,"",14709,""
"200011240IND",2000-11-24,"8:00 pm","Washington Wizards",87,"Indiana Pacers",99,"",18345,""
"200011240LAL",2000-11-24,"10:30 pm","Minnesota Timberwolves",108,"Los Angeles Lakers",115,"",18997,""
"200011240MIL",2000-11-24,"8:30 pm","Charlotte Hornets",106,"Milwaukee Bucks",90,"",15102,""
"200011240PHO",2000-11-24,"9:00 pm","Golden State Warriors",74,"Phoenix Suns",80,"",18684,""
"200011240SEA",2000-11-24,"10:00 pm","Los Angeles Clippers",81,"Seattle SuperSonics",98,"",13282,""
"200011240UTA",2000-11-24,"10:00 pm","New Jersey Nets",85,"Utah Jazz",97,"",18915,""
"200011250CHH",2000-11-25,"7:30 pm","Cleveland Cavaliers",98,"Charlotte Hornets",109,"",13791,""
"200011250DAL",2000-11-25,"8:00 pm","Denver Nuggets",84,"Dallas Mavericks",108,"",16234,""
"200011250GSW",2000-11-25,"10:30 pm","Minnesota Timberwolves",93,"Golden State Warriors",114,"",14268,""
"200011250LAC",2000-11-25,"10:30 pm","Phoenix Suns",95,"Los Angeles Clippers",89,"OT",13510,""
"200011250MIA",2000-11-25,"7:30 pm","Houston Rockets",91,"Miami Heat",80,"",15721,""
"200011250NYK",2000-11-25,"1:00 pm","Toronto Raptors",79,"New York Knicks",75,"",19763,""
"200011250ORL",2000-11-25,"7:30 pm","Atlanta Hawks",92,"Orlando Magic",114,"",13043,""
"200011250POR",2000-11-25,"10:00 pm","New Jersey Nets",84,"Portland Trail Blazers",86,"",20478,""
"200011250SAC",2000-11-25,"10:30 pm","Seattle SuperSonics",101,"Sacramento Kings",125,"",17317,""
"200011250SAS",2000-11-25,"8:30 pm","Philadelphia 76ers",76,"San Antonio Spurs",96,"",33046,""
"200011250WAS",2000-11-25,"8:00 pm","Milwaukee Bucks",100,"Washington Wizards",107,"",13157,""
"200011260BOS",2000-11-26,"12:30 pm","Vancouver Grizzlies",98,"Boston Celtics",87,"",11551,""
"200011260DET",2000-11-26,"7:00 pm","Utah Jazz",94,"Detroit Pistons",79,"",12943,""
"200011260TOR",2000-11-26,"3:00 pm","Chicago Bulls",89,"Toronto Raptors",101,"",19800,""
"200011270LAC",2000-11-27,"10:30 pm","Los Angeles Lakers",98,"Los Angeles Clippers",83,"",20039,""
"200011270NYK",2000-11-27,"7:30 pm","Vancouver Grizzlies",72,"New York Knicks",97,"",19763,""
"200011270ORL",2000-11-27,"7:30 pm","Milwaukee Bucks",104,"Orlando Magic",95,"",12841,""
"200011280CHI",2000-11-28,"8:30 pm","Minnesota Timberwolves",96,"Chicago Bulls",76,"",22204,""
"200011280CLE",2000-11-28,"7:30 pm","Boston Celtics",87,"Cleveland Cavaliers",72,"",14879,""
"200011280DAL",2000-11-28,"8:00 pm","Toronto Raptors",93,"Dallas Mavericks",107,"",16016,""
"200011280HOU",2000-11-28,"8:30 pm","Sacramento Kings",88,"Houston Rockets",81,"",11813,""
"200011280LAL",2000-11-28,"10:30 pm","Indiana Pacers",107,"Los Angeles Lakers",124,"",18997,""
"200011280MIA",2000-11-28,"7:30 pm","Milwaukee Bucks",102,"Miami Heat",101,"",14863,""
"200011280NJN",2000-11-28,"7:30 pm","Utah Jazz",98,"New Jersey Nets",92,"",12204,""
"200011280POR",2000-11-28,"10:00 pm","Seattle SuperSonics",105,"Portland Trail Blazers",93,"",19980,""
"200011280WAS",2000-11-28,"7:00 pm","Atlanta Hawks",102,"Washington Wizards",75,"",11583,""
"200011290CHH",2000-11-29,"7:30 pm","Toronto Raptors",79,"Charlotte Hornets",103,"",12255,""
"200011290DET",2000-11-29,"7:30 pm","New Jersey Nets",76,"Detroit Pistons",97,"",11497,""
"200011290LAC",2000-11-29,"10:30 pm","Golden State Warriors",83,"Los Angeles Clippers",106,"",10130,""
"200011290MIN",2000-11-29,"8:00 pm","Denver Nuggets",107,"Minnesota Timberwolves",100,"",15227,""
"200011290NYK",2000-11-29,"8:00 pm","Miami Heat",84,"New York Knicks",81,"",19763,""
"200011290ORL",2000-11-29,"7:30 pm","Utah Jazz",88,"Orlando Magic",86,"",13645,""
"200011290PHI",2000-11-29,"7:00 pm","Washington Wizards",87,"Philadelphia 76ers",93,"",16263,""
"200011290SAS",2000-11-29,"8:30 pm","Sacramento Kings",79,"San Antonio Spurs",82,"",17341,""
"200011290VAN",2000-11-29,"10:00 pm","Phoenix Suns",106,"Vancouver Grizzlies",109,"2OT",12314,""
"200011300ATL",2000-11-30,"7:30 pm","Chicago Bulls",91,"Atlanta Hawks",82,"",10956,""
"200011300DEN",2000-11-30,"9:00 pm","Houston Rockets",109,"Denver Nuggets",105,"OT",13684,""
"200011300GSW",2000-11-30,"10:30 pm","Indiana Pacers",95,"Golden State Warriors",99,"",13149,""
"200011300MIL",2000-11-30,"8:00 pm","Boston Celtics",97,"Milwaukee Bucks",108,"",13247,""
"200011300POR",2000-11-30,"10:00 pm","Dallas Mavericks",84,"Portland Trail Blazers",95,"",19980,""
"200011300SEA",2000-11-30,"10:00 pm","Los Angeles Lakers",88,"Seattle SuperSonics",121,"",17072,""
"200012010BOS",2000-12-01,"7:30 pm","Minnesota Timberwolves",102,"Boston Celtics",98,"",14630,""
"200012010CHI",2000-12-01,"8:30 pm","New York Knicks",91,"Chicago Bulls",86,"",22099,""
"200012010DET",2000-12-01,"8:00 pm","Cleveland Cavaliers",93,"Detroit Pistons",103,"",15323,""
"200012010LAL",2000-12-01,"10:30 pm","San Antonio Spurs",100,"Los Angeles Lakers",109,"",18997,""
"200012010MIA",2000-12-01,"7:30 pm","Utah Jazz",94,"Miami Heat",92,"",15632,""
"200012010ORL",2000-12-01,"7:30 pm","New Jersey Nets",80,"Orlando Magic",83,"",13827,""
"200012010PHI",2000-12-01,"7:00 pm","Charlotte Hornets",74,"Philadelphia 76ers",95,"",18377,""
"200012010SAC",2000-12-01,"10:30 pm","Phoenix Suns",98,"Sacramento Kings",105,"",17317,""
"200012010TOR",2000-12-01,"7:00 pm","Los Angeles Clippers",95,"Toronto Raptors",104,"OT",18470,""
"200012010VAN",2000-12-01,"10:00 pm","Indiana Pacers",86,"Vancouver Grizzlies",76,"OT",11758,""
"200012020ATL",2000-12-02,"2:30 pm","Milwaukee Bucks",94,"Atlanta Hawks",101,"",9827,""
"200012020CHH",2000-12-02,"7:30 pm","Utah Jazz",89,"Charlotte Hornets",94,"",13360,""
"200012020CLE",2000-12-02,"7:30 pm","Philadelphia 76ers",112,"Cleveland Cavaliers",78,"",20562,""
"200012020DEN",2000-12-02,"9:00 pm","Seattle SuperSonics",92,"Denver Nuggets",103,"",14234,""
"200012020GSW",2000-12-02,"10:30 pm","Dallas Mavericks",97,"Golden State Warriors",78,"",12187,""
"200012020HOU",2000-12-02,"8:30 pm","Portland Trail Blazers",96,"Houston Rockets",85,"",12648,""
"200012020NJN",2000-12-02,"7:30 pm","Orlando Magic",95,"New Jersey Nets",74,"",14897,""
"200012020NYK",2000-12-02,"7:30 pm","Minnesota Timberwolves",90,"New York Knicks",100,"",19763,""
"200012020WAS",2000-12-02,"8:00 pm","Miami Heat",93,"Washington Wizards",90,"",20674,""
"200012030BOS",2000-12-03,"12:30 pm","Los Angeles Clippers",87,"Boston Celtics",96,"",13583,""
"200012030DET",2000-12-03,"7:00 pm","Washington Wizards",87,"Detroit Pistons",93,"",12137,""
"200012030LAL",2000-12-03,"9:30 pm","Dallas Mavericks",97,"Los Angeles Lakers",99,"",18997,""
"200012030MIL",2000-12-03,"3:00 pm","Indiana Pacers",80,"Milwaukee Bucks",92,"",15446,""
"200012030PHO",2000-12-03,"8:00 pm","Portland Trail Blazers",79,"Phoenix Suns",84,"",17621,""
"200012030SEA",2000-12-03,"9:00 pm","Golden State Warriors",102,"Seattle SuperSonics",118,"",11669,""
"200012030VAN",2000-12-03,"3:30 pm","San Antonio Spurs",97,"Vancouver Grizzlies",79,"",11655,""
"200012040DEN",2000-12-04,"9:00 pm","Philadelphia 76ers",98,"Denver Nuggets",105,"",15129,""
"200012040NYK",2000-12-04,"7:30 pm","Los Angeles Clippers",78,"New York Knicks",106,"",19763,""
"200012050ATL",2000-12-05,"7:30 pm","Miami Heat",100,"Atlanta Hawks",92,"",10691,""
"200012050CLE",2000-12-05,"7:30 pm","Charlotte Hornets",66,"Cleveland Cavaliers",71,"",14544,""
"200012050HOU",2000-12-05,"8:30 pm","Dallas Mavericks",102,"Houston Rockets",109,"",11426,""
"200012050IND",2000-12-05,"7:00 pm","New Jersey Nets",64,"Indiana Pacers",88,"",16731,""
"200012050LAL",2000-12-05,"10:30 pm","Philadelphia 76ers",85,"Los Angeles Lakers",96,"",18997,""
"200012050MIN",2000-12-05,"8:00 pm","Chicago Bulls",90,"Minnesota Timberwolves",100,"",16170,""
