"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"197910120ATL",1979-10-12,"New York Knicks",104,"Atlanta Hawks",121,"",NA,""
"197910120BOS",1979-10-12,"Houston Rockets",106,"Boston Celtics",114,"",15320,""
"197910120DET",1979-10-12,"Indiana Pacers",105,"Detroit Pistons",114,"",NA,""
"197910120KCK",1979-10-12,"Milwaukee Bucks",103,"Kansas City Kings",105,"",NA,""
"197910120NJN",1979-10-12,"Cleveland Cavaliers",95,"New Jersey Nets",102,"",NA,""
"197910120PHO",1979-10-12,"Golden State Warriors",89,"Phoenix Suns",97,"",NA,""
"197910120POR",1979-10-12,"Utah Jazz",85,"Portland Trail Blazers",101,"",NA,""
"197910120SDC",1979-10-12,"Los Angeles Lakers",103,"San Diego Clippers",102,"",NA,""
"197910120WSB",1979-10-12,"Philadelphia 76ers",93,"Washington Bullets",92,"",NA,""
"197910130CLE",1979-10-13,"Boston Celtics",139,"Cleveland Cavaliers",117,"",15443,""
"197910130DEN",1979-10-13,"Milwaukee Bucks",125,"Denver Nuggets",96,"",NA,""
"197910130GSW",1979-10-13,"Chicago Bulls",102,"Golden State Warriors",96,"OT",NA,""
"197910130IND",1979-10-13,"Atlanta Hawks",101,"Indiana Pacers",115,"",NA,""
"197910130NYK",1979-10-13,"Washington Bullets",118,"New York Knicks",125,"OT",NA,""
"197910130PHI",1979-10-13,"Houston Rockets",105,"Philadelphia 76ers",113,"",NA,""
"197910130SAS",1979-10-13,"Detroit Pistons",112,"San Antonio Spurs",110,"",NA,""
"197910140PHO",1979-10-14,"Chicago Bulls",102,"Phoenix Suns",112,"",NA,""
"197910140POR",1979-10-14,"Denver Nuggets",93,"Portland Trail Blazers",109,"",NA,""
"197910140SDC",1979-10-14,"Seattle SuperSonics",93,"San Diego Clippers",98,"",NA,""
"197910150UTA",1979-10-15,"Milwaukee Bucks",131,"Utah Jazz",107,"",NA,""
"197910160ATL",1979-10-16,"San Antonio Spurs",118,"Atlanta Hawks",116,"",NA,""
"197910160CLE",1979-10-16,"Detroit Pistons",117,"Cleveland Cavaliers",137,"",NA,""
"197910160DEN",1979-10-16,"Golden State Warriors",108,"Denver Nuggets",106,"",NA,""
"197910160IND",1979-10-16,"New Jersey Nets",100,"Indiana Pacers",113,"",NA,""
"197910160LAL",1979-10-16,"Chicago Bulls",96,"Los Angeles Lakers",105,"",NA,""
"197910160NYK",1979-10-16,"Houston Rockets",121,"New York Knicks",126,"",NA,""
"197910160PHO",1979-10-16,"Seattle SuperSonics",86,"Phoenix Suns",102,"",NA,""
"197910160POR",1979-10-16,"San Diego Clippers",81,"Portland Trail Blazers",88,"",NA,""
"197910170BOS",1979-10-17,"Cleveland Cavaliers",108,"Boston Celtics",127,"",NA,""
"197910170HOU",1979-10-17,"Indiana Pacers",112,"Houston Rockets",116,"",NA,""
"197910170KCK",1979-10-17,"Golden State Warriors",107,"Kansas City Kings",94,"",NA,""
"197910170MIL",1979-10-17,"Denver Nuggets",97,"Milwaukee Bucks",125,"",NA,""
"197910170NJN",1979-10-17,"Philadelphia 76ers",113,"New Jersey Nets",88,"",NA,""
"197910170SEA",1979-10-17,"Los Angeles Lakers",110,"Seattle SuperSonics",112,"",NA,""
"197910170WSB",1979-10-17,"Atlanta Hawks",97,"Washington Bullets",100,"",NA,""
"197910180ATL",1979-10-18,"Indiana Pacers",85,"Atlanta Hawks",115,"",NA,""
"197910180CLE",1979-10-18,"San Antonio Spurs",134,"Cleveland Cavaliers",141,"",NA,""
"197910180DET",1979-10-18,"New York Knicks",115,"Detroit Pistons",129,"",NA,""
"197910180SDC",1979-10-18,"Chicago Bulls",107,"San Diego Clippers",111,"",NA,""
"197910180UTA",1979-10-18,"Portland Trail Blazers",107,"Utah Jazz",92,"",NA,""
"197910190BOS",1979-10-19,"Washington Bullets",93,"Boston Celtics",130,"",NA,""
"197910190DEN",1979-10-19,"Kansas City Kings",107,"Denver Nuggets",84,"",NA,""
"197910190LAL",1979-10-19,"Portland Trail Blazers",99,"Los Angeles Lakers",82,"",NA,""
"197910190MIL",1979-10-19,"Phoenix Suns",94,"Milwaukee Bucks",95,"",10938,""
"197910190NJN",1979-10-19,"New York Knicks",111,"New Jersey Nets",106,"",NA,""
"197910190PHI",1979-10-19,"Detroit Pistons",104,"Philadelphia 76ers",112,"",NA,""
"197910190SEA",1979-10-19,"San Diego Clippers",98,"Seattle SuperSonics",106,"",NA,""
"197910200CHI",1979-10-20,"Phoenix Suns",104,"Chicago Bulls",116,"",NA,""
"197910200GSW",1979-10-20,"Utah Jazz",96,"Golden State Warriors",101,"",NA,""
"197910200HOU",1979-10-20,"Atlanta Hawks",102,"Houston Rockets",107,"",NA,""
"197910200IND",1979-10-20,"Boston Celtics",128,"Indiana Pacers",131,"OT",NA,""
"197910200NYK",1979-10-20,"Philadelphia 76ers",136,"New York Knicks",111,"",NA,""
"197910200SAS",1979-10-20,"Cleveland Cavaliers",127,"San Antonio Spurs",129,"",NA,""
"197910200WSB",1979-10-20,"Detroit Pistons",106,"Washington Bullets",117,"",NA,""
"197910210KCK",1979-10-21,"Phoenix Suns",85,"Kansas City Kings",122,"",NA,""
"197910210LAL",1979-10-21,"Seattle SuperSonics",97,"Los Angeles Lakers",106,"",NA,""
"197910210MIL",1979-10-21,"Chicago Bulls",111,"Milwaukee Bucks",113,"",NA,""
"197910210POR",1979-10-21,"Golden State Warriors",74,"Portland Trail Blazers",91,"",NA,""
"197910220UTA",1979-10-22,"San Diego Clippers",109,"Utah Jazz",110,"",NA,""
"197910230CHI",1979-10-23,"New Jersey Nets",103,"Chicago Bulls",108,"",NA,""
"197910230CLE",1979-10-23,"Atlanta Hawks",121,"Cleveland Cavaliers",111,"",NA,""
"197910230LAL",1979-10-23,"Utah Jazz",87,"Los Angeles Lakers",102,"",NA,""
"197910230NYK",1979-10-23,"Indiana Pacers",112,"New York Knicks",136,"",NA,""
"197910230PHO",1979-10-23,"Milwaukee Bucks",114,"Phoenix Suns",108,"",10538,""
"197910230POR",1979-10-23,"Kansas City Kings",88,"Portland Trail Blazers",90,"",NA,""
"197910230SAS",1979-10-23,"Boston Celtics",120,"San Antonio Spurs",129,"",NA,""
"197910230SDC",1979-10-23,"Denver Nuggets",127,"San Diego Clippers",132,"",NA,""
"197910240ATL",1979-10-24,"Cleveland Cavaliers",118,"Atlanta Hawks",128,"",NA,""
"197910240DEN",1979-10-24,"Portland Trail Blazers",88,"Denver Nuggets",87,"",NA,""
"197910240DET",1979-10-24,"Washington Bullets",103,"Detroit Pistons",104,"",NA,""
"197910240GSW",1979-10-24,"Phoenix Suns",110,"Golden State Warriors",108,"OT",6296,""
"197910240HOU",1979-10-24,"Boston Celtics",100,"Houston Rockets",99,"",NA,""
"197910240PHI",1979-10-24,"Indiana Pacers",110,"Philadelphia 76ers",132,"",NA,""
"197910240SEA",1979-10-24,"Kansas City Kings",92,"Seattle SuperSonics",105,"",NA,""
"197910250SDC",1979-10-25,"Milwaukee Bucks",118,"San Diego Clippers",115,"",NA,""
"197910250UTA",1979-10-25,"Chicago Bulls",105,"Utah Jazz",113,"",NA,""
"197910260DET",1979-10-26,"San Antonio Spurs",129,"Detroit Pistons",113,"",NA,""
"197910260IND",1979-10-26,"Washington Bullets",108,"Indiana Pacers",118,"",NA,""
"197910260LAL",1979-10-26,"Kansas City Kings",104,"Los Angeles Lakers",116,"",NA,""
"197910260NJN",1979-10-26,"Atlanta Hawks",94,"New Jersey Nets",90,"",NA,""
"197910260PHI",1979-10-26,"New York Knicks",116,"Philadelphia 76ers",127,"",NA,""
"197910260POR",1979-10-26,"Chicago Bulls",93,"Portland Trail Blazers",95,"",NA,""
"197910260SEA",1979-10-26,"Phoenix Suns",92,"Seattle SuperSonics",86,"",NA,""
"197910270ATL",1979-10-27,"Boston Celtics",100,"Atlanta Hawks",95,"",NA,""
"197910270CLE",1979-10-27,"Philadelphia 76ers",112,"Cleveland Cavaliers",106,"",NA,""
"197910270DEN",1979-10-27,"Utah Jazz",96,"Denver Nuggets",116,"",NA,""
"197910270GSW",1979-10-27,"Kansas City Kings",95,"Golden State Warriors",101,"",NA,""
"197910270MIL",1979-10-27,"Detroit Pistons",118,"Milwaukee Bucks",132,"",NA,""
"197910270NYK",1979-10-27,"New Jersey Nets",92,"New York Knicks",94,"",NA,""
"197910270SAS",1979-10-27,"Indiana Pacers",121,"San Antonio Spurs",128,"",NA,""
"197910270SDC",1979-10-27,"Seattle SuperSonics",105,"San Diego Clippers",110,"",NA,""
"197910280LAL",1979-10-28,"Golden State Warriors",90,"Los Angeles Lakers",97,"",NA,""
"197910280NJN",1979-10-28,"Houston Rockets",115,"New Jersey Nets",120,"",NA,""
"197910280POR",1979-10-28,"Phoenix Suns",89,"Portland Trail Blazers",88,"",NA,""
"197910280SDC",1979-10-28,"Kansas City Kings",106,"San Diego Clippers",101,"",NA,""
"197910280SEA",1979-10-28,"Chicago Bulls",97,"Seattle SuperSonics",108,"",NA,""
"197910300CHI",1979-10-30,"Los Angeles Lakers",111,"Chicago Bulls",105,"",NA,""
"197910300CLE",1979-10-30,"Houston Rockets",112,"Cleveland Cavaliers",124,"",NA,""
"197910300DEN",1979-10-30,"New York Knicks",112,"Denver Nuggets",121,"",NA,""
"197910300PHO",1979-10-30,"San Antonio Spurs",109,"Phoenix Suns",142,"",NA,""
"197910310ATL",1979-10-31,"Philadelphia 76ers",97,"Atlanta Hawks",102,"",NA,""
"197910310GSW",1979-10-31,"Portland Trail Blazers",106,"Golden State Warriors",111,"",NA,""
"197910310IND",1979-10-31,"Houston Rockets",129,"Indiana Pacers",133,"OT",NA,""
"197910310KCK",1979-10-31,"Utah Jazz",108,"Kansas City Kings",125,"",NA,""
"197910310MIL",1979-10-31,"Los Angeles Lakers",106,"Milwaukee Bucks",110,"",NA,""
"197910310NJN",1979-10-31,"Boston Celtics",116,"New Jersey Nets",79,"",NA,""
"197910310SDC",1979-10-31,"San Antonio Spurs",130,"San Diego Clippers",123,"",NA,""
"197910310SEA",1979-10-31,"Denver Nuggets",89,"Seattle SuperSonics",97,"",NA,""
"197910310WSB",1979-10-31,"Cleveland Cavaliers",105,"Washington Bullets",114,"",NA,""
"197911010DET",1979-11-01,"Cleveland Cavaliers",127,"Detroit Pistons",125,"",NA,""
"197911010UTA",1979-11-01,"New York Knicks",134,"Utah Jazz",118,"",NA,""
"197911020DEN",1979-11-02,"Chicago Bulls",99,"Denver Nuggets",113,"",NA,""
"197911020KCK",1979-11-02,"New York Knicks",112,"Kansas City Kings",111,"",NA,""
"197911020LAL",1979-11-02,"Phoenix Suns",110,"Los Angeles Lakers",112,"",NA,""
"197911020NJN",1979-11-02,"Indiana Pacers",93,"New Jersey Nets",115,"",NA,""
"197911020PHI",1979-11-02,"Atlanta Hawks",85,"Philadelphia 76ers",81,"",NA,""
"197911020SDC",1979-11-02,"Portland Trail Blazers",123,"San Diego Clippers",102,"",NA,""
"197911020SEA",1979-11-02,"San Antonio Spurs",107,"Seattle SuperSonics",117,"",NA,""
"197911030ATL",1979-11-03,"New Jersey Nets",107,"Atlanta Hawks",110,"",NA,""
"197911030CHI",1979-11-03,"Milwaukee Bucks",136,"Chicago Bulls",134,"OT",NA,""
"197911030CLE",1979-11-03,"Kansas City Kings",110,"Cleveland Cavaliers",123,"",NA,""
"197911030DET",1979-11-03,"Houston Rockets",114,"Detroit Pistons",111,"",NA,""
"197911030GSW",1979-11-03,"Denver Nuggets",103,"Golden State Warriors",130,"",NA,""
"197911030IND",1979-11-03,"Philadelphia 76ers",120,"Indiana Pacers",114,"2OT",NA,""
"197911030SDC",1979-11-03,"Utah Jazz",109,"San Diego Clippers",126,"",NA,""
"197911030WSB",1979-11-03,"Boston Celtics",118,"Washington Bullets",97,"",NA,""
"197911040MIL",1979-11-04,"Seattle SuperSonics",114,"Milwaukee Bucks",101,"",NA,""
"197911040NJN",1979-11-04,"Kansas City Kings",98,"New Jersey Nets",101,"",NA,""
"197911040POR",1979-11-04,"San Antonio Spurs",124,"Portland Trail Blazers",127,"OT",NA,""
"197911060CHI",1979-11-06,"Seattle SuperSonics",114,"Chicago Bulls",97,"",NA,""
"197911060CLE",1979-11-06,"Indiana Pacers",117,"Cleveland Cavaliers",134,"",NA,""
"197911060LAL",1979-11-06,"San Diego Clippers",112,"Los Angeles Lakers",127,"",NA,""
"197911060MIL",1979-11-06,"Philadelphia 76ers",118,"Milwaukee Bucks",117,"OT",NA,""
"197911060NYK",1979-11-06,"Atlanta Hawks",98,"New York Knicks",96,"",NA,""
"197911060SAS",1979-11-06,"New Jersey Nets",95,"San Antonio Spurs",108,"",NA,""
"197911060UTA",1979-11-06,"Phoenix Suns",120,"Utah Jazz",107,"",NA,""
"197911070BOS",1979-11-07,"San Antonio Spurs",105,"Boston Celtics",117,"",NA,""
"197911070DEN",1979-11-07,"Seattle SuperSonics",92,"Denver Nuggets",113,"",NA,""
"197911070DET",1979-11-07,"Atlanta Hawks",115,"Detroit Pistons",107,"",NA,""
"197911070GSW",1979-11-07,"Los Angeles Lakers",109,"Golden State Warriors",126,"",NA,""
"197911070HOU",1979-11-07,"New Jersey Nets",101,"Houston Rockets",106,"",NA,""
"197911070IND",1979-11-07,"Portland Trail Blazers",90,"Indiana Pacers",97,"",NA,""
"197911070PHI",1979-11-07,"Kansas City Kings",102,"Philadelphia 76ers",110,"",NA,""
"197911070PHO",1979-11-07,"San Diego Clippers",114,"Phoenix Suns",102,"",NA,""
"197911080MIL",1979-11-08,"Portland Trail Blazers",89,"Milwaukee Bucks",98,"",NA,""
"197911080UTA",1979-11-08,"Denver Nuggets",96,"Utah Jazz",92,"",NA,""
"197911090BOS",1979-11-09,"Kansas City Kings",119,"Boston Celtics",127,"",NA,""
"197911090CHI",1979-11-09,"San Diego Clippers",92,"Chicago Bulls",107,"",NA,""
"197911090DET",1979-11-09,"Philadelphia 76ers",98,"Detroit Pistons",106,"",NA,""
"197911090LAL",1979-11-09,"Denver Nuggets",122,"Los Angeles Lakers",126,"OT",NA,""
"197911090PHO",1979-11-09,"Cleveland Cavaliers",106,"Phoenix Suns",110,"",NA,""
"197911090WSB",1979-11-09,"San Antonio Spurs",116,"Washington Bullets",125,"",NA,""
"197911100ATL",1979-11-10,"Washington Bullets",105,"Atlanta Hawks",109,"",NA,""
"197911100CHI",1979-11-10,"Portland Trail Blazers",94,"Chicago Bulls",90,"",NA,""
"197911100GSW",1979-11-10,"Indiana Pacers",104,"Golden State Warriors",101,"",NA,""
"197911100HOU",1979-11-10,"Detroit Pistons",104,"Houston Rockets",112,"",NA,""
"197911100MIL",1979-11-10,"San Diego Clippers",104,"Milwaukee Bucks",133,"",NA,""
"197911100NYK",1979-11-10,"San Antonio Spurs",123,"New York Knicks",119,"",NA,""
"197911100PHI",1979-11-10,"Boston Celtics",94,"Philadelphia 76ers",95,"",NA,""
"197911100UTA",1979-11-10,"Seattle SuperSonics",88,"Utah Jazz",87,"",NA,""
