"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"195610270NYK",1956-10-27,"Boston Celtics",115,"New York Knicks",112,"",NA,""
"195610270PHW",1956-10-27,"Syracuse Nationals",109,"Philadelphia Warriors",103,"2OT",NA,"at New York, NY"
"195610270ROC",1956-10-27,"Fort Wayne Pistons",85,"Rochester Royals",88,"",NA,""
"195610270STL",1956-10-27,"Minneapolis Lakers",75,"St. Louis Hawks",97,"",NA,""
"195610280FTW",1956-10-28,"Minneapolis Lakers",88,"Fort Wayne Pistons",94,"",NA,""
"195610280SYR",1956-10-28,"Rochester Royals",75,"Syracuse Nationals",91,"",NA,""
"195611010MNL",1956-11-01,"Rochester Royals",88,"Minneapolis Lakers",97,"",NA,"at Johnstown, PA"
"195611030BOS",1956-11-03,"New York Knicks",113,"Boston Celtics",107,"",NA,""
"195611030PHW",1956-11-03,"Fort Wayne Pistons",81,"Philadelphia Warriors",116,"",NA,""
"195611030ROC",1956-11-03,"Minneapolis Lakers",95,"Rochester Royals",85,"",NA,""
"195611030STL",1956-11-03,"Syracuse Nationals",75,"St. Louis Hawks",73,"",NA,"at Buffalo, NY"
"195611040FTW",1956-11-04,"New York Knicks",96,"Fort Wayne Pistons",83,"",NA,""
"195611040MNL",1956-11-04,"Rochester Royals",87,"Minneapolis Lakers",88,"",NA,""
"195611040SYR",1956-11-04,"St. Louis Hawks",78,"Syracuse Nationals",76,"",NA,""
"195611070ROC",1956-11-07,"Philadelphia Warriors",80,"Rochester Royals",81,"",NA,""
"195611070STL",1956-11-07,"New York Knicks",101,"St. Louis Hawks",107,"",NA,""
"195611090PHW",1956-11-09,"Rochester Royals",95,"Philadelphia Warriors",93,"",NA,""
"195611100BOS",1956-11-10,"Minneapolis Lakers",110,"Boston Celtics",117,"",NA,""
"195611100PHW",1956-11-10,"New York Knicks",81,"Philadelphia Warriors",83,"",NA,""
"195611100ROC",1956-11-10,"Syracuse Nationals",76,"Rochester Royals",90,"",NA,""
"195611100STL",1956-11-10,"Fort Wayne Pistons",79,"St. Louis Hawks",86,"",NA,""
"195611110FTW",1956-11-11,"St. Louis Hawks",81,"Fort Wayne Pistons",96,"",NA,""
"195611110MNL",1956-11-11,"Rochester Royals",94,"Minneapolis Lakers",82,"",NA,"at New York, NY"
"195611110NYK",1956-11-11,"Philadelphia Warriors",95,"New York Knicks",106,"",NA,""
"195611110SYR",1956-11-11,"Boston Celtics",94,"Syracuse Nationals",83,"",NA,""
"195611130STL",1956-11-13,"Rochester Royals",105,"St. Louis Hawks",118,"",NA,""
"195611140BOS",1956-11-14,"Minneapolis Lakers",113,"Boston Celtics",97,"",NA,"at Rochester, NY"
"195611140ROC",1956-11-14,"New York Knicks",87,"Rochester Royals",90,"",NA,""
"195611150FTW",1956-11-15,"Boston Celtics",95,"Fort Wayne Pistons",98,"",NA,""
"195611150PHW",1956-11-15,"Rochester Royals",83,"Philadelphia Warriors",92,"",NA,"at Hershey, PA"
"195611150SYR",1956-11-15,"Minneapolis Lakers",103,"Syracuse Nationals",96,"",NA,""
"195611160PHW",1956-11-16,"Minneapolis Lakers",97,"Philadelphia Warriors",123,"",NA,""
"195611170BOS",1956-11-17,"Rochester Royals",86,"Boston Celtics",108,"",NA,""
"195611170PHW",1956-11-17,"Syracuse Nationals",96,"Philadelphia Warriors",109,"",NA,"at Camden, NJ"
"195611170STL",1956-11-17,"Fort Wayne Pistons",87,"St. Louis Hawks",92,"",NA,""
"195611180MNL",1956-11-18,"Fort Wayne Pistons",111,"Minneapolis Lakers",107,"",NA,""
"195611180NYK",1956-11-18,"St. Louis Hawks",69,"New York Knicks",102,"",NA,""
"195611180ROC",1956-11-18,"Boston Celtics",101,"Rochester Royals",87,"",NA,""
"195611180SYR",1956-11-18,"Philadelphia Warriors",97,"Syracuse Nationals",99,"",NA,""
"195611200STL",1956-11-20,"Syracuse Nationals",81,"St. Louis Hawks",104,"",NA,""
"195611210BOS",1956-11-21,"Philadelphia Warriors",83,"Boston Celtics",95,"",NA,""
"195611210FTW",1956-11-21,"New York Knicks",103,"Fort Wayne Pistons",104,"OT",NA,"at Boston, MA"
"195611210ROC",1956-11-21,"St. Louis Hawks",76,"Rochester Royals",85,"",NA,""
"195611220FTW",1956-11-22,"Rochester Royals",102,"Fort Wayne Pistons",104,"OT",NA,""
"195611220MNL",1956-11-22,"Syracuse Nationals",78,"Minneapolis Lakers",111,"",NA,""
"195611220PHW",1956-11-22,"Boston Celtics",101,"Philadelphia Warriors",78,"",NA,""
"195611240BOS",1956-11-24,"Syracuse Nationals",99,"Boston Celtics",114,"",NA,""
"195611240NYK",1956-11-24,"Rochester Royals",96,"New York Knicks",87,"",NA,""
"195611240PHW",1956-11-24,"Fort Wayne Pistons",88,"Philadelphia Warriors",98,"",NA,""
"195611240STL",1956-11-24,"Minneapolis Lakers",104,"St. Louis Hawks",102,"OT",NA,""
"195611250FTW",1956-11-25,"Philadelphia Warriors",88,"Fort Wayne Pistons",112,"",NA,""
"195611250MNL",1956-11-25,"St. Louis Hawks",95,"Minneapolis Lakers",94,"",NA,""
"195611250ROC",1956-11-25,"New York Knicks",93,"Rochester Royals",95,"",NA,""
"195611270MNL",1956-11-27,"Philadelphia Warriors",98,"Minneapolis Lakers",113,"",NA,"at St. Louis, MO"
"195611270NYK",1956-11-27,"Fort Wayne Pistons",98,"New York Knicks",105,"",NA,""
"195611270ROC",1956-11-27,"Syracuse Nationals",82,"Rochester Royals",90,"",NA,"at New York, NY"
