"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"195210310INO",1952-10-31,"Boston Celtics",83,"Indianapolis Olympians",68,"",NA,""
"195211010MLH",1952-11-01,"Indianapolis Olympians",71,"Milwaukee Hawks",73,"",NA,""
"195211010MNL",1952-11-01,"Boston Celtics",91,"Minneapolis Lakers",94,"",NA,""
"195211010NYK",1952-11-01,"Baltimore Bullets",53,"New York Knicks",69,"",NA,""
"195211010PHW",1952-11-01,"Syracuse Nationals",84,"Philadelphia Warriors",86,"OT",NA,""
"195211010ROC",1952-11-01,"Fort Wayne Pistons",82,"Rochester Royals",94,"",NA,""
"195211020FTW",1952-11-02,"Minneapolis Lakers",81,"Fort Wayne Pistons",69,"",NA,""
"195211020SYR",1952-11-02,"Philadelphia Warriors",91,"Syracuse Nationals",117,"",NA,""
"195211050BLB",1952-11-05,"Minneapolis Lakers",97,"Baltimore Bullets",75,"",NA,""
"195211060FTW",1952-11-06,"Rochester Royals",84,"Fort Wayne Pistons",64,"",NA,""
"195211070INO",1952-11-07,"Rochester Royals",65,"Indianapolis Olympians",63,"",NA,""
"195211080BLB",1952-11-08,"New York Knicks",92,"Baltimore Bullets",62,"",NA,""
"195211080BOS",1952-11-08,"Syracuse Nationals",83,"Boston Celtics",106,"",NA,""
"195211080PHW",1952-11-08,"Minneapolis Lakers",93,"Philadelphia Warriors",71,"",NA,""
"195211080ROC",1952-11-08,"Indianapolis Olympians",96,"Rochester Royals",99,"4OT",NA,""
"195211090FTW",1952-11-09,"Indianapolis Olympians",71,"Fort Wayne Pistons",74,"",NA,""
"195211090MLH",1952-11-09,"Rochester Royals",75,"Milwaukee Hawks",78,"",NA,""
"195211090SYR",1952-11-09,"Minneapolis Lakers",89,"Syracuse Nationals",96,"",NA,""
"195211110BOS",1952-11-11,"Minneapolis Lakers",101,"Boston Celtics",92,"",NA,""
"195211110INO",1952-11-11,"Fort Wayne Pistons",63,"Indianapolis Olympians",78,"",NA,""
"195211110ROC",1952-11-11,"New York Knicks",94,"Rochester Royals",104,"",NA,""
"195211120BLB",1952-11-12,"Milwaukee Hawks",90,"Baltimore Bullets",107,"",NA,""
"195211130MLH",1952-11-13,"Rochester Royals",97,"Milwaukee Hawks",79,"",NA,"at New York, NY"
"195211130NYK",1952-11-13,"Minneapolis Lakers",91,"New York Knicks",100,"",NA,""
"195211130SYR",1952-11-13,"Boston Celtics",81,"Syracuse Nationals",96,"",NA,""
"195211140PHW",1952-11-14,"Indianapolis Olympians",77,"Philadelphia Warriors",71,"",NA,""
"195211150BLB",1952-11-15,"Syracuse Nationals",91,"Baltimore Bullets",97,"OT",NA,""
"195211150INO",1952-11-15,"Philadelphia Warriors",76,"Indianapolis Olympians",79,"",NA,"at New York, NY"
"195211150MLH",1952-11-15,"Fort Wayne Pistons",68,"Milwaukee Hawks",71,"",NA,""
"195211150NYK",1952-11-15,"Boston Celtics",68,"New York Knicks",79,"",NA,""
"195211150ROC",1952-11-15,"Minneapolis Lakers",89,"Rochester Royals",97,"",NA,""
"195211160BLB",1952-11-16,"Philadelphia Warriors",81,"Baltimore Bullets",79,"",NA,"at Boston, MA"
"195211160BOS",1952-11-16,"Rochester Royals",87,"Boston Celtics",96,"",NA,""
"195211160FTW",1952-11-16,"New York Knicks",83,"Fort Wayne Pistons",112,"",NA,""
"195211160MNL",1952-11-16,"Milwaukee Hawks",51,"Minneapolis Lakers",87,"",NA,""
"195211160SYR",1952-11-16,"Indianapolis Olympians",78,"Syracuse Nationals",84,"",NA,""
"195211180INO",1952-11-18,"New York Knicks",90,"Indianapolis Olympians",100,"",NA,""
"195211180MLH",1952-11-18,"Philadelphia Warriors",83,"Milwaukee Hawks",82,"",NA,"at Hershey, PA"
"195211190BLB",1952-11-19,"Philadelphia Warriors",89,"Baltimore Bullets",106,"",NA,""
"195211190BOS",1952-11-19,"Milwaukee Hawks",77,"Boston Celtics",91,"",NA,"at Baltimore, MD"
"195211200FTW",1952-11-20,"Minneapolis Lakers",89,"Fort Wayne Pistons",81,"",NA,""
"195211200INO",1952-11-20,"New York Knicks",72,"Indianapolis Olympians",67,"",NA,"at Philadelphia, PA"
"195211200PHW",1952-11-20,"Baltimore Bullets",99,"Philadelphia Warriors",106,"",NA,""
"195211200SYR",1952-11-20,"Milwaukee Hawks",73,"Syracuse Nationals",92,"",NA,""
"195211220BLB",1952-11-22,"Philadelphia Warriors",95,"Baltimore Bullets",96,"",NA,"at Raleigh, NC"
"195211220BOS",1952-11-22,"Indianapolis Olympians",91,"Boston Celtics",96,"OT",NA,""
"195211220MNL",1952-11-22,"Fort Wayne Pistons",89,"Minneapolis Lakers",96,"",NA,""
"195211220NYK",1952-11-22,"Syracuse Nationals",68,"New York Knicks",98,"",NA,""
"195211220ROC",1952-11-22,"Milwaukee Hawks",65,"Rochester Royals",69,"",NA,""
"195211230BLB",1952-11-23,"Indianapolis Olympians",100,"Baltimore Bullets",90,"",NA,""
"195211230FTW",1952-11-23,"Philadelphia Warriors",80,"Fort Wayne Pistons",92,"",NA,""
"195211230MLH",1952-11-23,"Minneapolis Lakers",62,"Milwaukee Hawks",46,"",NA,""
"195211230ROC",1952-11-23,"Boston Celtics",102,"Rochester Royals",100,"",NA,""
"195211230SYR",1952-11-23,"New York Knicks",73,"Syracuse Nationals",76,"",NA,""
"195211250INO",1952-11-25,"Milwaukee Hawks",78,"Indianapolis Olympians",66,"",NA,""
"195211250ROC",1952-11-25,"Baltimore Bullets",89,"Rochester Royals",106,"",NA,""
"195211260BLB",1952-11-26,"New York Knicks",94,"Baltimore Bullets",92,"",NA,""
"195211260BOS",1952-11-26,"Philadelphia Warriors",92,"Boston Celtics",93,"",NA,""
"195211260MLH",1952-11-26,"Fort Wayne Pistons",80,"Milwaukee Hawks",72,"",NA,""
"195211270BLB",1952-11-27,"New York Knicks",104,"Baltimore Bullets",92,"",NA,"at Philadelphia, PA"
"195211270FTW",1952-11-27,"Milwaukee Hawks",87,"Fort Wayne Pistons",95,"OT",NA,""
"195211270MNL",1952-11-27,"Indianapolis Olympians",69,"Minneapolis Lakers",90,"",NA,""
"195211270PHW",1952-11-27,"Boston Celtics",83,"Philadelphia Warriors",70,"",NA,""
"195211270SYR",1952-11-27,"Rochester Royals",79,"Syracuse Nationals",86,"",NA,""
"195211280INO",1952-11-28,"Minneapolis Lakers",97,"Indianapolis Olympians",82,"",NA,""
"195211280MLH",1952-11-28,"Philadelphia Warriors",77,"Milwaukee Hawks",78,"2OT",NA,"at Chicago, IL"
"195211290BLB",1952-11-29,"Syracuse Nationals",87,"Baltimore Bullets",74,"",NA,""
"195211290BOS",1952-11-29,"Fort Wayne Pistons",71,"Boston Celtics",78,"",NA,"at New York, NY"
"195211290NYK",1952-11-29,"Indianapolis Olympians",72,"New York Knicks",94,"",NA,""
"195211290ROC",1952-11-29,"Minneapolis Lakers",71,"Rochester Royals",83,"",NA,""
"195211300FTW",1952-11-30,"Baltimore Bullets",95,"Fort Wayne Pistons",100,"2OT",NA,""
"195211300MLH",1952-11-30,"Rochester Royals",91,"Milwaukee Hawks",88,"",NA,""
"195211300MNL",1952-11-30,"Philadelphia Warriors",66,"Minneapolis Lakers",91,"",NA,""
"195211300SYR",1952-11-30,"Boston Celtics",66,"Syracuse Nationals",78,"",NA,""
"195212010BLB",1952-12-01,"Minneapolis Lakers",89,"Baltimore Bullets",67,"",NA,"at Saint Paul, MN"
