"game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"201601060WAS",2016-01-06,"7:00 pm","Cleveland Cavaliers",121,"Washington Wizards",115,"",20356,""
"201601070CHI",2016-01-07,"8:00 pm","Boston Celtics",92,"Chicago Bulls",101,"",21497,""
"201601070HOU",2016-01-07,"8:00 pm","Utah Jazz",94,"Houston Rockets",103,"",18155,""
"201601070PHI",2016-01-07,"7:00 pm","Atlanta Hawks",126,"Philadelphia 76ers",98,"",12611,""
"201601070SAC",2016-01-07,"10:30 pm","Los Angeles Lakers",115,"Sacramento Kings",118,"",17386,""
"201601080BRK",2016-01-08,"7:30 pm","Orlando Magic",83,"Brooklyn Nets",77,"",13907,""
"201601080LAL",2016-01-08,"10:30 pm","Oklahoma City Thunder",117,"Los Angeles Lakers",113,"",18997,""
"201601080MEM",2016-01-08,"8:00 pm","Denver Nuggets",84,"Memphis Grizzlies",91,"",17499,""
"201601080MIL",2016-01-08,"8:00 pm","Dallas Mavericks",95,"Milwaukee Bucks",96,"",16409,""
"201601080MIN",2016-01-08,"8:00 pm","Cleveland Cavaliers",125,"Minnesota Timberwolves",99,"",16768,""
"201601080NOP",2016-01-08,"8:00 pm","Indiana Pacers",91,"New Orleans Pelicans",86,"",16895,""
"201601080PHO",2016-01-08,"9:30 pm","Miami Heat",103,"Phoenix Suns",95,"",16866,""
"201601080POR",2016-01-08,"10:00 pm","Golden State Warriors",128,"Portland Trail Blazers",108,"",20035,""
"201601080SAS",2016-01-08,"8:30 pm","New York Knicks",99,"San Antonio Spurs",100,"",18420,""
"201601080WAS",2016-01-08,"7:00 pm","Toronto Raptors",97,"Washington Wizards",88,"",17064,""
"201601090ATL",2016-01-09,"5:00 pm","Chicago Bulls",105,"Atlanta Hawks",120,"",19010,""
"201601090DET",2016-01-09,"7:30 pm","Brooklyn Nets",89,"Detroit Pistons",103,"",16406,""
"201601090LAC",2016-01-09,"3:30 pm","Charlotte Hornets",83,"Los Angeles Clippers",97,"",19060,""
"201601090ORL",2016-01-09,"7:00 pm","Washington Wizards",105,"Orlando Magic",99,"",18058,""
"201601090PHI",2016-01-09,"7:30 pm","Toronto Raptors",108,"Philadelphia 76ers",95,"",14100,""
"201601090SAC",2016-01-09,"10:00 pm","Golden State Warriors",128,"Sacramento Kings",116,"",17317,""
"201601090UTA",2016-01-09,"9:00 pm","Miami Heat",83,"Utah Jazz",98,"",19911,""
"201601100DEN",2016-01-10,"8:00 pm","Charlotte Hornets",92,"Denver Nuggets",95,"",11343,""
"201601100HOU",2016-01-10,"7:00 pm","Indiana Pacers",103,"Houston Rockets",107,"OT",18133,""
"201601100LAC",2016-01-10,"3:30 pm","New Orleans Pelicans",111,"Los Angeles Clippers",114,"OT",19060,""
"201601100LAL",2016-01-10,"9:30 pm","Utah Jazz",86,"Los Angeles Lakers",74,"",18997,""
"201601100MEM",2016-01-10,"6:00 pm","Boston Celtics",98,"Memphis Grizzlies",101,"",17112,""
"201601100MIN",2016-01-10,"5:00 pm","Dallas Mavericks",93,"Minnesota Timberwolves",87,"",14363,""
"201601100NYK",2016-01-10,"7:30 pm","Milwaukee Bucks",88,"New York Knicks",100,"",19812,""
"201601100PHI",2016-01-10,"6:00 pm","Cleveland Cavaliers",95,"Philadelphia 76ers",85,"",19226,""
"201601100POR",2016-01-10,"9:00 pm","Oklahoma City Thunder",110,"Portland Trail Blazers",115,"",19393,""
"201601110BRK",2016-01-11,"7:30 pm","San Antonio Spurs",106,"Brooklyn Nets",79,"",15214,""
"201601110CHI",2016-01-11,"8:00 pm","Washington Wizards",114,"Chicago Bulls",100,"",21409,""
"201601110GSW",2016-01-11,"10:30 pm","Miami Heat",103,"Golden State Warriors",111,"",19596,""
"201601120DAL",2016-01-12,"8:30 pm","Cleveland Cavaliers",110,"Dallas Mavericks",107,"OT",20347,""
"201601120DET",2016-01-12,"7:30 pm","San Antonio Spurs",109,"Detroit Pistons",99,"",14273,""
"201601120IND",2016-01-12,"7:00 pm","Phoenix Suns",97,"Indiana Pacers",116,"",15284,""
"201601120LAL",2016-01-12,"10:30 pm","New Orleans Pelicans",91,"Los Angeles Lakers",95,"",18997,""
"201601120MEM",2016-01-12,"8:00 pm","Houston Rockets",107,"Memphis Grizzlies",91,"",16044,""
"201601120MIL",2016-01-12,"8:00 pm","Chicago Bulls",101,"Milwaukee Bucks",106,"",16867,""
"201601120MIN",2016-01-12,"8:00 pm","Oklahoma City Thunder",101,"Minnesota Timberwolves",96,"",14791,""
"201601120NYK",2016-01-12,"7:30 pm","Boston Celtics",114,"New York Knicks",120,"",19812,""
"201601130BOS",2016-01-13,"8:00 pm","Indiana Pacers",94,"Boston Celtics",103,"",18624,""
"201601130BRK",2016-01-13,"7:30 pm","New York Knicks",104,"Brooklyn Nets",110,"",17732,""
"201601130CHO",2016-01-13,"7:00 pm","Atlanta Hawks",84,"Charlotte Hornets",107,"",15334,""
"201601130DEN",2016-01-13,"9:00 pm","Golden State Warriors",110,"Denver Nuggets",112,"",18004,""
"201601130HOU",2016-01-13,"8:00 pm","Minnesota Timberwolves",104,"Houston Rockets",107,"",17115,""
"201601130LAC",2016-01-13,"10:30 pm","Miami Heat",90,"Los Angeles Clippers",104,"",19194,""
"201601130OKC",2016-01-13,"8:00 pm","Dallas Mavericks",89,"Oklahoma City Thunder",108,"",18203,""
"201601130POR",2016-01-13,"10:00 pm","Utah Jazz",85,"Portland Trail Blazers",99,"",19393,""
"201601130SAC",2016-01-13,"10:00 pm","New Orleans Pelicans",109,"Sacramento Kings",97,"",17317,""
"201601130WAS",2016-01-13,"7:00 pm","Milwaukee Bucks",101,"Washington Wizards",106,"",16248,""
"201601140GSW",2016-01-14,"10:30 pm","Los Angeles Lakers",98,"Golden State Warriors",116,"",19596,""
"201601140MEM",2016-01-14,"8:00 pm","Detroit Pistons",101,"Memphis Grizzlies",103,"",15977,""
"201601140ORL",2016-01-14,"3:00 pm","Toronto Raptors",106,"Orlando Magic",103,"OT",18689,"at London, England"
"201601140PHI",2016-01-14,"7:00 pm","Chicago Bulls",115,"Philadelphia 76ers",111,"OT",14063,""
"201601140SAS",2016-01-14,"8:00 pm","Cleveland Cavaliers",95,"San Antonio Spurs",99,"",18418,""
"201601140UTA",2016-01-14,"9:00 pm","Sacramento Kings",103,"Utah Jazz",101,"",17894,""
"201601150BOS",2016-01-15,"7:30 pm","Phoenix Suns",103,"Boston Celtics",117,"",18624,""
"201601150BRK",2016-01-15,"7:30 pm","Portland Trail Blazers",116,"Brooklyn Nets",104,"",14749,""
"201601150CHI",2016-01-15,"8:00 pm","Dallas Mavericks",83,"Chicago Bulls",77,"",22056,""
"201601150DEN",2016-01-15,"9:00 pm","Miami Heat",98,"Denver Nuggets",95,"",15406,""
"201601150HOU",2016-01-15,"9:30 pm","Cleveland Cavaliers",91,"Houston Rockets",77,"",18320,""
"201601150IND",2016-01-15,"7:00 pm","Washington Wizards",118,"Indiana Pacers",104,"",18165,""
"201601150MIL",2016-01-15,"8:00 pm","Atlanta Hawks",101,"Milwaukee Bucks",108,"OT",15144,""
"201601150NOP",2016-01-15,"8:00 pm","Charlotte Hornets",107,"New Orleans Pelicans",109,"",16876,""
"201601150OKC",2016-01-15,"7:00 pm","Minnesota Timberwolves",93,"Oklahoma City Thunder",113,"",18203,""
"201601160ATL",2016-01-16,"7:30 pm","Brooklyn Nets",86,"Atlanta Hawks",114,"",17052,""
"201601160CHO",2016-01-16,"7:00 pm","Milwaukee Bucks",105,"Charlotte Hornets",92,"",18288,""
"201601160DET",2016-01-16,"7:30 pm","Golden State Warriors",95,"Detroit Pistons",113,"",21584,""
"201601160LAC",2016-01-16,"10:30 pm","Sacramento Kings",110,"Los Angeles Clippers",103,"",19191,""
"201601160MEM",2016-01-16,"8:00 pm","New York Knicks",95,"Memphis Grizzlies",103,"",18119,""
"201601160PHI",2016-01-16,"7:30 pm","Portland Trail Blazers",89,"Philadelphia 76ers",114,"",15698,""
"201601160UTA",2016-01-16,"9:00 pm","Los Angeles Lakers",82,"Utah Jazz",109,"",19911,""
"201601160WAS",2016-01-16,"7:30 pm","Boston Celtics",119,"Washington Wizards",117,"",20356,""
"201601170DEN",2016-01-17,"8:00 pm","Indiana Pacers",126,"Denver Nuggets",129,"",11104,""
"201601170LAL",2016-01-17,"9:30 pm","Houston Rockets",112,"Los Angeles Lakers",95,"",18997,""
"201601170MIN",2016-01-17,"3:30 pm","Phoenix Suns",87,"Minnesota Timberwolves",117,"",14330,""
"201601170OKC",2016-01-17,"7:00 pm","Miami Heat",74,"Oklahoma City Thunder",99,"",18203,""
"201601170SAS",2016-01-17,"7:00 pm","Dallas Mavericks",83,"San Antonio Spurs",112,"",18418,""
"201601180ATL",2016-01-18,"5:00 pm","Orlando Magic",81,"Atlanta Hawks",98,"",17460,""
"201601180CHO",2016-01-18,"2:00 pm","Utah Jazz",119,"Charlotte Hornets",124,"2OT",17459,""
"201601180CLE",2016-01-18,"8:00 pm","Golden State Warriors",132,"Cleveland Cavaliers",98,"",20562,""
"201601180DAL",2016-01-18,"8:30 pm","Boston Celtics",113,"Dallas Mavericks",118,"OT",19866,""
"201601180DET",2016-01-18,"3:30 pm","Chicago Bulls",111,"Detroit Pistons",101,"",18935,""
"201601180LAC",2016-01-18,"10:30 pm","Houston Rockets",132,"Los Angeles Clippers",140,"OT",19060,""
"201601180MEM",2016-01-18,"2:30 pm","New Orleans Pelicans",99,"Memphis Grizzlies",101,"",18119,""
"201601180NYK",2016-01-18,"1:00 pm","Philadelphia 76ers",113,"New York Knicks",119,"2OT",19812,""
"201601180TOR",2016-01-18,"7:30 pm","Brooklyn Nets",100,"Toronto Raptors",112,"",19800,""
"201601180WAS",2016-01-18,"2:00 pm","Portland Trail Blazers",108,"Washington Wizards",98,"",17236,""
"201601190DEN",2016-01-19,"9:00 pm","Oklahoma City Thunder",110,"Denver Nuggets",104,"",12844,""
"201601190MIA",2016-01-19,"7:30 pm","Milwaukee Bucks",91,"Miami Heat",79,"",19886,""
"201601190NOP",2016-01-19,"8:00 pm","Minnesota Timberwolves",99,"New Orleans Pelicans",114,"",14255,""
"201601190PHO",2016-01-19,"9:00 pm","Indiana Pacers",97,"Phoenix Suns",94,"",16802,""
"201601200BRK",2016-01-20,"7:30 pm","Cleveland Cavaliers",91,"Brooklyn Nets",78,"",17732,""
"201601200CHI",2016-01-20,"8:00 pm","Golden State Warriors",125,"Chicago Bulls",94,"",23152,""
"201601200DAL",2016-01-20,"8:30 pm","Minnesota Timberwolves",94,"Dallas Mavericks",106,"OT",19621,""
"201601200HOU",2016-01-20,"8:00 pm","Detroit Pistons",123,"Houston Rockets",114,"",17203,""
"201601200LAL",2016-01-20,"10:30 pm","Sacramento Kings",112,"Los Angeles Lakers",93,"",18997,""
"201601200NYK",2016-01-20,"7:30 pm","Utah Jazz",111,"New York Knicks",118,"OT",19812,""
"201601200OKC",2016-01-20,"8:00 pm","Charlotte Hornets",95,"Oklahoma City Thunder",109,"",18203,""
"201601200ORL",2016-01-20,"7:00 pm","Philadelphia 76ers",96,"Orlando Magic",87,"",17746,""
"201601200POR",2016-01-20,"10:30 pm","Atlanta Hawks",104,"Portland Trail Blazers",98,"",18783,""
"201601200TOR",2016-01-20,"7:30 pm","Boston Celtics",109,"Toronto Raptors",115,"",19800,""
"201601200WAS",2016-01-20,"7:00 pm","Miami Heat",87,"Washington Wizards",106,"",17008,""
"201601210CLE",2016-01-21,"8:00 pm","Los Angeles Clippers",102,"Cleveland Cavaliers",115,"",20562,""
"201601210DEN",2016-01-21,"9:00 pm","Memphis Grizzlies",102,"Denver Nuggets",101,"",16140,""
"201601210NOP",2016-01-21,"8:00 pm","Detroit Pistons",99,"New Orleans Pelicans",115,"",15281,""
"201601210PHO",2016-01-21,"10:30 pm","San Antonio Spurs",117,"Phoenix Suns",89,"",16779,""
"201601210SAC",2016-01-21,"10:00 pm","Atlanta Hawks",88,"Sacramento Kings",91,"",17019,""
"201601220BOS",2016-01-22,"7:30 pm","Chicago Bulls",101,"Boston Celtics",110,"",18624,""
"201601220BRK",2016-01-22,"7:30 pm","Utah Jazz",108,"Brooklyn Nets",86,"",12809,""
"201601220DAL",2016-01-22,"8:30 pm","Oklahoma City Thunder",109,"Dallas Mavericks",106,"",20284,""
"201601220GSW",2016-01-22,"10:30 pm","Indiana Pacers",110,"Golden State Warriors",122,"",19596,""
"201601220HOU",2016-01-22,"8:00 pm","Milwaukee Bucks",98,"Houston Rockets",102,"",17196,""
"201601220LAL",2016-01-22,"10:30 pm","San Antonio Spurs",108,"Los Angeles Lakers",95,"",18997,""
"201601220NYK",2016-01-22,"7:30 pm","Los Angeles Clippers",116,"New York Knicks",88,"",19812,""
"201601220ORL",2016-01-22,"7:00 pm","Charlotte Hornets",120,"Orlando Magic",116,"OT",18083,""
"201601220TOR",2016-01-22,"8:00 pm","Miami Heat",81,"Toronto Raptors",101,"",19800,""
"201601230CHO",2016-01-23,"7:00 pm","New York Knicks",84,"Charlotte Hornets",97,"",17768,""
"201601230CLE",2016-01-23,"8:30 pm","Chicago Bulls",96,"Cleveland Cavaliers",83,"",20562,""
"201601230DEN",2016-01-23,"9:30 pm","Detroit Pistons",101,"Denver Nuggets",104,"",14646,""
"201601230MIN",2016-01-23,"8:00 pm","Memphis Grizzlies",101,"Minnesota Timberwolves",106,"",15608,""
"201601230NOP",2016-01-23,"7:00 pm","Milwaukee Bucks",99,"New Orleans Pelicans",116,"",16980,""
"201601230PHO",2016-01-23,"9:00 pm","Atlanta Hawks",95,"Phoenix Suns",98,"",17034,""
"201601230POR",2016-01-23,"10:30 pm","Los Angeles Lakers",103,"Portland Trail Blazers",121,"",19728,""
"201601230SAC",2016-01-23,"10:30 pm","Indiana Pacers",97,"Sacramento Kings",108,"",17419,""
"201601240BRK",2016-01-24,"7:30 pm","Oklahoma City Thunder",106,"Brooklyn Nets",116,"",16019,""
"201601240HOU",2016-01-24,"3:30 pm","Dallas Mavericks",104,"Houston Rockets",115,"",18142,""
"201601240PHI",2016-01-24,"7:00 pm","Boston Celtics",112,"Philadelphia 76ers",92,"",9722,""
"201601240TOR",2016-01-24,"6:00 pm","Los Angeles Clippers",94,"Toronto Raptors",112,"",19800,""
"201601250CHI",2016-01-25,"8:00 pm","Miami Heat",89,"Chicago Bulls",84,"",21720,""
"201601250CLE",2016-01-25,"7:00 pm","Minnesota Timberwolves",107,"Cleveland Cavaliers",114,"",20562,""
"201601250DEN",2016-01-25,"9:00 pm","Atlanta Hawks",119,"Denver Nuggets",105,"",10280,""
"201601250GSW",2016-01-25,"10:30 pm","San Antonio Spurs",90,"Golden State Warriors",120,"",19596,""
"201601250MEM",2016-01-25,"8:00 pm","Orlando Magic",102,"Memphis Grizzlies",108,"OT",15779,""
"201601250NOP",2016-01-25,"8:00 pm","Houston Rockets",112,"New Orleans Pelicans",111,"",15688,""
"201601250SAC",2016-01-25,"10:00 pm","Charlotte Hornets",129,"Sacramento Kings",128,"2OT",16991,""
"201601250UTA",2016-01-25,"9:00 pm","Detroit Pistons",95,"Utah Jazz",92,"",18783,""
"201601250WAS",2016-01-25,"7:00 pm","Boston Celtics",116,"Washington Wizards",91,"",11753,""
"201601260BRK",2016-01-26,"7:30 pm","Miami Heat",102,"Brooklyn Nets",98,"",15267,""
"201601260IND",2016-01-26,"7:00 pm","Los Angeles Clippers",91,"Indiana Pacers",89,"",15448,""
"201601260LAL",2016-01-26,"10:30 pm","Dallas Mavericks",92,"Los Angeles Lakers",90,"",18997,""
"201601260MIL",2016-01-26,"8:00 pm","Orlando Magic",100,"Milwaukee Bucks",107,"",11884,""
"201601260NYK",2016-01-26,"7:30 pm","Oklahoma City Thunder",128,"New York Knicks",122,"OT",19812,""
"201601260PHI",2016-01-26,"7:00 pm","Phoenix Suns",103,"Philadelphia 76ers",113,"",10851,""
"201601260POR",2016-01-26,"10:00 pm","Sacramento Kings",97,"Portland Trail Blazers",112,"",19393,""
"201601260TOR",2016-01-26,"7:30 pm","Washington Wizards",89,"Toronto Raptors",106,"",19800,""
"201601270ATL",2016-01-27,"8:00 pm","Los Angeles Clippers",85,"Atlanta Hawks",83,"",17664,""
"201601270BOS",2016-01-27,"7:30 pm","Denver Nuggets",103,"Boston Celtics",111,"",18108,""
"201601270CLE",2016-01-27,"7:00 pm","Phoenix Suns",93,"Cleveland Cavaliers",115,"",20562,""
"201601270DET",2016-01-27,"7:30 pm","Philadelphia 76ers",97,"Detroit Pistons",110,"",13712,""
"201601270GSW",2016-01-27,"10:30 pm","Dallas Mavericks",107,"Golden State Warriors",127,"",19596,""
"201601270MIN",2016-01-27,"8:00 pm","Oklahoma City Thunder",126,"Minnesota Timberwolves",123,"",13337,""
"201601270SAS",2016-01-27,"8:00 pm","Houston Rockets",99,"San Antonio Spurs",130,"",18418,""
"201601270UTA",2016-01-27,"9:00 pm","Charlotte Hornets",73,"Utah Jazz",102,"",16683,""
"201601280IND",2016-01-28,"7:00 pm","Atlanta Hawks",92,"Indiana Pacers",111,"",15196,""
"201601280LAL",2016-01-28,"10:30 pm","Chicago Bulls",114,"Los Angeles Lakers",91,"",18997,""
"201601280MEM",2016-01-28,"8:00 pm","Milwaukee Bucks",83,"Memphis Grizzlies",103,"",15244,""
"201601280NOP",2016-01-28,"8:00 pm","Sacramento Kings",105,"New Orleans Pelicans",114,"",15636,""
"201601280TOR",2016-01-28,"8:00 pm","New York Knicks",93,"Toronto Raptors",103,"",19800,""
"201601280WAS",2016-01-28,"7:00 pm","Denver Nuggets",117,"Washington Wizards",113,"",15146,""
"201601290BOS",2016-01-29,"7:30 pm","Orlando Magic",94,"Boston Celtics",113,"",17729,""
"201601290DAL",2016-01-29,"8:30 pm","Brooklyn Nets",79,"Dallas Mavericks",91,"",20409,""
"201601290DET",2016-01-29,"7:30 pm","Cleveland Cavaliers",114,"Detroit Pistons",106,"",21012,""
"201601290LAC",2016-01-29,"10:30 pm","Los Angeles Lakers",93,"Los Angeles Clippers",105,"",19495,""
"201601290MIL",2016-01-29,"8:00 pm","Miami Heat",107,"Milwaukee Bucks",103,"",17846,""
"201601290NYK",2016-01-29,"7:30 pm","Phoenix Suns",84,"New York Knicks",102,"",19812,""
"201601290OKC",2016-01-29,"8:00 pm","Houston Rockets",108,"Oklahoma City Thunder",116,"",18203,""
"201601290POR",2016-01-29,"10:00 pm","Charlotte Hornets",91,"Portland Trail Blazers",109,"",19393,""
"201601290UTA",2016-01-29,"9:00 pm","Minnesota Timberwolves",90,"Utah Jazz",103,"",18850,""
"201601300CLE",2016-01-30,"8:30 pm","San Antonio Spurs",103,"Cleveland Cavaliers",117,"",20562,""
"201601300HOU",2016-01-30,"8:00 pm","Washington Wizards",123,"Houston Rockets",122,"",18320,""
"201601300IND",2016-01-30,"7:00 pm","Denver Nuggets",105,"Indiana Pacers",109,"OT",18165,""
"201601300MEM",2016-01-30,"8:00 pm","Sacramento Kings",117,"Memphis Grizzlies",121,"",18119,""
"201601300NOP",2016-01-30,"7:00 pm","Brooklyn Nets",103,"New Orleans Pelicans",105,"",18037,""
"201601300PHI",2016-01-30,"5:00 pm","Golden State Warriors",108,"Philadelphia 76ers",105,"",20798,""
"201601300TOR",2016-01-30,"6:30 pm","Detroit Pistons",107,"Toronto Raptors",111,"",19800,""
"201601310DAL",2016-01-31,"7:00 pm","Phoenix Suns",78,"Dallas Mavericks",91,"",20137,""
"201601310LAC",2016-01-31,"3:30 pm","Chicago Bulls",93,"Los Angeles Clippers",120,"",19325,""
"201601310LAL",2016-01-31,"9:30 pm","Charlotte Hornets",101,"Los Angeles Lakers",82,"",18997,""
"201601310MIA",2016-01-31,"6:00 pm","Atlanta Hawks",87,"Miami Heat",105,"",19937,""
"201601310NYK",2016-01-31,"7:30 pm","Golden State Warriors",116,"New York Knicks",95,"",19812,""
"201601310ORL",2016-01-31,"6:00 pm","Boston Celtics",114,"Orlando Magic",119,"",18846,""
"201601310POR",2016-01-31,"9:00 pm","Minnesota Timberwolves",93,"Portland Trail Blazers",96,"",19393,""
"201602010ATL",2016-02-01,"8:00 pm","Dallas Mavericks",97,"Atlanta Hawks",112,"",15455,""
"201602010BRK",2016-02-01,"7:30 pm","Detroit Pistons",105,"Brooklyn Nets",100,"",13290,""
"201602010DEN",2016-02-01,"9:00 pm","Toronto Raptors",93,"Denver Nuggets",112,"",10007,""
"201602010IND",2016-02-01,"7:00 pm","Cleveland Cavaliers",111,"Indiana Pacers",106,"OT",17283,""
"201602010NOP",2016-02-01,"8:00 pm","Memphis Grizzlies",110,"New Orleans Pelicans",95,"",15210,""
"201602010OKC",2016-02-01,"8:00 pm","Washington Wizards",98,"Oklahoma City Thunder",114,"",18203,""
"201602010SAC",2016-02-01,"10:00 pm","Milwaukee Bucks",104,"Sacramento Kings",111,"",16827,""
"201602010SAS",2016-02-01,"8:30 pm","Orlando Magic",92,"San Antonio Spurs",107,"",18418,""
"201602010UTA",2016-02-01,"9:00 pm","Chicago Bulls",96,"Utah Jazz",105,"OT",18811,""
"201602020HOU",2016-02-02,"8:00 pm","Miami Heat",102,"Houston Rockets",115,"",18229,""
"201602020LAL",2016-02-02,"10:30 pm","Minnesota Timberwolves",115,"Los Angeles Lakers",119,"",18997,""
"201602020NYK",2016-02-02,"7:30 pm","Boston Celtics",97,"New York Knicks",89,"",19812,""
"201602020PHO",2016-02-02,"9:00 pm","Toronto Raptors",104,"Phoenix Suns",97,"",15897,""
"201602020POR",2016-02-02,"10:00 pm","Milwaukee Bucks",95,"Portland Trail Blazers",107,"",18306,""
"201602030BOS",2016-02-03,"7:30 pm","Detroit Pistons",95,"Boston Celtics",102,"",17297,""
"201602030BRK",2016-02-03,"7:30 pm","Indiana Pacers",114,"Brooklyn Nets",100,"",13311,""
"201602030CHO",2016-02-03,"7:00 pm","Cleveland Cavaliers",97,"Charlotte Hornets",106,"",19189,""
"201602030DAL",2016-02-03,"8:30 pm","Miami Heat",93,"Dallas Mavericks",90,"",20385,""
"201602030LAC",2016-02-03,"10:30 pm","Minnesota Timberwolves",108,"Los Angeles Clippers",102,"",19060,""
"201602030OKC",2016-02-03,"8:00 pm","Orlando Magic",114,"Oklahoma City Thunder",117,"",18203,""
"201602030PHI",2016-02-03,"7:00 pm","Atlanta Hawks",124,"Philadelphia 76ers",86,"",10429,""
"201602030SAC",2016-02-03,"10:00 pm","Chicago Bulls",107,"Sacramento Kings",102,"",17317,""
"201602030SAS",2016-02-03,"8:30 pm","New Orleans Pelicans",97,"San Antonio Spurs",110,"",18418,""
"201602030UTA",2016-02-03,"9:00 pm","Denver Nuggets",81,"Utah Jazz",85,"",19461,""
"201602030WAS",2016-02-03,"8:00 pm","Golden State Warriors",134,"Washington Wizards",121,"",20356,""
