"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"195710220STL",1957-10-22,"Boston Celtics",115,"St. Louis Hawks",90,"",NA,""
"195710230DET",1957-10-23,"Boston Celtics",105,"Detroit Pistons",94,"",NA,""
"195710230NYK",1957-10-23,"St. Louis Hawks",95,"New York Knicks",112,"",NA,"at Detroit, MI"
"195710250SYR",1957-10-25,"Philadelphia Warriors",85,"Syracuse Nationals",103,"",NA,""
"195710260CIN",1957-10-26,"Syracuse Nationals",100,"Cincinnati Royals",110,"",NA,""
"195710260DET",1957-10-26,"Philadelphia Warriors",112,"Detroit Pistons",100,"",NA,""
"195710260NYK",1957-10-26,"Boston Celtics",131,"New York Knicks",121,"",NA,""
"195710260STL",1957-10-26,"Minneapolis Lakers",84,"St. Louis Hawks",112,"",NA,""
"195710300MNL",1957-10-30,"Detroit Pistons",115,"Minneapolis Lakers",96,"",NA,""
"195711010CIN",1957-11-01,"St. Louis Hawks",92,"Cincinnati Royals",99,"",NA,""
"195711010SYR",1957-11-01,"Minneapolis Lakers",100,"Syracuse Nationals",113,"",NA,""
"195711020BOS",1957-11-02,"Syracuse Nationals",83,"Boston Celtics",107,"",NA,""
"195711020PHW",1957-11-02,"Minneapolis Lakers",108,"Philadelphia Warriors",118,"",NA,""
"195711020STL",1957-11-02,"Cincinnati Royals",93,"St. Louis Hawks",102,"",NA,""
"195711030BOS",1957-11-03,"Syracuse Nationals",95,"Boston Celtics",113,"",NA,"at New York, NY"
"195711030CIN",1957-11-03,"Detroit Pistons",94,"Cincinnati Royals",88,"",NA,""
"195711030NYK",1957-11-03,"Philadelphia Warriors",105,"New York Knicks",123,"",NA,""
"195711050BOS",1957-11-05,"Detroit Pistons",105,"Boston Celtics",111,"",NA,"at St. Louis, MO"
"195711050STL",1957-11-05,"Syracuse Nationals",101,"St. Louis Hawks",115,"",NA,""
"195711060MNL",1957-11-06,"Boston Celtics",103,"Minneapolis Lakers",94,"",NA,""
"195711070PHW",1957-11-07,"New York Knicks",101,"Philadelphia Warriors",113,"",NA,""
"195711080CIN",1957-11-08,"Boston Celtics",122,"Cincinnati Royals",110,"OT",NA,""
"195711080MNL",1957-11-08,"Philadelphia Warriors",119,"Minneapolis Lakers",108,"",NA,"at Hershey, PA"
"195711080SYR",1957-11-08,"New York Knicks",104,"Syracuse Nationals",99,"",NA,""
"195711090STL",1957-11-09,"Philadelphia Warriors",100,"St. Louis Hawks",105,"",NA,""
"195711100CIN",1957-11-10,"Philadelphia Warriors",106,"Cincinnati Royals",101,"",NA,""
"195711110BOS",1957-11-11,"St. Louis Hawks",88,"Boston Celtics",92,"",NA,""
"195711120BOS",1957-11-12,"Minneapolis Lakers",104,"Boston Celtics",107,"",NA,"at Detroit, MI"
"195711120DET",1957-11-12,"New York Knicks",107,"Detroit Pistons",109,"",NA,""
"195711130MNL",1957-11-13,"New York Knicks",106,"Minneapolis Lakers",124,"",NA,"at Saint Paul, MN"
"195711140PHW",1957-11-14,"Syracuse Nationals",97,"Philadelphia Warriors",94,"",NA,""
"195711150CIN",1957-11-15,"New York Knicks",99,"Cincinnati Royals",101,"",NA,""
"195711150DET",1957-11-15,"Minneapolis Lakers",112,"Detroit Pistons",104,"",NA,""
"195711150SYR",1957-11-15,"St. Louis Hawks",86,"Syracuse Nationals",91,"",NA,""
"195711160BOS",1957-11-16,"Philadelphia Warriors",89,"Boston Celtics",111,"",NA,""
"195711160NYK",1957-11-16,"Detroit Pistons",109,"New York Knicks",105,"",NA,""
"195711160STL",1957-11-16,"Syracuse Nationals",101,"St. Louis Hawks",118,"",NA,""
"195711170CIN",1957-11-17,"St. Louis Hawks",98,"Cincinnati Royals",97,"",NA,""
"195711170MNL",1957-11-17,"Syracuse Nationals",110,"Minneapolis Lakers",98,"",NA,""
"195711170PHW",1957-11-17,"Detroit Pistons",95,"Philadelphia Warriors",91,"",NA,""
"195711190CIN",1957-11-19,"Detroit Pistons",75,"Cincinnati Royals",92,"",NA,"at St. Louis, MO"
"195711190STL",1957-11-19,"New York Knicks",115,"St. Louis Hawks",118,"",NA,""
"195711200MNL",1957-11-20,"New York Knicks",105,"Minneapolis Lakers",101,"",NA,""
"195711200PHW",1957-11-20,"Cincinnati Royals",99,"Philadelphia Warriors",89,"",NA,""
"195711210DET",1957-11-21,"Boston Celtics",112,"Detroit Pistons",90,"",NA,""
"195711210MNL",1957-11-21,"New York Knicks",124,"Minneapolis Lakers",123,"OT",NA,"at Detroit, MI"
"195711220SYR",1957-11-22,"Cincinnati Royals",102,"Syracuse Nationals",98,"",NA,""
"195711230BOS",1957-11-23,"Minneapolis Lakers",107,"Boston Celtics",131,"",NA,""
"195711230NYK",1957-11-23,"Syracuse Nationals",119,"New York Knicks",115,"",NA,""
"195711230STL",1957-11-23,"Detroit Pistons",110,"St. Louis Hawks",115,"",NA,""
"195711240PHW",1957-11-24,"Minneapolis Lakers",98,"Philadelphia Warriors",105,"",NA,"at Camden, NJ"
"195711260DET",1957-11-26,"Minneapolis Lakers",91,"Detroit Pistons",109,"",NA,"at New York, NY"
"195711260NYK",1957-11-26,"St. Louis Hawks",120,"New York Knicks",110,"",NA,""
"195711270BOS",1957-11-27,"New York Knicks",107,"Boston Celtics",120,"",NA,""
"195711270CIN",1957-11-27,"Minneapolis Lakers",106,"Cincinnati Royals",107,"",NA,"at Detroit, MI"
"195711270DET",1957-11-27,"St. Louis Hawks",121,"Detroit Pistons",110,"",NA,""
"195711270SYR",1957-11-27,"Philadelphia Warriors",87,"Syracuse Nationals",92,"",NA,""
"195711280BOS",1957-11-28,"New York Knicks",97,"Boston Celtics",80,"",NA,"at Philadelphia, PA"
"195711280PHW",1957-11-28,"Syracuse Nationals",98,"Philadelphia Warriors",102,"",NA,""
"195711280STL",1957-11-28,"Cincinnati Royals",96,"St. Louis Hawks",112,"",NA,""
"195711290CIN",1957-11-29,"Detroit Pistons",96,"Cincinnati Royals",99,"OT",NA,""
"195711300BOS",1957-11-30,"Syracuse Nationals",112,"Boston Celtics",118,"",NA,""
"195711300DET",1957-11-30,"Cincinnati Royals",96,"Detroit Pistons",100,"",NA,""
"195711300MNL",1957-11-30,"St. Louis Hawks",113,"Minneapolis Lakers",118,"",NA,""
"195711300PHW",1957-11-30,"New York Knicks",83,"Philadelphia Warriors",111,"",NA,""
"195712010CIN",1957-12-01,"Minneapolis Lakers",89,"Cincinnati Royals",90,"",NA,""
"195712010NYK",1957-12-01,"Detroit Pistons",102,"New York Knicks",109,"",NA,""
"195712010SYR",1957-12-01,"Boston Celtics",109,"Syracuse Nationals",118,"",NA,""
"195712030DET",1957-12-03,"Boston Celtics",124,"Detroit Pistons",113,"",NA,""
"195712030MNL",1957-12-03,"St. Louis Hawks",115,"Minneapolis Lakers",108,"",NA,"at Detroit, MI"
"195712030NYK",1957-12-03,"Cincinnati Royals",104,"New York Knicks",110,"",NA,""
"195712030PHW",1957-12-03,"Syracuse Nationals",119,"Philadelphia Warriors",96,"",NA,"at New York, NY"
"195712040MNL",1957-12-04,"Boston Celtics",108,"Minneapolis Lakers",98,"",NA,""
"195712050CIN",1957-12-05,"Detroit Pistons",99,"Cincinnati Royals",109,"",NA,"at Philadelphia, PA"
"195712050PHW",1957-12-05,"St. Louis Hawks",109,"Philadelphia Warriors",124,"",NA,""
"195712060BOS",1957-12-06,"St. Louis Hawks",97,"Boston Celtics",111,"",NA,""
"195712060CIN",1957-12-06,"New York Knicks",112,"Cincinnati Royals",97,"",NA,""
"195712060SYR",1957-12-06,"Detroit Pistons",91,"Syracuse Nationals",118,"",NA,""
"195712070DET",1957-12-07,"Cincinnati Royals",105,"Detroit Pistons",109,"",NA,""
"195712070MNL",1957-12-07,"Syracuse Nationals",113,"Minneapolis Lakers",121,"",NA,"at Saint Paul, MN"
"195712070PHW",1957-12-07,"Boston Celtics",112,"Philadelphia Warriors",106,"",NA,""
"195712080CIN",1957-12-08,"Philadelphia Warriors",88,"Cincinnati Royals",99,"",NA,""
"195712080STL",1957-12-08,"New York Knicks",113,"St. Louis Hawks",110,"",NA,""
"195712100CIN",1957-12-10,"St. Louis Hawks",102,"Cincinnati Royals",90,"",NA,"at New York, NY"
"195712100DET",1957-12-10,"Philadelphia Warriors",100,"Detroit Pistons",97,"",NA,""
"195712100MNL",1957-12-10,"Syracuse Nationals",114,"Minneapolis Lakers",104,"",NA,"at Detroit, MI"
"195712100NYK",1957-12-10,"Boston Celtics",103,"New York Knicks",106,"",NA,""
"195712110BOS",1957-12-11,"Cincinnati Royals",104,"Boston Celtics",116,"",NA,""
