"game_id","date_game","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks"
"195112300FTW",1951-12-30,"Milwaukee Hawks",60,"Fort Wayne Pistons",77,"",NA,""
"195112300MNL",1951-12-30,"Philadelphia Warriors",64,"Minneapolis Lakers",93,"",NA,""
"195112300SYR",1951-12-30,"Baltimore Bullets",91,"Syracuse Nationals",108,"",NA,""
"195112310BLB",1951-12-31,"Fort Wayne Pistons",95,"Baltimore Bullets",86,"",NA,""
"195112310INO",1951-12-31,"Rochester Royals",73,"Indianapolis Olympians",77,"",NA,"at New York, NY"
"195112310NYK",1951-12-31,"Boston Celtics",86,"New York Knicks",87,"OT",NA,""
"195201010FTW",1952-01-01,"Philadelphia Warriors",74,"Fort Wayne Pistons",89,"",NA,""
"195201010MLH",1952-01-01,"New York Knicks",68,"Milwaukee Hawks",65,"",NA,""
"195201010MNL",1952-01-01,"Syracuse Nationals",80,"Minneapolis Lakers",82,"",NA,""
"195201010ROC",1952-01-01,"Boston Celtics",91,"Rochester Royals",106,"",NA,""
"195201020MLH",1952-01-02,"New York Knicks",89,"Milwaukee Hawks",67,"",NA,"at Chicago, IL"
"195201030SYR",1952-01-03,"Boston Celtics",81,"Syracuse Nationals",107,"",NA,""
"195201040FTW",1952-01-04,"Minneapolis Lakers",79,"Fort Wayne Pistons",64,"",NA,"at Saint Paul, MN"
"195201040INO",1952-01-04,"New York Knicks",73,"Indianapolis Olympians",83,"",NA,""
"195201040PHW",1952-01-04,"Baltimore Bullets",79,"Philadelphia Warriors",92,"",NA,""
"195201050BLB",1952-01-05,"Boston Celtics",94,"Baltimore Bullets",73,"",NA,""
"195201050INO",1952-01-05,"Minneapolis Lakers",86,"Indianapolis Olympians",65,"",NA,"at Hibbing, MN"
"195201050ROC",1952-01-05,"Philadelphia Warriors",94,"Rochester Royals",103,"",NA,""
"195201060BOS",1952-01-06,"Rochester Royals",80,"Boston Celtics",91,"",NA,""
"195201060FTW",1952-01-06,"Indianapolis Olympians",75,"Fort Wayne Pistons",79,"",NA,""
"195201060MNL",1952-01-06,"New York Knicks",92,"Minneapolis Lakers",107,"",NA,""
"195201060SYR",1952-01-06,"Philadelphia Warriors",93,"Syracuse Nationals",98,"",NA,""
"195201080INO",1952-01-08,"Minneapolis Lakers",75,"Indianapolis Olympians",82,"",NA,""
"195201080MLH",1952-01-08,"Boston Celtics",83,"Milwaukee Hawks",76,"",NA,""
"195201080NYK",1952-01-08,"Rochester Royals",74,"New York Knicks",107,"",NA,""
"195201090MNL",1952-01-09,"Indianapolis Olympians",74,"Minneapolis Lakers",91,"",NA,""
"195201100FTW",1952-01-10,"Boston Celtics",94,"Fort Wayne Pistons",85,"",NA,""
"195201100SYR",1952-01-10,"New York Knicks",96,"Syracuse Nationals",110,"",NA,""
"195201110INO",1952-01-11,"Boston Celtics",79,"Indianapolis Olympians",100,"",NA,""
"195201110MLH",1952-01-11,"Minneapolis Lakers",75,"Milwaukee Hawks",63,"",NA,""
"195201110PHW",1952-01-11,"Rochester Royals",83,"Philadelphia Warriors",85,"",NA,""
"195201120BLB",1952-01-12,"Syracuse Nationals",92,"Baltimore Bullets",88,"",NA,""
"195201120MLH",1952-01-12,"Minneapolis Lakers",96,"Milwaukee Hawks",84,"",NA,"at Kansas City, KS"
"195201120NYK",1952-01-12,"Indianapolis Olympians",77,"New York Knicks",86,"",NA,""
"195201120ROC",1952-01-12,"Fort Wayne Pistons",88,"Rochester Royals",76,"",NA,""
"195201130FTW",1952-01-13,"Baltimore Bullets",71,"Fort Wayne Pistons",81,"",NA,""
"195201130MNL",1952-01-13,"Philadelphia Warriors",88,"Minneapolis Lakers",81,"",NA,""
"195201130ROC",1952-01-13,"New York Knicks",70,"Rochester Royals",97,"",NA,""
"195201130SYR",1952-01-13,"Indianapolis Olympians",85,"Syracuse Nationals",103,"",NA,""
"195201150INO",1952-01-15,"Philadelphia Warriors",68,"Indianapolis Olympians",101,"",NA,""
"195201150MLH",1952-01-15,"Fort Wayne Pistons",63,"Milwaukee Hawks",76,"",NA,""
"195201160BLB",1952-01-16,"Milwaukee Hawks",77,"Baltimore Bullets",71,"",NA,"at Negaunee, MI"
"195201160BOS",1952-01-16,"Minneapolis Lakers",108,"Boston Celtics",94,"",NA,""
"195201170BLB",1952-01-17,"Milwaukee Hawks",87,"Baltimore Bullets",76,"",NA,"at Moline, IL"
"195201170FTW",1952-01-17,"Philadelphia Warriors",78,"Fort Wayne Pistons",82,"",NA,""
"195201170SYR",1952-01-17,"Minneapolis Lakers",105,"Syracuse Nationals",110,"3OT",NA,""
"195201180PHW",1952-01-18,"Indianapolis Olympians",83,"Philadelphia Warriors",98,"",NA,""
"195201190BLB",1952-01-19,"Indianapolis Olympians",78,"Baltimore Bullets",81,"",NA,""
"195201190NYK",1952-01-19,"Philadelphia Warriors",88,"New York Knicks",94,"",NA,""
"195201190ROC",1952-01-19,"Minneapolis Lakers",85,"Rochester Royals",96,"",NA,""
"195201200BOS",1952-01-20,"Indianapolis Olympians",98,"Boston Celtics",117,"",NA,""
"195201200FTW",1952-01-20,"Milwaukee Hawks",76,"Fort Wayne Pistons",83,"",NA,""
"195201200MNL",1952-01-20,"Rochester Royals",81,"Minneapolis Lakers",91,"2OT",NA,""
"195201200SYR",1952-01-20,"Baltimore Bullets",80,"Syracuse Nationals",99,"",NA,""
"195201210BLB",1952-01-21,"New York Knicks",99,"Baltimore Bullets",83,"",NA,""
"195201210MLH",1952-01-21,"Rochester Royals",78,"Milwaukee Hawks",76,"",NA,"at Moline, IL"
"195201220INO",1952-01-22,"Rochester Royals",65,"Indianapolis Olympians",68,"",NA,""
"195201220MLH",1952-01-22,"Syracuse Nationals",93,"Milwaukee Hawks",82,"",NA,""
"195201220PHW",1952-01-22,"New York Knicks",82,"Philadelphia Warriors",78,"",NA,""
"195201230BOS",1952-01-23,"Baltimore Bullets",75,"Boston Celtics",117,"",NA,""
"195201230MNL",1952-01-23,"Syracuse Nationals",99,"Minneapolis Lakers",97,"OT",NA,""
"195201240FTW",1952-01-24,"Rochester Royals",90,"Fort Wayne Pistons",94,"",NA,""
"195201250INO",1952-01-25,"Fort Wayne Pistons",79,"Indianapolis Olympians",83,"OT",NA,""
"195201250PHW",1952-01-25,"Syracuse Nationals",94,"Philadelphia Warriors",95,"OT",NA,""
"195201260BLB",1952-01-26,"Syracuse Nationals",78,"Baltimore Bullets",73,"",NA,""
"195201260BOS",1952-01-26,"Philadelphia Warriors",89,"Boston Celtics",85,"",NA,""
"195201260MLH",1952-01-26,"Minneapolis Lakers",57,"Milwaukee Hawks",56,"",NA,""
"195201260NYK",1952-01-26,"Indianapolis Olympians",93,"New York Knicks",99,"",NA,""
"195201260ROC",1952-01-26,"Fort Wayne Pistons",71,"Rochester Royals",104,"",NA,""
"195201270FTW",1952-01-27,"New York Knicks",92,"Fort Wayne Pistons",100,"",NA,""
"195201270MNL",1952-01-27,"Milwaukee Hawks",62,"Minneapolis Lakers",91,"",NA,""
"195201270ROC",1952-01-27,"Indianapolis Olympians",95,"Rochester Royals",102,"",NA,""
"195201270SYR",1952-01-27,"Boston Celtics",86,"Syracuse Nationals",91,"",NA,""
"195201290INO",1952-01-29,"New York Knicks",72,"Indianapolis Olympians",100,"",NA,"at Louisville, KY"
"195201290PHW",1952-01-29,"Boston Celtics",96,"Philadelphia Warriors",97,"",NA,""
"195201300INO",1952-01-30,"Fort Wayne Pistons",81,"Indianapolis Olympians",77,"",NA,""
"195201300MNL",1952-01-30,"New York Knicks",65,"Minneapolis Lakers",77,"",NA,""
"195201310FTW",1952-01-31,"Minneapolis Lakers",85,"Fort Wayne Pistons",78,"",NA,""
"195201310SYR",1952-01-31,"Milwaukee Hawks",79,"Syracuse Nationals",88,"",NA,""
"195202010BOS",1952-02-01,"Milwaukee Hawks",77,"Boston Celtics",100,"",NA,"at Worcester, MA"
"195202010INO",1952-02-01,"Minneapolis Lakers",77,"Indianapolis Olympians",85,"",NA,""
"195202010PHW",1952-02-01,"Baltimore Bullets",79,"Philadelphia Warriors",81,"",NA,""
"195202020BLB",1952-02-02,"Fort Wayne Pistons",76,"Baltimore Bullets",63,"",NA,""
"195202020NYK",1952-02-02,"Boston Celtics",83,"New York Knicks",91,"",NA,""
"195202020ROC",1952-02-02,"Milwaukee Hawks",79,"Rochester Royals",100,"",NA,""
"195202030BOS",1952-02-03,"New York Knicks",95,"Boston Celtics",100,"",NA,""
"195202030FTW",1952-02-03,"Indianapolis Olympians",70,"Fort Wayne Pistons",85,"",NA,""
"195202030MLH",1952-02-03,"Philadelphia Warriors",73,"Milwaukee Hawks",83,"",NA,""
"195202030MNL",1952-02-03,"Rochester Royals",75,"Minneapolis Lakers",77,"",NA,""
"195202030SYR",1952-02-03,"Baltimore Bullets",73,"Syracuse Nationals",95,"",NA,""
"195202040BLB",1952-02-04,"New York Knicks",81,"Baltimore Bullets",82,"",NA,""
"195202050FTW",1952-02-05,"Milwaukee Hawks",75,"Fort Wayne Pistons",64,"",NA,""
"195202050INO",1952-02-05,"Philadelphia Warriors",85,"Indianapolis Olympians",94,"",NA,""
"195202060BOS",1952-02-06,"Syracuse Nationals",88,"Boston Celtics",99,"",NA,""
"195202060NYK",1952-02-06,"Baltimore Bullets",70,"New York Knicks",73,"",NA,""
"195202070FTW",1952-02-07,"Philadelphia Warriors",105,"Fort Wayne Pistons",91,"",NA,""
"195202070MNL",1952-02-07,"Rochester Royals",75,"Minneapolis Lakers",86,"",NA,""
"195202080BLB",1952-02-08,"New York Knicks",103,"Baltimore Bullets",83,"",NA,"at Philadelphia, PA"
"195202080INO",1952-02-08,"Milwaukee Hawks",76,"Indianapolis Olympians",80,"",NA,""
"195202080PHW",1952-02-08,"Syracuse Nationals",96,"Philadelphia Warriors",87,"",NA,""
"195202090BLB",1952-02-09,"Syracuse Nationals",76,"Baltimore Bullets",84,"",NA,""
"195202090MLH",1952-02-09,"Indianapolis Olympians",83,"Milwaukee Hawks",90,"",NA,""
"195202090MNL",1952-02-09,"Fort Wayne Pistons",70,"Minneapolis Lakers",67,"",NA,""
"195202090NYK",1952-02-09,"Philadelphia Warriors",86,"New York Knicks",96,"",NA,""
"195202090ROC",1952-02-09,"Boston Celtics",100,"Rochester Royals",104,"",NA,""
"195202100BOS",1952-02-10,"Rochester Royals",111,"Boston Celtics",97,"",NA,""
"195202100FTW",1952-02-10,"Baltimore Bullets",82,"Fort Wayne Pistons",77,"",NA,""
"195202100MLH",1952-02-10,"Minneapolis Lakers",69,"Milwaukee Hawks",70,"2OT",NA,""
"195202100SYR",1952-02-10,"Philadelphia Warriors",84,"Syracuse Nationals",91,"",NA,""
"195202120INO",1952-02-12,"Fort Wayne Pistons",78,"Indianapolis Olympians",80,"",NA,""
"195202120NYK",1952-02-12,"Syracuse Nationals",69,"New York Knicks",78,"",NA,""
"195202120PHW",1952-02-12,"Rochester Royals",86,"Philadelphia Warriors",75,"",NA,""
"195202130BLB",1952-02-13,"Rochester Royals",91,"Baltimore Bullets",96,"",NA,""
"195202140FTW",1952-02-14,"Boston Celtics",90,"Fort Wayne Pistons",94,"",NA,""
"195202140INO",1952-02-14,"Baltimore Bullets",66,"Indianapolis Olympians",89,"",NA,""
"195202140MLH",1952-02-14,"Minneapolis Lakers",109,"Milwaukee Hawks",74,"",NA,"at Grand Forks, ND"
"195202140SYR",1952-02-14,"Rochester Royals",78,"Syracuse Nationals",76,"",NA,""
"195202150PHW",1952-02-15,"Indianapolis Olympians",91,"Philadelphia Warriors",112,"",NA,""
"195202160BOS",1952-02-16,"Minneapolis Lakers",75,"Boston Celtics",77,"",NA,"at Saint Paul, MN"
"195202160NYK",1952-02-16,"Baltimore Bullets",82,"New York Knicks",102,"",NA,""
"195202160ROC",1952-02-16,"Syracuse Nationals",84,"Rochester Royals",92,"",NA,""
"195202170BLB",1952-02-17,"Philadelphia Warriors",90,"Baltimore Bullets",83,"",NA,""
"195202170BOS",1952-02-17,"Milwaukee Hawks",97,"Boston Celtics",95,"",NA,"at Moline, IL"
"195202170FTW",1952-02-17,"Minneapolis Lakers",87,"Fort Wayne Pistons",99,"",NA,""
"195202170ROC",1952-02-17,"Indianapolis Olympians",92,"Rochester Royals",100,"",NA,""
"195202170SYR",1952-02-17,"New York Knicks",61,"Syracuse Nationals",66,"",NA,""
"195202180BOS",1952-02-18,"Milwaukee Hawks",84,"Boston Celtics",106,"",NA,"at Hammond, IN"
"195202190INO",1952-02-19,"Boston Celtics",81,"Indianapolis Olympians",82,"",NA,""
"195202190NYK",1952-02-19,"Minneapolis Lakers",96,"New York Knicks",98,"",NA,""
"195202190PHW",1952-02-19,"Fort Wayne Pistons",80,"Philadelphia Warriors",98,"",NA,""
"195202200BLB",1952-02-20,"Minneapolis Lakers",93,"Baltimore Bullets",78,"",NA,""
"195202200INO",1952-02-20,"Milwaukee Hawks",80,"Indianapolis Olympians",95,"",NA,"at Louisville, KY"
"195202210BOS",1952-02-21,"Fort Wayne Pistons",67,"Boston Celtics",88,"",NA,""
"195202210SYR",1952-02-21,"Minneapolis Lakers",80,"Syracuse Nationals",88,"",NA,""
"195202220INO",1952-02-22,"Milwaukee Hawks",73,"Indianapolis Olympians",82,"",NA,""
"195202220PHW",1952-02-22,"New York Knicks",95,"Philadelphia Warriors",118,"",NA,""
"195202230BLB",1952-02-23,"Syracuse Nationals",80,"Baltimore Bullets",81,"",NA,""
"195202230INO",1952-02-23,"Milwaukee Hawks",59,"Indianapolis Olympians",86,"",NA,"at Wisconsin Rapids, WI"
"195202230NYK",1952-02-23,"Fort Wayne Pistons",77,"New York Knicks",82,"OT",NA,""
"195202230ROC",1952-02-23,"Minneapolis Lakers",83,"Rochester Royals",73,"",NA,""
"195202240FTW",1952-02-24,"Minneapolis Lakers",70,"Fort Wayne Pistons",83,"",NA,""
"195202240MLH",1952-02-24,"Philadelphia Warriors",76,"Milwaukee Hawks",71,"",NA,"at Moline, IL"
"195202240ROC",1952-02-24,"Baltimore Bullets",100,"Rochester Royals",124,"",NA,""
"195202240SYR",1952-02-24,"Boston Celtics",77,"Syracuse Nationals",75,"",NA,""
"195202250BLB",1952-02-25,"New York Knicks",89,"Baltimore Bullets",84,"",NA,""
"195202250MNL",1952-02-25,"Philadelphia Warriors",95,"Minneapolis Lakers",108,"",NA,""
"195202260INO",1952-02-26,"Philadelphia Warriors",88,"Indianapolis Olympians",86,"",NA,""
"195202260ROC",1952-02-26,"Milwaukee Hawks",67,"Rochester Royals",99,"",NA,""
"195202270BOS",1952-02-27,"Syracuse Nationals",81,"Boston Celtics",88,"",NA,""
"195202270PHW",1952-02-27,"Indianapolis Olympians",89,"Philadelphia Warriors",97,"",NA,""
"195202280BOS",1952-02-28,"Rochester Royals",72,"Boston Celtics",91,"",NA,"at Raleigh, NC"
